SA2_MAINCODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
213021344,488,101,39,1786,113,136,247,155,52,700,15,7,3,3,0,25,1210,712,772,268,100,3063,0,0,0,0,0,0,10,4,0,0,0,14,135,33,15,0,0,192,261,154,144,34,5,593,40,29,46,21,5,139,4,0,0,0,0,7,454,215,209,51,7,941,0,0,0,0,0,0,23,5,0,0,0,29,99,31,17,3,0,150,12,3,6,0,0,26,3,0,0,0,0,4,0,0,0,0,0,0,137,46,25,4,0,210,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,10,3,5,3,0,0,12,0,0,0,3,0,4,0,0,0,0,0,0,8,6,5,0,0,25,3,0,0,0,0,3,1813,969,1016,325,111,4233,0,0,0,0,0,0,9,3,0,0,0,8,332,108,42,5,0,498,657,441,511,122,25,1749,141,163,294,184,68,845,23,0,4,0,3,33,1156,716,855,303
213021345,233,43,17,789,75,97,155,97,30,449,4,0,4,0,0,12,398,308,393,140,54,1290,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,18,4,14,3,3,0,21,3,0,0,0,0,3,0,0,0,0,0,0,24,15,10,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,325,403,142,54,1342,0,0,0,0,0,0,0,0,0,0,0,0,17,8,4,0,0,26,213,170,169,47,9,600,58,76,94,61,22,317,0,4,0,3,0,13,295,261,268,114
213021346,454,84,13,1418,150,160,333,240,59,941,6,0,4,0,0,7,903,566,839,332,75,2715,0,0,0,0,0,0,11,0,0,0,0,11,150,32,13,3,0,201,209,100,124,20,3,464,27,29,46,27,8,139,6,0,0,0,0,8,404,169,183,52,10,817,0,0,0,0,0,0,15,4,0,0,0,20,144,34,13,7,3,199,29,24,15,4,0,68,0,3,0,0,0,8,3,0,0,0,0,5,197,64,32,7,4,301,3,0,0,0,0,4,15,0,0,0,0,13,3,0,0,0,0,4,4,3,3,0,0,10,8,0,0,0,0,8,0,0,0,0,0,0,30,10,3,0,0,36,0,0,0,0,0,0,1533,808,1054,393,91,3875,0,0,0,0,0,0,14,0,0,0,0,20,191,54,26,4,0,282,489,300,383,72,11,1258,167,153,368,217,59,960,17,7,4,3,0,27,880,514,779,298
213031347,297,106,88,1215,87,117,179,126,145,649,27,9,8,5,11,63,771,549,550,263,257,2392,0,0,0,3,0,3,9,4,0,0,0,20,91,51,16,3,4,164,150,108,99,35,16,409,24,29,25,14,20,117,3,3,3,0,0,13,275,194,144,61,42,718,3,0,0,0,0,3,19,4,4,0,0,26,135,56,33,3,6,234,42,37,26,13,16,139,0,4,0,3,0,8,8,0,0,3,0,6,211,99,59,23,29,418,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,14,0,0,0,0,0,0,1264,847,756,351,330,3548,3,0,0,3,3,9,3,0,0,0,0,9,196,82,54,17,18,368,391,284,266,124,89,1152,82,102,196,128,130,642,18,12,8,8,6,44,696,487,525,272
213031348,196,54,22,761,52,55,60,32,39,232,3,0,3,3,0,13,629,374,307,101,72,1481,0,0,0,0,0,0,19,0,3,0,0,20,89,46,14,3,0,157,71,48,40,13,12,186,6,3,8,8,6,37,0,0,0,0,0,6,191,98,64,21,21,393,6,0,0,0,0,15,159,46,17,0,0,222,264,136,81,33,4,513,42,25,18,8,3,90,0,0,0,0,0,4,4,4,0,0,3,16,483,207,112,37,13,858,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,3,13,3,3,0,0,0,8,1304,691,485,166,103,2750,0,0,0,0,0,3,12,0,0,0,0,14,251,97,42,10,0,394,264,215,158,44,24,707,73,56,76,33,35,269,20,0,4,7,7,35,614,371,278,85
213031349,186,38,10,622,109,144,253,127,70,709,5,0,9,3,0,15,404,346,454,176,86,1460,0,0,0,0,0,0,3,0,0,0,0,3,56,20,3,3,0,86,179,122,72,24,5,409,26,18,36,11,6,102,0,0,0,0,0,0,270,168,114,46,12,605,3,0,0,0,0,5,16,3,0,0,0,19,210,51,17,3,0,286,51,43,31,10,0,134,0,3,0,3,0,5,3,0,0,0,0,3,288,108,46,13,3,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,955,621,615,230,101,2522,0,0,0,0,0,0,0,0,0,0,0,3,50,23,13,0,0,84,187,127,148,29,15,498,118,106,219,113,67,629,4,3,8,5,0,19,364,257,381,143
213031350,255,67,14,971,34,37,74,32,23,201,8,0,0,0,0,14,699,433,392,109,39,1663,0,0,0,0,0,0,4,0,0,0,0,4,74,30,8,0,0,110,41,28,17,3,0,88,8,0,0,0,0,8,0,0,0,0,0,0,129,58,26,5,0,223,3,0,0,0,0,3,36,8,0,0,0,45,109,49,25,6,3,191,9,8,0,0,0,21,3,0,0,0,0,3,3,0,0,0,0,5,160,71,25,6,3,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,4,0,0,14,0,0,3,0,0,3,0,0,0,0,0,0,7,5,3,0,0,21,4,0,0,0,0,4,999,567,445,118,47,2171,0,0,0,0,0,0,12,0,0,0,0,14,242,107,56,11,0,416,353,274,302,59,21,1005,45,46,119,41,18,263,9,3,3,0,0,15,662,427,474,112
213031351,246,75,38,1034,64,67,100,77,49,358,11,3,0,3,3,16,749,466,408,161,96,1881,0,0,0,0,0,0,3,0,0,0,0,6,38,14,13,0,0,60,20,21,10,4,3,62,0,0,3,0,0,4,0,0,0,0,0,0,65,35,26,6,3,136,0,3,0,0,0,4,96,26,6,0,0,126,144,73,41,18,0,267,24,25,17,0,0,73,4,0,3,0,0,5,6,3,0,0,0,16,274,124,65,22,6,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,1083,636,508,189,105,2520,0,0,0,0,0,0,4,4,3,0,0,12,256,99,48,7,0,405,329,289,294,84,24,1014,72,64,129,75,59,401,9,6,3,3,3,21,675,456,470,170
213031352,440,110,27,1695,80,115,188,105,46,535,9,3,0,3,0,16,1261,728,701,230,75,2992,0,0,0,0,0,0,8,0,0,0,0,8,91,17,7,3,0,122,98,63,58,4,0,225,5,5,17,3,3,33,3,0,0,0,0,3,210,89,74,11,5,391,0,0,0,0,0,0,29,3,0,0,0,35,117,33,12,3,0,165,16,12,8,3,0,43,0,0,0,0,0,3,3,0,0,0,0,3,170,48,20,9,3,243,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,9,0,0,4,0,0,4,0,0,0,0,0,0,6,0,7,0,0,12,0,0,0,0,0,4,1644,873,804,244,84,3646,0,0,0,0,0,0,15,3,5,0,0,20,408,127,68,8,0,614,630,458,487,97,12,1682,85,122,259,134,45,646,14,4,4,3,0,28,1159,702,820,249
213041353,480,118,32,2246,471,366,585,363,171,1960,25,5,8,3,9,51,1696,962,1088,488,206,4434,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,21,5,4,0,0,29,0,0,0,0,0,5,3,0,0,0,0,3,37,5,6,3,0,49,0,0,0,0,0,0,3,0,0,0,0,3,69,11,0,0,0,75,13,10,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,84,15,4,3,4,112,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,1818,988,1099,493,206,4605,0,0,0,0,0,0,6,0,0,0,0,6,136,21,14,6,0,174,1104,534,506,116,24,2285,617,476,703,440,195,2425,32,16,14,4,0,68,1889,1048,1234,568
213041355,457,105,21,1305,369,408,828,473,199,2277,11,5,3,10,4,35,781,756,1296,585,224,3649,0,0,0,0,0,0,0,0,0,0,0,0,20,8,3,0,0,32,95,56,54,11,7,228,4,7,8,3,4,30,0,5,0,0,0,5,125,78,61,17,7,291,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,35,33,15,4,0,88,0,0,0,0,0,0,0,0,0,0,0,0,39,33,16,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,865,1378,611,236,4036,0,3,0,0,0,6,0,3,0,3,0,6,20,13,7,0,4,49,568,424,536,91,24,1638,636,602,1020,571,275,3107,22,16,16,0,10,66,1254,1055,1577,672
213041356,508,155,60,2588,432,343,395,272,185,1635,30,19,16,9,6,75,1740,1046,927,440,256,4407,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,0,0,32,28,17,14,3,0,63,7,4,4,3,0,20,3,0,0,0,0,5,65,25,17,8,0,121,0,0,0,0,0,0,9,0,0,0,0,10,54,12,4,0,0,66,41,31,15,4,0,85,3,0,0,3,3,9,0,0,0,0,0,0,105,40,12,7,4,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,1918,1118,963,451,263,4703,0,0,0,0,0,4,4,0,0,0,0,10,67,22,15,0,0,106,1122,690,442,143,62,2464,433,349,440,264,233,1723,31,20,13,6,8,77,1666,1080,912,421
213041357,368,127,46,2047,401,323,433,264,148,1573,26,14,6,11,5,54,1477,893,813,409,198,3791,0,0,0,0,0,0,12,0,0,0,0,12,105,10,0,0,0,114,55,30,13,4,3,109,10,0,3,0,0,15,0,0,0,0,0,0,179,37,16,5,4,247,0,0,0,0,0,0,0,0,0,0,0,0,27,6,6,0,0,43,16,3,7,0,3,29,0,0,0,0,0,7,0,0,0,0,0,4,45,14,13,3,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1700,953,852,416,207,4126,3,0,0,0,0,4,13,3,0,0,0,21,149,19,9,5,0,187,1084,638,466,144,62,2391,700,611,813,423,312,2857,36,23,9,6,12,94,1983,1294,1302,582
213041358,341,75,30,1609,433,404,565,309,177,1886,18,7,8,3,3,44,1238,852,921,398,206,3621,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,26,24,9,4,0,57,5,4,4,5,3,16,0,0,0,0,0,0,37,24,12,11,0,83,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11,10,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,882,938,407,209,3740,0,0,0,0,0,0,0,0,0,0,0,4,32,12,9,3,3,59,682,407,333,70,38,1532,509,459,527,357,219,2068,31,5,20,5,18,77,1251,882,895,437
213041359,44,19,8,222,33,28,34,26,28,150,0,0,0,0,3,9,136,88,79,50,31,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,16,0,0,0,0,17,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,18,3,0,0,0,0,3,160,96,84,50,31,419,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,16,92,56,40,16,11,213,44,15,30,23,26,137,4,0,0,0,0,11,149,76,73,36
213041360,374,77,25,1247,416,479,845,476,221,2427,9,14,6,0,0,35,932,877,1229,555,243,3842,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,11,74,48,40,13,5,175,20,21,17,9,4,71,0,0,0,0,0,4,99,67,60,21,9,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,940,1297,584,256,4111,0,3,0,0,0,6,0,0,3,0,0,4,36,28,13,3,3,81,356,263,435,94,46,1197,349,508,1104,567,301,2832,15,10,21,11,8,66,762,814,1580,677
213041461,163,36,22,552,66,108,138,88,53,457,3,3,3,0,5,11,247,270,308,127,80,1036,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,270,308,127,80,1105,0,3,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,16,166,136,140,43,23,510,89,121,154,100,74,537,3,7,3,3,0,17,269,261,293,154
213041462,105,23,16,477,155,164,219,130,77,756,9,3,4,0,0,18,354,331,334,160,89,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,13,0,0,33,0,8,4,3,0,15,0,0,0,0,0,0,14,19,18,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,352,354,166,90,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,9,137,119,157,36,17,464,93,177,326,136,105,838,10,8,0,0,5,24,236,310,484,176
213041463,580,117,32,1957,307,382,657,362,168,1883,10,12,6,3,6,29,1047,974,1259,487,207,3977,0,0,0,0,0,0,0,0,0,0,0,0,30,9,4,3,0,52,88,47,54,3,5,198,46,37,71,33,13,202,4,0,0,0,0,6,173,93,135,41,19,457,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,8,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,1064,1389,533,230,4443,0,0,0,0,0,0,0,0,0,0,0,3,79,18,10,8,6,118,635,523,597,157,50,1954,344,478,845,464,246,2371,26,7,15,12,6,67,1085,1031,1461,636
213051361,725,187,78,2575,333,351,528,383,194,1793,20,12,10,6,8,49,1346,1049,1270,574,279,4525,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,20,77,59,50,11,8,205,21,21,43,21,27,128,3,0,3,0,0,3,112,88,91,40,35,369,0,0,0,0,0,0,7,0,0,0,0,7,27,12,5,0,0,39,24,14,7,3,0,44,0,0,0,0,0,3,3,0,0,0,0,3,60,22,9,4,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1516,1161,1378,614,316,4991,3,3,0,0,0,6,3,0,0,0,0,4,35,11,4,0,4,55,841,668,561,186,76,2332,393,396,495,314,215,1819,16,18,7,3,10,52,1293,1095,1076,509
213051362,633,182,87,2773,402,354,440,297,176,1671,22,7,6,0,8,41,1691,1120,1093,483,269,4661,0,0,0,0,0,0,3,0,0,0,0,3,33,3,3,0,0,42,36,20,15,3,0,71,21,10,21,9,7,65,0,0,0,0,0,0,86,40,37,9,6,177,0,0,0,0,0,0,0,0,0,0,0,5,43,12,10,3,0,69,18,12,8,4,0,41,0,0,0,0,0,3,0,0,0,0,0,3,61,34,15,8,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835,1186,1143,506,279,4959,0,0,4,0,0,6,11,3,0,0,0,18,48,19,15,3,0,92,1051,686,599,196,128,2668,406,330,417,240,216,1606,26,17,17,5,3,64,1545,1056,1049,447
213051363,145,79,54,775,86,70,78,25,36,284,8,3,4,3,0,21,427,294,232,112,91,1148,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,10,8,13,3,5,35,0,0,0,0,0,0,0,0,0,0,0,0,16,10,13,3,5,40,0,0,0,0,0,0,0,0,0,0,0,0,18,8,5,0,0,34,10,3,4,4,3,24,0,0,0,0,0,0,0,0,0,0,0,0,32,10,12,8,3,57,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,477,310,251,123,100,1260,0,0,0,0,0,3,0,4,0,3,0,4,36,22,10,7,0,76,288,240,178,66,51,826,186,265,248,92,86,869,15,3,3,0,12,34,531,534,444,159
213051365,470,103,42,1982,722,765,1005,501,336,3321,22,7,12,10,7,69,1620,1390,1500,614,391,5506,0,0,0,0,0,0,0,0,0,0,0,0,46,3,0,0,0,54,47,39,16,3,0,107,19,16,18,8,7,68,3,0,0,0,0,5,115,60,35,11,9,234,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757,1448,1532,626,396,5764,0,3,0,3,4,13,4,0,3,0,0,10,32,21,10,3,0,66,680,679,590,187,98,2234,686,1080,1429,765,665,4622,38,30,14,13,24,123,1438,1816,2047,969
213051366,204,54,35,864,344,350,356,193,197,1435,9,5,6,5,9,34,699,592,570,252,237,2351,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,46,26,23,4,0,98,10,6,10,3,8,43,0,0,0,0,0,0,61,33,33,9,6,144,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,16,48,39,23,0,3,115,0,0,0,0,3,3,0,0,0,0,0,0,64,40,20,0,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,666,630,272,249,2634,3,0,3,0,0,5,4,0,0,0,0,5,6,10,9,6,0,35,371,383,351,126,59,1296,478,705,775,414,375,2750,23,29,25,19,25,119,886,1126,1164,565
213051368,266,60,22,1280,226,171,239,160,65,864,17,3,0,0,0,21,956,497,519,231,88,2282,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,0,32,84,37,19,7,3,155,6,10,17,10,0,51,0,0,0,0,0,0,118,49,41,21,5,238,0,0,0,0,0,0,11,0,0,0,0,12,86,31,13,3,0,147,29,16,8,0,0,57,0,3,0,0,0,3,3,3,0,0,0,11,129,57,26,12,3,225,0,0,0,0,0,0,11,0,0,0,0,11,6,0,0,0,0,6,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,24,0,0,0,0,0,0,1224,606,585,264,94,2768,0,0,0,0,0,0,6,0,0,0,0,6,97,20,12,3,3,139,595,287,244,74,32,1239,270,189,265,136,67,928,18,7,11,0,0,39,988,501,535,218
