SA2_MAINCODE_2016,C06_N_in_CF_1C,C06_N_in_CF_2C,C06_N_in_CF_3C,C06_N_in_Cou_fa_4mor_c,C06_N_in_CF_T,C06_1_149_CF_1C,C06_1_149_CF_2C,C06_1_149_CF_3C,C06_1_149_CF_4mC,C06_1_149_CF_T,C06_150_299_CF_1C,C06_150_299_CF_2C,C06_150_299_CF_3C,C06_150_299_CF_4mC,C06_150_299_CF_T,C06_300_399_CF_1C,C06_300_399_CF_2C,C06_300_399_CF_3C,C06_300_399_CF_4mC,C06_300_399_CF_T,C06_400_499_CF_1C,C06_400_499_CF_2C,C06_400_499_CF_3C,C06_400_499_CF_4mC,C06_400_499_CF_T,C06_500_649_CF_1C,C06_500_649_CF_2C,C06_500_649_CF_3C,C06_500_649_CF_4mC,C06_500_649_CF_T,C06_650_799_CF_1C,C06_650_799_CF_2C,C06_650_799_CF_3C,C06_650_799_CF_4mC,C06_650_799_CF_T,C06_800_999_CF_1C,C06_800_999_CF_2C,C06_800_999_CF_3C,C06_800_999_CF_4mC,C06_800_999_CF_T,C06_1000_1499_CF_1C,C06_1000_1499_CF_2C,C06_1000_1499_CF_3C,C06_1000_1499_CF_4mC,C06_1000_1499_CF_T,C06_1500_1999_CF_1C,C06_1500_1999_CF_2C,C06_1500_1999_CF_3C,C06_1500_1999_CF_4mC,C06_1500_1999_CF_T,C06_2000_2499_CF_1C,C06_2000_2499_CF_2C,C06_2000_2499_CF_3C,C06_2000_2499_CF_4mC,C06_2000_2499_CF_T,C06_2500_2999_CF_1C,C06_2500_2999_CF_2C,C06_2500_2999_CF_3C,C06_2500_2999_CF_4mC,C06_2500_2999_CF_T,C06_3000_3999_CF_1C,C06_3000_3999_CF_2C,C06_3000_3999_CF_3C,C06_3000_3999_CF_4mC,C06_3000_3999_CF_T,C06_4000m_CF_1C,C06_4000m_CF_2C,C06_4000m_CF_3C,C06_4000m_Cou_fa_4mo_ch,C06_4000m_CF_T,C06_Par_inc_st_CF_1C,C06_Par_inc_st_CF_2C,C06_Par_inc_st_CF_3C,C06_Par_inc_st_CF_4mC,C06_Par_inc_st_CF_T,C06_All_inc_ns_CF_1Ch,C06_All_inc_ns_CF_2C,C06_All_inc_ns_CF_3C,C06_All_inc_ns_CF_4mC,C06_All_inc_ns_CF_T,C06_Tot_CF_1C,C06_Tot_CF_2C,C06_Tot_CF_3C,C06_Tot_CF_4mC,C06_Tot_CF_T,C11_N_in_CF_1C,C11_N_in_CF_2C,C11_N_in_CF_3C,C11_N_in_Cou_fa_4mor_c,C11_N_in_CF_T,C11_1_149_CF_1C,C11_1_149_CF_2C,C11_1_149_CF_3C,C11_1_149_CF_4mC,C11_1_149_CF_T,C11_150_299_CF_1C,C11_150_299_CF_2C,C11_150_299_CF_3C,C11_150_299_CF_4mC,C11_150_299_CF_T,C11_300_399_CF_1C,C11_300_399_CF_2C,C11_300_399_CF_3C,C11_300_399_CF_4mC,C11_300_399_CF_T,C11_400_499_CF_1C,C11_400_499_CF_2C,C11_400_499_CF_3C,C11_400_499_CF_4mC,C11_400_499_CF_T,C11_500_649_CF_1C,C11_500_649_CF_2C,C11_500_649_CF_3C,C11_500_649_CF_4mC,C11_500_649_CF_T,C11_650_799_CF_1C,C11_650_799_CF_2C,C11_650_799_CF_3C,C11_650_799_CF_4mC,C11_650_799_CF_T,C11_800_999_CF_1C,C11_800_999_CF_2C,C11_800_999_CF_3C,C11_800_999_CF_4mC,C11_800_999_CF_T,C11_1000_1499_CF_1C,C11_1000_1499_CF_2C,C11_1000_1499_CF_3C,C11_1000_1499_CF_4mC,C11_1000_1499_CF_T,C11_1500_1999_CF_1C,C11_1500_1999_CF_2C,C11_1500_1999_CF_3C,C11_1500_1999_CF_4mC,C11_1500_1999_CF_T,C11_2000_2499_CF_1C,C11_2000_2499_CF_2C,C11_2000_2499_CF_3C,C11_2000_2499_CF_4mC,C11_2000_2499_CF_T,C11_2500_2999_CF_1C,C11_2500_2999_CF_2C,C11_2500_2999_CF_3C,C11_2500_2999_CF_4mC,C11_2500_2999_CF_T,C11_3000_3999_CF_1C,C11_3000_3999_CF_2C,C11_3000_3999_CF_3C,C11_3000_3999_CF_4mC,C11_3000_3999_CF_T,C11_4000m_CF_1C,C11_4000m_CF_2C,C11_4000m_CF_3C,C11_4000m_Cou_fa_4mo_ch,C11_4000m_CF_T,C11_Par_inc_st_CF_1C,C11_Par_inc_st_CF_2C,C11_Par_inc_st_CF_3C,C11_Par_inc_st_CF_4mC,C11_Par_inc_st_CF_T,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_CF_T,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_CF_T,C16_N_in_CF_1C,C16_N_in_CF_2C,C16_N_in_CF_3C,C16_N_in_Cou_fa_4mor_c,C16_N_in_CF_T,C16_1_149_CF_1C,C16_1_149_CF_2C,C16_1_149_CF_3C,C16_1_149_CF_4mC,C16_1_149_CF_T,C16_150_299_CF_1C,C16_150_299_CF_2C,C16_150_299_CF_3C,C16_150_299_CF_4mC,C16_150_299_CF_T,C16_300_399_CF_1C,C16_300_399_CF_2C,C16_300_399_CF_3C,C16_300_399_CF_4mC,C16_300_399_CF_T,C16_400_499_CF_1C,C16_400_499_CF_2C,C16_400_499_CF_3C,C16_400_499_CF_4mC,C16_400_499_CF_T,C16_500_649_CF_1C,C16_500_649_CF_2C,C16_500_649_CF_3C,C16_500_649_CF_4mC,C16_500_649_CF_T
101041027,3,3,0,0,9,4,0,3,0,7,8,3,0,0,11,4,9,3,0,16,9,13,4,5,25,57,32,17,12,120,26,21,14,3,62,44,34,10,3,92,59,67,36,7,171,37,21,8,0,71,18,20,3,0,39,8,11,3,0,22,3,4,0,0,7,0,0,0,0,3,50,38,23,20,124,7,7,3,6,24,330,281,130,51,796,3,0,0,0,3,0,0,0,0,0,3,0,3,0,6,0,3,0,0,8,3,5,0,0,12,17,6,0,0,32,15,19,10,3,40,31,29,17,7,91,52,61,23,11,147,32,38,19,3,93,20,19,5,0,50,11,15,3,0,34,11,12,0,0,23,3,0,0,0,6,45,33,10,5,90,8,3,5,0,15,267,244,86,43,641,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,4,0,0,14
101051539,9,0,0,0,13,0,0,0,0,3,4,3,0,0,6,7,0,0,0,10,16,14,6,4,42,38,34,17,13,96,44,33,18,5,96,71,55,20,5,159,202,263,114,37,606,145,175,72,22,419,66,94,29,17,207,41,47,21,12,124,26,18,10,6,64,4,8,3,0,9,88,105,63,27,274,10,9,4,0,24,777,862,379,140,2153,0,0,0,0,3,3,0,0,0,4,5,3,0,0,14,3,0,0,0,6,9,3,6,0,21,15,19,7,0,43,24,29,16,3,67,51,39,15,11,116,163,136,59,28,393,168,159,72,27,422,119,147,63,34,364,75,102,18,10,206,86,74,31,8,194,15,21,20,8,61,87,102,51,23,265,12,14,5,3,37,844,855,372,152,2221,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,3,0,0,0,5,8,3,0,0,15,9,11,3,4,24
101051540,4,11,0,0,15,6,4,0,0,12,3,10,3,3,14,5,7,0,3,19,12,5,4,0,22,35,38,16,3,85,24,30,16,5,80,33,42,25,9,113,108,135,61,25,323,70,82,44,13,205,46,45,16,3,110,24,33,11,0,65,15,9,3,3,35,6,4,6,0,13,79,69,49,30,225,3,6,3,5,13,462,520,260,103,1346,0,3,0,3,7,0,0,0,0,3,3,4,0,0,3,0,0,4,0,3,9,0,0,0,10,10,10,3,0,27,26,14,14,3,62,26,30,17,7,80,85,90,60,25,259,69,96,51,13,220,55,74,38,14,176,43,41,15,3,109,31,18,10,3,70,15,13,4,3,32,67,58,40,17,187,10,10,4,0,24,454,466,261,93,1279,3,0,0,0,8,0,3,0,0,7,3,4,0,0,3,3,0,0,0,3,4,7,0,0,14,3,8,4,0,15
101061541,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,5,0,0,8,15,9,8,3,36,7,12,6,0,28,16,18,8,3,47,60,69,45,15,185,43,43,27,10,116,18,34,17,0,68,15,19,12,6,44,3,7,11,4,28,6,0,4,3,9,20,38,16,14,89,3,0,3,0,7,207,260,156,49,672,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,6,6,3,0,3,9,10,3,4,0,18,7,8,3,0,17,49,48,30,5,137,44,53,22,7,120,46,54,28,13,139,21,44,28,3,102,30,30,15,4,81,9,15,0,0,24,17,32,21,13,86,0,3,3,0,5,242,296,159,50,745,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6
101061542,0,0,3,0,3,3,3,0,0,5,3,0,0,0,4,3,0,0,0,9,7,0,0,0,12,12,14,11,6,43,16,15,8,0,35,17,26,14,3,61,80,74,52,18,231,58,70,24,11,166,53,65,24,13,150,45,70,19,7,147,40,57,27,8,128,21,20,11,4,61,63,62,34,19,181,3,0,3,0,11,424,500,225,93,1248,0,0,0,0,0,3,0,0,0,3,0,3,4,0,5,3,0,0,0,4,0,3,0,0,3,10,8,3,0,15,9,6,3,0,24,22,20,16,4,65,52,64,38,16,167,62,71,28,17,172,54,78,29,12,168,55,69,37,5,163,78,117,40,16,256,44,66,32,12,157,68,80,37,19,208,3,3,0,0,4,468,589,259,103,1421,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,6,0,14
101061543,0,3,0,0,4,0,0,0,0,3,0,0,0,0,3,8,4,0,0,13,8,6,0,3,23,41,26,11,8,82,25,38,11,5,81,33,40,21,14,110,106,116,84,30,331,63,74,35,16,191,17,26,14,8,71,6,7,5,9,33,10,10,7,4,29,3,4,3,0,13,47,52,33,25,152,3,4,3,4,14,379,418,240,125,1158,0,0,3,0,8,0,0,0,0,0,0,0,0,0,12,3,0,0,0,8,6,0,0,3,6,20,14,5,6,44,22,15,14,6,54,28,35,26,13,99,84,83,36,24,232,62,77,38,11,185,43,31,20,14,108,17,40,17,16,90,10,24,10,0,50,8,12,0,6,24,62,66,40,15,179,9,3,3,0,14,373,414,212,113,1110,0,0,3,0,4,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,3,12,3,10,20,4,5,3,3,13
101061544,6,3,3,0,15,0,7,0,0,6,7,0,0,0,5,0,5,0,3,10,11,8,0,3,20,25,24,14,12,68,19,24,14,5,63,28,30,13,4,79,61,67,66,16,208,38,27,19,11,94,8,14,12,0,41,7,12,6,3,23,6,0,5,0,15,3,0,0,0,6,37,64,31,28,156,5,3,5,0,16,276,288,198,83,841,5,0,3,0,5,0,0,0,0,3,3,3,0,0,12,0,4,0,0,4,0,0,0,0,0,12,9,5,4,31,20,18,5,0,46,20,16,12,6,57,49,59,31,14,159,32,50,26,12,117,25,26,22,4,73,15,7,12,4,38,8,14,7,3,33,3,9,3,0,18,40,53,38,17,141,0,3,3,3,8,229,282,171,74,757,0,3,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,7,0,0,6,3,0,0,0,9
102011028,0,0,0,0,3,3,0,0,0,4,3,3,0,0,9,0,3,0,0,4,3,0,0,0,3,6,9,3,0,14,13,10,4,0,29,9,22,6,0,38,40,89,38,11,176,55,79,40,11,180,37,42,21,3,106,22,44,25,0,97,13,36,16,7,78,3,0,0,3,8,35,68,36,11,147,3,3,0,3,7,247,415,194,46,900,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,3,0,0,0,5,3,4,0,0,6,7,0,0,0,14,8,14,5,3,32,57,62,24,10,141,33,64,25,15,141,38,60,29,5,128,33,80,27,4,141,36,64,32,4,134,8,33,4,4,49,49,58,39,19,165,0,4,0,0,5,277,443,184,62,964,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102011029,0,4,0,0,5,0,0,3,0,6,0,5,0,0,3,3,0,0,0,4,3,0,0,0,5,28,18,12,3,54,11,13,5,4,39,25,37,14,3,76,83,118,54,18,276,75,94,39,6,221,46,62,21,3,135,30,69,27,5,139,34,35,20,0,86,9,18,8,0,33,55,75,38,9,181,10,8,4,0,22,412,562,246,66,1290,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,5,5,3,0,0,15,9,14,3,0,25,11,15,10,3,37,63,66,35,10,180,78,87,28,10,204,55,78,29,9,175,56,74,38,7,177,39,75,22,9,145,28,21,11,0,60,71,94,40,14,212,5,6,5,0,21,434,542,225,60,1270,0,0,0,0,6,0,0,0,0,0,0,3,0,0,7,0,3,0,0,3,5,0,0,0,4,4,0,0,0,3
102011030,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,6,0,0,9,8,14,5,4,27,14,4,3,0,19,6,6,4,3,27,25,49,26,3,106,19,23,13,3,56,16,15,4,4,35,11,9,4,0,24,6,7,0,0,21,3,5,7,0,17,24,21,12,10,67,7,4,0,0,9,147,174,86,26,430,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,0,0,8,5,0,7,0,12,10,13,6,0,21,5,15,6,3,27,33,47,19,5,100,32,33,19,4,85,10,23,12,6,53,15,5,8,3,29,20,18,4,3,49,13,9,10,3,34,24,34,15,9,86,0,7,4,0,9,170,209,113,38,523,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4
102011031,3,0,0,0,8,0,0,0,0,5,0,0,0,0,0,3,3,0,0,10,10,4,3,0,15,21,25,3,0,45,12,14,5,3,31,32,31,13,0,83,103,120,49,14,286,92,123,57,20,291,39,91,32,11,170,39,82,42,13,177,40,69,35,11,161,8,11,7,3,25,65,83,52,15,207,3,3,0,0,12,475,665,301,83,1522,0,3,0,0,8,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,3,0,8,14,3,0,0,23,12,7,6,3,38,26,28,8,4,71,85,75,31,5,195,67,114,36,13,226,73,99,26,10,212,54,114,54,14,240,72,107,46,17,240,35,49,18,8,110,57,102,45,14,218,8,6,3,3,22,515,717,284,93,1605,0,5,3,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,4,3,0,11
102011032,0,0,0,0,0,4,0,0,0,9,3,3,0,0,5,3,4,0,0,6,6,7,0,3,13,39,21,5,0,70,15,16,10,0,42,59,37,21,4,118,154,152,74,18,398,98,128,39,12,278,64,60,30,8,157,40,34,24,5,101,34,38,24,4,89,4,11,3,0,25,76,62,39,10,183,3,10,5,0,22,600,586,269,69,1528,0,0,0,0,3,0,0,0,0,0,6,9,0,0,14,0,4,0,0,10,8,4,0,0,9,21,7,3,7,37,33,25,7,0,70,36,33,8,3,78,139,123,43,17,321,120,117,43,13,298,86,80,29,11,206,72,76,16,7,175,64,61,25,11,156,19,23,13,3,55,63,80,40,23,209,11,9,0,4,24,688,651,232,94,1665,3,0,0,0,3,0,0,0,0,3,0,4,0,0,3,3,0,0,0,3,4,4,3,0,13,9,7,3,0,22
102011033,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,3,0,3,0,12,4,3,20,20,15,6,7,40,10,29,10,8,57,76,148,60,18,296,48,90,39,11,197,29,52,15,7,104,16,47,14,0,84,8,13,6,0,34,0,6,0,0,14,24,50,22,12,106,9,4,0,0,6,244,468,196,70,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,9,3,0,3,11,7,7,3,8,26,10,19,10,3,38,51,71,32,10,165,53,97,27,11,194,46,67,26,3,148,26,61,20,11,119,42,62,11,3,118,4,14,4,3,33,31,50,26,13,110,0,11,5,3,18,287,457,169,71,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6
102011034,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,6,3,0,0,13,16,8,4,3,26,12,6,3,0,24,19,26,7,0,57,40,84,39,13,178,42,77,30,11,160,30,39,19,5,91,13,28,15,0,53,8,16,9,5,33,0,5,0,0,7,29,50,34,15,126,0,4,0,0,5,211,341,170,55,779,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,3,0,3,0,3,4,5,4,0,10,11,5,4,0,18,7,16,4,5,37,49,62,25,11,143,41,64,30,6,148,33,53,26,7,127,21,40,13,5,80,24,44,16,0,85,6,8,6,3,23,33,69,27,12,129,4,4,3,0,10,238,379,151,48,821,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3
102011035,0,4,0,0,5,0,0,5,0,7,0,3,0,0,3,3,3,0,0,5,0,8,3,0,8,9,8,3,0,22,11,12,5,3,30,26,23,6,3,54,71,104,45,20,236,61,81,33,9,182,40,47,17,4,105,24,46,15,4,88,15,26,9,0,54,5,7,0,0,13,37,51,31,10,128,11,0,3,5,12,305,413,182,60,959,0,3,0,0,3,0,3,0,0,3,0,0,0,0,6,0,4,0,0,4,3,3,0,0,7,4,3,0,0,11,5,3,4,0,11,16,10,5,4,33,57,69,21,13,162,66,74,33,3,170,39,48,19,6,112,30,62,21,6,114,34,42,14,10,98,3,9,9,0,25,27,48,20,9,106,3,5,3,0,15,297,384,152,52,884,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,4,0,0,0,6
102011036,0,0,0,0,0,0,5,0,0,4,0,3,0,0,3,0,0,0,0,3,4,0,0,0,8,12,7,3,0,24,11,25,9,0,43,28,28,13,3,77,57,131,44,6,238,66,107,38,8,220,37,50,22,9,120,25,53,11,7,101,15,18,19,9,57,3,7,0,0,10,41,60,34,22,157,10,5,0,0,11,311,497,194,66,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,7,0,0,0,0,3,7,6,4,0,15,12,7,3,0,27,24,17,4,4,47,64,74,44,16,195,63,113,34,15,220,61,82,27,3,169,43,66,26,13,151,41,71,29,12,160,7,23,9,6,39,30,63,26,7,127,3,3,3,0,13,355,520,219,82,1177,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,7,0,0,6
102011037,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,3,7,10,3,0,25,8,4,3,0,23,23,5,0,0,32,59,80,26,5,172,46,53,25,10,142,30,41,16,0,90,22,19,16,0,56,24,18,13,0,53,4,4,0,0,14,46,40,18,7,110,4,0,0,0,7,279,297,121,28,727,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,3,0,0,13,10,7,4,0,26,9,8,3,0,23,46,44,13,6,116,52,54,24,10,134,34,50,17,0,102,16,28,25,8,77,24,46,14,3,86,12,16,5,0,44,38,44,15,4,98,4,9,0,0,10,263,313,133,38,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3
102011038,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,10,3,4,26,10,10,7,3,28,24,20,13,0,53,61,92,34,12,197,43,57,20,4,119,30,39,22,7,96,16,27,6,4,58,8,22,6,4,34,4,5,3,0,13,34,40,26,3,103,3,3,0,0,14,243,328,136,43,754,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,3,0,0,3,0,7,0,0,10,10,8,3,0,21,17,11,6,0,29,50,42,34,3,126,46,63,20,7,142,41,54,19,3,124,34,40,10,3,91,29,51,12,0,88,16,13,8,0,40,38,56,20,11,122,3,0,3,0,6,287,352,135,37,819,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7
102011039,3,3,0,0,7,0,0,3,0,6,3,3,0,0,5,3,0,0,0,3,7,3,0,0,17,19,17,8,3,40,7,17,10,0,29,24,26,11,3,67,95,117,52,7,272,98,95,41,8,246,41,85,29,3,160,55,88,37,12,191,38,63,25,3,123,13,13,8,0,43,61,111,50,15,230,10,4,0,0,16,480,645,274,49,1456,4,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,3,0,0,3,0,3,0,0,3,6,0,0,0,9,4,6,0,0,11,17,22,10,3,51,70,61,36,14,176,65,90,41,14,208,68,88,30,4,197,66,100,51,8,232,77,105,44,0,230,36,49,13,3,102,80,95,38,6,226,0,10,0,0,13,501,642,272,55,1475,3,0,0,0,5,0,3,0,0,3,0,5,0,0,4,0,0,0,0,3,4,3,0,0,8,5,5,4,0,11
102011040,0,0,0,0,6,4,0,3,0,8,5,4,0,0,13,4,3,0,0,10,15,11,7,3,40,49,24,10,9,93,41,42,15,3,105,63,62,25,6,153,186,204,88,38,513,133,129,47,15,322,77,56,26,9,167,39,54,25,4,125,25,22,12,0,54,5,3,0,0,14,90,91,38,22,244,8,16,11,0,29,749,726,308,109,1892,3,0,4,0,7,3,0,0,0,5,7,7,0,0,12,7,0,0,0,11,6,3,0,0,13,18,14,6,5,39,47,43,16,4,105,50,44,22,8,128,170,183,76,21,448,119,162,62,21,366,114,120,36,8,278,67,117,35,4,227,64,81,23,7,176,14,19,4,0,37,86,86,42,18,229,13,7,5,0,32,795,880,326,99,2103,3,3,0,0,5,4,0,0,3,6,0,3,0,0,5,3,0,0,0,3,11,7,0,0,19,9,8,0,3,20
102011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,3,3,4,0,0,9,18,8,5,3,35,12,16,7,3,36,16,28,9,0,54,82,105,50,13,248,70,85,36,3,196,47,62,26,7,147,34,54,30,9,126,32,38,21,7,96,6,13,6,0,23,58,82,55,19,223,4,12,3,0,17,392,512,255,66,1226,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,3,0,0,0,9,9,3,3,0,10,4,15,3,3,28,11,17,4,3,34,47,65,41,9,160,67,78,39,8,191,53,86,29,13,186,48,89,25,5,165,46,101,31,8,186,23,40,19,4,85,43,70,33,11,158,3,3,4,0,8,365,561,235,72,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,0,0,3
102011042,0,3,0,0,3,3,0,0,0,6,4,0,0,0,3,0,0,3,0,0,4,3,0,0,12,30,21,0,4,55,21,25,10,3,65,41,47,17,10,105,122,133,51,28,327,80,91,20,4,199,45,49,12,5,108,27,35,20,11,87,27,19,12,4,61,3,0,4,0,8,54,52,19,9,144,4,7,0,0,17,470,489,168,73,1198,3,0,0,0,3,0,0,0,0,3,3,0,3,0,9,5,0,0,0,5,0,7,0,0,9,17,6,7,0,24,20,13,3,0,42,35,31,8,4,81,119,87,36,8,254,100,98,40,11,247,42,63,20,6,135,36,66,19,8,127,41,57,15,3,117,14,16,3,0,38,57,58,24,19,167,10,3,0,0,14,509,512,177,68,1270,0,0,0,0,3,3,0,0,0,3,3,0,0,0,8,0,0,0,0,0,3,0,0,0,9,12,9,3,0,22
102011043,0,0,0,0,3,3,0,3,0,10,3,0,0,0,3,5,3,3,0,8,8,8,3,0,22,19,19,15,3,53,28,23,8,3,57,31,29,23,3,84,138,147,70,28,379,80,116,38,11,245,58,38,22,3,120,38,36,21,8,105,22,24,11,0,61,0,7,4,3,12,53,75,38,13,175,4,5,6,0,21,494,526,253,81,1351,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,8,11,7,0,0,20,19,3,9,3,33,26,19,16,4,67,91,98,38,15,248,101,102,35,12,255,70,79,25,15,183,41,49,23,4,118,44,33,16,4,96,9,7,8,5,33,48,58,19,12,135,11,3,4,0,18,476,470,188,77,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,3,7,0,11
102021044,0,0,0,0,3,3,3,0,0,5,3,0,0,3,14,3,4,0,3,12,16,13,6,0,31,49,36,8,12,103,37,38,16,9,103,71,70,27,13,177,215,291,132,38,679,138,174,70,16,404,67,104,39,10,220,52,58,30,10,146,17,33,12,3,66,0,8,4,0,22,89,134,68,35,328,8,15,0,6,34,777,995,429,142,2332,3,0,0,0,8,0,0,0,0,0,5,5,3,3,14,0,5,0,0,3,4,4,3,0,10,28,12,12,0,56,38,21,8,3,66,35,64,17,8,127,160,222,80,25,484,147,188,74,29,439,130,139,52,17,343,60,101,31,4,197,53,99,41,15,210,11,24,10,7,48,79,144,42,31,301,13,19,5,0,40,771,1042,385,140,2340,0,0,0,0,3,0,0,0,0,6,3,0,0,0,4,0,0,0,0,0,3,3,0,0,8,4,0,0,0,10
102021045,3,0,0,0,4,0,0,0,3,3,5,3,3,0,12,6,5,0,0,12,12,3,5,0,23,29,26,16,3,73,25,21,19,5,71,47,47,27,11,141,107,180,73,26,382,64,97,46,16,219,33,31,17,9,88,5,23,10,4,40,6,3,3,3,16,0,0,0,0,0,42,57,35,24,154,9,0,4,0,10,399,496,252,112,1257,3,0,0,0,4,0,3,0,0,4,0,3,3,0,7,0,0,0,0,3,5,4,0,0,9,24,9,9,0,42,27,25,9,7,64,36,33,13,9,91,103,123,82,32,335,82,107,51,12,260,54,66,36,11,169,19,35,17,8,82,24,28,15,3,71,3,4,0,0,12,45,47,32,21,153,9,8,5,0,27,443,500,281,105,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,14,3,4,4,0,12
102021046,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,4,0,3,13,4,3,3,23,33,12,8,3,55,24,16,11,5,54,35,27,13,3,82,82,108,36,28,250,45,68,22,4,139,18,30,12,3,61,15,27,5,0,38,4,9,4,3,18,3,3,0,0,9,54,42,28,11,134,9,9,0,0,23,330,363,150,53,895,0,0,0,0,8,0,0,0,0,0,3,0,3,0,6,3,0,0,0,3,0,0,0,0,8,17,3,4,0,24,24,11,3,3,38,19,20,7,4,42,66,77,36,14,184,51,63,22,10,147,51,52,20,7,129,16,33,9,4,65,23,28,7,0,55,3,14,0,0,19,55,51,26,13,134,9,0,4,0,18,340,347,144,56,878,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,3,0,0,7
102021047,3,0,0,0,3,0,0,3,0,9,3,0,0,0,5,3,3,0,0,11,6,5,9,0,19,24,23,9,4,69,34,19,9,4,70,49,54,24,9,132,178,246,105,22,559,117,144,65,17,347,63,94,33,21,206,27,62,19,4,115,26,26,17,3,81,7,3,6,0,23,74,110,68,28,281,10,18,6,5,45,642,819,382,124,1969,3,0,0,0,4,0,0,0,0,0,7,7,0,0,7,0,3,0,0,3,4,3,0,0,13,10,8,6,0,28,22,24,12,3,57,32,43,24,5,102,143,153,79,27,402,108,153,68,17,350,93,142,60,10,307,56,100,39,10,206,50,88,33,10,178,17,31,9,4,58,72,96,56,14,239,6,9,3,3,22,620,847,380,120,1963,3,0,0,0,6,3,0,0,0,5,0,0,0,0,3,0,0,0,0,0,6,4,0,0,11,3,9,4,0,10
