SA2_MAINCODE_2016,C06_CF_BPT_1000_1499,C06_CF_BPT_1500_1999,C06_CF_BPT_2000_2499,C06_CF_BPT_2500_2999,C06_CF_BPT_3000_3999,C06_CF_BPT_4000m,C06_CF_BPT_Ns,C06_CF_BPT_T,C06_CF_1F1P_N,C06_CF_1F1P_1_149,C06_CF_1F1P_150_299,C06_CF_1F1P_300_399,C06_CF_1F1P_400_499,C06_CF_1F1P_500_649,C06_CF_1F1P_650_799,C06_CF_1F1P_800_999,C06_CF_1F1P_1000_1499,C06_CF_1F1P_1500_1999,C06_CF_1F1P_2000_2499,C06_CF_1F1P_2500_2999,C06_CF_1F1P_3000_3999,C06_CF_1F1P_4000m,C06_CF_1F1P_Ns,C06_CF_1F1P_T,C06_CF_1E1A_N,C06_CF_1E1A_1_149,C06_CF_1E1A_150_299,C06_CF_1E1A_300_399,C06_CF_1E1A_400_499,C06_CF_1E1A_500_649,C06_CF_1E1A_650_799,C06_CF_1E1A_800_999,C06_CF_1E1A_1000_1499,C06_CF_1E1A_1500_1999,C06_CF_1E1A_2000_2499,C06_CF_1E1A_2500_2999,C06_CF_1E1A_3000_3999,C06_CF_1E1A_4000_mr,C06_CF_1E1A_Ns,C06_CF_1E1A_T,C06_CF_1F1NW_N,C06_CF_1F1NW_1_149,C06_CF_1F1NW_150_299,C06_CF_1F1NW_300_399,C06_CF_1F1NW_400_499,C06_CF_1F1NW_500_649,C06_CF_1F1NW_650_799,C06_CF_1F1NW_800_999,C06_CF_1F1NW_1000_1499,C06_CF_1F1NW_1500_1999,C06_CF_1F1NW_2000_2499,C06_CF_1F1NW_2500_2999,C06_CF_1F1NW_3000_3999,C06_CF_1F1NW_4000mo,C06_CF_1F1NW_Ns,C06_CF_1F1NW_Tot,C06_CF_1P1NW_N,C06_CF_1P1NW_1_149,C06_CF_1P1NW_150_299,C06_CF_1P1NW_300_399,C06_CF_1P1NW_400_499,C06_CF_1P1NW_500_649,C06_CF_1P1NW_650_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_3999,C06_CF_1P1NW_4000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_T,C06_CF_1A1NW_N,C06_CF_1A1NW_1_149,C06_CF_1A1NW_150_299,C06_CF_1A1NW_300_399,C06_CF_1A1NW_400_499,C06_CF_1A1NW_500_649,C06_CF_1A1NW_650_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000_3999,C06_CF_1A1NW_4000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_T,C06_CF_BA_N,C06_CF_BA_1_149,C06_CF_BA_150_299,C06_CF_BA_300_399,C06_CF_BA_400_499,C06_CF_BA_500_649,C06_CF_BA_650_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_3999,C06_CF_BA_4000_more,C06_CF_BA_Ns,C06_fc_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_149,C06_CF_BNW_150_299,C06_CF_BNW_300_399,C06_CF_BNW_400_499,C06_CF_BNW_500_649,C06_CF_BNW_650_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_3999,C06_CF_BNW_4000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_149,C06_CF_LFns_150_299,C06_CF_LFns_300_399,C06_CF_LFns_400_499,C06_CF_LFns_500_649,C06_CF_LFns_650_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_3999,C06_CF_LFns_4000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_CF_Tot_N,C06_CF_Tot_1_149,C06_CF_Tot_150_299,C06_CF_Tot_300_399,C06_CF_Tot_400_499,C06_CF_Tot_500_649,C06_CF_Tot_650_799,C06_CF_Tot_800_999,C06_CF_Tot_1000_1499,C06_CF_Tot_1500_1999,C06_CF_Tot_2000_2499,C06_CF_Tot_2500_2999,C06_CF_Tot_3000_3999,C06_CF_Tot_4000_more,C06_CF_TFI_Ns,C06_CF_T_T,C06_1PF_F_N,C06_1PF_F_1_149,C06_1PF_F_150_299,C06_1PF_F_300_399,C06_1PF_F_400_499,C06_1PF_F_500_649,C06_1PF_F_650_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_3999,C06_1PF_F_4000_more,C06_1PF_F_Ns,C06_1PF_F_T,C06_1PF_P_N,C06_1PF_P_1_149,C06_1PF_P_150_299,C06_1PF_P_300_399,C06_1PF_P_400_499,C06_1PF_P_500_649,C06_1PF_P_650_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_3999,C06_1PF_P_4000_more,C06_1PF_P_Ns,C06_1PF_P_T,C06_1PF_A_N,C06_1PF_A_1_149,C06_1PF_A_150_299,C06_1PF_A_300_399,C06_1PF_A_400_499,C06_1PF_A_500_649,C06_1PF_A_650_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_3999,C06_1PF_A_4000_more,C06_1PF_A_Ns,C06_1PF_A_T
501021012,6,3,3,0,3,0,0,20,0,0,0,0,0,3,3,21,110,97,53,24,22,5,32,372,0,0,0,0,0,0,0,0,8,17,8,9,8,0,7,53,0,0,0,0,0,3,19,48,130,64,11,32,5,0,23,330,0,0,0,0,0,3,8,10,11,5,3,3,0,0,3,42,0,0,0,0,0,0,0,4,10,8,0,3,0,0,3,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,7,3,10,12,12,0,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,78,0,0,0,3,6,18,29,91,313,237,126,89,53,14,156,1151,0,3,0,4,0,13,14,12,34,5,5,4,0,0,11,96,0,3,0,13,0,28,13,8,5,3,0,0,0,0,12,84,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,14
501021014,10,3,4,0,0,0,11,34,0,0,0,0,0,7,8,10,72,84,31,25,18,3,19,274,0,0,0,0,0,0,4,0,7,9,4,0,0,0,6,37,0,0,0,5,0,12,24,25,93,33,13,5,5,0,22,238,0,0,0,4,4,8,7,5,11,3,0,0,0,0,5,39,0,3,0,0,0,0,0,0,10,3,0,0,0,0,9,25,0,0,0,0,0,0,0,0,7,4,0,0,0,0,9,20,0,0,0,0,10,9,6,14,18,8,0,3,0,0,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,67,4,3,0,7,16,32,49,56,249,193,93,62,35,8,158,969,0,0,0,0,0,6,18,7,18,3,3,0,0,0,7,75,0,0,3,13,0,23,11,9,0,3,0,0,0,0,12,73,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,7
501021015,9,5,0,0,0,0,6,23,0,0,0,0,0,0,0,11,57,47,32,14,12,0,15,197,0,0,0,0,0,0,0,4,3,9,3,4,0,0,3,36,0,0,0,3,0,3,11,24,88,29,3,9,0,3,12,187,0,0,0,0,0,3,3,4,10,3,0,0,0,0,8,35,0,0,0,0,0,0,3,3,8,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,3,5,3,3,4,8,0,0,0,0,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,50,0,0,0,5,0,15,25,50,203,121,59,44,27,11,129,692,0,0,0,0,0,3,13,14,20,10,3,0,0,0,13,76,0,0,4,12,0,35,5,12,9,0,0,0,0,0,5,91,0,0,0,3,0,4,0,0,0,0,0,0,0,0,6,13
501021016,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,25,21,24,10,3,6,16,107,0,0,0,0,0,0,0,0,5,0,3,3,0,0,3,21,0,0,0,0,0,3,12,11,42,21,4,9,0,0,12,107,0,0,0,0,4,3,0,3,10,4,0,0,0,0,0,20,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,5,0,0,5,4,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,0,3,0,0,8,16,16,19,106,68,47,35,13,6,85,412,0,0,0,0,0,3,0,3,4,4,0,0,0,0,8,23,0,0,0,4,0,17,3,3,3,0,0,0,0,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501021251,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,10,57,48,25,15,10,0,12,178,0,0,0,0,0,0,0,0,6,3,3,3,4,0,3,32,0,0,0,0,0,3,7,14,78,32,9,23,0,0,8,173,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,41,3,3,0,0,0,14,8,29,171,122,62,65,24,0,71,572,0,0,0,0,0,4,0,4,14,3,0,0,0,0,3,30,0,0,0,5,0,11,4,3,7,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
501021252,8,3,0,0,0,0,0,14,0,0,0,0,0,0,0,3,24,40,24,8,18,3,9,136,0,0,0,0,0,0,0,0,7,5,3,4,0,0,3,20,0,0,0,0,0,0,0,4,26,18,10,9,0,0,9,83,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,0,0,0,6,0,0,5,0,0,3,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,36,3,0,0,0,8,5,10,23,74,82,54,37,33,10,78,412,0,0,0,0,0,0,0,3,5,3,0,4,0,0,3,24,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
501021253,11,4,0,4,7,0,0,28,0,0,0,0,0,4,4,8,87,82,45,39,44,9,45,367,0,0,0,0,0,0,3,0,8,16,0,4,3,3,4,40,0,0,0,0,0,5,14,31,69,30,12,32,6,4,13,214,0,0,0,3,0,3,3,3,10,3,4,3,3,0,3,41,0,0,0,0,0,0,3,0,6,5,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,16,0,3,0,0,3,5,12,0,12,6,0,0,3,0,10,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,78,3,3,4,3,4,25,33,51,225,186,113,129,88,31,206,1107,0,0,0,3,0,12,14,14,38,12,10,4,3,0,17,131,0,3,6,21,0,48,21,16,15,6,0,0,0,0,5,138,0,0,0,0,0,0,0,0,4,6,0,0,0,0,7,17
501021254,4,0,3,0,0,0,3,15,0,0,0,0,0,3,3,9,57,41,14,0,0,0,9,139,0,0,0,0,0,0,3,0,4,3,0,0,0,0,3,15,0,0,0,0,0,3,13,16,66,15,8,10,0,0,18,151,0,0,0,0,0,3,6,4,7,3,0,0,0,0,0,29,0,0,0,0,0,0,5,0,13,8,0,0,0,0,3,26,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,0,0,0,8,9,3,0,6,0,0,0,0,0,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,45,3,0,0,0,9,22,37,43,180,78,37,22,4,4,93,525,0,0,0,3,0,3,11,8,21,4,0,3,0,0,9,71,0,0,3,18,0,33,14,11,10,0,0,0,0,0,8,111,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,17
501031017,8,0,0,0,4,0,0,26,0,0,0,0,4,7,3,19,70,34,20,7,0,0,17,179,0,0,0,0,0,3,3,0,10,4,3,0,0,0,8,25,0,0,3,0,0,6,11,13,43,8,0,7,0,0,8,102,0,0,0,0,4,5,8,4,5,4,0,0,0,0,4,32,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,6,14,4,5,3,0,0,0,0,0,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,47,7,9,3,4,18,50,29,53,160,62,39,33,11,3,104,578,0,0,0,0,0,7,7,5,12,5,0,0,0,0,3,47,0,0,0,8,0,10,0,0,3,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
501031018,10,3,0,0,0,0,0,25,0,0,0,0,0,3,4,7,47,44,12,6,3,0,20,158,0,0,0,0,0,0,0,0,7,10,3,4,3,0,3,34,0,0,0,3,0,10,9,17,49,18,0,11,0,0,6,123,0,0,0,0,4,4,3,3,4,0,0,0,0,0,3,27,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,7,5,3,0,3,3,0,0,0,0,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,59,0,0,4,4,8,28,26,37,144,96,44,31,15,5,116,563,0,0,0,0,0,4,3,5,0,3,0,0,4,0,7,28,0,0,3,10,0,11,3,0,4,0,0,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
501031019,4,7,3,0,0,0,0,25,0,0,3,0,0,8,15,25,90,36,16,3,0,0,20,222,0,0,0,0,0,3,0,0,8,10,5,3,0,0,10,36,0,3,0,0,0,5,21,35,45,15,3,0,0,0,13,133,0,0,0,0,0,8,4,6,4,0,0,0,0,0,0,28,0,0,0,0,0,0,3,0,3,0,0,3,0,0,4,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,7,7,5,12,5,0,0,0,0,0,3,46,0,0,0,0,0,0,0,0,3,0,0,0,0,0,50,56,3,7,0,0,17,33,62,84,208,97,47,18,6,7,126,723,0,0,0,0,0,8,6,7,11,4,0,0,0,0,6,48,0,0,0,19,0,19,8,5,4,0,0,0,0,0,10,62,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,15
501031020,10,3,0,0,0,0,0,25,3,0,0,3,3,10,9,13,53,19,12,0,3,0,21,146,0,0,0,0,0,0,0,3,3,4,0,0,0,0,3,20,0,0,0,0,0,8,10,9,28,4,0,3,3,0,6,73,0,0,0,0,3,12,3,4,5,4,0,0,0,0,3,36,0,0,0,0,0,0,4,0,7,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,5,0,3,4,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,39,3,3,3,3,16,46,29,46,137,59,19,12,6,0,80,475,0,0,0,0,0,3,5,4,3,0,0,0,0,0,0,22,0,0,3,13,0,9,7,3,0,0,0,0,0,0,0,28,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,11
502011021,6,3,0,0,0,0,0,18,0,0,0,0,0,4,0,3,42,28,25,9,8,0,6,122,0,0,0,0,0,0,0,0,3,5,4,6,4,0,0,19,0,0,0,0,0,0,5,15,49,29,4,20,7,0,9,134,0,0,0,3,0,3,3,0,10,0,0,0,0,0,0,19,0,0,0,0,0,3,0,8,4,0,0,4,0,0,3,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,7,3,0,9,3,0,0,0,0,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,54,0,0,0,3,0,15,14,28,134,78,35,40,24,7,99,486,0,0,0,0,0,3,3,0,6,3,0,0,0,0,5,22,0,0,0,3,0,4,7,0,3,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
502011022,6,3,0,0,3,0,4,24,0,0,0,0,0,5,0,3,35,34,22,16,16,0,13,154,0,0,0,0,0,0,0,0,3,3,3,0,3,0,3,18,0,0,0,0,0,0,4,16,42,24,3,17,0,0,20,129,0,0,0,0,0,4,0,3,8,0,3,0,4,0,3,22,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,6,4,3,11,0,3,0,0,3,15,51,0,0,0,0,0,0,0,0,0,3,0,0,0,0,65,68,3,3,0,5,7,22,9,32,120,94,54,56,34,10,137,579,0,0,0,0,0,0,3,10,9,6,3,0,0,0,8,48,0,0,3,11,0,20,10,8,3,0,0,0,0,0,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
502011023,9,5,3,0,0,0,5,38,0,0,0,0,0,3,3,9,82,51,24,21,5,3,20,222,0,0,0,0,0,0,0,7,12,8,10,0,0,0,11,46,0,0,0,0,0,6,22,31,82,34,5,25,5,0,20,242,0,0,0,0,0,8,8,9,13,10,0,0,0,0,8,51,0,0,0,0,0,4,3,3,11,3,0,3,0,0,3,37,0,0,0,0,0,0,0,0,3,3,0,7,0,0,3,19,0,0,0,3,12,15,9,11,19,5,3,0,0,0,12,95,0,0,0,0,0,0,0,0,3,0,0,0,0,0,90,99,0,3,0,7,18,41,49,82,248,152,69,69,18,7,178,951,0,0,0,5,0,7,16,11,27,6,0,5,0,0,18,98,0,3,12,19,0,45,16,7,7,4,0,0,0,0,13,116,0,0,0,6,0,4,0,0,3,0,0,0,0,0,3,16
502011024,12,8,4,3,3,4,6,57,0,0,0,0,0,4,3,13,106,115,92,59,42,12,43,487,0,0,0,0,0,0,0,0,15,13,16,7,8,0,12,75,0,0,0,0,0,5,16,32,127,80,18,55,8,5,35,395,0,0,0,0,0,10,6,9,13,14,3,4,0,0,6,60,0,0,0,0,0,3,0,3,15,3,4,3,0,0,3,35,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,17,3,0,3,4,8,7,8,9,18,9,3,5,0,0,12,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,168,9,3,8,3,9,41,42,74,332,297,189,172,105,42,313,1635,0,0,0,0,0,14,18,19,42,16,6,8,0,0,9,125,0,3,7,14,3,46,22,15,10,4,0,0,0,0,14,141,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,12
502011025,4,4,0,0,0,0,0,21,0,0,0,0,0,0,5,4,26,14,8,4,8,0,8,84,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,5,4,10,27,9,8,7,0,0,10,83,0,0,3,0,0,3,3,3,3,0,0,0,0,0,3,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,9,5,3,12,3,0,0,0,0,8,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,46,3,0,7,0,12,26,18,32,93,54,35,15,6,6,89,392,0,0,0,0,0,10,10,10,16,4,4,0,0,0,14,73,0,0,5,16,0,22,16,5,4,0,0,0,0,0,8,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
502011026,0,0,0,3,0,0,4,9,0,0,0,0,0,0,0,0,32,35,13,3,3,0,21,113,0,0,0,0,0,0,0,0,6,5,3,0,3,0,7,21,0,0,0,3,0,6,7,6,41,12,6,10,7,0,18,106,0,0,0,0,0,4,3,0,8,3,0,0,0,0,3,21,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,4,0,0,0,0,3,3,0,4,4,4,3,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,58,0,3,0,4,3,13,10,20,106,83,44,30,20,4,114,462,0,0,0,0,0,3,4,3,5,4,0,0,0,0,6,20,0,0,0,4,0,5,4,3,3,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
502011027,8,9,3,3,0,0,3,35,0,0,0,0,0,0,3,7,60,68,46,25,18,3,22,268,0,0,0,0,0,0,0,0,8,9,10,7,5,0,5,43,0,0,0,0,0,0,8,19,75,37,9,31,6,0,16,197,0,4,0,0,0,5,3,0,3,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,12,3,0,7,0,0,3,28,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,8,0,0,0,3,6,6,4,5,9,5,0,3,0,0,3,49,0,0,0,0,0,0,3,0,3,0,0,0,0,0,96,105,3,4,3,3,8,17,25,36,201,176,108,102,51,12,170,917,0,0,0,0,0,6,3,8,24,7,0,0,0,0,12,62,0,0,3,14,0,5,7,3,8,3,0,0,0,0,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
502011028,4,4,0,0,0,0,3,24,0,0,0,0,3,0,4,4,38,30,18,9,9,3,5,125,0,0,0,0,0,4,0,0,8,6,6,0,3,0,0,27,0,0,0,0,0,6,14,25,58,20,3,12,3,0,15,159,0,0,0,0,3,3,6,3,13,0,0,0,0,0,3,39,0,0,0,0,0,0,0,3,4,3,0,3,0,0,3,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,0,0,0,3,8,19,4,11,6,3,3,0,0,0,9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,60,4,0,0,7,11,33,37,56,144,87,52,36,27,3,116,613,0,0,0,3,0,5,4,4,22,8,3,3,0,0,6,62,0,0,9,11,0,22,7,10,9,0,4,0,0,0,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
502011029,3,5,3,0,0,0,3,19,0,0,0,0,0,4,0,7,51,31,14,11,7,3,14,138,0,0,0,0,0,0,0,0,11,4,0,0,0,0,6,25,0,0,0,0,0,3,11,15,61,22,7,19,0,0,21,160,0,0,0,0,4,4,0,0,9,0,0,0,0,0,4,30,0,0,0,3,0,4,0,3,4,3,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,12,0,0,0,0,4,9,3,7,11,4,0,0,0,0,8,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,69,0,0,3,3,7,31,20,36,166,94,34,35,21,8,142,602,0,0,0,0,0,3,8,3,13,8,0,4,0,0,7,49,0,0,6,13,0,16,9,4,3,0,0,0,0,0,3,50,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10
503011030,3,0,4,0,6,6,3,29,0,0,0,0,0,0,0,5,18,26,31,51,86,35,30,291,0,0,0,0,0,0,0,0,5,6,3,8,8,3,3,38,0,0,0,0,0,0,0,3,20,18,9,83,22,20,22,197,0,0,0,0,0,0,0,0,3,0,3,5,3,4,0,21,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,0,0,4,0,3,0,3,0,7,11,7,3,8,3,10,51,0,0,0,0,0,0,0,0,0,0,0,4,0,0,92,103,3,0,4,0,7,3,3,11,65,76,66,184,176,125,194,907,0,0,0,0,0,0,0,3,4,4,0,14,0,3,5,43,0,0,3,4,0,3,8,3,6,0,0,4,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503011031,6,0,9,3,7,7,3,27,0,0,0,0,0,0,0,0,13,26,18,28,57,23,24,188,0,0,0,0,0,0,0,0,0,3,7,5,10,3,4,31,0,0,0,0,0,0,0,0,13,9,3,63,19,10,4,123,0,0,0,0,0,0,0,3,5,3,3,3,0,0,8,25,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,3,0,8,0,3,3,3,0,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,79,3,0,0,3,0,4,4,6,53,54,45,121,112,71,146,629,0,0,0,0,0,0,7,4,22,16,7,10,3,0,18,98,0,0,3,7,0,10,0,5,13,6,0,3,0,0,3,57,0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,10
503011032,9,5,3,0,3,4,9,28,0,0,0,0,0,3,0,0,16,17,37,37,86,25,25,249,0,0,0,0,0,0,0,0,3,3,0,10,8,6,5,37,0,0,0,0,0,0,4,8,18,15,3,68,22,16,20,182,0,0,0,0,0,0,0,0,0,4,0,8,7,4,0,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,7,9,0,4,0,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,89,0,0,3,0,0,9,7,12,58,57,64,143,163,95,159,768,0,0,0,0,0,3,0,5,8,6,6,11,0,0,7,52,0,3,0,0,0,5,3,3,8,7,3,3,0,0,14,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
503011033,5,5,4,6,4,0,5,40,0,0,0,0,0,0,3,0,21,46,47,71,141,35,35,398,0,0,0,0,0,0,0,0,3,3,11,13,12,5,4,50,0,0,0,0,0,0,4,0,22,27,4,88,35,21,10,209,0,0,0,0,0,0,0,0,7,4,3,3,5,3,3,29,0,0,0,0,0,0,0,0,5,4,3,7,0,0,0,18,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,3,0,4,8,4,3,3,0,0,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,101,108,0,5,0,0,0,4,11,8,79,108,94,226,246,89,192,1063,0,0,0,0,0,0,9,3,16,7,0,9,0,3,19,74,0,0,0,0,0,14,7,3,12,4,0,3,0,0,8,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
503011034,6,3,3,3,4,7,4,34,0,0,0,0,0,0,0,3,25,44,23,49,92,49,31,309,0,0,0,0,0,0,0,0,3,0,5,11,11,6,8,34,0,0,0,0,0,0,9,5,30,20,7,81,38,32,24,260,0,0,0,0,0,0,0,0,9,8,7,4,6,3,7,50,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,17,4,3,0,0,0,6,0,0,3,6,4,3,4,3,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,107,7,4,0,0,4,11,17,19,88,94,71,171,205,130,211,1042,0,0,0,0,0,3,6,9,30,20,3,17,3,0,22,120,0,0,0,7,0,15,7,7,13,5,0,4,0,0,8,72,0,0,0,0,0,3,0,0,5,0,0,3,0,0,3,13
503011035,13,5,0,6,17,4,13,73,0,0,0,0,0,0,3,3,24,65,46,95,205,108,58,601,0,0,0,0,0,0,0,3,4,8,6,8,16,7,15,72,0,3,0,0,0,0,4,9,43,28,13,186,63,41,47,432,0,0,0,3,0,0,7,15,13,6,4,8,4,11,9,77,0,0,0,0,0,0,0,3,9,3,0,13,8,3,6,43,0,0,0,0,0,0,0,0,0,4,0,0,8,3,3,20,10,0,3,5,4,9,0,12,11,11,3,8,12,3,15,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,219,12,5,6,6,8,23,18,44,127,142,95,376,417,292,422,1987,0,0,0,0,0,0,8,6,42,24,0,19,8,3,14,127,0,4,3,10,0,8,9,12,15,12,3,5,0,0,14,99,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14
