SA2_MAINCODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
216031415,64,1749,0,0,0,0,0,0,12,3,0,0,0,18,82,20,0,3,0,106,7,3,0,0,0,13,0,0,0,0,0,3,11,0,3,0,0,11,115,21,3,4,3,149,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,3,0,0,3,19,0,0,0,0,19,23,3,0,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,47,7,3,0,0,57,0,0,0,0,0,3,990,399,338,163,70,1962
216031416,212,4081,0,0,0,0,0,0,24,3,0,0,0,22,163,59,20,7,3,257,45,28,12,9,4,100,7,4,4,0,0,21,7,0,0,0,0,11,245,96,46,19,4,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,4,0,0,0,0,6,1991,963,903,430,226,4514
216031417,327,5394,0,0,0,0,0,0,0,3,0,0,0,3,60,30,22,3,4,119,40,15,7,4,4,70,17,4,6,0,3,32,5,0,0,0,0,7,122,58,36,12,14,232,0,0,0,0,0,0,0,3,0,0,0,3,4,10,3,3,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,11,3,3,0,23,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,10,3,3,3,0,19,5,0,0,3,0,8,2457,1172,1153,555,341,5678
216031418,53,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,3,0,0,0,0,3,453,179,225,110,53,1018
216031419,106,2440,0,0,0,0,0,0,5,0,0,0,0,5,29,4,0,0,0,34,3,0,0,0,0,9,3,0,0,0,0,4,0,0,0,0,0,0,38,5,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,14,6,3,0,0,0,13,1206,478,499,240,106,2523
217011420,67,2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,6,5,0,0,0,18,1290,367,375,185,67,2288
217011421,79,2501,0,0,0,0,0,0,3,0,0,0,0,3,13,4,3,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,5,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,11,6,0,0,0,0,11,1387,501,421,176,79,2568
217011422,63,2619,0,0,0,0,0,0,8,0,0,0,0,8,31,3,3,0,0,38,8,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0,0,3,50,5,3,0,0,59,0,0,0,0,0,0,0,0,4,0,0,3,19,6,0,0,0,22,4,7,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,29,12,5,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,8,3,3,0,0,0,10,1448,548,507,186,63,2746
217011423,51,1562,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,3,0,7,0,0,8,0,0,0,0,0,0,6,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,11,20,7,3,0,0,29,864,279,267,157,50,1619
217031471,34,863,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,507,158,132,64,34,893
217031472,127,2853,0,0,0,0,0,0,3,0,0,0,0,3,44,5,5,0,0,55,13,11,6,0,0,26,0,0,0,0,0,3,3,0,0,0,0,3,62,15,8,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,8,5,3,0,0,11,3,3,0,0,0,7,1448,598,535,266,126,2970
217031473,73,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,729,213,265,142,73,1420
217031474,64,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,3,15,690,234,216,125,69,1326
217031475,85,1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,0,0,8,18,4,3,5,0,32,939,324,325,193,85,1867
217031476,8,761,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,5,14,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,17,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,13,7,4,3,0,0,16,507,152,116,49,9,834
217041477,110,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,7,0,0,0,9,837,310,274,185,110,1719
217041478,101,2410,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,13,5,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,17,4,3,0,0,25,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,10,6,5,0,0,21,7,0,4,0,0,18,1244,435,464,237,101,2476
217041479,190,5059,0,0,0,0,0,0,4,0,0,0,0,8,157,21,8,0,0,188,49,25,8,3,0,85,4,0,3,0,3,15,3,0,0,0,0,5,223,50,20,3,3,303,0,0,0,0,0,0,0,0,0,0,0,0,26,10,0,0,0,28,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,16,2536,1085,1086,509,192,5418
217041480,97,2621,0,0,0,0,0,0,6,0,0,0,0,6,101,15,3,0,0,125,65,18,10,7,0,94,10,0,3,0,0,16,6,0,0,0,0,6,184,41,15,11,3,252,0,0,0,0,0,0,11,0,0,0,0,13,59,13,0,0,0,78,9,10,3,0,0,19,3,0,0,0,0,7,4,0,0,0,0,4,90,25,3,0,0,118,3,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,20,4,3,3,0,0,16,4,0,0,0,0,4,0,0,0,0,0,0,31,3,3,0,0,42,9,8,3,0,3,21,1559,593,562,232,101,3052
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301011001,193,4347,0,0,0,0,0,0,0,0,0,0,0,0,52,10,0,0,0,63,16,7,4,3,0,33,0,0,0,0,0,0,3,0,0,0,0,3,73,17,6,5,0,99,0,0,0,0,0,0,3,0,0,0,0,3,7,3,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1733,1088,997,450,192,4468
301011002,133,1852,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,28,36,9,10,4,85,0,0,0,0,0,3,0,0,0,0,0,0,34,37,13,10,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,4,0,3,0,0,14,0,0,0,0,0,0,12,0,3,0,4,17,0,0,0,0,0,0,677,433,498,223,139,1965
301011003,187,3720,0,0,0,0,0,0,3,0,0,0,0,3,94,3,0,0,0,96,59,22,3,6,0,86,11,5,6,0,0,23,0,0,0,0,0,3,165,33,9,5,0,214,0,0,0,0,0,0,0,0,0,0,0,0,31,7,3,0,0,41,6,4,0,0,0,8,0,3,0,0,0,6,0,0,0,0,0,0,36,13,6,0,0,56,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,10,12,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,22,0,0,0,0,0,0,1620,800,993,414,191,4015
301011004,234,4133,0,0,0,0,0,3,9,0,0,0,0,11,195,47,21,4,0,269,128,72,42,15,0,262,3,5,5,3,0,13,6,4,0,0,0,8,346,121,70,23,0,560,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,0,0,5,8,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,23,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,4,3,0,0,0,4,1937,1094,1056,410,238,4741
301011005,24,707,0,0,0,0,0,0,3,0,0,0,0,7,88,19,14,0,0,117,79,39,11,5,0,139,3,3,0,3,0,6,0,0,0,0,0,3,174,64,23,8,0,271,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,13,0,0,0,0,15,17,5,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,35,10,0,0,0,42,0,0,0,0,0,0,511,223,198,75,26,1036
301011006,111,3059,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,34,44,22,8,3,0,80,0,3,0,0,0,4,0,0,0,0,0,0,75,32,14,5,0,118,0,0,0,0,0,0,4,0,0,0,0,4,19,4,0,0,0,28,35,23,7,0,0,70,0,7,3,0,0,9,0,0,0,0,0,0,57,36,14,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1327,707,827,309,114,3293
301021007,123,2997,0,0,0,0,0,0,8,3,0,0,0,12,175,24,11,0,0,216,167,81,30,7,3,286,26,21,10,3,6,62,3,3,0,0,0,3,383,135,49,9,11,577,0,0,0,0,0,0,10,0,0,0,0,12,156,22,4,3,0,183,137,43,24,3,0,206,5,3,0,0,0,11,4,0,0,0,0,10,321,71,29,10,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,7,5,3,0,0,0,12,2090,850,699,253,134,4019
301021008,52,1405,0,0,0,0,0,0,0,0,0,0,0,0,43,4,3,0,0,44,52,30,13,4,0,95,3,0,0,0,0,9,0,0,0,0,0,0,94,35,16,4,0,146,0,0,0,0,0,0,3,0,0,0,0,3,41,0,0,0,0,41,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,43,0,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,4,0,0,32,745,335,370,134,52,1630
301021009,212,4209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,6,4,0,0,24,12,0,5,0,0,19,0,0,0,0,0,0,33,9,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,14,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,1730,864,1041,435,212,4282
301021011,107,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,766,481,612,229,114,2199
301021012,169,3845,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,51,31,20,6,0,107,4,3,4,0,3,16,0,0,0,0,0,3,76,36,23,5,3,142,0,0,0,0,0,0,6,0,0,0,0,6,7,0,3,0,0,12,0,0,0,0,0,5,3,0,4,0,0,6,0,0,0,0,0,0,22,0,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,16,1475,857,1068,467,172,4034
301021013,168,3668,0,0,0,0,0,0,6,0,0,0,0,6,84,0,3,0,0,87,84,30,12,3,0,128,0,0,0,0,0,3,3,0,0,0,0,6,174,30,23,3,0,230,0,0,0,0,0,0,5,0,0,0,0,5,167,3,0,0,0,171,38,12,5,0,0,56,0,0,0,0,0,3,3,0,0,0,0,3,219,15,8,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1942,812,877,340,165,4140
301021527,73,2242,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,9,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,9,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,22,4,0,0,0,0,4,9,0,0,0,0,9,9,0,0,0,0,12,3,3,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,22,3,0,3,0,32,14,3,0,0,0,12,1554,389,204,90,79,2314
301031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031015,65,1706,0,0,0,0,0,0,4,0,0,0,0,4,47,7,0,0,0,57,32,7,11,0,0,56,0,3,0,0,0,6,0,0,0,0,0,3,89,23,8,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,49,7,0,0,0,57,22,8,5,3,0,28,5,0,0,0,0,6,0,0,0,0,0,0,70,11,10,3,0,87,5,0,0,0,0,9,5,0,0,0,0,5,15,0,0,0,0,21,8,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,34,3,8,0,0,44,0,0,4,0,0,10,898,418,428,162,65,1968
301031016,112,2725,0,0,0,0,0,0,3,0,0,0,0,3,62,10,0,0,3,74,157,94,49,19,3,318,3,5,3,3,3,11,0,7,0,0,0,7,221,116,47,18,6,419,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,4,0,0,4,1256,758,736,279,122,3158
301031017,42,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,15,7,3,72,0,0,0,0,0,3,0,0,0,0,0,0,33,20,17,9,4,81,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,403,257,258,102,48,1072
301031018,86,2030,0,0,0,0,0,0,0,0,0,0,0,0,28,11,0,0,0,40,107,75,41,9,4,229,0,0,0,0,0,0,0,0,0,0,0,3,140,84,47,8,4,277,0,0,0,0,0,0,3,0,0,0,0,7,16,6,3,0,0,24,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,9,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,971,563,530,190,87,2346
301031019,81,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,126,82,55,11,3,276,9,0,0,0,0,8,0,0,0,0,0,0,132,84,58,8,3,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,534,837,295,86,2469
