SA2_MAINCODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
101061544,0,0,0,0,0,0,0,4,12,0,19,7,11,175,44,33,16,3,0,3,0,0,14,331,0,0,0,0,0,3,0,0,0,0,0,0,0,0,70,77,29,0,23,14,23,206,104,94,139,102,49,25,21,18,105,949,0,0,0,0,0,3,5,9,23,25,28,13,16,16,34,177,0,0,0,0,0,0,0,0,3,3,3,0,3,0,3,23,0,0,0,0,0,0,3,11,50,53,32,12,7,3,30,212,0,0,0,0,0,3,0,0,13,0,3,0,3,0,8,35,0,0,0,0,0,7,15,15,43,23,4,5,3,0,14,135,0,0,0,0,0,3,3,4,4,3,0,0,0,0,3,28,0,0,0,0,0,0,0,3,3,5,0,0,0,0,5,18,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,0,11,12,12,12,9,0,0,0,0,3,74
102011028,0,3,0,0,0,0,0,10,8,0,5,0,0,53,22,41,43,17,5,5,0,0,6,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,46,9,0,5,5,3,60,42,67,103,84,66,45,54,24,52,611,0,0,0,0,0,0,3,3,14,13,21,21,40,17,28,165,0,0,0,0,0,0,0,3,8,9,6,4,4,0,0,48,0,0,0,0,0,3,0,3,48,57,64,55,61,16,32,355,0,0,0,0,0,0,0,0,5,5,10,7,14,5,10,54,0,0,0,0,0,0,0,10,35,42,11,39,6,5,12,171,0,0,0,0,4,0,5,7,19,3,3,4,3,0,4,51,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,3,3,4,0,4,0,0,15,0,0,0,0,0,0,3,0,6,5,5,3,3,0,9,35
102011029,6,0,3,0,3,0,0,10,10,5,12,10,5,149,115,100,83,35,25,12,14,8,19,598,0,0,0,0,0,9,0,6,0,0,0,0,0,0,75,101,13,6,28,11,12,174,147,166,216,122,103,70,84,31,112,1283,4,0,0,0,0,0,0,7,10,30,50,40,43,26,31,240,0,0,0,0,0,3,3,3,8,10,12,3,4,3,13,62,0,0,0,0,0,3,0,7,62,70,80,56,58,22,48,415,0,0,0,0,0,0,0,3,4,9,15,10,4,3,16,67,0,0,0,0,3,0,10,4,50,60,14,60,17,0,22,241,0,0,0,3,3,0,4,8,19,7,3,7,6,0,6,63,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,4,3,5,0,17,0,0,0,0,0,6,12,8,13,13,0,7,3,0,10,70
102011030,0,0,0,0,0,0,3,4,5,0,12,0,0,34,16,23,13,11,3,0,3,4,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,12,0,16,7,5,54,40,51,69,52,39,33,42,18,38,484,0,0,0,0,0,0,3,0,21,11,19,10,21,15,17,121,0,0,0,0,3,4,0,0,12,3,0,0,0,3,6,37,0,0,0,3,0,0,4,12,39,39,23,11,12,13,14,166,0,0,0,0,0,0,0,0,9,3,3,0,3,0,6,28,0,0,0,0,0,3,7,4,12,18,4,8,3,7,10,83,0,0,0,0,0,8,0,3,6,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,7,5,7,4,3,0,0,0,6,34
102011031,3,0,0,0,0,0,3,14,5,0,25,5,8,238,143,152,85,36,22,11,7,8,31,773,0,0,0,0,0,4,3,3,0,3,0,0,0,0,68,89,13,4,23,3,15,281,173,207,199,149,99,62,92,26,110,1456,0,0,0,0,0,0,0,7,21,38,50,45,79,56,44,334,0,0,0,0,0,5,0,3,7,10,7,3,3,11,6,57,3,0,0,0,0,0,7,10,65,102,111,68,112,29,41,549,0,0,0,0,0,0,3,0,7,6,11,8,13,5,10,65,0,0,0,0,0,3,6,19,51,48,18,93,22,3,28,296,0,0,0,3,0,4,3,14,17,11,3,10,3,0,3,68,0,0,0,0,0,0,0,3,6,3,3,3,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,19,0,0,0,4,3,8,14,11,14,11,11,3,9,3,13,98
102011032,0,0,0,3,3,0,0,16,14,0,24,6,7,214,100,97,46,14,14,0,3,0,26,560,0,0,0,0,0,8,0,0,0,0,0,0,0,0,96,112,18,3,34,10,27,251,157,183,309,284,202,101,113,29,149,1873,0,0,0,0,0,3,0,5,26,50,55,36,55,27,30,287,0,0,0,0,0,0,0,7,16,17,3,8,7,0,0,63,0,0,0,0,0,5,8,12,96,85,86,63,59,14,35,473,0,0,0,0,0,0,0,3,15,21,16,7,11,6,3,88,0,0,3,0,0,3,17,30,106,89,21,58,13,9,25,371,0,0,3,3,5,8,12,6,22,11,3,0,5,0,3,80,0,0,0,0,0,4,3,0,9,5,4,9,0,0,7,33,0,0,0,0,0,0,0,0,7,4,3,0,9,0,4,26,0,0,3,4,4,22,20,12,26,15,5,0,3,0,21,139
102011033,0,0,0,0,0,0,0,3,4,0,8,0,0,41,24,22,13,0,0,0,0,0,4,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,4,0,8,3,4,54,41,38,72,60,54,20,29,7,37,433,0,0,0,0,0,0,0,3,11,24,49,32,40,18,21,199,0,0,0,0,0,0,0,6,9,12,3,0,0,0,4,40,0,0,0,0,0,3,8,5,57,69,59,38,49,4,30,335,0,0,0,0,0,0,0,0,7,19,13,6,8,3,7,58,0,0,0,0,0,3,8,12,62,59,11,37,17,3,14,218,0,0,0,0,0,0,0,3,8,7,3,3,5,0,0,24,0,0,0,0,0,0,3,3,5,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,5,3,0,0,3,10,0,0,0,0,4,7,11,0,9,3,3,3,3,0,3,42
102011034,0,3,0,0,0,0,0,3,8,0,14,3,5,136,63,73,44,8,3,4,0,3,18,392,0,0,0,0,0,3,0,0,0,0,0,0,0,0,37,46,6,0,13,9,3,155,77,106,116,62,54,24,25,5,58,721,0,0,0,0,0,0,0,0,14,15,39,21,29,13,29,160,0,0,0,0,0,0,0,7,14,3,10,3,3,0,6,44,0,0,0,0,0,4,0,4,44,75,62,30,32,4,31,291,0,0,0,0,0,0,0,0,11,7,6,0,6,3,7,41,0,0,0,0,3,0,4,9,32,25,10,25,3,3,16,130,0,0,0,3,0,3,5,3,11,10,0,0,0,0,4,49,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,9,4,22,10,3,0,3,0,7,59
102011035,0,0,0,0,0,0,0,9,9,0,11,6,5,66,41,37,17,0,0,0,0,0,10,199,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,37,10,0,9,6,15,81,53,81,92,66,59,39,28,4,53,598,0,0,0,0,3,0,0,0,10,24,31,39,33,14,17,162,0,0,0,0,0,3,0,6,12,14,0,7,3,0,3,40,0,0,0,0,0,0,0,0,44,82,53,35,36,8,24,283,0,0,0,0,0,0,0,0,10,10,11,3,7,4,6,44,0,0,0,0,3,0,4,15,61,33,12,32,13,0,9,181,0,0,0,0,0,0,5,7,9,7,0,0,0,3,4,37,0,0,0,0,0,0,0,0,3,3,4,0,0,0,3,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,4,0,0,5,4,6,14,5,7,0,0,0,6,59
102011036,0,3,0,3,0,0,0,6,3,0,4,0,5,63,46,36,23,5,3,0,3,0,4,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,7,0,10,4,12,73,69,63,115,67,78,40,39,8,49,634,0,0,0,0,0,0,0,5,12,19,42,27,53,26,22,211,0,0,0,0,0,3,0,6,3,10,4,3,0,0,5,36,0,0,0,0,0,0,5,8,64,94,78,63,76,8,26,426,0,0,0,0,0,0,0,5,7,9,17,7,8,3,8,67,0,0,0,0,0,0,4,10,71,59,23,44,17,3,18,246,0,0,0,0,0,3,0,8,16,9,3,0,0,0,3,44,0,0,0,0,0,0,4,0,5,3,3,7,3,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,3,0,11,6,3,8,12,3,0,0,0,10,60
102011037,0,0,3,0,0,0,0,9,3,0,10,3,0,75,59,51,33,15,3,3,0,0,7,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,42,4,3,9,5,4,94,78,82,98,74,62,37,41,11,55,661,0,0,0,0,0,3,0,0,4,16,22,15,21,16,16,115,0,0,0,0,0,0,0,0,9,0,3,0,3,0,3,20,0,0,0,0,0,0,4,9,38,47,54,20,48,18,18,253,0,0,0,0,0,0,0,0,10,14,5,8,3,0,0,44,0,0,0,0,0,0,3,9,43,34,9,31,5,6,10,161,0,0,0,0,0,3,3,0,0,9,0,3,0,0,0,26,0,0,0,0,0,0,5,3,3,3,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,6,5,13,12,0,0,0,0,11,47
102011038,0,0,0,0,0,0,0,6,5,0,21,4,4,104,66,70,50,14,3,3,0,0,15,360,0,0,0,0,0,3,0,0,0,0,0,0,0,0,38,44,9,4,21,4,13,119,91,104,128,89,77,42,35,11,62,792,0,0,0,0,0,0,0,3,12,11,28,23,38,24,24,152,0,0,0,0,0,0,3,3,10,4,5,0,0,0,7,34,0,0,0,0,0,0,0,12,46,69,62,35,29,9,27,296,0,0,0,0,0,0,0,0,0,6,12,7,4,3,3,38,0,0,0,0,0,0,3,5,37,40,4,23,12,0,11,148,0,0,0,0,3,0,3,7,8,0,3,0,0,0,3,27,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,8,3,0,0,0,0,0,12,3,12,3,3,0,0,0,7,50
102011039,3,0,0,0,4,0,0,12,9,0,23,7,6,133,73,110,85,32,20,4,8,9,21,550,0,0,0,0,0,3,0,0,3,0,0,0,0,0,82,87,19,3,36,11,17,161,103,171,212,137,141,100,117,60,116,1405,0,0,0,0,0,0,0,4,8,26,50,39,69,43,35,283,0,0,0,0,0,0,0,7,8,5,12,4,3,3,8,61,0,0,0,0,0,0,0,8,60,82,87,78,114,32,43,509,0,0,0,0,0,0,0,3,11,10,15,5,24,6,5,73,0,0,0,0,0,0,3,16,56,60,17,78,16,13,18,271,0,0,0,3,3,0,4,3,14,8,3,3,6,3,9,66,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,21,0,0,0,0,0,0,0,0,4,0,4,3,3,0,3,18,3,0,0,0,0,9,3,6,15,7,6,4,3,0,13,72
102011040,0,8,7,3,4,0,0,20,18,0,40,17,3,444,200,191,113,33,13,6,3,5,38,1135,0,0,3,0,0,14,3,9,0,0,0,0,0,0,135,162,22,0,54,27,25,505,291,314,364,236,213,93,102,35,209,2484,0,0,0,0,0,0,6,0,44,44,71,44,71,20,28,322,0,0,0,0,0,0,11,7,22,18,11,5,6,3,7,95,0,0,0,0,0,0,4,19,117,135,125,71,70,6,45,591,0,0,0,0,0,0,4,6,24,26,22,17,14,3,11,128,0,0,0,0,0,9,28,47,150,100,25,74,10,4,29,474,0,0,0,3,0,5,16,12,17,12,7,8,0,0,9,99,0,0,0,0,0,0,4,4,19,6,4,7,3,0,4,46,0,0,0,0,0,0,0,0,4,3,3,0,0,3,3,14,6,4,4,7,5,22,35,23,48,27,6,8,5,0,26,230
102011041,0,0,0,0,0,3,0,11,3,0,16,0,3,80,62,72,45,14,8,7,3,9,17,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,53,3,0,17,4,3,93,81,125,145,96,113,59,73,38,81,938,0,0,0,0,0,0,0,0,8,26,44,41,65,38,28,250,0,0,0,0,0,0,3,6,10,12,15,0,5,5,5,61,0,0,0,0,0,0,4,11,59,88,89,53,80,34,37,449,0,0,0,0,0,0,0,0,9,12,7,12,10,0,6,55,0,0,0,0,0,3,5,10,54,46,17,48,12,3,9,220,0,0,3,0,3,0,0,0,14,3,4,3,7,0,3,47,0,0,0,0,0,0,0,0,3,3,0,4,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,10,0,11,10,3,3,3,0,11,57
102011042,3,0,0,0,0,0,3,9,12,4,28,6,5,241,126,129,61,19,7,11,4,0,29,687,0,0,0,0,0,3,3,0,3,0,0,0,0,0,74,84,11,4,35,15,16,263,175,192,205,139,98,54,53,20,122,1397,0,0,0,0,0,0,0,3,19,27,35,29,46,20,23,193,0,0,0,0,0,4,4,4,15,12,0,0,3,0,0,44,0,0,0,0,3,0,0,11,75,89,49,37,47,9,24,367,0,0,0,0,0,0,0,3,16,4,9,6,9,4,3,60,0,0,0,0,0,3,15,20,68,67,17,46,5,3,26,273,0,0,0,0,0,6,11,15,16,13,3,4,3,4,9,79,0,0,3,0,0,0,0,0,6,5,0,3,3,0,0,27,0,0,0,0,0,0,0,0,5,3,0,3,3,0,6,16,0,0,3,3,3,13,14,15,38,22,12,0,0,0,20,140
102011043,0,0,7,0,0,0,0,14,9,3,8,7,4,173,78,80,40,15,3,0,0,0,11,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,65,11,4,9,7,9,190,110,129,162,119,105,51,31,7,85,1038,0,0,0,0,0,0,0,3,30,37,45,25,42,13,23,221,0,0,0,0,0,0,5,3,12,9,4,3,3,0,3,47,0,0,3,0,0,0,0,10,67,89,77,39,30,12,30,360,0,0,0,0,0,0,3,0,21,15,22,4,3,0,10,76,0,0,0,0,0,3,9,24,75,64,18,38,11,0,17,261,0,0,0,0,0,3,5,9,17,16,0,3,0,0,0,59,0,0,0,0,0,0,0,0,9,0,0,3,0,0,4,15,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,13,0,0,0,3,3,13,12,14,17,12,6,0,5,0,10,97
102021044,6,5,4,3,0,0,3,21,14,0,53,15,10,387,165,161,74,20,7,6,4,7,44,968,0,0,0,0,0,3,5,0,3,0,0,0,0,0,118,134,20,0,56,24,29,429,225,259,324,224,186,87,77,23,187,2145,0,0,3,0,0,0,3,9,31,58,113,53,90,25,48,436,0,0,0,3,0,3,3,11,22,26,14,4,0,0,10,100,0,0,0,0,0,0,3,23,173,193,147,63,77,13,74,767,0,0,0,0,0,0,0,4,24,32,28,7,12,3,13,126,0,0,0,0,4,3,19,40,130,88,23,40,12,4,30,408,0,0,0,0,0,10,6,13,29,11,0,3,3,0,12,100,0,0,0,0,0,0,3,3,9,5,0,5,0,0,10,36,0,0,0,0,0,0,0,0,3,4,3,4,4,0,6,27,3,0,9,4,3,31,30,21,55,27,11,3,3,3,23,222
102021045,4,3,0,0,0,0,3,13,8,0,20,7,6,188,55,48,23,9,0,0,0,0,16,367,0,0,0,0,0,4,0,6,0,0,0,0,0,0,46,54,3,0,22,4,8,217,83,95,131,96,78,18,20,0,79,863,0,0,0,0,0,0,0,4,35,45,72,39,38,3,17,249,0,0,0,0,0,0,8,3,21,7,0,0,0,0,6,51,0,4,0,0,0,0,3,8,113,104,55,25,20,5,15,358,0,0,0,0,0,0,0,6,10,15,11,4,0,0,0,54,0,0,0,0,0,3,21,36,104,56,15,13,10,0,15,280,0,0,0,0,4,7,6,10,20,7,3,0,0,0,11,73,0,0,0,0,0,0,0,3,5,4,0,0,0,0,8,26,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,13,4,0,7,0,0,25,24,17,30,14,3,3,0,0,25,153
102021046,0,0,0,0,0,0,0,4,11,0,25,6,0,296,81,97,29,4,5,3,0,0,9,577,0,0,0,0,0,8,3,3,0,0,0,0,0,0,60,78,18,3,25,6,6,321,116,148,133,96,64,31,26,4,88,1090,0,0,0,0,0,0,0,3,18,29,42,18,17,13,17,159,0,0,0,0,0,0,3,3,7,4,5,0,4,0,0,24,0,0,0,0,0,0,4,3,63,59,57,21,17,4,20,245,0,0,0,0,0,0,0,0,8,9,5,0,6,0,5,42,3,0,0,0,0,0,13,15,57,30,8,22,4,0,16,175,0,0,0,0,0,0,5,9,9,3,0,0,3,0,4,35,0,0,0,0,0,0,0,4,7,0,5,0,0,0,3,23,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,15,0,0,3,3,0,15,14,7,18,10,0,0,0,0,17,94
102021047,3,0,3,0,0,0,0,12,18,3,21,4,7,214,84,102,58,30,11,4,3,5,16,567,0,0,0,0,0,0,0,4,5,0,0,0,0,0,63,75,21,3,17,14,11,258,130,166,216,195,143,68,66,28,95,1416,0,0,0,0,0,0,0,8,37,53,85,59,72,33,47,391,0,0,0,0,0,0,4,5,22,15,13,0,0,0,7,68,0,0,3,0,0,5,10,15,125,156,144,61,79,14,49,651,0,0,0,0,0,0,0,3,16,16,28,13,13,3,8,105,0,0,3,0,3,4,20,45,126,85,21,56,10,3,20,397,0,0,0,0,3,5,8,9,36,10,9,4,0,0,13,97,0,0,0,0,0,0,0,0,7,3,0,4,4,0,5,33,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,14,0,0,7,0,8,10,15,10,35,8,0,0,3,0,14,107
102021048,0,0,4,0,0,0,0,10,13,3,34,11,5,476,151,152,60,18,3,3,0,0,39,980,0,0,0,0,0,20,7,6,0,3,3,0,0,0,98,138,16,3,45,17,19,544,226,255,279,194,159,61,44,12,160,2030,0,0,0,0,0,0,0,4,37,49,85,42,51,26,34,326,0,0,0,0,0,3,0,10,15,9,4,7,3,0,11,58,0,0,0,0,0,0,5,21,137,161,126,48,39,5,48,596,4,0,0,0,0,0,3,5,27,21,29,0,6,3,9,110,0,3,0,0,3,3,24,43,156,100,32,34,11,3,34,442,0,0,3,0,4,12,15,20,22,7,5,4,0,0,19,128,3,0,0,0,0,0,0,0,3,4,4,3,0,0,4,34,0,0,0,0,0,0,3,0,3,7,4,0,0,0,5,23,3,0,9,5,8,36,39,33,50,22,6,4,3,0,28,242
102021049,0,0,0,0,0,0,0,3,3,0,6,0,0,19,15,13,13,4,6,4,3,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,10,0,7,3,9,27,23,28,48,35,25,30,35,13,32,329,0,0,0,0,0,3,0,0,7,17,13,15,20,17,7,107,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,12,0,0,0,0,0,0,0,3,15,30,23,17,23,0,14,130,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,15,0,0,0,0,0,0,3,7,15,11,0,17,3,5,15,81,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,3,0,0,0,0,0,6,21
102021050,0,3,0,0,0,0,0,9,7,5,25,4,7,436,150,117,54,6,3,0,0,0,24,845,0,0,3,0,0,10,0,0,0,0,0,0,0,0,66,88,12,5,32,9,15,475,187,169,191,99,55,32,27,8,107,1422,0,0,0,0,0,0,0,3,17,34,43,30,22,14,15,184,0,0,0,0,0,0,3,3,12,12,3,0,0,3,4,36,0,0,0,0,0,0,7,14,54,78,61,28,25,6,23,290,0,0,0,0,0,0,0,0,6,12,10,4,4,0,9,46,0,0,0,0,0,0,4,19,58,31,16,21,3,0,9,164,0,0,0,0,0,3,8,6,14,5,0,0,0,3,3,48,0,0,0,0,0,0,3,6,3,4,3,0,0,0,0,22,0,0,0,0,0,0,0,0,6,3,6,0,0,0,4,20,0,0,0,0,0,11,10,4,24,10,0,0,0,0,8,72
102021051,3,0,0,0,0,0,0,3,0,0,3,3,0,37,15,19,19,6,0,0,0,0,3,110,0,0,0,0,0,3,0,0,0,0,0,0,0,0,31,36,3,3,8,3,4,49,34,46,73,51,48,35,32,5,40,426,0,0,0,0,0,0,0,0,4,16,25,17,33,10,17,130,0,0,0,0,0,0,0,0,8,9,4,0,0,0,4,19,0,0,0,0,0,0,0,6,35,34,46,34,35,8,14,214,0,0,0,0,0,0,0,0,3,9,4,5,9,3,3,34,0,0,0,0,0,0,4,8,34,22,10,31,8,0,3,132,0,0,0,0,3,3,0,0,3,7,4,0,0,0,11,32,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,3,5,0,4,4,3,12,3,0,3,4,0,10,47
102021052,4,3,0,0,0,0,0,6,7,0,16,12,10,134,73,47,28,8,4,4,3,3,4,344,0,0,0,0,0,4,0,0,0,0,0,0,0,0,29,30,10,0,18,16,9,146,87,83,100,66,55,20,20,7,37,662,0,0,0,0,0,0,0,0,5,15,30,15,20,10,8,107,0,0,0,0,0,0,0,0,11,6,0,4,0,0,3,20,0,0,0,0,0,0,0,5,37,43,34,13,12,3,17,176,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,17,0,0,0,0,0,0,13,8,44,35,11,5,3,3,9,130,0,0,0,0,0,3,7,8,3,3,0,0,0,0,4,33,0,0,0,0,0,0,0,6,4,3,0,0,0,0,4,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,3,3,7,3,6,20,0,0,0,0,0,6,61
