SA2_MAINCODE_2016,C16_1500_1999_R100_149,C16_1500_1999_R150_199,C16_1500_1999_R200_224,C16_1500_1999_R225_274,C16_1500_1999_R275_349,C16_1500_1999_R350_449,C16_1500_1999_R450_549,C16_1500_1999_R550_649,C16_1500_1999_R650m,C16_1500_1999_R_NS,C16_1500_1999_R_Tot,C16_2000_2499_R0_74,C16_2000_2499_R75_99,C16_2000_2499_R100_149,C16_2000_2499_R150_199,C16_2000_2499_R200_224,C16_2000_2499_R225_274,C16_2000_2499_R275_349,C16_2000_2499_R350_449,C16_2000_2499_R450_549,C16_2000_2499_R550_649,C16_2000_2499_R650m,C16_2000_2499_R_NS,C16_2000_2499_R_Tot,C16_2500_2999_R0_74,C16_2500_2999_R75_99,C16_2500_2999_R100_149,C16_2500_2999_R150_199,C16_2500_2999_R200_224,C16_2500_2999_R225_274,C16_2500_2999_R275_349,C16_2500_2999_R350_449,C16_2500_2999_R450_549,C16_2500_2999_R550_649,C16_2500_2999_R650m,C16_2500_2999_R_NS,C16_2500_2999_R_Tot,C16_3000_3999_R0_74,C16_3000_3999_R75_99,C16_3000_3999_R100_149,C16_3000_3999_R150_199,C16_3000_3999_R200_224,C16_3000_3999_R225_274,C16_3000_3999_R275_349,C16_3000_3999_R350_449,C16_3000_3999_R450_549,C16_3000_3999_R550_649,C16_3000_3999_R650m,C16_3000_3999_R_NS,C16_3000_3999_R_Tot,C16_4000m_R0_74,C16_4000m_R75_99,C16_4000m_R100_149,C16_4000m_R150_199,C16_4000m_R200_224,C16_4000m_R225_274,C16_4000m_R275_349,C16_4000m_R350_449,C16_4000m_R450_549,C16_4000m_R550_649,C16_4000m_R650m,C16_4000m_R_NS,C16_4000m_R_Tot,C16_PI_S_R0_74,C16_PI_S_R75_99,C16_PI_S_R100_149,C16_PI_S_R150_199,C16_PI_S_R200_224,C16_PI_S_R225_274,C16_PI_S_R275_349,C16_PI_S_R350_449,C16_PI_S_R450_549,C16_PI_S_R550_649,C16_PI_S_R650m,C16_PI_S_R_NS,C16_PI_S_R_Tot,C16_AI_NS_R0_74,C16_AI_NS_R75_99,C16_AI_NS_R100_149,C16_AI_NS_R150_199,C16_AI_NS_R200_224,C16_AI_NS_R225_274,C16_AI_NS_R275_349,C16_AI_NS_R350_449,C16_AI_NS_R450_549,C16_AI_NS_R550_649,C16_AI_NS_R650m,C16_AI_NS_R_NS,C16_AI_NS_R_Tot,C16_Tot_R0_74,C16_Tot_R75_99,C16_Tot_R100_149,C16_Tot_R150_199,C16_Tot_R200_224,C16_Tot_R225_274,C16_Tot_R275_349,C16_Tot_R350_449,C16_Tot_R450_549,C16_Tot_R550_649,C16_Tot_R650m,C16_Tot_R_NS,C16_Tot_R_Tot
401031011,3,3,3,17,58,65,17,12,3,3,196,0,0,0,3,5,0,40,36,32,3,3,6,137,3,0,0,4,0,3,9,16,16,6,5,0,64,5,0,4,0,0,0,7,21,20,12,9,3,83,3,0,0,0,0,0,3,5,18,13,21,0,63,10,0,0,0,0,3,27,28,25,12,8,3,123,0,0,0,0,0,3,0,0,0,0,0,7,14,74,16,39,63,44,137,430,335,183,71,71,42,1520
401031012,0,3,0,0,11,18,13,3,0,3,57,3,0,0,3,3,0,9,19,16,4,0,0,55,5,0,0,0,0,0,5,12,9,3,3,0,42,3,0,0,0,0,0,0,13,11,10,10,0,45,0,0,0,0,0,0,3,6,9,3,20,3,41,3,0,0,0,0,0,8,12,7,6,4,0,41,0,0,3,0,0,0,3,0,0,0,0,0,5,32,0,11,28,19,35,104,140,91,41,44,11,550
401031013,3,8,0,31,71,47,26,11,0,4,212,3,0,4,3,6,15,42,31,23,12,7,3,146,3,0,0,0,3,0,8,17,15,3,5,0,57,4,0,0,0,0,6,13,21,21,8,25,0,103,0,0,3,0,0,0,0,9,11,8,18,4,53,7,0,5,0,0,17,29,19,14,10,15,0,115,0,0,3,3,0,5,4,3,0,0,0,5,29,75,43,103,64,62,278,479,262,179,78,90,40,1751
401041014,0,0,3,0,17,24,3,0,0,0,51,0,0,0,0,0,0,8,25,3,0,0,0,35,0,0,0,0,0,0,4,11,3,0,0,0,18,0,0,0,0,0,0,6,8,0,0,0,0,17,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,3,3,8,7,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,6,25,3,9,11,17,28,140,144,24,3,5,11,422
401041015,3,5,0,31,92,85,7,4,0,0,243,0,0,0,3,5,18,65,82,7,0,0,0,183,0,0,0,0,0,4,26,28,9,0,0,0,72,0,0,0,0,0,0,15,21,6,0,0,0,48,0,0,0,0,0,0,4,11,4,4,0,0,28,3,0,3,10,12,12,34,36,3,0,0,8,115,0,3,6,0,0,3,16,0,0,0,0,11,45,95,104,188,144,107,320,709,471,63,13,10,73,2293
401041016,3,7,9,35,91,88,21,7,3,3,273,13,0,3,3,0,17,51,79,20,3,0,6,202,0,0,0,0,3,3,16,52,11,3,0,0,85,0,0,3,3,3,6,8,42,22,3,0,4,99,3,0,0,3,0,0,3,6,10,8,3,0,34,3,0,5,3,4,11,27,38,12,0,3,3,121,3,0,4,0,0,4,3,5,0,0,0,13,36,94,65,209,145,106,309,576,546,149,47,25,86,2349
401051017,3,9,4,22,60,69,39,10,3,3,222,0,0,3,3,4,13,34,76,33,12,13,3,196,3,0,0,0,3,0,18,30,24,3,3,0,78,5,0,0,4,0,7,13,34,32,19,18,0,139,3,0,0,0,0,0,0,15,21,20,23,0,80,3,0,9,3,4,8,31,42,26,14,14,3,145,5,3,4,0,0,3,0,4,0,4,0,9,38,94,123,145,94,63,232,430,459,244,97,85,59,2121
401051018,3,5,3,30,71,48,13,5,5,3,183,3,0,0,5,4,15,36,55,13,3,3,3,133,0,0,0,0,0,0,21,18,9,0,0,0,56,0,0,0,0,0,3,7,25,9,5,0,0,51,0,0,0,0,0,0,4,12,4,6,8,0,31,3,0,9,8,0,14,21,29,15,3,3,0,97,0,4,4,3,0,4,0,3,0,0,0,5,26,53,57,130,109,69,268,497,326,87,30,29,60,1708
401051019,3,4,3,30,54,37,15,4,3,0,165,13,0,0,0,4,14,41,57,20,13,3,0,168,0,0,0,0,0,0,9,14,10,4,3,0,50,3,0,0,0,0,3,3,15,12,11,10,0,62,0,0,0,0,0,0,0,8,15,11,14,0,64,3,0,3,3,0,12,21,33,14,4,10,3,106,0,3,0,0,0,5,0,0,0,0,0,3,24,84,44,126,86,67,288,405,292,123,66,58,45,1687
401061020,4,3,7,20,25,36,5,0,0,0,96,3,0,0,0,0,6,28,18,9,3,0,0,79,0,0,0,0,0,5,17,17,5,0,0,0,43,0,0,0,0,0,0,5,8,5,0,0,0,26,0,0,0,0,0,0,0,5,3,0,0,0,15,0,0,0,0,0,8,19,12,3,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,10,20,36,42,35,36,172,265,151,56,8,5,18,839
401061021,3,3,6,28,62,62,12,4,6,0,192,0,0,7,4,3,16,30,66,16,8,0,4,154,0,0,0,0,0,3,10,18,10,3,3,0,57,0,0,0,3,0,5,15,31,15,3,8,0,83,0,0,0,0,0,0,3,6,10,4,4,0,34,0,0,0,4,0,12,32,47,21,6,4,3,127,0,4,3,3,0,0,0,5,0,0,0,5,18,59,42,102,114,62,292,406,394,120,37,23,35,1678
401061022,0,4,3,6,15,30,10,0,3,3,81,3,0,3,0,0,3,14,38,16,4,5,0,91,0,0,0,0,0,0,3,8,6,0,7,0,31,0,0,0,0,0,0,3,11,13,5,13,0,49,0,0,0,0,0,3,0,3,6,9,14,0,47,0,0,0,0,3,4,9,11,11,3,9,0,52,6,0,3,4,0,0,0,4,3,0,3,7,32,68,42,86,38,35,43,131,205,90,35,55,27,856
401071023,0,7,9,48,100,77,22,5,9,3,282,0,0,0,8,3,12,48,61,20,10,3,0,173,0,0,0,0,7,9,26,26,16,9,8,3,101,0,0,0,0,4,3,15,41,25,6,17,0,119,0,0,0,0,0,0,4,13,12,5,28,0,65,3,0,3,3,5,17,34,50,20,6,17,4,157,0,0,6,8,3,3,9,3,3,0,0,8,46,76,31,109,131,117,356,620,436,187,60,91,43,2249
401071024,3,9,8,24,88,83,53,5,3,7,275,10,0,0,0,3,20,65,90,50,26,10,0,266,9,0,3,3,0,6,13,41,36,9,3,3,127,5,0,4,3,3,5,11,49,38,17,20,5,159,3,0,0,0,0,0,4,15,20,22,33,0,99,0,0,5,3,3,5,39,42,29,12,15,6,162,3,0,4,3,0,6,3,8,3,0,0,10,43,97,65,127,129,78,248,528,514,294,117,103,65,2352
402011025,3,4,3,17,47,14,0,0,0,4,92,0,0,0,0,0,11,25,18,3,0,0,0,62,3,0,0,0,0,6,9,0,7,0,0,0,29,0,0,0,0,0,0,3,11,0,0,0,0,15,0,0,0,0,0,0,7,4,0,0,0,0,7,3,0,0,3,0,12,19,3,3,0,0,3,48,0,0,0,0,0,3,5,0,0,0,0,3,13,24,9,24,28,30,126,219,81,24,3,0,21,598
402011026,3,8,16,53,119,29,3,0,3,7,234,0,0,0,0,5,22,56,18,8,0,0,0,123,0,0,0,3,0,4,20,11,0,0,0,0,45,0,0,0,0,0,10,12,3,6,0,0,0,37,0,0,0,0,0,3,6,5,5,0,0,0,25,0,0,3,7,6,37,55,23,4,0,0,3,137,3,9,10,4,4,13,8,0,0,0,0,12,63,64,108,189,178,171,583,717,187,32,5,11,75,2310
402011027,0,0,0,3,3,3,0,0,0,0,14,0,0,0,0,0,0,9,3,0,0,0,0,11,0,0,0,0,3,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,25,3,7,13,20,26,44,25,9,0,0,10,203
402021028,0,0,6,62,121,42,3,0,0,4,242,4,0,0,3,0,23,62,31,0,0,0,0,131,0,0,0,0,0,14,21,12,4,0,0,0,45,0,0,0,0,0,3,24,5,0,0,0,0,34,0,0,0,0,0,3,8,4,0,0,0,0,13,0,0,0,4,3,40,52,15,6,3,0,5,126,3,0,3,0,0,3,5,0,0,0,0,3,25,32,15,33,66,40,422,791,191,16,5,0,45,1661
402021029,5,16,19,81,97,9,3,0,0,3,232,0,0,0,3,12,37,37,0,0,0,0,0,93,0,0,0,0,0,20,17,0,0,0,0,0,42,0,0,0,0,0,7,4,0,0,0,0,3,20,0,0,0,0,3,3,0,3,0,0,0,3,9,0,0,11,12,10,39,46,5,0,0,0,13,142,3,7,11,12,12,18,14,0,0,0,0,20,88,46,94,215,325,331,902,720,47,9,3,8,93,2796
402021030,8,9,10,33,20,3,0,0,0,0,85,0,0,0,4,5,7,11,0,0,0,0,0,31,0,0,0,0,0,7,0,0,0,0,0,0,6,0,5,0,3,0,3,0,0,0,0,0,3,18,0,0,0,0,3,5,3,0,0,0,0,0,13,0,3,12,23,21,33,17,0,0,0,0,6,117,3,7,16,14,12,18,3,0,0,0,0,29,109,94,143,355,421,394,466,222,20,6,3,9,108,2236
402021031,3,3,7,43,29,5,0,0,0,0,97,4,0,0,4,4,22,23,6,0,0,0,0,66,0,0,0,0,0,4,6,3,0,0,0,0,12,0,0,0,0,3,4,9,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,18,13,5,0,0,0,10,68,5,9,23,7,4,3,3,0,0,0,0,13,67,92,136,222,149,174,441,303,51,6,3,6,42,1628
402021032,3,3,0,58,110,17,3,0,0,0,199,0,0,0,0,0,28,65,10,0,0,0,0,109,0,0,0,0,0,11,15,9,0,0,0,0,41,0,0,0,0,0,4,6,7,0,0,0,0,23,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,5,3,29,40,8,3,0,0,3,95,0,0,0,0,0,3,5,0,0,0,0,3,13,38,16,38,49,47,428,727,108,10,3,8,18,1495
402021033,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,11,7,8,3,0,0,0,53
402021034,3,7,15,44,36,3,0,0,0,0,107,0,0,0,7,10,18,9,0,0,0,0,0,52,0,0,0,0,0,3,3,0,0,0,0,0,13,3,0,0,0,0,6,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,9,19,44,20,3,0,0,0,4,112,3,8,12,14,11,11,6,0,0,0,3,11,80,68,155,272,330,346,716,254,15,6,5,13,79,2254
402021035,0,0,0,6,15,4,4,0,0,0,35,0,0,0,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,0,0,3,15,0,0,0,0,0,0,3,0,0,0,0,0,6,15,0,34,32,13,43,47,24,7,3,0,6,232
402031036,10,12,16,60,132,91,10,0,3,10,352,10,0,10,3,0,31,71,96,4,0,0,4,240,3,0,3,6,0,6,31,39,8,0,0,0,96,0,0,0,0,0,5,28,41,3,0,0,0,84,0,0,0,0,3,3,6,16,3,4,0,0,38,3,0,20,20,9,37,70,51,10,0,3,14,234,6,7,11,14,5,8,3,4,0,0,0,30,95,141,173,407,382,218,547,1006,607,59,8,15,155,3732
402031037,3,5,7,30,104,148,22,3,3,3,328,4,0,3,0,6,20,55,100,9,0,0,5,195,0,0,0,0,0,8,29,40,10,0,0,0,81,0,3,3,8,0,0,29,37,13,0,0,0,92,0,0,0,0,0,0,7,9,11,3,0,0,30,3,0,6,8,3,12,44,68,9,3,0,7,166,5,7,10,13,4,5,3,6,0,0,0,11,62,66,112,299,200,120,244,737,727,89,14,11,88,2717
402031038,0,9,13,47,102,123,6,0,0,5,314,8,0,3,3,9,25,49,101,4,0,0,3,202,3,0,0,6,3,5,28,47,4,0,0,0,93,9,0,3,3,4,3,15,40,5,3,3,3,84,0,0,0,0,0,0,4,15,5,3,0,3,34,0,3,6,8,5,30,47,47,6,7,0,0,173,0,3,9,4,0,4,3,8,0,0,0,18,55,105,94,264,267,172,511,678,687,63,12,10,91,2948
402041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041040,3,4,0,19,71,25,3,0,0,0,122,4,0,3,0,3,5,26,29,6,0,0,0,73,0,0,0,0,0,3,18,11,0,0,0,0,31,0,0,0,0,0,4,9,10,0,0,0,0,22,0,0,0,0,3,0,0,0,0,0,0,0,7,0,6,5,3,4,13,27,12,0,0,0,3,74,3,3,9,3,0,0,3,0,0,0,0,14,31,46,60,142,127,72,178,469,152,16,0,3,43,1311
402041041,0,7,3,14,77,23,0,0,0,3,132,6,0,0,4,3,9,43,10,0,0,0,0,68,0,0,0,3,0,3,6,4,0,0,0,4,16,0,0,0,0,0,3,7,7,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,19,32,6,0,0,0,3,75,3,3,3,0,0,4,3,0,0,0,0,14,34,42,61,86,69,53,197,454,98,7,6,0,53,1122
402041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041043,3,12,4,33,72,27,0,0,0,0,158,3,0,0,3,0,9,39,21,3,0,0,5,76,0,0,0,0,0,4,11,13,0,0,0,0,35,0,0,0,0,0,3,8,3,0,0,0,4,16,0,0,0,0,0,0,4,3,0,0,0,0,11,0,0,8,8,8,17,36,9,0,0,0,9,82,0,3,11,7,3,6,3,3,0,0,0,11,52,78,109,169,146,79,256,518,137,13,3,0,78,1589
402041044,0,0,6,27,84,22,0,0,0,5,146,0,0,0,0,3,9,57,10,0,0,0,0,92,0,0,0,0,0,4,14,9,0,0,0,0,29,0,0,0,0,0,3,9,0,0,0,0,0,12,0,0,0,0,0,0,3,3,0,0,0,0,10,3,0,3,0,7,20,42,10,3,0,0,6,87,0,0,0,0,3,4,0,0,0,0,0,5,23,34,24,67,94,86,291,628,102,6,4,5,51,1388
402041046,6,14,16,53,79,12,3,0,0,4,179,4,0,0,0,3,28,52,15,0,0,0,0,106,0,0,0,0,0,4,15,3,0,0,0,0,35,0,0,0,4,3,3,17,0,0,0,0,0,25,0,0,0,0,0,3,3,0,0,0,0,0,6,3,3,5,15,9,27,37,3,0,0,3,3,112,3,7,8,9,18,12,10,0,0,0,0,16,79,82,111,211,319,314,561,739,76,7,3,13,84,2533
402041047,3,3,3,28,63,18,3,0,0,6,130,5,0,0,0,4,6,35,11,0,0,0,3,65,0,0,0,0,3,0,13,9,0,0,0,0,28,0,0,0,0,0,0,9,3,0,0,0,0,11,0,0,0,0,0,0,3,3,0,0,0,0,3,4,0,3,8,5,7,34,9,0,0,0,7,76,0,4,7,3,3,3,3,0,0,0,0,4,35,52,63,103,114,118,277,565,110,3,0,3,45,1451
402041048,3,6,8,53,90,17,0,0,0,3,170,0,0,0,0,4,26,44,6,0,0,0,0,84,0,0,0,0,0,6,19,5,0,0,0,0,31,0,0,0,0,0,5,5,6,0,0,0,0,14,0,0,0,0,0,4,3,0,0,0,0,0,9,0,0,5,3,3,26,33,8,0,3,0,5,82,0,7,11,6,7,7,10,0,0,0,0,15,70,58,128,185,157,123,485,695,91,3,6,0,79,2017
402041171,3,4,3,8,126,119,22,8,0,4,292,3,0,3,0,3,5,56,112,32,4,3,0,226,0,0,0,3,3,9,22,61,22,4,5,0,118,0,0,0,0,0,0,26,48,19,3,0,0,87,0,0,0,0,0,0,7,20,12,3,0,0,35,0,0,0,5,3,3,58,62,19,4,0,8,162,0,0,0,3,0,0,10,3,0,0,0,3,16,27,8,25,47,31,74,738,700,156,30,16,43,1900
402041172,0,0,0,8,44,21,0,0,0,5,80,0,0,0,0,0,4,24,16,0,0,0,4,57,0,0,0,0,0,0,14,4,0,0,0,0,28,0,0,0,0,0,0,10,3,0,0,3,0,22,3,0,0,0,0,0,4,0,0,0,0,0,10,3,0,0,0,3,9,20,9,0,0,0,3,51,0,0,4,0,0,0,0,0,0,0,0,3,14,44,40,78,62,47,115,307,119,7,7,8,32,866
402051049,0,0,0,11,33,28,0,0,0,0,82,0,0,0,0,0,6,22,27,3,0,0,0,59,0,0,0,0,0,3,5,18,7,0,0,0,32,0,0,0,0,3,0,3,15,0,0,0,0,23,0,0,0,0,0,0,0,3,5,0,0,0,8,0,0,0,0,3,3,9,15,8,0,0,3,46,0,0,0,3,0,0,3,0,0,0,0,3,18,25,45,86,56,23,67,236,177,28,3,4,22,775
402051050,3,0,0,7,25,27,4,0,0,0,75,0,0,0,0,4,6,21,20,4,0,0,3,61,0,0,0,0,0,0,10,8,3,0,0,0,29,0,0,0,0,0,0,8,4,3,0,0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,7,0,3,14,19,3,0,0,0,45,0,3,6,0,0,0,4,0,0,0,0,7,20,17,39,106,70,23,47,232,157,21,0,0,19,730
402051051,0,0,0,6,31,35,7,0,0,0,84,0,0,0,0,0,0,17,24,0,0,0,0,53,0,0,0,0,0,0,15,17,4,0,0,0,31,0,0,0,0,0,0,0,10,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,10,16,4,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,3,7,26,7,8,15,16,34,189,161,22,3,3,13,499
402051052,0,3,6,35,86,57,3,0,0,4,199,8,0,0,3,0,17,47,37,3,0,0,0,117,0,0,0,0,3,4,23,12,3,0,0,0,42,5,0,3,0,0,3,3,13,0,0,0,0,31,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,9,3,5,14,30,20,4,0,0,8,92,0,3,6,0,3,6,4,0,0,0,0,11,34,51,53,102,91,76,302,641,258,22,3,4,66,1680
402051053,3,6,3,10,71,58,6,0,0,0,157,0,0,0,0,0,3,47,45,4,0,0,0,102,0,0,0,0,0,0,13,11,0,0,0,0,29,0,0,0,0,0,4,12,9,4,0,0,0,31,0,0,0,0,0,0,4,4,0,0,0,0,11,3,0,3,0,3,3,25,20,3,0,3,0,68,5,0,4,0,0,0,9,7,0,0,0,3,32,53,73,104,67,37,120,506,269,26,0,5,25,1290
402051054,0,0,5,9,48,35,3,0,0,0,97,0,0,0,0,3,5,30,35,0,0,0,0,75,3,0,0,0,0,0,12,9,0,0,0,0,29,0,0,0,0,0,3,4,5,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,3,0,0,20,10,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,3,32,16,31,30,35,62,314,174,8,0,0,24,730
402051055,0,0,3,11,46,31,0,0,0,0,96,0,0,0,0,0,3,19,23,3,0,0,0,56,0,0,0,0,0,3,5,13,4,0,0,0,19,3,0,0,0,0,0,6,6,0,0,0,0,24,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,4,3,3,14,9,0,0,3,5,46,3,0,0,0,0,3,3,0,0,0,0,3,19,35,29,32,44,44,126,351,168,9,3,10,24,867
403011056,0,6,3,12,50,59,18,0,3,0,159,0,0,0,3,0,6,28,32,26,8,4,0,117,0,0,0,0,0,3,12,20,12,9,3,3,61,0,0,0,0,0,0,8,24,8,8,10,0,67,0,0,0,0,0,0,0,10,9,3,7,0,37,0,0,3,4,0,9,20,23,15,5,3,9,85,3,0,3,7,0,4,5,0,3,0,3,5,31,48,22,76,75,42,190,355,325,127,37,44,53,1389
403011057,3,9,13,37,133,85,38,8,7,3,349,5,0,0,0,3,13,87,101,47,10,7,6,293,3,0,0,3,0,5,27,43,21,3,4,0,114,0,0,0,3,0,7,19,39,39,38,27,3,171,0,0,0,0,0,0,3,12,19,21,33,5,97,3,0,5,3,3,29,47,44,29,7,17,6,189,8,6,3,5,0,10,14,3,6,3,3,12,72,97,63,138,141,149,535,839,561,246,115,114,83,3095
403021058,0,9,12,31,75,89,11,4,0,3,244,3,0,5,5,7,12,59,71,14,0,0,0,177,0,0,0,3,0,4,20,32,6,3,0,0,68,3,0,4,0,0,5,15,25,7,0,0,0,61,0,0,0,0,0,0,0,7,0,0,0,0,9,3,0,4,5,6,12,34,45,12,0,0,3,128,0,3,8,3,3,4,6,5,0,0,0,14,47,88,140,253,144,130,302,584,450,73,16,7,82,2268
403021059,0,0,5,5,31,50,9,3,0,0,106,0,0,0,0,3,0,25,37,8,3,0,0,83,0,0,0,0,0,0,9,30,0,0,0,0,46,0,0,0,0,0,0,4,13,3,3,4,0,25,0,0,0,0,0,0,3,8,3,0,0,0,11,0,0,0,0,3,0,14,24,4,0,0,4,50,0,0,0,0,0,0,0,0,0,0,0,0,9,17,3,18,20,23,29,260,256,38,12,11,14,685
403021060,0,0,0,9,14,30,5,6,3,3,65,3,0,0,0,0,3,13,28,6,3,0,0,57,0,0,0,0,0,0,9,14,4,0,3,0,25,3,0,0,0,0,0,3,5,11,0,0,0,21,0,0,0,0,0,0,0,3,3,0,5,0,9,0,0,0,0,3,4,7,15,5,0,0,3,43,3,0,0,0,0,0,0,0,0,0,0,0,3,24,13,22,27,18,51,136,182,47,13,14,22,557
403021061,6,4,0,29,81,102,11,3,3,9,256,4,0,3,6,4,5,42,69,13,0,4,3,152,0,0,0,3,0,3,3,35,7,0,0,4,50,3,0,0,3,3,3,10,33,5,0,0,3,61,0,0,0,0,0,0,0,12,4,0,4,0,26,3,0,4,9,13,12,24,47,12,0,3,9,130,8,7,7,15,5,4,9,5,0,0,0,22,80,94,131,282,313,144,242,495,575,77,11,26,116,2514
403021062,3,3,3,8,71,82,17,0,0,0,200,3,0,0,3,3,3,41,58,22,4,0,4,153,0,0,0,0,0,0,16,28,15,3,0,0,64,0,0,4,0,3,0,17,25,14,4,0,0,74,0,0,0,0,0,3,3,10,11,6,0,0,33,3,0,7,4,7,10,41,31,18,3,0,7,125,4,13,20,5,3,3,8,4,4,0,0,8,61,72,152,273,226,83,173,490,409,135,27,12,66,2124
403021063,0,0,0,4,28,27,3,0,0,0,71,0,0,0,0,3,3,18,33,0,0,0,0,59,0,0,0,0,0,0,4,17,0,0,0,0,18,0,0,0,0,0,3,7,7,3,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,5,15,9,0,0,0,0,20,0,0,0,4,0,0,0,0,0,0,0,0,9,19,4,7,20,12,27,177,182,18,0,3,7,469
403021064,4,9,4,22,60,136,19,0,0,3,252,0,0,0,3,3,8,33,103,19,0,0,6,178,0,0,3,0,0,5,7,50,8,0,0,0,81,0,0,3,0,3,3,10,45,20,0,0,0,90,0,0,0,0,0,0,0,12,11,0,0,0,28,0,3,3,11,9,9,23,64,20,0,3,8,156,3,5,8,3,3,3,0,3,0,0,0,9,47,89,110,294,192,92,207,415,752,139,12,12,69,2391
403031065,0,0,0,0,3,8,0,0,0,0,11,0,0,0,0,0,3,3,8,3,0,0,0,16,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,14,0,0,0,0,0,0,0,3,3,3,5,0,17,0,0,0,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,11,16,3,14,30,46,21,12,3,4,157
403031066,0,0,3,7,21,15,8,0,0,0,61,0,0,3,0,3,4,10,11,3,0,0,0,31,0,0,0,0,0,0,4,8,3,0,0,0,17,0,0,0,3,0,3,0,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,4,6,12,0,0,0,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3,20,3,26,32,19,84,106,119,25,6,6,17,482
403031067,0,0,0,4,15,20,8,0,4,0,60,5,0,0,0,0,0,13,8,5,8,3,0,49,0,0,0,0,0,3,0,9,11,0,0,3,29,0,0,0,0,0,4,0,9,12,3,0,0,25,0,0,0,0,0,0,3,0,3,7,3,0,22,0,0,0,0,0,0,7,15,6,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,5,11,26,8,20,20,13,50,124,116,56,27,17,11,488
403031068,3,4,0,25,55,53,7,3,0,0,153,4,0,5,0,5,12,30,42,11,4,3,3,109,0,0,0,0,0,0,9,26,12,3,4,0,56,3,0,0,0,0,3,7,13,14,7,6,0,46,0,0,0,0,0,0,3,10,11,3,5,0,29,0,0,4,3,3,17,18,21,5,3,3,0,77,3,0,0,0,0,5,6,0,0,0,0,3,18,52,24,60,80,48,246,333,295,73,29,23,35,1295
403031069,4,3,3,19,44,34,6,4,4,3,129,0,0,3,0,4,3,30,19,12,6,4,4,82,0,0,0,0,3,4,12,17,18,4,3,0,70,0,0,0,0,0,0,3,18,8,10,8,0,61,0,0,0,0,0,0,5,4,14,7,18,0,43,0,0,0,0,0,3,22,21,9,4,8,4,78,0,0,4,0,0,3,6,0,0,0,0,3,22,61,48,62,58,55,159,279,214,92,49,62,33,1167
