SA2_MAINCODE_2016,Med_age_persns_C2006,Med_age_persns_C2011,Med_age_persns_C2016,Med_mortg_rep_mon_C2006,Med_mortg_rep_mon_C2011,Med_mortg_rep_mon_C2016,Med_person_inc_we_C2006,Med_person_inc_we_C2011,Med_person_inc_we_C2016,Med_rent_weekly_C2006,Med_rent_weekly_C2011,Med_rent_weekly_C2016,Med_Famly_inc_we_C2006,Med_Famly_inc_we_C2011,Med_Famly_inc_we_C2016,Avg_num_p_per_brm_C2006,Avg_num_p_per_brm_C2011,Avg_num_p_per_brm_C2016,Med_tot_hh_inc_wee_C2006,Med_tot_hh_inc_wee_C2011,Med_tot_hh_inc_wee_C2016,Average_hh_size_C2006,Average_hh_size_C2011,Average_hh_size_C2016
203021038,35,36,36,867,1192,1174,311,377,449,130,185,230,766,930,1058,0.8,0.8,0.8,633,777,865,2.5,2.5,2.4
203021039,37,38,40,1127,1500,1560,448,585,680,166,245,290,1139,1493,1820,0.8,0.8,0.8,865,1073,1272,2.2,2.2,2.1
203021040,37,37,37,1107,1517,1517,436,572,671,155,230,280,1140,1469,1774,0.8,0.8,0.8,842,1053,1274,2.3,2.3,2.3
203021041,36,37,37,1200,1603,1595,435,545,623,190,260,330,1158,1426,1647,0.8,0.8,0.8,1016,1197,1374,2.6,2.6,2.6
203021042,39,40,38,1300,1733,1751,477,581,656,190,270,310,1402,1804,2043,0.8,0.8,0.8,1166,1422,1675,2.6,2.6,2.7
203021043,35,37,37,1270,1665,1700,480,579,666,190,265,310,1293,1576,1803,0.8,0.8,0.8,1172,1372,1551,2.9,2.8,2.8
203021044,37,39,39,1192,1560,1582,460,545,627,190,270,330,1178,1392,1588,0.8,0.8,0.8,1086,1195,1353,2.7,2.6,2.6
203021045,38,41,44,1000,1332,1300,372,462,510,145,208,260,936,1084,1220,0.8,0.8,0.8,715,856,954,2.4,2.3,2.3
203021046,38,40,40,1300,1800,1918,518,642,794,180,250,300,1421,1860,2265,0.8,0.8,0.8,1068,1320,1671,2.4,2.4,2.5
203021047,42,42,42,1083,1473,1408,364,435,537,160,233,283,1021,1170,1403,0.8,0.8,0.8,774,935,1096,2.4,2.4,2.4
203031048,41,44,45,1110,1500,1517,391,490,564,180,260,300,1072,1265,1405,0.8,0.8,0.7,887,1031,1162,2.6,2.6,2.5
203031049,46,48,52,1200,1600,1700,449,535,692,175,240,315,1081,1241,1595,0.7,0.8,0.7,869,972,1279,2.3,2.3,2.2
203031050,40,41,40,1200,1733,1781,471,601,727,185,280,350,1201,1570,1877,0.8,0.8,0.8,1029,1271,1579,2.6,2.6,2.6
203031051,55,55,58,1083,1504,1517,330,408,492,155,236,270,754,942,1173,0.7,0.7,0.7,607,767,904,2.1,2.1,2.1
203031052,51,54,59,1013,1478,1733,441,564,666,175,250,300,1126,1381,1598,0.7,0.7,0.7,847,1031,1215,2.2,2.2,2.2
203031053,37,37,39,1300,2000,2000,519,671,769,220,330,400,1280,1729,2036,0.8,0.8,0.8,1145,1442,1761,2.7,2.7,2.7
204011054,46,49,53,895,1294,1300,383,456,522,130,165,200,978,1068,1291,0.8,0.8,0.7,719,838,940,2.3,2.2,2.1
204011055,49,51,54,800,1083,1083,377,446,526,110,150,175,925,990,1236,0.7,0.8,0.7,664,820,918,2.2,2.2,2.1
204011056,35,38,40,1191,1538,1517,415,525,607,170,230,280,1115,1354,1556,0.8,0.8,0.8,970,1149,1321,2.7,2.7,2.6
204011057,43,45,47,1000,1300,1350,412,496,585,145,180,240,1020,1139,1340,0.8,0.7,0.7,775,910,1101,2.3,2.3,2.3
204011058,45,48,50,867,1237,1300,374,480,578,130,190,220,964,1085,1393,0.8,0.8,0.8,702,889,1058,2.3,2.3,2.2
204011059,38,42,45,867,1170,1192,388,461,536,135,160,200,909,1059,1253,0.8,0.8,0.8,706,827,978,2.4,2.3,2.3
204011060,36,37,38,1083,1500,1517,490,596,713,135,210,250,1161,1378,1686,0.8,0.9,0.8,1076,1253,1516,2.8,2.8,2.7
204011061,40,38,48,613,1000,1036,247,354,458,120,180,175,812,780,1291,0.8,0.9,0.8,559,597,747,2.3,2.2,1.9
204011062,45,49,51,943,1337,1322,386,442,537,130,180,240,1036,1056,1277,0.8,0.8,0.8,747,846,1002,2.3,2.3,2.2
204021063,43,46,49,888,1213,1170,388,459,537,145,175,200,994,1057,1205,0.8,0.7,0.7,729,795,907,2.3,2.2,2.1
204021064,45,48,50,867,1100,1281,412,486,540,100,130,160,1031,1120,1317,0.8,0.8,0.8,896,944,1114,2.6,2.5,2.4
204021065,42,43,46,1000,1300,1300,452,530,613,135,170,200,1152,1248,1447,0.8,0.8,0.7,921,959,1140,2.4,2.4,2.3
204021066,39,41,44,953,1300,1300,405,490,584,145,180,220,1022,1139,1355,0.8,0.8,0.7,759,865,1026,2.4,2.3,2.3
204021067,43,45,47,953,1300,1346,430,514,616,100,130,160,1082,1231,1449,0.8,0.8,0.8,928,1007,1209,2.6,2.5,2.5
204031068,44,48,49,1043,1419,1430,407,499,616,150,190,250,1055,1171,1461,0.8,0.8,0.8,813,948,1172,2.4,2.3,2.3
204031069,44,47,48,975,1300,1300,394,487,590,170,200,250,961,1084,1336,0.8,0.8,0.7,896,953,1175,2.3,2.2,2.2
204031070,40,43,45,1083,1300,1300,438,554,653,155,190,200,1138,1382,1584,0.8,0.8,0.8,950,1120,1340,2.6,2.5,2.5
204031071,44,47,50,910,1300,1300,373,446,532,125,162,195,977,1066,1310,0.8,0.7,0.7,717,812,962,2.4,2.3,2.3
204031072,45,47,50,867,1083,1083,374,457,534,100,130,150,993,1045,1334,0.7,0.7,0.7,716,849,1033,2.4,2.3,2.3
204031073,32,34,37,1200,1500,1400,503,594,669,176,220,250,1188,1362,1557,0.8,0.8,0.8,1076,1157,1313,2.7,2.6,2.5
204031074,35,36,36,1127,1473,1473,459,565,677,160,200,250,1115,1284,1545,0.8,0.8,0.8,911,1004,1241,2.5,2.4,2.4
204031075,40,42,45,1192,1517,1560,494,584,689,121,176,220,1233,1486,1708,0.8,0.8,0.8,1102,1284,1433,2.8,2.7,2.7
205011076,40,39,40,1060,1508,1504,398,501,566,150,220,269,1064,1212,1405,0.8,0.8,0.8,842,997,1168,2.6,2.5,2.5
205011077,41,44,47,986,1300,1400,395,495,579,115,150,195,1082,1251,1454,0.8,0.8,0.8,902,1019,1204,2.7,2.6,2.5
205011078,42,42,43,899,1300,1356,403,505,599,115,185,250,1104,1308,1483,0.8,0.8,0.8,865,1057,1220,2.5,2.5,2.5
205011079,37,40,42,1083,1408,1473,435,528,597,150,200,250,1134,1321,1523,0.8,0.8,0.8,949,1031,1210,2.6,2.5,2.5
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,40,42,44,919,1300,1300,377,475,559,150,195,240,944,1085,1262,0.8,0.8,0.7,696,837,986,2.4,2.3,2.3
205021082,44,47,48,867,1200,1250,381,456,531,100,135,162,969,1028,1273,0.8,0.8,0.8,767,876,1087,2.5,2.4,2.4
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,47,49,54,953,1300,1300,341,413,488,143,200,225,773,965,1133,0.8,0.8,0.7,627,776,897,2.3,2.3,2.2
205021085,45,48,53,711,1012,1023,322,390,458,95,125,150,740,894,1066,0.8,0.8,0.7,598,714,774,2.3,2.2,2.1
205021086,53,56,58,975,1300,1207,355,428,492,157,200,250,850,947,1145,0.7,0.7,0.7,647,803,917,2.2,2.2,2.1
205031087,46,49,52,867,1144,1170,359,435,498,104,150,185,882,997,1205,0.8,0.7,0.7,636,796,916,2.4,2.2,2.2
205031088,52,53,56,815,1564,493,246,302,412,0,0,150,725,619,843,0.9,0.7,0.7,575,425,477,2,2,1.9
205031089,41,42,45,975,1315,1323,386,488,540,125,181,220,1036,1177,1334,0.8,0.8,0.8,832,965,1075,2.5,2.5,2.5
205031090,42,42,44,1000,1300,1361,418,514,565,140,200,230,1075,1265,1401,0.8,0.8,0.8,871,983,1129,2.5,2.4,2.4
205031091,46,46,50,1083,1402,1400,378,482,529,156,230,260,870,1054,1208,0.7,0.7,0.7,648,873,956,2.2,2.2,2.2
205031092,0,34,39,0,0,0,0,1281,1375,0,66,125,0,0,0,0,1.3,0,0,1624,2124,0,4,0
205031093,46,47,50,975,1300,1300,348,466,496,145,240,240,846,1073,1181,0.7,0.7,0.7,632,894,915,2.2,2.2,2.2
205041094,37,39,42,867,1192,1300,397,469,556,120,160,200,1161,1341,1511,0.8,0.8,0.8,1026,1122,1259,2.7,2.6,2.5
205041095,39,41,44,758,1083,1083,338,403,484,100,140,170,888,1027,1225,0.8,0.8,0.8,630,775,871,2.3,2.3,2.2
205041096,39,40,43,737,975,953,326,391,470,115,150,180,809,930,1092,0.8,0.8,0.7,611,741,809,2.3,2.2,2.1
205041097,35,36,38,996,1365,1352,448,563,642,145,200,240,1176,1460,1663,0.8,0.8,0.8,966,1160,1303,2.5,2.4,2.4
205041098,37,40,40,867,1200,1300,418,532,601,110,150,200,1178,1452,1671,0.8,0.8,0.8,1026,1234,1367,2.8,2.6,2.6
205051099,45,41,54,0,0,0,500,500,624,0,0,0,0,0,0,0.5,1,0.6,824,524,850,0,1,1
205051100,46,47,50,960,1083,1220,333,420,493,100,150,180,868,1084,1312,0.8,0.8,0.7,652,814,951,2.4,2.4,2.3
205051101,41,42,43,867,1200,1257,392,469,569,120,160,200,1044,1161,1391,0.8,0.8,0.8,816,912,1126,2.5,2.5,2.4
205051102,36,38,39,935,1300,1300,428,526,613,100,135,150,1140,1269,1541,0.8,0.8,0.8,1003,1094,1312,2.7,2.6,2.5
205051103,37,38,40,886,1300,1300,397,520,605,140,190,245,1042,1271,1543,0.7,0.8,0.7,772,960,1174,2.4,2.4,2.3
205051104,45,49,52,867,1083,1124,354,419,484,110,150,180,869,962,1181,0.7,0.7,0.7,643,764,899,2.3,2.2,2.2
206011105,33,33,33,1512,2093,2058,502,686,823,230,348,401,1275,1803,2208,0.9,1,1,1081,1427,1723,2.3,2.3,2.2
206011106,34,33,32,1488,2100,2000,527,739,906,245,351,400,1327,1948,2205,0.9,0.9,1,1099,1466,1719,2.3,2.2,2.2
206011107,34,34,34,1350,1990,1982,491,649,742,175,277,321,1219,1618,1964,0.9,1,1,924,1228,1415,2.2,2.2,2.2
206011108,35,35,35,1436,1993,2000,413,548,674,201,330,370,1172,1541,1990,0.9,0.9,1,1021,1321,1634,2.6,2.6,2.6
206011109,38,38,38,1430,1950,2000,480,596,723,210,321,377,1306,1732,2164,0.9,0.9,0.9,1095,1432,1842,2.6,2.7,2.8
206021110,37,36,36,1500,2000,2000,562,738,855,190,300,346,1501,2063,2447,0.9,1,1,1104,1493,1813,2.3,2.4,2.4
206021111,36,36,36,1517,2000,2167,551,736,881,219,346,402,1472,2025,2413,0.9,1,1,1138,1543,1858,2.3,2.4,2.4
206021112,35,35,36,1428,1950,2000,460,641,773,180,290,340,1165,1622,2059,0.9,1,1,933,1273,1536,2.2,2.3,2.3
206031113,35,35,35,1600,2167,2178,520,710,824,160,258,326,1449,1944,2313,0.9,0.9,0.9,1072,1444,1747,2.3,2.4,2.4
206031114,38,38,37,1517,2164,2167,567,720,858,195,300,345,1599,2120,2350,0.8,0.9,0.9,1167,1532,1793,2.5,2.5,2.5
206031115,33,31,31,1517,2000,1990,436,587,643,148,250,300,1085,1473,1622,0.9,1,1,791,1094,1264,2.2,2.2,2.2
206031116,36,37,37,1662,2167,2167,599,763,860,210,320,366,1643,2190,2424,0.9,0.9,0.9,1192,1582,1856,2.4,2.4,2.4
206041117,24,25,24,1800,1842,1869,280,362,338,256,331,380,995,1271,1359,1,1.1,1.1,527,585,562,1.9,1.8,1.9
206041118,30,31,30,2184,2600,2167,891,1060,970,370,510,501,2167,2424,2251,1,1.1,1.2,1677,1846,1872,1.9,1.9,2.1
206041119,35,36,38,1950,2383,2192,935,1172,1341,300,415,460,2308,2714,3120,1,1,1,1502,1942,2286,1.8,1.8,1.9
206041120,0,27,32,0,2100,1991,0,941,1062,0,350,375,0,2083,2333,0,1,0.7,0,1874,1791,0,2.1,2
206041121,32,32,33,1733,2167,2019,751,920,1012,250,350,391,1851,2229,2480,0.9,1,1,1339,1656,1949,2.1,2.2,2.2
206041122,25,26,26,1602,1980,1700,414,560,434,310,415,457,1158,1455,1427,1.1,1.2,1.2,814,1042,964,1.8,1.8,2
206041123,29,29,28,1733,2167,2058,471,661,646,240,361,400,1351,1819,2048,1,1,1.1,968,1325,1372,2.1,2.1,2.1
206041124,23,24,26,1560,2167,2000,250,327,437,260,362,400,1696,2008,2195,0.9,1,1,1206,1491,1594,2.2,2.3,2.2
206041125,36,35,37,1733,2167,2000,907,1106,1220,250,380,420,2411,2648,2815,0.9,1,1,1399,1755,2019,1.8,1.8,1.9
206041126,28,29,30,1765,2300,2000,772,987,981,360,500,515,1824,2232,2296,1,1,1.1,1447,1738,1855,2,1.9,1.9
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051128,37,38,40,2007,2600,2500,861,1067,1180,325,456,500,2229,2654,2946,0.9,0.9,1,1593,2053,2188,2.1,2.1,2.1
206051129,34,34,35,1700,2167,2167,828,1061,1164,236,350,390,1945,2390,2635,0.9,1,1,1240,1645,1888,1.9,1.9,2
206051130,37,38,40,2129,2550,2500,852,1090,1223,325,450,496,2093,2610,2852,0.9,0.9,0.9,1607,1989,2186,2.1,2,2.1
206051131,33,55,33,0,0,0,0,1124,1625,0,0,0,0,0,0,0,0,0,0,0,1875,0,0,1
206051132,35,37,37,2000,2500,2167,712,945,1068,273,400,440,1842,2507,2663,0.9,0.9,1,1214,1647,1867,2,2,2
206051133,34,33,34,1602,2080,2000,751,958,1020,235,341,375,1823,2234,2333,1,1,1.1,1139,1477,1616,1.7,1.8,1.8
206051134,33,33,33,1517,2000,2000,659,870,981,210,323,360,1455,1987,2283,0.9,1,1,1055,1418,1631,1.9,2,2
206061135,36,36,37,1930,2500,2400,769,955,1064,240,350,381,2008,2552,2738,0.9,0.9,0.9,1273,1650,2007,2.1,2.1,2.1
206061136,34,33,33,1739,2259,2167,718,933,1083,246,362,400,1751,2286,2530,0.9,1,1,1177,1553,1839,1.9,1.9,1.9
206061137,33,33,31,1896,2201,2000,774,993,1104,250,361,410,1868,2260,2399,0.9,1,1,1223,1590,1766,1.9,1.9,1.8
206061138,43,43,45,2366,2700,2500,867,1031,1217,265,385,431,2553,2746,3340,0.8,0.8,0.9,1689,1958,2309,2.2,2.2,2.2
206071139,35,34,32,1685,2300,2142,644,855,1068,270,395,426,1649,2256,2459,0.9,1,1.1,1288,1728,1991,2.2,2.3,2.1
206071140,32,32,33,1733,2312,2167,654,840,968,290,415,490,1765,2282,2594,0.9,0.9,0.9,1272,1687,1983,2.2,2.3,2.3
206071141,32,32,32,1700,2200,2180,511,742,969,185,278,400,1134,1686,2200,0.9,1,1.1,884,1256,1694,2,2,2
206071142,33,33,33,1842,2200,2286,564,788,925,240,346,400,1367,1936,2223,0.9,1,1,1142,1451,1708,2.1,2.1,2.1
206071143,34,35,36,1700,2167,2167,643,839,1001,260,370,440,1735,2307,2603,0.9,0.9,1,1206,1655,1914,2.2,2.2,2.2
206071144,33,33,33,1800,2359,2200,688,927,1102,250,371,415,1645,2193,2551,0.9,1,1,1247,1658,2010,2.1,2.1,2.1
206071145,36,36,36,1733,2200,2300,748,907,1066,250,361,438,2052,2486,2842,0.9,0.9,0.9,1428,1843,2186,2.3,2.3,2.3
207011146,38,38,39,1711,2200,2500,533,667,818,212,311,400,1744,2356,2754,0.8,0.9,0.9,1280,1730,2247,2.6,2.8,2.9
207011147,41,42,43,1800,2400,2500,572,651,723,250,361,408,1783,2156,2217,0.8,0.8,0.8,1300,1557,1732,2.6,2.7,2.6
207011148,41,41,41,1750,2200,2500,549,626,702,295,415,481,1722,2134,2268,0.8,0.8,0.8,1381,1743,1992,2.9,2.9,3
207011149,40,41,41,1836,2500,2500,654,793,854,261,392,439,2172,2615,2791,0.8,0.9,0.9,1665,2115,2208,2.7,2.7,2.7
207011150,38,39,39,1800,2500,2529,692,848,965,288,410,471,2258,2650,3007,0.8,0.9,0.9,1815,2300,2436,2.8,2.8,2.8
207011151,32,31,32,1842,2275,2200,665,831,953,231,340,371,2076,2506,2661,0.9,1,1,1254,1582,1813,2.2,2.2,2.2
207011152,33,33,34,1950,2383,2300,701,858,971,242,351,392,2089,2539,2659,0.9,1,1,1392,1734,1946,2.4,2.4,2.3
207011153,38,39,39,2000,2500,2500,684,842,922,265,381,438,2112,2579,2787,0.8,0.9,0.9,1604,2020,2198,2.6,2.6,2.6
207011154,38,39,40,1800,2383,2500,631,759,840,263,370,430,1804,2212,2596,0.8,0.9,0.9,1394,1767,2151,2.7,2.7,2.8
207011155,39,41,42,1950,2500,2600,685,801,910,250,370,420,2382,2713,2961,0.8,0.9,0.8,1785,2227,2338,2.7,2.8,2.8
207021156,42,43,44,1517,2061,2000,426,511,604,240,350,400,1200,1469,1811,0.8,0.8,0.8,1064,1223,1502,2.6,2.6,2.7
207021157,43,44,42,1500,2000,2000,454,525,572,250,369,420,1230,1447,1580,0.8,0.8,0.8,1099,1237,1362,2.6,2.6,2.5
207021159,40,43,45,1700,2167,2167,529,614,682,267,386,451,1736,1965,2090,0.8,0.8,0.8,1512,1767,1911,3,3,2.9
207021160,43,44,44,1582,2080,2064,492,570,636,251,370,420,1354,1689,1868,0.7,0.8,0.8,1182,1432,1591,2.7,2.7,2.7
207021424,39,41,42,1517,2000,2100,474,553,593,280,390,451,1468,1754,1880,0.8,0.8,0.8,1382,1597,1740,3.1,3,3
207021425,41,41,40,1500,1993,2000,429,512,547,240,350,401,1150,1366,1528,0.8,0.8,0.8,1013,1159,1315,2.5,2.5,2.6
207031161,39,40,39,1447,1950,2000,515,622,709,221,331,381,1423,1856,2110,0.8,0.8,0.9,1142,1430,1688,2.5,2.6,2.7
207031162,41,41,42,1400,1950,2000,472,545,612,200,291,351,1337,1660,1964,0.8,0.9,0.8,1101,1273,1508,2.6,2.6,2.7
207031163,36,34,33,1500,2000,2000,419,499,522,201,300,356,1260,1569,1655,0.8,0.9,1,984,1128,1196,2.4,2.5,2.5
207031164,38,39,38,1443,2000,2000,477,580,633,231,339,391,1339,1688,1905,0.8,0.8,0.9,1115,1344,1543,2.6,2.6,2.7
207031165,37,33,29,1500,1950,2000,376,383,417,231,320,380,1221,1455,1629,0.8,0.9,0.9,965,1011,1127,2.5,2.5,2.6
207031166,40,40,40,1400,1800,2000,423,459,514,240,350,400,1180,1407,1605,0.8,0.8,0.8,1057,1175,1368,2.6,2.7,2.7
207031167,39,39,40,1733,2230,2300,651,745,870,240,360,410,1979,2412,2685,0.8,0.9,0.9,1453,1815,2139,2.6,2.6,2.6
208011168,43,44,46,1800,2382,2600,594,736,867,310,433,538,1880,2400,2701,0.8,0.8,0.8,1461,1911,2210,2.7,2.7,2.7
208011169,43,44,45,2167,3000,2992,761,883,1051,300,450,520,2502,2684,3351,0.8,0.8,0.8,1815,2194,2397,2.5,2.6,2.5
208011170,41,42,43,2000,2500,2500,613,741,856,300,441,508,1905,2482,2724,0.8,0.9,0.8,1452,1892,2175,2.6,2.7,2.7
208011171,38,39,40,1517,2167,2167,516,678,809,210,320,364,1398,1903,2300,0.8,0.9,0.9,1108,1431,1724,2.4,2.5,2.5
208011172,39,40,42,1800,2400,2500,566,698,819,220,336,400,1785,2283,2697,0.8,0.9,0.9,1241,1627,2028,2.6,2.6,2.6
208011173,43,44,45,2000,2500,2500,630,777,927,265,390,430,1952,2437,2803,0.8,0.8,0.8,1378,1727,2102,2.5,2.5,2.5
208021174,39,40,40,1547,2150,2167,532,648,740,250,360,430,1529,2012,2298,0.8,0.9,0.9,1170,1514,1825,2.6,2.6,2.7
208021176,36,35,34,1495,2000,2000,525,652,729,190,300,356,1396,1730,2051,0.9,1,1,996,1285,1475,2.2,2.3,2.3
208021177,36,35,34,1800,2200,2167,620,775,872,230,346,400,1808,2235,2511,0.9,0.9,0.9,1221,1633,1916,2.5,2.5,2.5
208021178,40,40,41,1733,2300,2300,574,708,835,247,360,420,1609,2119,2456,0.8,0.9,0.9,1224,1539,1908,2.5,2.5,2.6
208021179,38,37,37,1703,2167,2167,652,810,963,220,330,381,1693,2205,2571,0.9,0.9,0.9,1157,1522,1870,2.3,2.4,2.4
208021180,35,35,35,1500,2000,2000,491,581,699,230,339,395,1363,1713,2073,0.8,0.9,0.9,1109,1363,1686,2.5,2.6,2.6
208021181,36,36,36,1517,2000,2000,539,706,778,190,290,345,1496,1945,2202,0.9,1,1,1093,1353,1650,2.3,2.4,2.5
208021182,35,33,33,1500,2000,2000,539,662,753,200,320,360,1402,1779,2078,0.9,1,1,1039,1320,1546,2.3,2.4,2.4
208021426,38,39,39,1517,2035,2123,499,614,708,250,371,430,1313,1701,2082,0.8,0.9,0.9,1125,1420,1760,2.6,2.7,2.8
208021427,40,40,40,1500,2100,2124,460,579,717,240,358,421,1293,1686,2036,0.8,0.8,0.8,1092,1390,1699,2.6,2.6,2.7
208031183,34,37,39,1500,2100,2000,564,670,702,255,370,454,1500,1933,2180,0.8,0.9,0.9,1458,1801,2041,3.3,3.2,3.2
208031184,47,62,29,0,0,0,949,3000,900,0,0,138,0,0,2074,0,0.3,1,0,2124,949,0,1,1
208031185,40,41,43,1409,1950,1950,532,649,754,210,310,360,1317,1703,1984,0.8,0.8,0.8,1091,1305,1543,2.4,2.4,2.4
208031186,41,40,40,1300,1842,1828,455,619,756,165,270,323,1134,1556,1902,0.8,0.8,0.8,789,1089,1372,2,2.1,2.2
208031187,35,37,40,1213,1772,1800,495,606,674,183,250,336,1213,1560,1806,0.8,0.9,0.8,1078,1317,1514,2.7,2.7,2.7
208031188,40,40,40,1400,1950,2000,477,591,708,210,315,370,1230,1589,1940,0.8,0.8,0.9,1030,1222,1462,2.4,2.4,2.4
208031189,39,39,40,1300,1900,2000,521,660,790,215,315,370,1308,1805,2185,0.8,0.8,0.8,1097,1411,1780,2.5,2.6,2.6
208031190,41,41,41,1400,2000,2000,533,665,784,185,285,350,1366,1766,2111,0.8,0.9,0.9,1009,1278,1517,2.2,2.3,2.3
208031191,38,38,39,1600,2100,2000,508,628,701,230,350,388,1353,1741,1941,0.8,0.9,0.9,1103,1419,1563,2.5,2.6,2.6
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031193,38,39,40,1500,2000,2000,545,677,807,195,300,350,1419,1895,2237,0.8,0.9,0.9,1099,1381,1697,2.4,2.4,2.5
208041194,36,37,37,1972,2500,2500,706,869,1041,225,345,381,2197,2545,2853,0.9,0.9,0.9,1425,1736,2066,2.4,2.4,2.4
208041195,36,36,36,1945,2400,2400,594,706,787,240,350,390,1935,2414,2652,0.8,0.9,0.9,1359,1678,1932,2.6,2.6,2.7
209011196,39,39,39,1300,1800,1733,433,502,545,217,317,350,1161,1384,1562,0.8,0.8,0.8,1045,1193,1361,2.7,2.7,2.8
209011197,37,39,40,1300,1800,1900,518,633,751,210,300,350,1418,1787,2040,0.8,0.8,0.8,1223,1491,1722,2.8,2.7,2.7
209011198,41,39,39,1500,2000,2106,520,664,776,222,321,361,1427,1877,2197,0.8,0.8,0.9,1121,1451,1723,2.4,2.4,2.5
209011199,37,35,35,1200,1770,1800,350,451,555,160,248,300,916,1169,1519,0.9,0.9,0.9,703,933,1190,2.4,2.4,2.4
209011200,38,39,39,1549,2167,2167,575,729,874,210,321,374,1688,2163,2443,0.8,0.9,0.9,1218,1585,1917,2.5,2.5,2.5
209011201,40,42,44,1790,2300,2500,684,824,948,240,340,400,2167,2574,2961,0.8,0.9,0.8,1722,2115,2407,2.8,2.8,2.8
209011202,38,40,41,1300,1863,1950,551,681,786,216,302,350,1441,1817,2097,0.8,0.8,0.8,1195,1459,1729,2.6,2.5,2.5
209011203,38,39,40,1387,1900,1950,530,630,737,210,300,350,1388,1707,2016,0.8,0.8,0.8,1189,1419,1682,2.6,2.6,2.6
209011204,38,38,39,1300,1733,1800,478,589,692,200,291,340,1231,1541,1893,0.8,0.8,0.8,1071,1296,1542,2.6,2.6,2.6
209021205,29,28,28,1517,2000,1800,324,392,437,210,311,340,1238,1556,1651,0.8,0.9,0.9,1072,1258,1357,2.8,2.9,2.9
209021207,38,37,36,1200,1700,1700,342,433,537,173,270,310,924,1139,1388,0.9,0.9,0.9,706,937,1135,2.4,2.4,2.4
209021208,39,38,38,1300,1733,1800,353,436,545,180,280,320,964,1176,1459,0.8,0.9,0.9,774,1009,1268,2.5,2.5,2.6
209021428,36,35,35,1300,1949,1950,367,493,625,185,300,350,1027,1284,1702,0.9,1,1,838,1090,1382,2.5,2.5,2.4
209021429,37,37,37,1300,1800,1949,399,560,666,190,300,350,1154,1524,1878,0.9,0.9,1,937,1246,1527,2.5,2.6,2.6
209031209,37,39,41,1408,1950,2000,587,719,807,231,323,377,1758,2169,2386,0.8,0.9,0.8,1552,1897,2123,3,2.9,2.9
209031210,35,38,40,1300,1733,1842,525,665,730,200,270,331,1448,1823,2034,0.9,0.9,0.9,1301,1601,1801,3,3,2.9
209031211,35,38,41,1192,1640,1600,489,547,657,170,190,285,1171,1413,1693,0.8,0.9,0.8,1091,1260,1429,2.9,2.8,2.7
209031212,39,42,44,1408,2000,1993,538,646,733,166,200,210,1487,1751,2071,0.9,0.9,0.9,1351,1528,1878,3.1,3,2.9
209031213,36,38,40,1517,2000,2058,555,698,784,250,338,398,1684,2128,2344,0.8,0.9,0.8,1614,2028,2180,3.3,3.2,3.1
209031214,38,41,41,1560,2000,2167,592,729,842,200,320,403,1818,2224,2469,0.8,0.8,0.8,1630,2040,2289,3.1,3,3
209031215,34,36,38,1400,1950,1960,565,682,765,221,330,369,1538,2011,2231,0.8,0.9,0.8,1404,1851,2064,3.2,3.1,3
209041216,34,34,31,1626,2000,1950,435,560,558,255,350,340,1339,1650,1786,0.8,0.9,0.9,1204,1425,1424,3.1,3,2.8
209041217,37,40,39,1200,1700,1690,395,446,494,201,301,340,1105,1231,1386,0.8,0.8,0.8,1001,1054,1154,2.7,2.6,2.6
209041219,37,38,37,1083,1600,1674,294,361,447,185,278,315,850,987,1222,0.9,0.9,0.9,765,918,1111,2.9,2.9,2.9
209041220,33,36,38,1254,1600,1600,474,547,591,210,310,331,1227,1501,1704,0.9,0.9,0.9,1179,1404,1527,3.2,3.1,3
209041221,32,35,36,1179,1560,1612,444,525,586,210,300,331,1182,1399,1570,0.9,0.9,0.9,1129,1311,1466,3.2,3,2.9
209041223,37,38,38,1100,1517,1517,295,359,425,180,271,311,843,961,1109,0.9,0.9,0.9,769,900,1019,3,2.9,2.8
209041224,33,34,34,1300,1733,1733,506,626,714,200,295,317,1235,1528,1788,0.8,0.9,0.8,1165,1417,1645,3.1,3,3
209041225,36,39,41,1465,1800,1733,490,583,637,185,250,300,1209,1484,1765,0.8,0.8,0.8,1114,1315,1449,2.9,2.8,2.8
209041430,29,29,31,1800,2167,1960,686,806,794,270,366,351,1559,1887,1926,0.8,0.8,0.8,1537,1780,1808,3.4,3.1,3.1
209041431,31,33,35,1300,1733,1600,464,521,562,201,301,321,1178,1382,1487,0.9,0.9,0.9,1138,1292,1401,3.2,3.1,3
209041432,33,35,36,1200,1517,1500,418,472,502,191,280,311,1074,1188,1317,0.8,0.9,0.9,988,1097,1203,2.9,2.8,2.8
209041433,33,29,31,1200,2145,1890,439,685,676,196,340,350,1008,1602,1655,0.8,0.8,0.9,889,1534,1603,2.7,3,3.3
209041434,35,29,31,1200,2167,1900,439,773,776,204,350,346,1130,1764,1772,0.8,0.8,0.8,1071,1603,1656,2.9,2.8,3
