SA2_MAINCODE_2016,C11_Rel_NS_0_14,C11_Rel_NS_15_24,C11_Rel_NS_25_34,C11_Rel_NS_35_44,C11_Rel_NS_45_54,C11_Rel_NS_55_64,C11_Rel_NS_65_74,C11_Rel_NS_75_84,C11_Rel_NS_85ov,C11_Rel_NS_T,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85oe,C16_Buddhism_Tot,C16_Christ_Angli_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Anglic_85oe,C16_Christ_Anglic_Tot,C16_Chr_Ass_Apo_0_14,C16_Chr_Ass_Apo_15_24,C16_Chr_Ass_Apo_25_34,C16_Chr_Ass_Apo_35_44,C16_Chr_Ass_Apo_45_54,C16_Chr_Ass_Apo_55_64,C16_Chr_Ass_Apo_65_74,C16_Chr_Ass_Apo_75_84,C16_Chr_Ass_Apo_85ov,C16_Chr_Ass_Apo_Tot,C16_Chr_Bapt_0_14,C16_Chr_Bapt_15_24,C16_Chr_Bapt_25_34,C16_Chr_Bapt_35_44,C16_Chr_Bapt_45_54,C16_Chr_Bapt_55_64,C16_Chr_Bapt_65_74,C16_Chr_Bapt_75_84,C16_Chr_Bapt_85ov,C16_Chr_Bapt_Tot,C16_Chr_Breth_0_14,C16_Chr_Bret_15_24,C16_Chr_Bret_25_34,C16_Chr_Bret_35_44,C16_Chr_Bret_45_54,C16_Chr_Bret_55_64,C16_Chr_Bret_65_74,C16_Chr_Bret_75_84,C16_Chr_Breth_85ov,C16_Chr_Bret_To,C16_Chr_Cath_0_14,C16_Chr_Cath_15_24,C16_Chr_Cath_25_34,C16_Chr_Cath_35_44,C16_Chr_Cath_45_54,C16_Chr_Cath_55_64,C16_Chr_Cath_65_74,C16_Chr_Cath_75_84,C16_Chr_Catho_85ov,C16_Chr_Catho_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_To,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot,C16_C_La_Da_Sai_0_14,C16_C_La_Da_Sa_15_24,C16_C_La_Da_Sa_25_34,C16_C_La_Da_Sa_35_44,C16_C_La_Da_Sa_45_54,C16_C_La_Da_Sa_55_64,C16_C_La_Da_Sa_65_74,C16_C_La_Da_Sa_75_84,C16_C_Lat_Da_Sa_85ov,C16_C_Lat_Da_Sa_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Ort_To,C16_C_Oth_Pro_0_14,C16_C_Oth_Pro_15_24,C16_C_Oth_Pro_25_34,C16_C_Oth_Pro_35_44,C16_C_Oth_Pro_45_54,C16_C_Oth_Pro_55_64,C16_C_Oth_Pro_65_74,C16_C_Oth_Pro_75_84,C16_C_Oth_Pro_85ov,C16_C_Oth_Pro_Tot,C16_C_Pent_0_14,C16_C_Pent_15_24,C16_C_Pent_25_34,C16_C_Pent_35_44,C16_C_Pent_45_54,C16_C_Pent_55_64,C16_C_Pent_65_74,C16_C_Pent_75_84,C16_C_Pent_85ov,C16_C_Pent_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_Chr_Unit_Ch_0_14,C16_Chr_Unit_Ch_15_24,C16_Chr_Unit_Ch_25_34,C16_Chr_Unit_Ch_35_44,C16_Chr_Unit_Ch_45_54,C16_Chr_Unit_Ch_55_64,C16_Chr_Unit_Ch_65_74,C16_Chr_Unit_Ch_75_84,C16_Chr_Unit_Ch_85ov,C16_Chr_Unit_Ch_Tot
507011159,170,106,141,110,101,71,35,27,12,772,2111,1647,1653,1674,1676,1164,569,409,147,11042,15,28,47,38,29,32,11,3,4,217,155,143,125,153,277,294,187,134,59,1525,0,0,0,0,0,0,0,0,0,0,41,44,26,18,32,26,16,7,3,220,0,4,0,4,7,0,0,0,0,17,404,341,363,337,422,337,205,134,44,2578,3,3,4,3,3,0,4,0,0,27,6,11,15,4,20,18,15,4,3,92,0,0,4,4,4,0,3,0,3,24,12,4,0,0,7,3,4,0,0,30,0,3,3,0,6,3,8,3,0,26,0,0,0,3,3,0,0,0,0,8,11,9,10,11,10,14,11,10,3,73,24,32,21,23,16,20,3,0,3,144,27,8,37,14,35,40,38,19,11,225,0,0,3,0,4,7,0,4,0,24,5,3,3,4,5,4,0,0,5,29,35,28,26,19,31,46,29,22,13,256
507011160,123,91,97,98,81,76,42,39,20,668,1476,1068,1135,1362,1211,1190,886,571,198,9096,18,10,18,28,18,13,5,3,0,118,83,85,58,107,126,199,205,109,45,1015,0,0,0,0,0,0,0,0,0,0,36,17,13,14,15,5,8,5,0,118,0,0,0,0,0,0,0,0,0,0,658,421,442,565,502,517,489,355,122,4078,6,3,6,0,4,0,3,0,0,25,13,21,33,25,22,31,23,9,7,176,3,0,5,3,0,5,10,0,0,21,0,0,0,3,3,3,0,0,0,10,0,0,0,4,3,0,3,3,0,21,0,0,0,0,0,0,0,0,0,4,8,0,9,13,3,10,3,5,0,61,23,8,3,6,12,9,4,0,0,68,7,11,10,3,25,20,30,16,3,126,3,0,6,0,6,0,3,0,0,19,0,0,0,0,0,0,3,3,0,8,7,6,18,8,12,16,29,10,8,119
507011161,211,152,187,116,106,50,16,16,6,861,2616,1444,2515,1892,1180,672,328,213,89,10944,63,43,76,100,50,39,10,3,0,385,251,129,174,280,234,179,139,77,30,1501,0,0,0,0,0,0,0,0,0,0,43,21,38,43,24,21,4,15,3,212,0,3,0,0,0,0,0,0,0,7,1025,432,703,704,460,244,106,62,37,3773,5,7,10,3,3,4,4,0,0,31,30,16,25,32,23,12,3,0,0,136,7,8,9,6,3,3,0,0,0,31,0,5,0,4,0,4,0,0,0,16,3,0,0,8,3,0,0,0,0,22,19,3,4,14,3,3,0,0,0,45,30,7,30,17,14,16,5,0,0,121,89,38,54,45,46,23,4,0,0,307,50,10,34,50,37,42,26,15,4,273,0,3,0,0,3,6,0,0,0,16,4,3,4,9,0,0,0,0,0,23,38,28,56,31,24,33,13,8,9,253
507011163,166,87,129,99,93,51,31,14,7,674,1589,1051,1201,1112,1042,653,308,144,37,7125,20,11,13,27,19,11,4,0,0,101,96,93,86,122,174,163,97,59,14,900,0,0,0,0,0,0,0,0,0,0,20,12,10,9,23,17,9,3,0,106,0,0,0,0,0,0,0,0,0,0,552,333,311,378,359,251,121,67,16,2379,0,9,0,3,4,0,0,0,0,18,18,12,25,14,12,19,0,6,0,97,3,3,0,4,3,3,3,3,0,25,0,0,0,3,0,0,0,0,0,11,3,3,0,4,4,3,7,0,0,27,0,0,0,0,0,0,0,0,0,0,3,5,5,0,8,5,9,0,0,31,29,10,7,18,18,10,10,0,0,93,10,4,16,10,19,24,14,5,0,98,0,0,0,0,0,4,0,3,0,11,0,0,3,0,0,0,3,0,0,12,37,18,14,19,16,21,13,8,3,143
507011259,156,66,84,98,49,39,12,7,4,513,1657,833,1118,1134,832,544,273,123,22,6536,9,10,29,19,13,14,3,3,0,93,117,67,87,131,172,155,99,37,13,876,0,0,0,0,0,0,0,0,0,0,20,17,13,18,17,8,8,5,0,110,0,0,0,0,0,0,0,0,0,0,717,355,440,451,413,237,162,61,13,2840,0,0,0,3,0,0,3,0,0,7,33,5,14,18,17,11,5,3,0,112,3,0,0,4,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,12,3,6,9,11,3,0,0,0,41,29,30,24,23,21,8,6,0,0,142,6,3,10,15,27,8,12,8,4,93,0,0,0,0,0,4,0,0,0,5,0,4,0,3,0,0,3,0,0,17,30,8,15,18,20,27,23,3,0,143
507011260,29,43,32,31,27,28,13,3,0,201,452,575,281,352,422,423,169,52,9,2738,9,6,11,16,10,15,8,0,0,77,54,29,17,39,79,82,87,28,4,421,0,0,0,0,0,0,0,0,0,0,9,11,0,9,10,6,10,3,0,65,8,4,5,0,3,0,0,0,0,30,125,123,53,72,113,135,67,11,3,693,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,0,8,0,4,0,0,3,0,0,0,0,11,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,4,0,0,15,11,3,6,10,7,8,3,0,0,52,5,3,6,6,14,17,5,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,7,4,5,12,11,18,0,0,59
507021164,106,80,76,100,105,69,36,27,16,610,1300,811,652,1005,1183,964,503,347,155,6932,10,6,9,14,17,19,8,0,0,80,124,76,45,115,201,187,139,88,34,1001,0,0,0,0,0,0,0,0,0,0,20,3,12,14,6,9,7,7,0,83,0,0,0,0,0,0,0,0,0,0,445,234,137,237,357,224,171,125,52,1978,0,0,0,0,0,3,0,0,3,9,0,4,4,3,3,10,4,0,0,28,0,3,0,3,9,11,4,5,0,35,0,0,0,0,0,3,0,0,0,3,3,0,0,0,4,0,7,3,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,21,6,0,8,0,0,3,3,0,0,24,0,3,3,5,18,32,34,17,7,121,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,31,20,0,18,35,42,23,17,3,185
507021165,166,190,299,197,207,215,82,74,36,1468,1671,1422,2278,1967,1924,1918,1097,675,296,13245,9,22,31,51,52,51,24,4,0,247,130,82,108,186,262,324,305,147,53,1592,0,0,0,0,0,0,0,0,0,0,5,11,15,13,21,3,12,6,0,85,0,0,0,0,0,3,0,0,0,3,347,281,373,357,435,432,323,272,169,2996,4,3,0,3,3,3,0,3,3,26,12,11,14,10,21,10,11,12,3,103,3,0,3,3,10,12,9,3,3,37,0,0,0,0,3,0,0,0,0,3,7,0,6,6,10,8,3,4,3,43,0,0,0,0,0,0,0,0,0,3,0,3,6,6,9,4,4,0,0,39,3,7,12,3,7,6,7,3,0,52,11,11,10,18,23,50,34,21,3,178,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,11,20,11,10,31,34,25,41,16,4,205
507021166,214,161,180,191,182,124,85,71,27,1238,2291,1480,1698,1941,2010,1725,1130,871,308,13447,22,7,36,46,37,36,25,3,0,216,115,68,97,143,234,264,272,184,71,1454,0,0,0,0,0,0,0,0,0,0,19,10,30,14,16,18,8,8,8,126,0,0,0,0,0,0,0,0,0,0,614,356,372,448,513,485,402,385,139,3704,4,0,0,0,0,7,0,4,0,16,17,13,7,10,28,22,16,11,4,128,6,0,3,6,5,4,4,3,0,25,3,0,0,3,3,0,0,0,0,12,4,3,0,8,10,0,4,5,3,37,0,0,0,0,0,0,0,0,0,0,4,3,3,5,12,10,3,3,3,48,7,10,11,8,14,12,10,0,0,67,16,3,20,10,19,24,40,36,8,184,0,0,0,0,0,3,3,3,0,9,4,0,0,0,0,0,0,0,0,6,16,14,23,20,32,39,45,28,11,224
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,216,98,162,113,61,26,22,13,0,713,2107,1101,1897,1243,724,428,250,73,11,7832,24,27,64,51,22,19,0,0,0,213,274,168,163,245,239,166,114,44,8,1433,0,0,0,0,0,0,0,0,0,0,54,23,63,39,13,7,6,0,0,217,0,0,0,0,0,0,0,0,0,0,833,342,608,601,324,181,71,28,0,2992,8,5,0,4,9,0,0,0,0,29,21,14,16,30,10,9,3,0,0,99,12,7,11,8,4,8,10,3,0,70,13,0,8,11,5,0,0,0,0,47,0,3,3,4,7,4,0,0,0,23,5,5,7,0,3,0,0,0,0,22,46,36,32,30,35,9,4,0,0,186,102,48,57,54,38,10,3,3,0,309,32,16,29,29,24,18,20,4,0,174,3,0,0,8,8,0,4,0,0,22,24,8,13,12,3,0,0,0,0,57,34,21,29,38,27,27,14,3,0,195
507031170,337,181,183,182,108,100,54,43,24,1209,1677,988,1114,1059,854,654,523,352,152,7370,14,9,12,24,14,11,5,0,0,80,125,90,75,112,172,134,141,170,67,1085,0,0,0,0,0,0,0,0,0,0,25,14,18,17,10,12,7,3,0,113,0,0,0,0,0,0,0,0,0,0,266,162,162,167,175,128,92,78,27,1258,0,3,3,3,4,0,0,0,3,17,11,3,7,4,6,3,3,0,0,43,24,9,11,19,11,11,11,12,0,115,12,7,7,3,9,5,5,3,0,55,4,3,0,0,6,0,4,0,3,23,0,0,0,0,0,0,0,0,0,3,11,10,9,6,10,7,7,0,5,62,29,10,15,8,7,15,6,3,0,97,3,9,6,8,17,19,15,16,5,116,5,3,7,5,4,0,0,7,0,41,8,8,5,4,5,3,0,0,0,35,13,8,10,14,20,8,31,7,7,111
507031172,4,3,3,4,3,0,0,0,0,18,21,15,7,16,18,9,11,8,0,108,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,5,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,364,228,225,217,151,132,81,33,11,1445,2415,1510,1750,1583,1301,1118,714,364,86,10840,18,11,22,30,30,20,12,0,0,142,185,136,139,175,263,279,237,164,37,1613,0,0,0,0,0,0,0,0,0,0,28,17,26,26,22,17,9,8,3,159,0,0,0,0,0,0,0,0,0,3,399,239,262,309,300,213,197,85,18,2022,3,8,4,4,7,3,3,0,0,31,18,10,14,16,9,10,8,4,3,89,29,16,14,27,21,14,20,17,8,153,4,4,7,6,12,4,3,0,0,39,4,0,0,0,3,3,8,4,3,23,0,0,0,0,0,0,0,0,0,3,6,7,5,12,13,9,7,0,0,53,27,11,10,19,11,11,6,0,3,111,16,9,11,18,22,30,38,16,8,173,5,0,11,7,11,13,7,9,0,62,3,0,0,3,0,3,4,3,0,25,30,17,22,29,21,34,15,9,5,175
507031261,51,144,242,181,114,69,20,6,3,837,471,505,398,513,552,412,159,46,11,3062,13,10,19,13,9,8,0,0,0,82,98,62,93,87,107,142,76,18,3,695,0,0,0,0,0,0,0,0,0,0,14,8,27,6,10,18,15,3,0,99,0,0,0,0,0,0,0,0,0,0,249,189,224,175,143,100,68,17,8,1168,3,0,0,4,0,0,0,0,0,4,7,6,14,4,3,7,3,0,0,39,7,0,3,0,3,5,5,3,0,23,3,3,5,0,0,3,0,0,0,13,0,0,3,3,0,5,4,0,0,20,0,0,0,0,0,0,0,0,0,3,3,6,12,8,3,3,4,0,0,45,19,12,26,3,11,10,0,0,0,85,17,13,19,13,16,30,12,4,0,121,0,0,0,0,4,0,0,0,0,3,8,0,5,7,3,0,4,0,0,26,4,19,12,9,19,16,3,3,0,85
507041175,164,180,135,116,146,120,100,53,44,1055,1746,1622,1083,1303,1648,1487,912,568,261,10625,45,41,44,65,52,41,27,13,4,321,174,156,73,145,250,308,325,187,94,1716,0,0,0,0,0,0,0,0,0,0,32,23,25,27,29,45,30,19,3,228,0,0,0,0,0,3,0,0,0,4,504,367,230,336,365,374,267,124,68,2628,0,0,0,0,0,0,13,3,3,18,32,13,11,26,17,15,7,5,8,134,0,0,0,3,0,3,3,0,0,15,3,0,0,3,0,0,0,0,0,7,9,3,0,9,7,0,10,0,0,45,4,0,0,3,0,0,3,0,0,6,5,6,0,8,6,3,7,8,3,55,41,9,12,20,18,3,3,3,0,108,24,16,24,19,37,52,44,28,21,272,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,9,42,33,17,28,53,71,79,66,39,425
507041176,53,56,34,29,41,29,13,5,6,266,656,680,365,474,556,479,315,140,82,3740,24,35,17,22,23,26,9,0,0,164,35,39,31,45,63,87,68,51,19,434,0,0,0,0,0,0,0,0,0,0,10,17,0,4,21,11,10,5,3,86,0,0,0,0,0,0,0,0,0,0,218,181,90,140,147,123,112,52,16,1071,0,0,0,0,3,0,0,0,0,9,3,6,0,0,3,0,0,0,0,15,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,3,0,3,13,3,5,8,0,3,3,0,3,41,0,3,0,3,3,3,0,0,0,19,13,6,5,13,22,20,26,9,5,123,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,11,4,12,14,17,17,24,9,10,122
507041177,220,132,143,191,139,123,87,55,36,1126,2168,1349,1735,1969,1885,1604,1023,806,428,12957,22,7,23,41,29,38,10,6,0,170,216,114,151,227,314,324,296,260,129,2028,0,0,0,0,0,0,0,0,0,0,25,8,17,18,26,13,20,13,7,141,0,0,0,0,0,0,0,0,0,0,774,445,400,515,548,391,328,197,89,3684,0,0,3,0,0,7,3,5,4,27,6,8,8,12,12,24,3,5,0,74,3,9,3,8,6,11,7,3,0,55,0,0,0,0,0,0,0,0,0,4,8,0,4,3,5,8,8,5,3,42,3,0,0,0,0,0,0,0,0,5,4,0,4,4,6,6,3,4,3,30,20,10,9,12,7,9,0,0,0,63,15,7,13,23,28,47,54,35,29,251,0,0,0,0,3,3,5,0,0,13,0,0,0,0,0,6,0,0,3,11,24,23,25,26,42,38,58,49,11,293
507041178,163,158,154,133,153,146,69,65,30,1082,2168,1956,1580,1782,1986,1860,1122,947,463,13870,51,42,50,83,81,69,38,4,4,411,231,163,94,188,318,308,329,223,179,2025,0,0,0,0,0,0,0,0,0,0,64,33,30,36,49,44,29,30,10,332,0,0,3,0,0,7,0,0,3,19,651,447,288,398,519,372,315,208,108,3314,7,7,3,6,7,6,5,3,3,47,17,31,16,26,43,18,6,10,4,164,3,10,0,5,3,3,0,0,0,31,3,0,3,3,0,0,0,0,0,15,15,4,0,5,16,9,8,4,9,74,3,4,0,3,5,0,0,0,0,15,5,11,14,18,14,20,10,5,5,98,36,27,25,20,22,16,18,6,0,166,54,28,31,48,51,60,66,44,35,407,0,0,0,0,0,0,3,3,0,15,0,0,0,0,0,7,0,0,4,11,52,51,25,44,89,71,79,68,35,519
507041179,83,86,41,82,67,62,43,49,86,596,1143,1207,733,811,1040,1192,634,446,335,7543,58,52,51,61,82,60,26,20,0,411,103,78,46,84,139,178,241,163,113,1140,0,0,0,0,0,0,0,0,0,0,46,31,14,34,22,27,27,9,4,210,6,4,0,0,0,0,0,0,0,16,254,129,114,167,167,152,187,103,52,1331,0,3,0,3,0,0,3,6,3,20,8,10,0,7,12,3,6,3,0,47,0,7,0,0,3,5,0,3,0,16,4,3,0,0,0,0,0,0,0,12,4,3,0,0,0,7,5,4,0,30,0,3,3,0,0,0,0,0,0,13,8,10,18,3,11,15,9,0,5,73,23,19,9,18,11,15,15,3,0,118,31,30,24,30,39,66,52,27,20,316,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,15,23,7,23,26,39,49,43,44,273
507041180,115,114,61,84,108,80,28,10,12,612,1949,1938,1034,1348,1945,1852,644,270,112,11092,45,37,47,52,41,73,49,9,5,358,179,161,90,163,286,382,288,106,54,1707,0,0,0,0,0,0,0,0,0,0,54,56,23,32,54,50,20,10,7,306,9,14,10,6,3,3,0,3,0,52,446,367,229,266,343,412,211,75,24,2377,0,0,0,0,0,3,3,0,0,12,9,3,9,5,9,9,3,0,0,48,3,0,3,4,0,8,3,0,0,26,4,3,0,0,0,0,0,0,0,12,3,3,3,5,9,6,5,0,0,41,0,0,0,0,0,0,0,0,0,0,14,11,8,13,8,12,13,4,0,76,12,29,22,11,22,30,8,5,0,136,45,20,23,34,46,84,48,16,19,342,0,3,0,3,3,0,0,7,0,18,3,0,0,0,3,0,3,0,0,11,35,24,15,19,50,99,49,24,12,309
507041181,205,122,155,177,151,119,79,101,41,1153,3046,1873,1597,2373,2244,1590,1159,1150,424,15454,13,19,32,49,21,34,23,9,3,203,300,180,120,268,457,362,339,290,160,2474,0,0,0,0,0,0,0,0,0,0,31,26,11,23,52,19,15,27,6,213,0,4,0,0,8,3,0,6,0,27,1294,729,427,685,732,509,371,256,120,5135,4,3,0,0,7,8,3,0,0,25,26,4,17,35,16,11,10,14,3,139,3,5,0,8,3,0,4,3,0,28,0,0,0,0,3,0,0,0,0,5,7,0,0,11,6,7,5,5,7,54,0,0,0,0,0,0,3,0,0,3,3,8,3,7,9,9,10,6,5,61,21,10,9,17,13,12,7,3,0,93,14,13,19,24,47,50,41,55,34,290,0,0,3,0,3,0,0,0,0,8,4,0,4,3,4,0,4,0,3,18,40,27,19,43,73,73,75,68,34,450
507041182,127,184,102,78,101,87,60,45,12,800,1672,2483,1425,1294,1797,1527,942,701,275,12113,12,89,77,51,59,65,48,15,8,424,110,133,71,95,194,289,282,219,118,1511,0,0,0,0,0,0,0,0,0,0,31,64,29,23,41,36,31,10,0,258,3,0,4,0,0,0,0,0,0,8,451,553,366,349,484,553,343,200,69,3361,0,4,0,0,3,4,7,0,0,25,9,16,4,17,18,12,21,4,3,114,4,4,3,0,7,3,0,0,0,23,3,4,0,3,0,5,0,0,0,12,0,6,3,5,0,9,8,0,0,27,7,0,3,8,0,0,0,0,0,18,12,16,7,17,15,7,16,0,5,97,9,27,16,9,11,10,7,0,0,92,29,34,29,24,37,47,53,43,21,311,0,0,0,0,0,4,7,4,0,11,0,6,3,3,0,0,0,0,0,17,27,38,18,26,43,55,90,62,29,395
507041183,132,79,78,83,38,23,16,25,3,479,1037,531,746,825,517,391,301,289,132,4766,12,8,16,11,14,10,3,0,0,80,58,33,55,63,93,69,87,87,77,634,0,0,0,0,0,0,0,0,0,0,23,7,8,11,5,4,0,3,3,76,0,0,0,0,0,0,0,0,0,0,260,117,142,153,136,76,67,75,44,1070,3,0,0,5,0,0,0,0,0,13,4,0,0,3,9,3,0,3,3,34,4,3,6,0,4,3,0,0,0,23,0,3,0,0,0,0,0,0,0,7,4,0,0,0,0,0,4,4,0,18,0,0,0,0,0,0,0,0,0,0,5,0,5,5,4,0,0,0,0,23,11,15,11,3,0,6,5,3,0,48,8,5,7,9,3,11,9,9,12,82,0,0,0,0,0,0,0,5,0,4,0,0,0,3,0,0,0,0,0,9,11,9,4,13,10,15,7,6,4,73
507041184,50,58,34,38,48,32,18,14,3,286,1082,1244,532,653,1029,955,449,211,50,6203,30,36,32,45,38,78,65,24,4,351,80,84,32,55,105,146,115,53,31,694,0,0,0,0,0,0,0,0,0,0,30,24,16,12,26,39,12,12,0,178,9,0,10,8,0,0,0,0,0,29,278,298,128,139,240,277,165,73,20,1613,0,0,3,5,3,0,3,0,4,16,0,3,3,4,7,7,12,0,0,39,0,0,0,3,0,0,3,0,0,9,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,6,5,0,0,10,9,7,0,0,39,13,19,14,7,6,14,3,3,3,77,30,27,14,18,44,45,37,16,3,240,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,11,14,17,13,16,22,29,30,7,0,146
