SA4_NAME16	Year	Age.min	Sex	persons
Sunshine Coast	2016	41	F	2329
Sunshine Coast	2016	41	M	2041
Sunshine Coast	2016	42	F	2516
Sunshine Coast	2016	42	M	2288
Sunshine Coast	2016	43	F	2631
Sunshine Coast	2016	43	M	2379
Sunshine Coast	2016	44	F	2690
Sunshine Coast	2016	44	M	2526
Sunshine Coast	2016	45	F	2785
Sunshine Coast	2016	45	M	2524
Sunshine Coast	2016	46	F	2677
Sunshine Coast	2016	46	M	2338
Sunshine Coast	2016	47	F	2610
Sunshine Coast	2016	47	M	2318
Sunshine Coast	2016	48	F	2447
Sunshine Coast	2016	48	M	2170
Sunshine Coast	2016	49	F	2505
Sunshine Coast	2016	49	M	2230
Sunshine Coast	2016	50	F	2591
Sunshine Coast	2016	50	M	2217
Sunshine Coast	2016	51	F	2492
Sunshine Coast	2016	51	M	2154
Sunshine Coast	2016	52	F	2685
Sunshine Coast	2016	52	M	2328
Sunshine Coast	2016	53	F	2671
Sunshine Coast	2016	53	M	2314
Sunshine Coast	2016	54	F	2744
Sunshine Coast	2016	54	M	2276
Sunshine Coast	2016	55	F	2604
Sunshine Coast	2016	55	M	2420
Sunshine Coast	2016	56	F	2585
Sunshine Coast	2016	56	M	2355
Sunshine Coast	2016	57	F	2527
Sunshine Coast	2016	57	M	2275
Sunshine Coast	2016	58	F	2582
Sunshine Coast	2016	58	M	2214
Sunshine Coast	2016	59	F	2435
Sunshine Coast	2016	59	M	2161
Sunshine Coast	2016	60	F	2544
Sunshine Coast	2016	60	M	2151
Sunshine Coast	2016	61	F	2420
Sunshine Coast	2016	61	M	2170
Sunshine Coast	2016	62	F	2397
Sunshine Coast	2016	62	M	2098
Sunshine Coast	2016	63	F	2425
Sunshine Coast	2016	63	M	2138
Sunshine Coast	2016	64	F	2387
Sunshine Coast	2016	64	M	2230
Sunshine Coast	2016	65	F	2418
Sunshine Coast	2016	65	M	2224
Sunshine Coast	2016	66	F	2425
Sunshine Coast	2016	66	M	2173
Sunshine Coast	2016	67	F	2348
Sunshine Coast	2016	67	M	2246
Sunshine Coast	2016	68	F	2271
Sunshine Coast	2016	68	M	2205
Sunshine Coast	2016	69	F	2509
Sunshine Coast	2016	69	M	2384
Sunshine Coast	2016	70	F	2077
Sunshine Coast	2016	70	M	1993
Sunshine Coast	2016	71	F	2024
Sunshine Coast	2016	71	M	1829
Sunshine Coast	2016	72	F	1956
Sunshine Coast	2016	72	M	1804
Sunshine Coast	2016	73	F	1703
Sunshine Coast	2016	73	M	1551
Sunshine Coast	2016	74	F	1716
Sunshine Coast	2016	74	M	1663
Sunshine Coast	2016	75	F	1574
Sunshine Coast	2016	75	M	1473
Sunshine Coast	2016	76	F	1476
Sunshine Coast	2016	76	M	1324
Sunshine Coast	2016	77	F	1325
Sunshine Coast	2016	77	M	1208
Sunshine Coast	2016	78	F	1229
Sunshine Coast	2016	78	M	1124
Sunshine Coast	2016	79	F	1143
Sunshine Coast	2016	79	M	1054
Toowoomba	2006			4934
Toowoomba	2006	0	F	944
Toowoomba	2006	0	M	921
Toowoomba	2006	1	F	858
Toowoomba	2006	1	M	888
Toowoomba	2006	2	F	843
Toowoomba	2006	2	M	913
Toowoomba	2006	3	F	853
Toowoomba	2006	3	M	842
Toowoomba	2006	4	F	883
Toowoomba	2006	4	M	961
Toowoomba	2006	5	F	847
Toowoomba	2006	5	M	929
Toowoomba	2006	6	F	880
Toowoomba	2006	6	M	942
Toowoomba	2006	7	F	868
Toowoomba	2006	7	M	912
Toowoomba	2006	8	F	874
Toowoomba	2006	8	M	953
Toowoomba	2006	9	F	942
Toowoomba	2006	9	M	948
Toowoomba	2006	10	F	938
Toowoomba	2006	10	M	948
Toowoomba	2006	11	F	979
Toowoomba	2006	11	M	973
Toowoomba	2006	12	F	1065
Toowoomba	2006	12	M	1072
Toowoomba	2006	13	F	1095
Toowoomba	2006	13	M	1082
Toowoomba	2006	14	F	1070
Toowoomba	2006	14	M	1083
Toowoomba	2006	15	F	1094
Toowoomba	2006	15	M	1096
Toowoomba	2006	16	F	1113
Toowoomba	2006	16	M	1064
Toowoomba	2006	17	F	1061
Toowoomba	2006	17	M	1013
Toowoomba	2006	18	F	1012
Toowoomba	2006	18	M	1001
Toowoomba	2006	19	F	986
Toowoomba	2006	19	M	927
Toowoomba	2006	20	F	1088
Toowoomba	2006	20	M	913
Toowoomba	2006	21	F	999
Toowoomba	2006	21	M	955
Toowoomba	2006	22	F	903
Toowoomba	2006	22	M	1024
Toowoomba	2006	23	F	925
Toowoomba	2006	23	M	965
Toowoomba	2006	24	F	822
Toowoomba	2006	24	M	902
Toowoomba	2006	25	F	754
Toowoomba	2006	25	M	821
Toowoomba	2006	26	F	760
Toowoomba	2006	26	M	776
Toowoomba	2006	27	F	785
Toowoomba	2006	27	M	727
Toowoomba	2006	28	F	762
Toowoomba	2006	28	M	643
Toowoomba	2006	29	F	753
Toowoomba	2006	29	M	741
Toowoomba	2006	30	F	809
Toowoomba	2006	30	M	714
Toowoomba	2006	31	F	768
Toowoomba	2006	31	M	765
Toowoomba	2006	32	F	812
Toowoomba	2006	32	M	820
Toowoomba	2006	33	F	853
Toowoomba	2006	33	M	860
Toowoomba	2006	34	F	894
Toowoomba	2006	34	M	865
Toowoomba	2006	35	F	937
Toowoomba	2006	35	M	941
Toowoomba	2006	36	F	894
Toowoomba	2006	36	M	776
Toowoomba	2006	37	F	886
Toowoomba	2006	37	M	827
Toowoomba	2006	38	F	928
Toowoomba	2006	38	M	781
Toowoomba	2006	39	F	922
Toowoomba	2006	39	M	807
Toowoomba	2006	40	F	891
Toowoomba	2006	40	M	786
Toowoomba	2006	41	F	902
Toowoomba	2006	41	M	783
Toowoomba	2006	42	F	973
Toowoomba	2006	42	M	891
Toowoomba	2006	43	F	947
Toowoomba	2006	43	M	871
Toowoomba	2006	44	F	942
Toowoomba	2006	44	M	887
Toowoomba	2006	45	F	941
Toowoomba	2006	45	M	941
Toowoomba	2006	46	F	1058
Toowoomba	2006	46	M	883
Toowoomba	2006	47	F	912
Toowoomba	2006	47	M	867
Toowoomba	2006	48	F	925
Toowoomba	2006	48	M	881
Toowoomba	2006	49	F	891
Toowoomba	2006	49	M	856
Toowoomba	2006	50	F	895
Toowoomba	2006	50	M	769
Toowoomba	2006	51	F	917
Toowoomba	2006	51	M	811
Toowoomba	2006	52	F	851
Toowoomba	2006	52	M	768
Toowoomba	2006	53	F	733
Toowoomba	2006	53	M	762
Toowoomba	2006	54	F	793
Toowoomba	2006	54	M	744
Toowoomba	2006	55	F	780
Toowoomba	2006	55	M	735
Toowoomba	2006	56	F	808
Toowoomba	2006	56	M	731
Toowoomba	2006	57	F	733
Toowoomba	2006	57	M	740
Toowoomba	2006	58	F	779
Toowoomba	2006	58	M	695
Toowoomba	2006	59	F	796
Toowoomba	2006	59	M	809
Toowoomba	2006	60	F	650
Toowoomba	2006	60	M	640
Toowoomba	2006	61	F	682
Toowoomba	2006	61	M	603
Toowoomba	2006	62	F	616
Toowoomba	2006	62	M	607
Toowoomba	2006	63	F	611
Toowoomba	2006	63	M	541
Toowoomba	2006	64	F	577
Toowoomba	2006	64	M	549
Toowoomba	2006	65	F	516
Toowoomba	2006	65	M	522
Toowoomba	2006	66	F	514
Toowoomba	2006	66	M	528
Toowoomba	2006	67	F	538
Toowoomba	2006	67	M	462
Toowoomba	2006	68	F	436
Toowoomba	2006	68	M	437
Toowoomba	2006	69	F	487
Toowoomba	2006	69	M	434
Toowoomba	2006	70	F	488
Toowoomba	2006	70	M	442
Toowoomba	2006	71	F	470
Toowoomba	2006	71	M	375
Toowoomba	2006	72	F	437
Toowoomba	2006	72	M	354
Toowoomba	2006	73	F	412
Toowoomba	2006	73	M	336
Toowoomba	2006	74	F	440
Toowoomba	2006	74	M	390
Toowoomba	2006	75	F	448
Toowoomba	2006	75	M	357
Toowoomba	2006	76	F	440
Toowoomba	2006	76	M	339
Toowoomba	2006	77	F	406
Toowoomba	2006	77	M	318
Toowoomba	2006	78	F	398
Toowoomba	2006	78	M	320
Toowoomba	2006	79	F	356
Toowoomba	2006	79	M	274
Toowoomba	2011			5767
Toowoomba	2011	0	F	990
Toowoomba	2011	0	M	980
Toowoomba	2011	1	F	1010
Toowoomba	2011	1	M	1048
Toowoomba	2011	2	F	965
Toowoomba	2011	2	M	1032
Toowoomba	2011	3	F	1026
Toowoomba	2011	3	M	1039
Toowoomba	2011	4	F	1025
Toowoomba	2011	4	M	1064
Toowoomba	2011	5	F	1021
Toowoomba	2011	5	M	999
Toowoomba	2011	6	F	945
Toowoomba	2011	6	M	964
Toowoomba	2011	7	F	936
Toowoomba	2011	7	M	1002
Toowoomba	2011	8	F	907
Toowoomba	2011	8	M	922
Toowoomba	2011	9	F	963
Toowoomba	2011	9	M	1010
Toowoomba	2011	10	F	961
Toowoomba	2011	10	M	1014
Toowoomba	2011	11	F	963
Toowoomba	2011	11	M	1052
Toowoomba	2011	12	F	1014
Toowoomba	2011	12	M	1030
Toowoomba	2011	13	F	1010
Toowoomba	2011	13	M	1077
Toowoomba	2011	14	F	1075
Toowoomba	2011	14	M	1099
Toowoomba	2011	15	F	1111
Toowoomba	2011	15	M	1105
Toowoomba	2011	16	F	1130
Toowoomba	2011	16	M	1119
Toowoomba	2011	17	F	1090
Toowoomba	2011	17	M	1097
Toowoomba	2011	18	F	995
Toowoomba	2011	18	M	1005
Toowoomba	2011	19	F	988
Toowoomba	2011	19	M	982
Toowoomba	2011	20	F	993
Toowoomba	2011	20	M	937
Toowoomba	2011	21	F	1000
Toowoomba	2011	21	M	938
Toowoomba	2011	22	F	962
Toowoomba	2011	22	M	882
Toowoomba	2011	23	F	919
Toowoomba	2011	23	M	900
Toowoomba	2011	24	F	869
Toowoomba	2011	24	M	873
Toowoomba	2011	25	F	941
Toowoomba	2011	25	M	938
Toowoomba	2011	26	F	905
Toowoomba	2011	26	M	887
Toowoomba	2011	27	F	947
Toowoomba	2011	27	M	930
Toowoomba	2011	28	F	952
Toowoomba	2011	28	M	917
Toowoomba	2011	29	F	824
Toowoomba	2011	29	M	841
Toowoomba	2011	30	F	840
Toowoomba	2011	30	M	879
Toowoomba	2011	31	F	848
Toowoomba	2011	31	M	826
Toowoomba	2011	32	F	865
Toowoomba	2011	32	M	767
Toowoomba	2011	33	F	802
Toowoomba	2011	33	M	702
Toowoomba	2011	34	F	795
Toowoomba	2011	34	M	812
Toowoomba	2011	35	F	897
Toowoomba	2011	35	M	746
Toowoomba	2011	36	F	877
Toowoomba	2011	36	M	846
Toowoomba	2011	37	F	892
Toowoomba	2011	37	M	914
Toowoomba	2011	38	F	921
Toowoomba	2011	38	M	885
Toowoomba	2011	39	F	971
Toowoomba	2011	39	M	935
Toowoomba	2011	40	F	1023
Toowoomba	2011	40	M	997
Toowoomba	2011	41	F	983
Toowoomba	2011	41	M	804
Toowoomba	2011	42	F	968
Toowoomba	2011	42	M	863
Toowoomba	2011	43	F	945
Toowoomba	2011	43	M	856
Toowoomba	2011	44	F	981
Toowoomba	2011	44	M	851
Toowoomba	2011	45	F	919
Toowoomba	2011	45	M	821
Toowoomba	2011	46	F	943
Toowoomba	2011	46	M	842
Toowoomba	2011	47	F	1020
Toowoomba	2011	47	M	877
Toowoomba	2011	48	F	956
Toowoomba	2011	48	M	912
Toowoomba	2011	49	F	939
Toowoomba	2011	49	M	951
Toowoomba	2011	50	F	995
Toowoomba	2011	50	M	956
Toowoomba	2011	51	F	1101
Toowoomba	2011	51	M	873
Toowoomba	2011	52	F	908
Toowoomba	2011	52	M	893
Toowoomba	2011	53	F	951
Toowoomba	2011	53	M	860
Toowoomba	2011	54	F	867
Toowoomba	2011	54	M	878
Toowoomba	2011	55	F	846
Toowoomba	2011	55	M	784
Toowoomba	2011	56	F	912
Toowoomba	2011	56	M	802
Toowoomba	2011	57	F	836
Toowoomba	2011	57	M	730
Toowoomba	2011	58	F	775
Toowoomba	2011	58	M	770
Toowoomba	2011	59	F	794
Toowoomba	2011	59	M	750
Toowoomba	2011	60	F	764
Toowoomba	2011	60	M	762
Toowoomba	2011	61	F	830
Toowoomba	2011	61	M	711
Toowoomba	2011	62	F	783
Toowoomba	2011	62	M	750
Toowoomba	2011	63	F	781
Toowoomba	2011	63	M	722
Toowoomba	2011	64	F	802
Toowoomba	2011	64	M	774
Toowoomba	2011	65	F	684
Toowoomba	2011	65	M	639
Toowoomba	2011	66	F	750
Toowoomba	2011	66	M	619
Toowoomba	2011	67	F	602
Toowoomba	2011	67	M	603
Toowoomba	2011	68	F	654
Toowoomba	2011	68	M	539
Toowoomba	2011	69	F	594
Toowoomba	2011	69	M	510
Toowoomba	2011	70	F	535
Toowoomba	2011	70	M	546
Toowoomba	2011	71	F	529
Toowoomba	2011	71	M	512
Toowoomba	2011	72	F	534
Toowoomba	2011	72	M	453
Toowoomba	2011	73	F	435
Toowoomba	2011	73	M	409
Toowoomba	2011	74	F	495
Toowoomba	2011	74	M	392
Toowoomba	2011	75	F	489
Toowoomba	2011	75	M	403
Toowoomba	2011	76	F	436
Toowoomba	2011	76	M	341
Toowoomba	2011	77	F	439
Toowoomba	2011	77	M	326
Toowoomba	2011	78	F	409
Toowoomba	2011	78	M	299
Toowoomba	2011	79	F	387
Toowoomba	2011	79	M	339
Toowoomba	2016			6835
Toowoomba	2016	0	F	815
Toowoomba	2016	0	M	932
Toowoomba	2016	1	F	911
Toowoomba	2016	1	M	931
Toowoomba	2016	2	F	930
Toowoomba	2016	2	M	1000
Toowoomba	2016	3	F	1003
Toowoomba	2016	3	M	1049
Toowoomba	2016	4	F	1011
Toowoomba	2016	4	M	998
Toowoomba	2016	5	F	1063
Toowoomba	2016	5	M	983
Toowoomba	2016	6	F	1043
Toowoomba	2016	6	M	1065
Toowoomba	2016	7	F	992
Toowoomba	2016	7	M	1050
Toowoomba	2016	8	F	1051
Toowoomba	2016	8	M	1080
Toowoomba	2016	9	F	1083
Toowoomba	2016	9	M	1082
Toowoomba	2016	10	F	1019
Toowoomba	2016	10	M	1023
Toowoomba	2016	11	F	960
Toowoomba	2016	11	M	984
Toowoomba	2016	12	F	1002
Toowoomba	2016	12	M	1061
Toowoomba	2016	13	F	1017
Toowoomba	2016	13	M	1015
Toowoomba	2016	14	F	1070
Toowoomba	2016	14	M	1042
Toowoomba	2016	15	F	1081
Toowoomba	2016	15	M	1062
Toowoomba	2016	16	F	1060
Toowoomba	2016	16	M	1115
Toowoomba	2016	17	F	1050
Toowoomba	2016	17	M	1021
Toowoomba	2016	18	F	954
Toowoomba	2016	18	M	957
Toowoomba	2016	19	F	944
Toowoomba	2016	19	M	998
Toowoomba	2016	20	F	993
Toowoomba	2016	20	M	922
Toowoomba	2016	21	F	977
Toowoomba	2016	21	M	929
Toowoomba	2016	22	F	995
Toowoomba	2016	22	M	1055
Toowoomba	2016	23	F	999
Toowoomba	2016	23	M	1092
Toowoomba	2016	24	F	1069
Toowoomba	2016	24	M	1076
Toowoomba	2016	25	F	1020
Toowoomba	2016	25	M	1076
Toowoomba	2016	26	F	1000
Toowoomba	2016	26	M	970
Toowoomba	2016	27	F	989
Toowoomba	2016	27	M	961
Toowoomba	2016	28	F	1015
Toowoomba	2016	28	M	981
Toowoomba	2016	29	F	957
Toowoomba	2016	29	M	953
Toowoomba	2016	30	F	1012
Toowoomba	2016	30	M	998
Toowoomba	2016	31	F	953
Toowoomba	2016	31	M	914
Toowoomba	2016	32	F	963
Toowoomba	2016	32	M	972
Toowoomba	2016	33	F	963
Toowoomba	2016	33	M	918
Toowoomba	2016	34	F	951
Toowoomba	2016	34	M	845
Toowoomba	2016	35	F	882
Toowoomba	2016	35	M	904
Toowoomba	2016	36	F	882
Toowoomba	2016	36	M	832
Toowoomba	2016	37	F	914
Toowoomba	2016	37	M	798
Toowoomba	2016	38	F	896
Toowoomba	2016	38	M	801
Toowoomba	2016	39	F	883
Toowoomba	2016	39	M	871
Toowoomba	2016	40	F	924
Toowoomba	2016	40	M	792
Toowoomba	2016	41	F	937
Toowoomba	2016	41	M	847
Toowoomba	2016	42	F	970
Toowoomba	2016	42	M	921
Toowoomba	2016	43	F	964
Toowoomba	2016	43	M	906
Toowoomba	2016	44	F	1020
Toowoomba	2016	44	M	977
Toowoomba	2016	45	F	1084
Toowoomba	2016	45	M	1082
Toowoomba	2016	46	F	1055
Toowoomba	2016	46	M	844
Toowoomba	2016	47	F	988
Toowoomba	2016	47	M	922
Toowoomba	2016	48	F	982
Toowoomba	2016	48	M	858
Toowoomba	2016	49	F	976
Toowoomba	2016	49	M	870
Toowoomba	2016	50	F	928
Toowoomba	2016	50	M	840
Toowoomba	2016	51	F	920
Toowoomba	2016	51	M	801
Toowoomba	2016	52	F	1031
Toowoomba	2016	52	M	904
Toowoomba	2016	53	F	991
Toowoomba	2016	53	M	899
Toowoomba	2016	54	F	942
Toowoomba	2016	54	M	958
Toowoomba	2016	55	F	1018
Toowoomba	2016	55	M	960
Toowoomba	2016	56	F	1063
Toowoomba	2016	56	M	863
Toowoomba	2016	57	F	924
Toowoomba	2016	57	M	868
Toowoomba	2016	58	F	958
Toowoomba	2016	58	M	892
Toowoomba	2016	59	F	879
Toowoomba	2016	59	M	878
Toowoomba	2016	60	F	903
Toowoomba	2016	60	M	787
Toowoomba	2016	61	F	905
Toowoomba	2016	61	M	816
Toowoomba	2016	62	F	856
Toowoomba	2016	62	M	723
Toowoomba	2016	63	F	830
Toowoomba	2016	63	M	793
Toowoomba	2016	64	F	807
Toowoomba	2016	64	M	752
Toowoomba	2016	65	F	822
Toowoomba	2016	65	M	737
Toowoomba	2016	66	F	871
Toowoomba	2016	66	M	729
Toowoomba	2016	67	F	725
Toowoomba	2016	67	M	713
Toowoomba	2016	68	F	797
Toowoomba	2016	68	M	708
Toowoomba	2016	69	F	837
Toowoomba	2016	69	M	806
Toowoomba	2016	70	F	688
Toowoomba	2016	70	M	624
Toowoomba	2016	71	F	741
Toowoomba	2016	71	M	573
Toowoomba	2016	72	F	632
Toowoomba	2016	72	M	580
Toowoomba	2016	73	F	647
Toowoomba	2016	73	M	518
Toowoomba	2016	74	F	618
Toowoomba	2016	74	M	493
Toowoomba	2016	75	F	506
Toowoomba	2016	75	M	509
Toowoomba	2016	76	F	499
Toowoomba	2016	76	M	452
Toowoomba	2016	77	F	508
Toowoomba	2016	77	M	385
Toowoomba	2016	78	F	455
Toowoomba	2016	78	M	376
Toowoomba	2016	79	F	489
Toowoomba	2016	79	M	343
Townsville	2006			5206
Townsville	2006	0	F	1397
Townsville	2006	0	M	1375
Townsville	2006	1	F	1367
Townsville	2006	1	M	1403
Townsville	2006	2	F	1216
Townsville	2006	2	M	1317
Townsville	2006	3	F	1391
Townsville	2006	3	M	1369
Townsville	2006	4	F	1343
Townsville	2006	4	M	1410
Townsville	2006	5	F	1387
Townsville	2006	5	M	1458
Townsville	2006	6	F	1329
Townsville	2006	6	M	1509
Townsville	2006	7	F	1327
Townsville	2006	7	M	1425
Townsville	2006	8	F	1422
Townsville	2006	8	M	1470
Townsville	2006	9	F	1354
Townsville	2006	9	M	1487
Townsville	2006	10	F	1388
Townsville	2006	10	M	1511
Townsville	2006	11	F	1431
Townsville	2006	11	M	1577
Townsville	2006	12	F	1469
Townsville	2006	12	M	1627
Townsville	2006	13	F	1495
Townsville	2006	13	M	1611
Townsville	2006	14	F	1517
Townsville	2006	14	M	1574
Townsville	2006	15	F	1560
Townsville	2006	15	M	1592
Townsville	2006	16	F	1469
Townsville	2006	16	M	1599
Townsville	2006	17	F	1357
Townsville	2006	17	M	1465
Townsville	2006	18	F	1441
Townsville	2006	18	M	1438
Townsville	2006	19	F	1471
Townsville	2006	19	M	1511
Townsville	2006	20	F	1565
Townsville	2006	20	M	1568
Townsville	2006	21	F	1405
Townsville	2006	21	M	1538
Townsville	2006	22	F	1523
Townsville	2006	22	M	1558
Townsville	2006	23	F	1456
Townsville	2006	23	M	1592
Townsville	2006	24	F	1416
Townsville	2006	24	M	1481
Townsville	2006	25	F	1384
Townsville	2006	25	M	1400
Townsville	2006	26	F	1312
Townsville	2006	26	M	1358
Townsville	2006	27	F	1271
Townsville	2006	27	M	1318
Townsville	2006	28	F	1339
Townsville	2006	28	M	1309
Townsville	2006	29	F	1330
Townsville	2006	29	M	1339
Townsville	2006	30	F	1394
Townsville	2006	30	M	1284
Townsville	2006	31	F	1311
Townsville	2006	31	M	1318
Townsville	2006	32	F	1379
Townsville	2006	32	M	1464
Townsville	2006	33	F	1511
Townsville	2006	33	M	1471
Townsville	2006	34	F	1527
Townsville	2006	34	M	1506
Townsville	2006	35	F	1508
Townsville	2006	35	M	1506
Townsville	2006	36	F	1455
Townsville	2006	36	M	1471
Townsville	2006	37	F	1512
Townsville	2006	37	M	1446
Townsville	2006	38	F	1368
Townsville	2006	38	M	1363
Townsville	2006	39	F	1420
Townsville	2006	39	M	1353
Townsville	2006	40	F	1412
Townsville	2006	40	M	1355
Townsville	2006	41	F	1402
Townsville	2006	41	M	1346
Townsville	2006	42	F	1455
Townsville	2006	42	M	1422
Townsville	2006	43	F	1425
Townsville	2006	43	M	1418
Townsville	2006	44	F	1519
Townsville	2006	44	M	1476
Townsville	2006	45	F	1516
Townsville	2006	45	M	1509
Townsville	2006	46	F	1436
Townsville	2006	46	M	1527
Townsville	2006	47	F	1357
Townsville	2006	47	M	1355
Townsville	2006	48	F	1370
Townsville	2006	48	M	1396
Townsville	2006	49	F	1352
Townsville	2006	49	M	1314
Townsville	2006	50	F	1294
Townsville	2006	50	M	1293
Townsville	2006	51	F	1247
Townsville	2006	51	M	1269
Townsville	2006	52	F	1220
Townsville	2006	52	M	1202
Townsville	2006	53	F	1210
Townsville	2006	53	M	1284
Townsville	2006	54	F	1113
Townsville	2006	54	M	1271
Townsville	2006	55	F	1116
Townsville	2006	55	M	1262
Townsville	2006	56	F	1145
Townsville	2006	56	M	1174
Townsville	2006	57	F	1074
Townsville	2006	57	M	1167
Townsville	2006	58	F	1039
Townsville	2006	58	M	1167
Townsville	2006	59	F	1119
Townsville	2006	59	M	1208
Townsville	2006	60	F	864
Townsville	2006	60	M	1000
Townsville	2006	61	F	874
Townsville	2006	61	M	910
Townsville	2006	62	F	814
Townsville	2006	62	M	874
Townsville	2006	63	F	776
Townsville	2006	63	M	794
Townsville	2006	64	F	768
Townsville	2006	64	M	786
Townsville	2006	65	F	711
Townsville	2006	65	M	743
Townsville	2006	66	F	683
Townsville	2006	66	M	698
Townsville	2006	67	F	628
Townsville	2006	67	M	618
Townsville	2006	68	F	621
Townsville	2006	68	M	704
Townsville	2006	69	F	581
Townsville	2006	69	M	623
Townsville	2006	70	F	553
Townsville	2006	70	M	584
Townsville	2006	71	F	543
Townsville	2006	71	M	488
Townsville	2006	72	F	495
Townsville	2006	72	M	486
Townsville	2006	73	F	496
Townsville	2006	73	M	462
Townsville	2006	74	F	489
Townsville	2006	74	M	428
Townsville	2006	75	F	525
Townsville	2006	75	M	416
Townsville	2006	76	F	447
Townsville	2006	76	M	446
Townsville	2006	77	F	481
Townsville	2006	77	M	400
Townsville	2006	78	F	443
Townsville	2006	78	M	356
Townsville	2006	79	F	403
Townsville	2006	79	M	331
Townsville	2011			6113
Townsville	2011	0	F	1517
Townsville	2011	0	M	1543
Townsville	2011	1	F	1608
Townsville	2011	1	M	1544
Townsville	2011	2	F	1488
Townsville	2011	2	M	1620
Townsville	2011	3	F	1569
Townsville	2011	3	M	1638
Townsville	2011	4	F	1532
Townsville	2011	4	M	1576
Townsville	2011	5	F	1513
Townsville	2011	5	M	1486
Townsville	2011	6	F	1508
Townsville	2011	6	M	1568
Townsville	2011	7	F	1369
Townsville	2011	7	M	1418
Townsville	2011	8	F	1487
Townsville	2011	8	M	1572
Townsville	2011	9	F	1426
Townsville	2011	9	M	1509
Townsville	2011	10	F	1506
Townsville	2011	10	M	1593
Townsville	2011	11	F	1441
Townsville	2011	11	M	1590
Townsville	2011	12	F	1495
Townsville	2011	12	M	1532
Townsville	2011	13	F	1518
Townsville	2011	13	M	1640
Townsville	2011	14	F	1527
Townsville	2011	14	M	1631
Townsville	2011	15	F	1597
Townsville	2011	15	M	1695
Townsville	2011	16	F	1578
Townsville	2011	16	M	1738
Townsville	2011	17	F	1551
Townsville	2011	17	M	1734
Townsville	2011	18	F	1585
Townsville	2011	18	M	1689
Townsville	2011	19	F	1737
Townsville	2011	19	M	1701
Townsville	2011	20	F	1739
Townsville	2011	20	M	1767
Townsville	2011	21	F	1785
Townsville	2011	21	M	1745
Townsville	2011	22	F	1606
Townsville	2011	22	M	1633
Townsville	2011	23	F	1547
Townsville	2011	23	M	1626
Townsville	2011	24	F	1526
Townsville	2011	24	M	1632
Townsville	2011	25	F	1563
Townsville	2011	25	M	1561
Townsville	2011	26	F	1552
Townsville	2011	26	M	1629
Townsville	2011	27	F	1651
Townsville	2011	27	M	1544
Townsville	2011	28	F	1562
Townsville	2011	28	M	1594
Townsville	2011	29	F	1565
Townsville	2011	29	M	1520
Townsville	2011	30	F	1485
Townsville	2011	30	M	1476
Townsville	2011	31	F	1457
Townsville	2011	31	M	1392
Townsville	2011	32	F	1433
Townsville	2011	32	M	1390
Townsville	2011	33	F	1452
Townsville	2011	33	M	1348
Townsville	2011	34	F	1526
Townsville	2011	34	M	1429
Townsville	2011	35	F	1491
Townsville	2011	35	M	1411
Townsville	2011	36	F	1445
Townsville	2011	36	M	1442
Townsville	2011	37	F	1495
Townsville	2011	37	M	1478
Townsville	2011	38	F	1645
Townsville	2011	38	M	1575
Townsville	2011	39	F	1695
Townsville	2011	39	M	1606
Townsville	2011	40	F	1680
Townsville	2011	40	M	1626
Townsville	2011	41	F	1577
Townsville	2011	41	M	1577
Townsville	2011	42	F	1598
Townsville	2011	42	M	1542
Townsville	2011	43	F	1463
Townsville	2011	43	M	1467
Townsville	2011	44	F	1484
Townsville	2011	44	M	1460
Townsville	2011	45	F	1480
Townsville	2011	45	M	1426
Townsville	2011	46	F	1439
Townsville	2011	46	M	1424
Townsville	2011	47	F	1549
Townsville	2011	47	M	1567
Townsville	2011	48	F	1495
Townsville	2011	48	M	1483
Townsville	2011	49	F	1567
Townsville	2011	49	M	1552
Townsville	2011	50	F	1559
Townsville	2011	50	M	1600
Townsville	2011	51	F	1441
Townsville	2011	51	M	1556
Townsville	2011	52	F	1421
Townsville	2011	52	M	1394
Townsville	2011	53	F	1443
Townsville	2011	53	M	1421
Townsville	2011	54	F	1375
Townsville	2011	54	M	1320
Townsville	2011	55	F	1346
Townsville	2011	55	M	1331
Townsville	2011	56	F	1240
Townsville	2011	56	M	1322
Townsville	2011	57	F	1191
Townsville	2011	57	M	1190
Townsville	2011	58	F	1219
Townsville	2011	58	M	1262
Townsville	2011	59	F	1107
Townsville	2011	59	M	1298
Townsville	2011	60	F	1108
Townsville	2011	60	M	1227
Townsville	2011	61	F	1091
Townsville	2011	61	M	1140
Townsville	2011	62	F	1098
Townsville	2011	62	M	1130
Townsville	2011	63	F	1012
Townsville	2011	63	M	1096
Townsville	2011	64	F	1073
Townsville	2011	64	M	1169
Townsville	2011	65	F	825
Townsville	2011	65	M	955
Townsville	2011	66	F	852
Townsville	2011	66	M	866
Townsville	2011	67	F	778
Townsville	2011	67	M	836
Townsville	2011	68	F	761
Townsville	2011	68	M	763
Townsville	2011	69	F	744
Townsville	2011	69	M	705
Townsville	2011	70	F	681
Townsville	2011	70	M	714
Townsville	2011	71	F	642
Townsville	2011	71	M	629
Townsville	2011	72	F	600
Townsville	2011	72	M	583
Townsville	2011	73	F	572
Townsville	2011	73	M	609
Townsville	2011	74	F	541
Townsville	2011	74	M	522
Townsville	2011	75	F	501
Townsville	2011	75	M	498
Townsville	2011	76	F	498
Townsville	2011	76	M	424
Townsville	2011	77	F	462
