SA4_NAME16	Year	Landlord	Rent.min	occupied_private_dwellings_being_rented
Warrnambool and South West	2011		23625	3
Warrnambool and South West	2011		28875	0
Warrnambool and South West	2011		34125	0
Warrnambool and South West	2011		39375	0
Warrnambool and South West	2011		44625	0
Warrnambool and South West	2011		49875	0
Warrnambool and South West	2011	(Other)		155
Warrnambool and South West	2011	(Other)	0	316
Warrnambool and South West	2011	(Other)	3937	34
Warrnambool and South West	2011	(Other)	5250	136
Warrnambool and South West	2011	(Other)	7875	121
Warrnambool and South West	2011	(Other)	10500	52
Warrnambool and South West	2011	(Other)	11812	34
Warrnambool and South West	2011	(Other)	14437	31
Warrnambool and South West	2011	(Other)	18375	13
Warrnambool and South West	2011	(Other)	23625	5
Warrnambool and South West	2011	(Other)	28875	3
Warrnambool and South West	2011	(Other)	34125	4
Warrnambool and South West	2011	(Other)	39375	4
Warrnambool and South West	2011	(Other)	44625	0
Warrnambool and South West	2011	(Other)	49875	8
Warrnambool and South West	2011	Co-op/church group etc		17
Warrnambool and South West	2011	Co-op/church group etc	0	28
Warrnambool and South West	2011	Co-op/church group etc	3937	43
Warrnambool and South West	2011	Co-op/church group etc	5250	72
Warrnambool and South West	2011	Co-op/church group etc	7875	58
Warrnambool and South West	2011	Co-op/church group etc	10500	7
Warrnambool and South West	2011	Co-op/church group etc	11812	3
Warrnambool and South West	2011	Co-op/church group etc	14437	4
Warrnambool and South West	2011	Co-op/church group etc	18375	3
Warrnambool and South West	2011	Co-op/church group etc	23625	0
Warrnambool and South West	2011	Co-op/church group etc	28875	0
Warrnambool and South West	2011	Co-op/church group etc	34125	0
Warrnambool and South West	2011	Co-op/church group etc	39375	0
Warrnambool and South West	2011	Co-op/church group etc	44625	0
Warrnambool and South West	2011	Co-op/church group etc	49875	0
Warrnambool and South West	2011	Person not in same household		183
Warrnambool and South West	2011	Person not in same household	0	481
Warrnambool and South West	2011	Person not in same household	3937	137
Warrnambool and South West	2011	Person not in same household	5250	664
Warrnambool and South West	2011	Person not in same household	7875	823
Warrnambool and South West	2011	Person not in same household	10500	450
Warrnambool and South West	2011	Person not in same household	11812	365
Warrnambool and South West	2011	Person not in same household	14437	234
Warrnambool and South West	2011	Person not in same household	18375	90
Warrnambool and South West	2011	Person not in same household	23625	24
Warrnambool and South West	2011	Person not in same household	28875	9
Warrnambool and South West	2011	Person not in same household	34125	7
Warrnambool and South West	2011	Person not in same household	39375	9
Warrnambool and South West	2011	Person not in same household	44625	5
Warrnambool and South West	2011	Person not in same household	49875	32
Warrnambool and South West	2011	Real estate agent		79
Warrnambool and South West	2011	Real estate agent	0	31
Warrnambool and South West	2011	Real estate agent	3937	47
Warrnambool and South West	2011	Real estate agent	5250	429
Warrnambool and South West	2011	Real estate agent	7875	1129
Warrnambool and South West	2011	Real estate agent	10500	695
Warrnambool and South West	2011	Real estate agent	11812	1070
Warrnambool and South West	2011	Real estate agent	14437	760
Warrnambool and South West	2011	Real estate agent	18375	346
Warrnambool and South West	2011	Real estate agent	23625	54
Warrnambool and South West	2011	Real estate agent	28875	12
Warrnambool and South West	2011	Real estate agent	34125	7
Warrnambool and South West	2011	Real estate agent	39375	0
Warrnambool and South West	2011	Real estate agent	44625	3
Warrnambool and South West	2011	Real estate agent	49875	18
Warrnambool and South West	2011	State or territory housing authority		89
Warrnambool and South West	2011	State or territory housing authority	0	178
Warrnambool and South West	2011	State or territory housing authority	3937	463
Warrnambool and South West	2011	State or territory housing authority	5250	409
Warrnambool and South West	2011	State or territory housing authority	7875	311
Warrnambool and South West	2011	State or territory housing authority	10500	75
Warrnambool and South West	2011	State or territory housing authority	11812	25
Warrnambool and South West	2011	State or territory housing authority	14437	11
Warrnambool and South West	2011	State or territory housing authority	18375	5
Warrnambool and South West	2011	State or territory housing authority	23625	0
Warrnambool and South West	2011	State or territory housing authority	28875	0
Warrnambool and South West	2011	State or territory housing authority	34125	5
Warrnambool and South West	2011	State or territory housing authority	39375	3
Warrnambool and South West	2011	State or territory housing authority	44625	0
Warrnambool and South West	2011	State or territory housing authority	49875	0
Warrnambool and South West	2016			22
Warrnambool and South West	2016		0	358
Warrnambool and South West	2016		3937	3
Warrnambool and South West	2016		5250	20
Warrnambool and South West	2016		7875	16
Warrnambool and South West	2016		10500	8
Warrnambool and South West	2016		11812	12
Warrnambool and South West	2016		14437	11
Warrnambool and South West	2016		18375	0
Warrnambool and South West	2016		23625	3
Warrnambool and South West	2016		28875	0
Warrnambool and South West	2016		34125	0
Warrnambool and South West	2016		39375	0
Warrnambool and South West	2016		44625	0
Warrnambool and South West	2016		49875	0
Warrnambool and South West	2016	(Other)		128
Warrnambool and South West	2016	(Other)	0	315
Warrnambool and South West	2016	(Other)	3937	23
Warrnambool and South West	2016	(Other)	5250	104
Warrnambool and South West	2016	(Other)	7875	99
Warrnambool and South West	2016	(Other)	10500	59
Warrnambool and South West	2016	(Other)	11812	51
Warrnambool and South West	2016	(Other)	14437	40
Warrnambool and South West	2016	(Other)	18375	22
Warrnambool and South West	2016	(Other)	23625	8
Warrnambool and South West	2016	(Other)	28875	3
Warrnambool and South West	2016	(Other)	34125	4
Warrnambool and South West	2016	(Other)	39375	4
Warrnambool and South West	2016	(Other)	44625	3
Warrnambool and South West	2016	(Other)	49875	3
Warrnambool and South West	2016	Co-op/church group etc		26
Warrnambool and South West	2016	Co-op/church group etc	0	19
Warrnambool and South West	2016	Co-op/church group etc	3937	16
Warrnambool and South West	2016	Co-op/church group etc	5250	72
Warrnambool and South West	2016	Co-op/church group etc	7875	80
Warrnambool and South West	2016	Co-op/church group etc	10500	11
Warrnambool and South West	2016	Co-op/church group etc	11812	19
Warrnambool and South West	2016	Co-op/church group etc	14437	13
Warrnambool and South West	2016	Co-op/church group etc	18375	9
Warrnambool and South West	2016	Co-op/church group etc	23625	0
Warrnambool and South West	2016	Co-op/church group etc	28875	0
Warrnambool and South West	2016	Co-op/church group etc	34125	0
Warrnambool and South West	2016	Co-op/church group etc	39375	0
Warrnambool and South West	2016	Co-op/church group etc	44625	0
Warrnambool and South West	2016	Co-op/church group etc	49875	0
Warrnambool and South West	2016	Person not in same household		150
Warrnambool and South West	2016	Person not in same household	0	434
Warrnambool and South West	2016	Person not in same household	3937	76
Warrnambool and South West	2016	Person not in same household	5250	406
Warrnambool and South West	2016	Person not in same household	7875	661
Warrnambool and South West	2016	Person not in same household	10500	470
Warrnambool and South West	2016	Person not in same household	11812	485
Warrnambool and South West	2016	Person not in same household	14437	359
Warrnambool and South West	2016	Person not in same household	18375	139
Warrnambool and South West	2016	Person not in same household	23625	23
Warrnambool and South West	2016	Person not in same household	28875	6
Warrnambool and South West	2016	Person not in same household	34125	7
Warrnambool and South West	2016	Person not in same household	39375	3
Warrnambool and South West	2016	Person not in same household	44625	0
Warrnambool and South West	2016	Person not in same household	49875	21
Warrnambool and South West	2016	Real estate agent		99
Warrnambool and South West	2016	Real estate agent	0	20
Warrnambool and South West	2016	Real estate agent	3937	21
Warrnambool and South West	2016	Real estate agent	5250	273
Warrnambool and South West	2016	Real estate agent	7875	778
Warrnambool and South West	2016	Real estate agent	10500	785
Warrnambool and South West	2016	Real estate agent	11812	1380
Warrnambool and South West	2016	Real estate agent	14437	1349
Warrnambool and South West	2016	Real estate agent	18375	578
Warrnambool and South West	2016	Real estate agent	23625	79
Warrnambool and South West	2016	Real estate agent	28875	11
Warrnambool and South West	2016	Real estate agent	34125	0
Warrnambool and South West	2016	Real estate agent	39375	0
Warrnambool and South West	2016	Real estate agent	44625	0
Warrnambool and South West	2016	Real estate agent	49875	15
Warrnambool and South West	2016	State or territory housing authority		77
Warrnambool and South West	2016	State or territory housing authority	0	87
Warrnambool and South West	2016	State or territory housing authority	3937	81
Warrnambool and South West	2016	State or territory housing authority	5250	643
Warrnambool and South West	2016	State or territory housing authority	7875	270
Warrnambool and South West	2016	State or territory housing authority	10500	118
Warrnambool and South West	2016	State or territory housing authority	11812	109
Warrnambool and South West	2016	State or territory housing authority	14437	22
Warrnambool and South West	2016	State or territory housing authority	18375	9
Warrnambool and South West	2016	State or territory housing authority	23625	0
Warrnambool and South West	2016	State or territory housing authority	28875	0
Warrnambool and South West	2016	State or territory housing authority	34125	0
Warrnambool and South West	2016	State or territory housing authority	39375	0
Warrnambool and South West	2016	State or territory housing authority	44625	3
Warrnambool and South West	2016	State or territory housing authority	49875	0
Migratory - Offshore - Shipping (Vic.)	2006			0
Migratory - Offshore - Shipping (Vic.)	2006		0	0
Migratory - Offshore - Shipping (Vic.)	2006		3937	0
Migratory - Offshore - Shipping (Vic.)	2006		5250	0
Migratory - Offshore - Shipping (Vic.)	2006		7875	0
Migratory - Offshore - Shipping (Vic.)	2006		10500	0
Migratory - Offshore - Shipping (Vic.)	2006		11812	0
Migratory - Offshore - Shipping (Vic.)	2006		14437	0
Migratory - Offshore - Shipping (Vic.)	2006		18375	0
Migratory - Offshore - Shipping (Vic.)	2006		23625	0
Migratory - Offshore - Shipping (Vic.)	2006		28875	0
Migratory - Offshore - Shipping (Vic.)	2006		34125	0
Migratory - Offshore - Shipping (Vic.)	2006		39375	0
Migratory - Offshore - Shipping (Vic.)	2006		44625	0
Migratory - Offshore - Shipping (Vic.)	2006		49875	0
Migratory - Offshore - Shipping (Vic.)	2006	(Other)		0
Migratory - Offshore - Shipping (Vic.)	2006	(Other)	0	0
Migratory - Offshore - Shipping (Vic.)	2006	(Other)	3937	0
Migratory - Offshore - Shipping (Vic.)	2006	(Other)	5250	0
Migratory - Offshore - Shipping (Vic.)	2006	(Other)	7875	0
Migratory - Offshore - Shipping (Vic.)	2006	(Other)	10500	0
Migratory - Offshore - Shipping (Vic.)	2006	(Other)	11812	0
Migratory - Offshore - Shipping (Vic.)	2006	(Other)	14437	0
Migratory - Offshore - Shipping (Vic.)	2006	(Other)	18375	0
Migratory - Offshore - Shipping (Vic.)	2006	(Other)	23625	0
Migratory - Offshore - Shipping (Vic.)	2006	(Other)	28875	0
Migratory - Offshore - Shipping (Vic.)	2006	(Other)	34125	0
Migratory - Offshore - Shipping (Vic.)	2006	(Other)	39375	0
Migratory - Offshore - Shipping (Vic.)	2006	(Other)	44625	0
Migratory - Offshore - Shipping (Vic.)	2006	(Other)	49875	0
Migratory - Offshore - Shipping (Vic.)	2006	Co-op/church group etc		0
Migratory - Offshore - Shipping (Vic.)	2006	Co-op/church group etc	0	0
Migratory - Offshore - Shipping (Vic.)	2006	Co-op/church group etc	3937	0
Migratory - Offshore - Shipping (Vic.)	2006	Co-op/church group etc	5250	0
Migratory - Offshore - Shipping (Vic.)	2006	Co-op/church group etc	7875	0
Migratory - Offshore - Shipping (Vic.)	2006	Co-op/church group etc	10500	0
Migratory - Offshore - Shipping (Vic.)	2006	Co-op/church group etc	11812	0
Migratory - Offshore - Shipping (Vic.)	2006	Co-op/church group etc	14437	0
Migratory - Offshore - Shipping (Vic.)	2006	Co-op/church group etc	18375	0
Migratory - Offshore - Shipping (Vic.)	2006	Co-op/church group etc	23625	0
Migratory - Offshore - Shipping (Vic.)	2006	Co-op/church group etc	28875	0
Migratory - Offshore - Shipping (Vic.)	2006	Co-op/church group etc	34125	0
Migratory - Offshore - Shipping (Vic.)	2006	Co-op/church group etc	39375	0
Migratory - Offshore - Shipping (Vic.)	2006	Co-op/church group etc	44625	0
Migratory - Offshore - Shipping (Vic.)	2006	Co-op/church group etc	49875	0
Migratory - Offshore - Shipping (Vic.)	2006	Person not in same household		0
Migratory - Offshore - Shipping (Vic.)	2006	Person not in same household	0	0
Migratory - Offshore - Shipping (Vic.)	2006	Person not in same household	3937	0
Migratory - Offshore - Shipping (Vic.)	2006	Person not in same household	5250	0
Migratory - Offshore - Shipping (Vic.)	2006	Person not in same household	7875	0
Migratory - Offshore - Shipping (Vic.)	2006	Person not in same household	10500	0
Migratory - Offshore - Shipping (Vic.)	2006	Person not in same household	11812	0
Migratory - Offshore - Shipping (Vic.)	2006	Person not in same household	14437	0
Migratory - Offshore - Shipping (Vic.)	2006	Person not in same household	18375	0
Migratory - Offshore - Shipping (Vic.)	2006	Person not in same household	23625	0
Migratory - Offshore - Shipping (Vic.)	2006	Person not in same household	28875	0
Migratory - Offshore - Shipping (Vic.)	2006	Person not in same household	34125	0
Migratory - Offshore - Shipping (Vic.)	2006	Person not in same household	39375	0
Migratory - Offshore - Shipping (Vic.)	2006	Person not in same household	44625	0
Migratory - Offshore - Shipping (Vic.)	2006	Person not in same household	49875	0
Migratory - Offshore - Shipping (Vic.)	2006	Real estate agent		0
Migratory - Offshore - Shipping (Vic.)	2006	Real estate agent	0	0
Migratory - Offshore - Shipping (Vic.)	2006	Real estate agent	3937	0
Migratory - Offshore - Shipping (Vic.)	2006	Real estate agent	5250	0
Migratory - Offshore - Shipping (Vic.)	2006	Real estate agent	7875	0
Migratory - Offshore - Shipping (Vic.)	2006	Real estate agent	10500	0
Migratory - Offshore - Shipping (Vic.)	2006	Real estate agent	11812	0
Migratory - Offshore - Shipping (Vic.)	2006	Real estate agent	14437	0
Migratory - Offshore - Shipping (Vic.)	2006	Real estate agent	18375	0
Migratory - Offshore - Shipping (Vic.)	2006	Real estate agent	23625	0
Migratory - Offshore - Shipping (Vic.)	2006	Real estate agent	28875	0
Migratory - Offshore - Shipping (Vic.)	2006	Real estate agent	34125	0
Migratory - Offshore - Shipping (Vic.)	2006	Real estate agent	39375	0
Migratory - Offshore - Shipping (Vic.)	2006	Real estate agent	44625	0
Migratory - Offshore - Shipping (Vic.)	2006	Real estate agent	49875	0
Migratory - Offshore - Shipping (Vic.)	2006	State or territory housing authority		0
Migratory - Offshore - Shipping (Vic.)	2006	State or territory housing authority	0	0
Migratory - Offshore - Shipping (Vic.)	2006	State or territory housing authority	3937	0
Migratory - Offshore - Shipping (Vic.)	2006	State or territory housing authority	5250	0
Migratory - Offshore - Shipping (Vic.)	2006	State or territory housing authority	7875	0
Migratory - Offshore - Shipping (Vic.)	2006	State or territory housing authority	10500	0
Migratory - Offshore - Shipping (Vic.)	2006	State or territory housing authority	11812	0
Migratory - Offshore - Shipping (Vic.)	2006	State or territory housing authority	14437	0
Migratory - Offshore - Shipping (Vic.)	2006	State or territory housing authority	18375	0
Migratory - Offshore - Shipping (Vic.)	2006	State or territory housing authority	23625	0
Migratory - Offshore - Shipping (Vic.)	2006	State or territory housing authority	28875	0
Migratory - Offshore - Shipping (Vic.)	2006	State or territory housing authority	34125	0
Migratory - Offshore - Shipping (Vic.)	2006	State or territory housing authority	39375	0
Migratory - Offshore - Shipping (Vic.)	2006	State or territory housing authority	44625	0
Migratory - Offshore - Shipping (Vic.)	2006	State or territory housing authority	49875	0
Migratory - Offshore - Shipping (Vic.)	2011			0
Migratory - Offshore - Shipping (Vic.)	2011		0	0
Migratory - Offshore - Shipping (Vic.)	2011		3937	0
Migratory - Offshore - Shipping (Vic.)	2011		5250	0
Migratory - Offshore - Shipping (Vic.)	2011		7875	0
Migratory - Offshore - Shipping (Vic.)	2011		10500	0
Migratory - Offshore - Shipping (Vic.)	2011		11812	0
Migratory - Offshore - Shipping (Vic.)	2011		14437	0
Migratory - Offshore - Shipping (Vic.)	2011		18375	0
Migratory - Offshore - Shipping (Vic.)	2011		23625	0
Migratory - Offshore - Shipping (Vic.)	2011		28875	0
Migratory - Offshore - Shipping (Vic.)	2011		34125	0
Migratory - Offshore - Shipping (Vic.)	2011		39375	0
Migratory - Offshore - Shipping (Vic.)	2011		44625	0
Migratory - Offshore - Shipping (Vic.)	2011		49875	0
Migratory - Offshore - Shipping (Vic.)	2011	(Other)		0
Migratory - Offshore - Shipping (Vic.)	2011	(Other)	0	0
Migratory - Offshore - Shipping (Vic.)	2011	(Other)	3937	0
Migratory - Offshore - Shipping (Vic.)	2011	(Other)	5250	0
Migratory - Offshore - Shipping (Vic.)	2011	(Other)	7875	0
Migratory - Offshore - Shipping (Vic.)	2011	(Other)	10500	0
Migratory - Offshore - Shipping (Vic.)	2011	(Other)	11812	0
Migratory - Offshore - Shipping (Vic.)	2011	(Other)	14437	0
Migratory - Offshore - Shipping (Vic.)	2011	(Other)	18375	0
Migratory - Offshore - Shipping (Vic.)	2011	(Other)	23625	0
Migratory - Offshore - Shipping (Vic.)	2011	(Other)	28875	0
Migratory - Offshore - Shipping (Vic.)	2011	(Other)	34125	0
Migratory - Offshore - Shipping (Vic.)	2011	(Other)	39375	0
Migratory - Offshore - Shipping (Vic.)	2011	(Other)	44625	0
Migratory - Offshore - Shipping (Vic.)	2011	(Other)	49875	0
Migratory - Offshore - Shipping (Vic.)	2011	Co-op/church group etc		0
Migratory - Offshore - Shipping (Vic.)	2011	Co-op/church group etc	0	0
Migratory - Offshore - Shipping (Vic.)	2011	Co-op/church group etc	3937	0
Migratory - Offshore - Shipping (Vic.)	2011	Co-op/church group etc	5250	0
Migratory - Offshore - Shipping (Vic.)	2011	Co-op/church group etc	7875	0
Migratory - Offshore - Shipping (Vic.)	2011	Co-op/church group etc	10500	0
Migratory - Offshore - Shipping (Vic.)	2011	Co-op/church group etc	11812	0
Migratory - Offshore - Shipping (Vic.)	2011	Co-op/church group etc	14437	0
Migratory - Offshore - Shipping (Vic.)	2011	Co-op/church group etc	18375	0
Migratory - Offshore - Shipping (Vic.)	2011	Co-op/church group etc	23625	0
Migratory - Offshore - Shipping (Vic.)	2011	Co-op/church group etc	28875	0
Migratory - Offshore - Shipping (Vic.)	2011	Co-op/church group etc	34125	0
Migratory - Offshore - Shipping (Vic.)	2011	Co-op/church group etc	39375	0
Migratory - Offshore - Shipping (Vic.)	2011	Co-op/church group etc	44625	0
Migratory - Offshore - Shipping (Vic.)	2011	Co-op/church group etc	49875	0
Migratory - Offshore - Shipping (Vic.)	2011	Person not in same household		0
Migratory - Offshore - Shipping (Vic.)	2011	Person not in same household	0	0
Migratory - Offshore - Shipping (Vic.)	2011	Person not in same household	3937	0
Migratory - Offshore - Shipping (Vic.)	2011	Person not in same household	5250	0
Migratory - Offshore - Shipping (Vic.)	2011	Person not in same household	7875	0
Migratory - Offshore - Shipping (Vic.)	2011	Person not in same household	10500	0
Migratory - Offshore - Shipping (Vic.)	2011	Person not in same household	11812	0
Migratory - Offshore - Shipping (Vic.)	2011	Person not in same household	14437	0
Migratory - Offshore - Shipping (Vic.)	2011	Person not in same household	18375	0
Migratory - Offshore - Shipping (Vic.)	2011	Person not in same household	23625	0
Migratory - Offshore - Shipping (Vic.)	2011	Person not in same household	28875	0
Migratory - Offshore - Shipping (Vic.)	2011	Person not in same household	34125	0
Migratory - Offshore - Shipping (Vic.)	2011	Person not in same household	39375	0
Migratory - Offshore - Shipping (Vic.)	2011	Person not in same household	44625	0
Migratory - Offshore - Shipping (Vic.)	2011	Person not in same household	49875	0
Migratory - Offshore - Shipping (Vic.)	2011	Real estate agent		0
Migratory - Offshore - Shipping (Vic.)	2011	Real estate agent	0	0
Migratory - Offshore - Shipping (Vic.)	2011	Real estate agent	3937	0
Migratory - Offshore - Shipping (Vic.)	2011	Real estate agent	5250	0
Migratory - Offshore - Shipping (Vic.)	2011	Real estate agent	7875	0
Migratory - Offshore - Shipping (Vic.)	2011	Real estate agent	10500	0
Migratory - Offshore - Shipping (Vic.)	2011	Real estate agent	11812	0
Migratory - Offshore - Shipping (Vic.)	2011	Real estate agent	14437	0
Migratory - Offshore - Shipping (Vic.)	2011	Real estate agent	18375	0
Migratory - Offshore - Shipping (Vic.)	2011	Real estate agent	23625	0
Migratory - Offshore - Shipping (Vic.)	2011	Real estate agent	28875	0
Migratory - Offshore - Shipping (Vic.)	2011	Real estate agent	34125	0
Migratory - Offshore - Shipping (Vic.)	2011	Real estate agent	39375	0
Migratory - Offshore - Shipping (Vic.)	2011	Real estate agent	44625	0
Migratory - Offshore - Shipping (Vic.)	2011	Real estate agent	49875	0
Migratory - Offshore - Shipping (Vic.)	2011	State or territory housing authority		0
Migratory - Offshore - Shipping (Vic.)	2011	State or territory housing authority	0	0
Migratory - Offshore - Shipping (Vic.)	2011	State or territory housing authority	3937	0
Migratory - Offshore - Shipping (Vic.)	2011	State or territory housing authority	5250	0
Migratory - Offshore - Shipping (Vic.)	2011	State or territory housing authority	7875	0
Migratory - Offshore - Shipping (Vic.)	2011	State or territory housing authority	10500	0
Migratory - Offshore - Shipping (Vic.)	2011	State or territory housing authority	11812	0
Migratory - Offshore - Shipping (Vic.)	2011	State or territory housing authority	14437	0
Migratory - Offshore - Shipping (Vic.)	2011	State or territory housing authority	18375	0
Migratory - Offshore - Shipping (Vic.)	2011	State or territory housing authority	23625	0
Migratory - Offshore - Shipping (Vic.)	2011	State or territory housing authority	28875	0
Migratory - Offshore - Shipping (Vic.)	2011	State or territory housing authority	34125	0
Migratory - Offshore - Shipping (Vic.)	2011	State or territory housing authority	39375	0
Migratory - Offshore - Shipping (Vic.)	2011	State or territory housing authority	44625	0
Migratory - Offshore - Shipping (Vic.)	2011	State or territory housing authority	49875	0
Migratory - Offshore - Shipping (Vic.)	2016			0
Migratory - Offshore - Shipping (Vic.)	2016		0	0
Migratory - Offshore - Shipping (Vic.)	2016		3937	0
Migratory - Offshore - Shipping (Vic.)	2016		5250	0
Migratory - Offshore - Shipping (Vic.)	2016		7875	0
Migratory - Offshore - Shipping (Vic.)	2016		10500	0
Migratory - Offshore - Shipping (Vic.)	2016		11812	0
Migratory - Offshore - Shipping (Vic.)	2016		14437	0
Migratory - Offshore - Shipping (Vic.)	2016		18375	0
Migratory - Offshore - Shipping (Vic.)	2016		23625	0
Migratory - Offshore - Shipping (Vic.)	2016		28875	0
Migratory - Offshore - Shipping (Vic.)	2016		34125	0
Migratory - Offshore - Shipping (Vic.)	2016		39375	0
Migratory - Offshore - Shipping (Vic.)	2016		44625	0
Migratory - Offshore - Shipping (Vic.)	2016		49875	0
Migratory - Offshore - Shipping (Vic.)	2016	(Other)		0
Migratory - Offshore - Shipping (Vic.)	2016	(Other)	0	0
Migratory - Offshore - Shipping (Vic.)	2016	(Other)	3937	0
Migratory - Offshore - Shipping (Vic.)	2016	(Other)	5250	0
Migratory - Offshore - Shipping (Vic.)	2016	(Other)	7875	0
Migratory - Offshore - Shipping (Vic.)	2016	(Other)	10500	0
Migratory - Offshore - Shipping (Vic.)	2016	(Other)	11812	0
Migratory - Offshore - Shipping (Vic.)	2016	(Other)	14437	0
Migratory - Offshore - Shipping (Vic.)	2016	(Other)	18375	0
Migratory - Offshore - Shipping (Vic.)	2016	(Other)	23625	0
Migratory - Offshore - Shipping (Vic.)	2016	(Other)	28875	0
Migratory - Offshore - Shipping (Vic.)	2016	(Other)	34125	0
Migratory - Offshore - Shipping (Vic.)	2016	(Other)	39375	0
Migratory - Offshore - Shipping (Vic.)	2016	(Other)	44625	0
Migratory - Offshore - Shipping (Vic.)	2016	(Other)	49875	0
Migratory - Offshore - Shipping (Vic.)	2016	Co-op/church group etc		0
Migratory - Offshore - Shipping (Vic.)	2016	Co-op/church group etc	0	0
Migratory - Offshore - Shipping (Vic.)	2016	Co-op/church group etc	3937	0
Migratory - Offshore - Shipping (Vic.)	2016	Co-op/church group etc	5250	0
Migratory - Offshore - Shipping (Vic.)	2016	Co-op/church group etc	7875	0
Migratory - Offshore - Shipping (Vic.)	2016	Co-op/church group etc	10500	0
Migratory - Offshore - Shipping (Vic.)	2016	Co-op/church group etc	11812	0
Migratory - Offshore - Shipping (Vic.)	2016	Co-op/church group etc	14437	0
Migratory - Offshore - Shipping (Vic.)	2016	Co-op/church group etc	18375	0
Migratory - Offshore - Shipping (Vic.)	2016	Co-op/church group etc	23625	0
Migratory - Offshore - Shipping (Vic.)	2016	Co-op/church group etc	28875	0
Migratory - Offshore - Shipping (Vic.)	2016	Co-op/church group etc	34125	0
Migratory - Offshore - Shipping (Vic.)	2016	Co-op/church group etc	39375	0
Migratory - Offshore - Shipping (Vic.)	2016	Co-op/church group etc	44625	0
Migratory - Offshore - Shipping (Vic.)	2016	Co-op/church group etc	49875	0
Migratory - Offshore - Shipping (Vic.)	2016	Person not in same household		0
Migratory - Offshore - Shipping (Vic.)	2016	Person not in same household	0	0
Migratory - Offshore - Shipping (Vic.)	2016	Person not in same household	3937	0
Migratory - Offshore - Shipping (Vic.)	2016	Person not in same household	5250	0
Migratory - Offshore - Shipping (Vic.)	2016	Person not in same household	7875	0
Migratory - Offshore - Shipping (Vic.)	2016	Person not in same household	10500	0
Migratory - Offshore - Shipping (Vic.)	2016	Person not in same household	11812	0
Migratory - Offshore - Shipping (Vic.)	2016	Person not in same household	14437	0
Migratory - Offshore - Shipping (Vic.)	2016	Person not in same household	18375	0
Migratory - Offshore - Shipping (Vic.)	2016	Person not in same household	23625	0
Migratory - Offshore - Shipping (Vic.)	2016	Person not in same household	28875	0
Migratory - Offshore - Shipping (Vic.)	2016	Person not in same household	34125	0
Migratory - Offshore - Shipping (Vic.)	2016	Person not in same household	39375	0
Migratory - Offshore - Shipping (Vic.)	2016	Person not in same household	44625	0
Migratory - Offshore - Shipping (Vic.)	2016	Person not in same household	49875	0
Migratory - Offshore - Shipping (Vic.)	2016	Real estate agent		0
Migratory - Offshore - Shipping (Vic.)	2016	Real estate agent	0	0
Migratory - Offshore - Shipping (Vic.)	2016	Real estate agent	3937	0
Migratory - Offshore - Shipping (Vic.)	2016	Real estate agent	5250	0
Migratory - Offshore - Shipping (Vic.)	2016	Real estate agent	7875	0
Migratory - Offshore - Shipping (Vic.)	2016	Real estate agent	10500	0
Migratory - Offshore - Shipping (Vic.)	2016	Real estate agent	11812	0
Migratory - Offshore - Shipping (Vic.)	2016	Real estate agent	14437	0
Migratory - Offshore - Shipping (Vic.)	2016	Real estate agent	18375	0
Migratory - Offshore - Shipping (Vic.)	2016	Real estate agent	23625	0
Migratory - Offshore - Shipping (Vic.)	2016	Real estate agent	28875	0
Migratory - Offshore - Shipping (Vic.)	2016	Real estate agent	34125	0
Migratory - Offshore - Shipping (Vic.)	2016	Real estate agent	39375	0
Migratory - Offshore - Shipping (Vic.)	2016	Real estate agent	44625	0
Migratory - Offshore - Shipping (Vic.)	2016	Real estate agent	49875	0
Migratory - Offshore - Shipping (Vic.)	2016	State or territory housing authority		0
Migratory - Offshore - Shipping (Vic.)	2016	State or territory housing authority	0	0
Migratory - Offshore - Shipping (Vic.)	2016	State or territory housing authority	3937	0
Migratory - Offshore - Shipping (Vic.)	2016	State or territory housing authority	5250	0
Migratory - Offshore - Shipping (Vic.)	2016	State or territory housing authority	7875	0
Migratory - Offshore - Shipping (Vic.)	2016	State or territory housing authority	10500	0
Migratory - Offshore - Shipping (Vic.)	2016	State or territory housing authority	11812	0
Migratory - Offshore - Shipping (Vic.)	2016	State or territory housing authority	14437	0
Migratory - Offshore - Shipping (Vic.)	2016	State or territory housing authority	18375	0
Migratory - Offshore - Shipping (Vic.)	2016	State or territory housing authority	23625	0
Migratory - Offshore - Shipping (Vic.)	2016	State or territory housing authority	28875	0
Migratory - Offshore - Shipping (Vic.)	2016	State or territory housing authority	34125	0
Migratory - Offshore - Shipping (Vic.)	2016	State or territory housing authority	39375	0
Migratory - Offshore - Shipping (Vic.)	2016	State or territory housing authority	44625	0
Migratory - Offshore - Shipping (Vic.)	2016	State or territory housing authority	49875	0
No usual address (Vic.)	2006			0
No usual address (Vic.)	2006		0	0
No usual address (Vic.)	2006		3937	0
No usual address (Vic.)	2006		5250	0
No usual address (Vic.)	2006		7875	0
No usual address (Vic.)	2006		10500	0
No usual address (Vic.)	2006		11812	0
No usual address (Vic.)	2006		14437	0
No usual address (Vic.)	2006		18375	0
No usual address (Vic.)	2006		23625	0
No usual address (Vic.)	2006		28875	0
No usual address (Vic.)	2006		34125	0
No usual address (Vic.)	2006		39375	0
No usual address (Vic.)	2006		44625	0
No usual address (Vic.)	2006		49875	0
No usual address (Vic.)	2006	(Other)		0
