SA4_NAME16	Year	Age5yr	ChildrenEverBorn	females
West and North West	2011	40-44		133
West and North West	2011	40-44	0	474
West and North West	2011	40-44	1	480
West and North West	2011	40-44	2	1498
West and North West	2011	40-44	3	867
West and North West	2011	40-44	4	333
West and North West	2011	40-44	5	95
West and North West	2011	40-44	6	61
West and North West	2011	45-49		132
West and North West	2011	45-49	0	482
West and North West	2011	45-49	1	466
West and North West	2011	45-49	2	1495
West and North West	2011	45-49	3	968
West and North West	2011	45-49	4	340
West and North West	2011	45-49	5	135
West and North West	2011	45-49	6	70
West and North West	2011	50-54		127
West and North West	2011	50-54	0	489
West and North West	2011	50-54	1	398
West and North West	2011	50-54	2	1524
West and North West	2011	50-54	3	994
West and North West	2011	50-54	4	404
West and North West	2011	50-54	5	107
West and North West	2011	50-54	6	66
West and North West	2011	55-59		120
West and North West	2011	55-59	0	381
West and North West	2011	55-59	1	357
West and North West	2011	55-59	2	1359
West and North West	2011	55-59	3	976
West and North West	2011	55-59	4	421
West and North West	2011	55-59	5	121
West and North West	2011	55-59	6	50
West and North West	2011	60-64		137
West and North West	2011	60-64	0	366
West and North West	2011	60-64	1	306
West and North West	2011	60-64	2	1191
West and North West	2011	60-64	3	1019
West and North West	2011	60-64	4	465
West and North West	2011	60-64	5	156
West and North West	2011	60-64	6	81
West and North West	2011	65-69		139
West and North West	2011	65-69	0	232
West and North West	2011	65-69	1	204
West and North West	2011	65-69	2	830
West and North West	2011	65-69	3	808
West and North West	2011	65-69	4	482
West and North West	2011	65-69	5	158
West and North West	2011	65-69	6	113
West and North West	2011	70-74		144
West and North West	2011	70-74	0	171
West and North West	2011	70-74	1	111
West and North West	2011	70-74	2	491
West and North West	2011	70-74	3	595
West and North West	2011	70-74	4	459
West and North West	2011	70-74	5	211
West and North West	2011	70-74	6	161
West and North West	2011	75-79		134
West and North West	2011	75-79	0	125
West and North West	2011	75-79	1	120
West and North West	2011	75-79	2	359
West and North West	2011	75-79	3	417
West and North West	2011	75-79	4	348
West and North West	2011	75-79	5	187
West and North West	2011	75-79	6	170
West and North West	2011	80-84		138
West and North West	2011	80-84	0	111
West and North West	2011	80-84	1	92
West and North West	2011	80-84	2	251
West and North West	2011	80-84	3	264
West and North West	2011	80-84	4	221
West and North West	2011	80-84	5	127
West and North West	2011	80-84	6	184
West and North West	2011	85+		224
West and North West	2011	85+	0	119
West and North West	2011	85+	1	135
West and North West	2011	85+	2	286
West and North West	2011	85+	3	261
West and North West	2011	85+	4	207
West and North West	2011	85+	5	102
West and North West	2011	85+	6	144
West and North West	2016	15-19		356
West and North West	2016	15-19	0	2823
West and North West	2016	15-19	1	66
West and North West	2016	15-19	2	7
West and North West	2016	15-19	3	0
West and North West	2016	15-19	4	0
West and North West	2016	15-19	5	0
West and North West	2016	15-19	6	6
West and North West	2016	20-24		214
West and North West	2016	20-24	0	1917
West and North West	2016	20-24	1	396
West and North West	2016	20-24	2	204
West and North West	2016	20-24	3	45
West and North West	2016	20-24	4	8
West and North West	2016	20-24	5	0
West and North West	2016	20-24	6	0
West and North West	2016	25-29		193
West and North West	2016	25-29	0	1260
West and North West	2016	25-29	1	572
West and North West	2016	25-29	2	540
West and North West	2016	25-29	3	219
West and North West	2016	25-29	4	73
West and North West	2016	25-29	5	25
West and North West	2016	25-29	6	9
West and North West	2016	30-34		157
West and North West	2016	30-34	0	657
West and North West	2016	30-34	1	544
West and North West	2016	30-34	2	874
West and North West	2016	30-34	3	437
West and North West	2016	30-34	4	130
West and North West	2016	30-34	5	54
West and North West	2016	30-34	6	23
West and North West	2016	35-39		158
West and North West	2016	35-39	0	418
West and North West	2016	35-39	1	430
West and North West	2016	35-39	2	1051
West and North West	2016	35-39	3	571
West and North West	2016	35-39	4	228
West and North West	2016	35-39	5	86
West and North West	2016	35-39	6	52
West and North West	2016	40-44		182
West and North West	2016	40-44	0	397
West and North West	2016	40-44	1	421
West and North West	2016	40-44	2	1219
West and North West	2016	40-44	3	675
West and North West	2016	40-44	4	244
West and North West	2016	40-44	5	95
West and North West	2016	40-44	6	74
West and North West	2016	45-49		195
West and North West	2016	45-49	0	464
West and North West	2016	45-49	1	486
West and North West	2016	45-49	2	1409
West and North West	2016	45-49	3	853
West and North West	2016	45-49	4	332
West and North West	2016	45-49	5	99
West and North West	2016	45-49	6	70
West and North West	2016	50-54		252
West and North West	2016	50-54	0	493
West and North West	2016	50-54	1	441
West and North West	2016	50-54	2	1449
West and North West	2016	50-54	3	925
West and North West	2016	50-54	4	340
West and North West	2016	50-54	5	124
West and North West	2016	50-54	6	82
West and North West	2016	55-59		286
West and North West	2016	55-59	0	504
West and North West	2016	55-59	1	403
West and North West	2016	55-59	2	1460
West and North West	2016	55-59	3	969
West and North West	2016	55-59	4	423
West and North West	2016	55-59	5	119
West and North West	2016	55-59	6	77
West and North West	2016	60-64		283
West and North West	2016	60-64	0	379
West and North West	2016	60-64	1	345
West and North West	2016	60-64	2	1324
West and North West	2016	60-64	3	964
West and North West	2016	60-64	4	440
West and North West	2016	60-64	5	117
West and North West	2016	60-64	6	55
West and North West	2016	65-69		304
West and North West	2016	65-69	0	369
West and North West	2016	65-69	1	313
West and North West	2016	65-69	2	1157
West and North West	2016	65-69	3	986
West and North West	2016	65-69	4	471
West and North West	2016	65-69	5	162
West and North West	2016	65-69	6	78
West and North West	2016	70-74		250
West and North West	2016	70-74	0	213
West and North West	2016	70-74	1	179
West and North West	2016	70-74	2	767
West and North West	2016	70-74	3	784
West and North West	2016	70-74	4	443
West and North West	2016	70-74	5	166
West and North West	2016	70-74	6	93
West and North West	2016	75-79		222
West and North West	2016	75-79	0	149
West and North West	2016	75-79	1	102
West and North West	2016	75-79	2	414
West and North West	2016	75-79	3	533
West and North West	2016	75-79	4	407
West and North West	2016	75-79	5	206
West and North West	2016	75-79	6	133
West and North West	2016	80-84		190
West and North West	2016	80-84	0	97
West and North West	2016	80-84	1	77
West and North West	2016	80-84	2	298
West and North West	2016	80-84	3	326
West and North West	2016	80-84	4	273
West and North West	2016	80-84	5	158
West and North West	2016	80-84	6	138
West and North West	2016	85+		231
West and North West	2016	85+	0	106
West and North West	2016	85+	1	103
West and North West	2016	85+	2	287
West and North West	2016	85+	3	294
West and North West	2016	85+	4	241
West and North West	2016	85+	5	145
West and North West	2016	85+	6	183
Migratory - Offshore - Shipping (Tas.)	2006	15-19		0
Migratory - Offshore - Shipping (Tas.)	2006	15-19	0	0
Migratory - Offshore - Shipping (Tas.)	2006	15-19	1	0
Migratory - Offshore - Shipping (Tas.)	2006	15-19	2	0
Migratory - Offshore - Shipping (Tas.)	2006	15-19	3	0
Migratory - Offshore - Shipping (Tas.)	2006	15-19	4	0
Migratory - Offshore - Shipping (Tas.)	2006	15-19	5	0
Migratory - Offshore - Shipping (Tas.)	2006	15-19	6	0
Migratory - Offshore - Shipping (Tas.)	2006	20-24		0
Migratory - Offshore - Shipping (Tas.)	2006	20-24	0	0
Migratory - Offshore - Shipping (Tas.)	2006	20-24	1	0
Migratory - Offshore - Shipping (Tas.)	2006	20-24	2	0
Migratory - Offshore - Shipping (Tas.)	2006	20-24	3	0
Migratory - Offshore - Shipping (Tas.)	2006	20-24	4	0
Migratory - Offshore - Shipping (Tas.)	2006	20-24	5	0
Migratory - Offshore - Shipping (Tas.)	2006	20-24	6	0
Migratory - Offshore - Shipping (Tas.)	2006	25-29		0
Migratory - Offshore - Shipping (Tas.)	2006	25-29	0	3
Migratory - Offshore - Shipping (Tas.)	2006	25-29	1	0
Migratory - Offshore - Shipping (Tas.)	2006	25-29	2	0
Migratory - Offshore - Shipping (Tas.)	2006	25-29	3	0
Migratory - Offshore - Shipping (Tas.)	2006	25-29	4	0
Migratory - Offshore - Shipping (Tas.)	2006	25-29	5	0
Migratory - Offshore - Shipping (Tas.)	2006	25-29	6	0
Migratory - Offshore - Shipping (Tas.)	2006	30-34		0
Migratory - Offshore - Shipping (Tas.)	2006	30-34	0	3
Migratory - Offshore - Shipping (Tas.)	2006	30-34	1	0
Migratory - Offshore - Shipping (Tas.)	2006	30-34	2	0
Migratory - Offshore - Shipping (Tas.)	2006	30-34	3	0
Migratory - Offshore - Shipping (Tas.)	2006	30-34	4	0
Migratory - Offshore - Shipping (Tas.)	2006	30-34	5	0
Migratory - Offshore - Shipping (Tas.)	2006	30-34	6	0
Migratory - Offshore - Shipping (Tas.)	2006	35-39		0
Migratory - Offshore - Shipping (Tas.)	2006	35-39	0	0
Migratory - Offshore - Shipping (Tas.)	2006	35-39	1	0
Migratory - Offshore - Shipping (Tas.)	2006	35-39	2	0
Migratory - Offshore - Shipping (Tas.)	2006	35-39	3	0
Migratory - Offshore - Shipping (Tas.)	2006	35-39	4	0
Migratory - Offshore - Shipping (Tas.)	2006	35-39	5	0
Migratory - Offshore - Shipping (Tas.)	2006	35-39	6	0
Migratory - Offshore - Shipping (Tas.)	2006	40-44		0
Migratory - Offshore - Shipping (Tas.)	2006	40-44	0	0
Migratory - Offshore - Shipping (Tas.)	2006	40-44	1	0
Migratory - Offshore - Shipping (Tas.)	2006	40-44	2	0
Migratory - Offshore - Shipping (Tas.)	2006	40-44	3	0
Migratory - Offshore - Shipping (Tas.)	2006	40-44	4	0
Migratory - Offshore - Shipping (Tas.)	2006	40-44	5	0
Migratory - Offshore - Shipping (Tas.)	2006	40-44	6	0
Migratory - Offshore - Shipping (Tas.)	2006	45-49		0
Migratory - Offshore - Shipping (Tas.)	2006	45-49	0	0
Migratory - Offshore - Shipping (Tas.)	2006	45-49	1	0
Migratory - Offshore - Shipping (Tas.)	2006	45-49	2	0
Migratory - Offshore - Shipping (Tas.)	2006	45-49	3	0
Migratory - Offshore - Shipping (Tas.)	2006	45-49	4	0
Migratory - Offshore - Shipping (Tas.)	2006	45-49	5	0
Migratory - Offshore - Shipping (Tas.)	2006	45-49	6	0
Migratory - Offshore - Shipping (Tas.)	2006	50-54		0
Migratory - Offshore - Shipping (Tas.)	2006	50-54	0	0
Migratory - Offshore - Shipping (Tas.)	2006	50-54	1	0
Migratory - Offshore - Shipping (Tas.)	2006	50-54	2	0
Migratory - Offshore - Shipping (Tas.)	2006	50-54	3	0
Migratory - Offshore - Shipping (Tas.)	2006	50-54	4	0
Migratory - Offshore - Shipping (Tas.)	2006	50-54	5	0
Migratory - Offshore - Shipping (Tas.)	2006	50-54	6	0
Migratory - Offshore - Shipping (Tas.)	2006	55-59		0
Migratory - Offshore - Shipping (Tas.)	2006	55-59	0	0
Migratory - Offshore - Shipping (Tas.)	2006	55-59	1	0
Migratory - Offshore - Shipping (Tas.)	2006	55-59	2	0
Migratory - Offshore - Shipping (Tas.)	2006	55-59	3	0
Migratory - Offshore - Shipping (Tas.)	2006	55-59	4	0
Migratory - Offshore - Shipping (Tas.)	2006	55-59	5	0
Migratory - Offshore - Shipping (Tas.)	2006	55-59	6	0
Migratory - Offshore - Shipping (Tas.)	2006	60-64		0
Migratory - Offshore - Shipping (Tas.)	2006	60-64	0	0
Migratory - Offshore - Shipping (Tas.)	2006	60-64	1	0
Migratory - Offshore - Shipping (Tas.)	2006	60-64	2	0
Migratory - Offshore - Shipping (Tas.)	2006	60-64	3	0
Migratory - Offshore - Shipping (Tas.)	2006	60-64	4	0
Migratory - Offshore - Shipping (Tas.)	2006	60-64	5	0
Migratory - Offshore - Shipping (Tas.)	2006	60-64	6	0
Migratory - Offshore - Shipping (Tas.)	2006	65-69		0
Migratory - Offshore - Shipping (Tas.)	2006	65-69	0	0
Migratory - Offshore - Shipping (Tas.)	2006	65-69	1	0
Migratory - Offshore - Shipping (Tas.)	2006	65-69	2	0
Migratory - Offshore - Shipping (Tas.)	2006	65-69	3	0
Migratory - Offshore - Shipping (Tas.)	2006	65-69	4	0
Migratory - Offshore - Shipping (Tas.)	2006	65-69	5	0
Migratory - Offshore - Shipping (Tas.)	2006	65-69	6	0
Migratory - Offshore - Shipping (Tas.)	2006	70-74		0
Migratory - Offshore - Shipping (Tas.)	2006	70-74	0	0
Migratory - Offshore - Shipping (Tas.)	2006	70-74	1	0
Migratory - Offshore - Shipping (Tas.)	2006	70-74	2	0
Migratory - Offshore - Shipping (Tas.)	2006	70-74	3	0
Migratory - Offshore - Shipping (Tas.)	2006	70-74	4	0
Migratory - Offshore - Shipping (Tas.)	2006	70-74	5	0
Migratory - Offshore - Shipping (Tas.)	2006	70-74	6	0
Migratory - Offshore - Shipping (Tas.)	2006	75-79		0
Migratory - Offshore - Shipping (Tas.)	2006	75-79	0	0
Migratory - Offshore - Shipping (Tas.)	2006	75-79	1	0
Migratory - Offshore - Shipping (Tas.)	2006	75-79	2	0
Migratory - Offshore - Shipping (Tas.)	2006	75-79	3	0
Migratory - Offshore - Shipping (Tas.)	2006	75-79	4	0
Migratory - Offshore - Shipping (Tas.)	2006	75-79	5	0
Migratory - Offshore - Shipping (Tas.)	2006	75-79	6	0
Migratory - Offshore - Shipping (Tas.)	2006	80-84		0
Migratory - Offshore - Shipping (Tas.)	2006	80-84	0	0
Migratory - Offshore - Shipping (Tas.)	2006	80-84	1	0
Migratory - Offshore - Shipping (Tas.)	2006	80-84	2	0
Migratory - Offshore - Shipping (Tas.)	2006	80-84	3	0
Migratory - Offshore - Shipping (Tas.)	2006	80-84	4	0
Migratory - Offshore - Shipping (Tas.)	2006	80-84	5	0
Migratory - Offshore - Shipping (Tas.)	2006	80-84	6	0
Migratory - Offshore - Shipping (Tas.)	2006	85+		0
Migratory - Offshore - Shipping (Tas.)	2006	85+	0	0
Migratory - Offshore - Shipping (Tas.)	2006	85+	1	0
Migratory - Offshore - Shipping (Tas.)	2006	85+	2	0
Migratory - Offshore - Shipping (Tas.)	2006	85+	3	0
Migratory - Offshore - Shipping (Tas.)	2006	85+	4	0
Migratory - Offshore - Shipping (Tas.)	2006	85+	5	0
Migratory - Offshore - Shipping (Tas.)	2006	85+	6	0
Migratory - Offshore - Shipping (Tas.)	2011	15-19		0
Migratory - Offshore - Shipping (Tas.)	2011	15-19	0	0
Migratory - Offshore - Shipping (Tas.)	2011	15-19	1	0
Migratory - Offshore - Shipping (Tas.)	2011	15-19	2	0
Migratory - Offshore - Shipping (Tas.)	2011	15-19	3	0
Migratory - Offshore - Shipping (Tas.)	2011	15-19	4	0
Migratory - Offshore - Shipping (Tas.)	2011	15-19	5	0
Migratory - Offshore - Shipping (Tas.)	2011	15-19	6	0
Migratory - Offshore - Shipping (Tas.)	2011	20-24		0
Migratory - Offshore - Shipping (Tas.)	2011	20-24	0	4
Migratory - Offshore - Shipping (Tas.)	2011	20-24	1	0
Migratory - Offshore - Shipping (Tas.)	2011	20-24	2	0
Migratory - Offshore - Shipping (Tas.)	2011	20-24	3	0
Migratory - Offshore - Shipping (Tas.)	2011	20-24	4	0
Migratory - Offshore - Shipping (Tas.)	2011	20-24	5	0
Migratory - Offshore - Shipping (Tas.)	2011	20-24	6	0
Migratory - Offshore - Shipping (Tas.)	2011	25-29		0
Migratory - Offshore - Shipping (Tas.)	2011	25-29	0	3
Migratory - Offshore - Shipping (Tas.)	2011	25-29	1	0
Migratory - Offshore - Shipping (Tas.)	2011	25-29	2	0
Migratory - Offshore - Shipping (Tas.)	2011	25-29	3	0
Migratory - Offshore - Shipping (Tas.)	2011	25-29	4	0
Migratory - Offshore - Shipping (Tas.)	2011	25-29	5	0
Migratory - Offshore - Shipping (Tas.)	2011	25-29	6	0
Migratory - Offshore - Shipping (Tas.)	2011	30-34		0
Migratory - Offshore - Shipping (Tas.)	2011	30-34	0	3
Migratory - Offshore - Shipping (Tas.)	2011	30-34	1	0
Migratory - Offshore - Shipping (Tas.)	2011	30-34	2	0
Migratory - Offshore - Shipping (Tas.)	2011	30-34	3	0
Migratory - Offshore - Shipping (Tas.)	2011	30-34	4	0
Migratory - Offshore - Shipping (Tas.)	2011	30-34	5	0
Migratory - Offshore - Shipping (Tas.)	2011	30-34	6	0
Migratory - Offshore - Shipping (Tas.)	2011	35-39		0
Migratory - Offshore - Shipping (Tas.)	2011	35-39	0	0
Migratory - Offshore - Shipping (Tas.)	2011	35-39	1	0
Migratory - Offshore - Shipping (Tas.)	2011	35-39	2	0
Migratory - Offshore - Shipping (Tas.)	2011	35-39	3	0
Migratory - Offshore - Shipping (Tas.)	2011	35-39	4	0
Migratory - Offshore - Shipping (Tas.)	2011	35-39	5	0
Migratory - Offshore - Shipping (Tas.)	2011	35-39	6	0
Migratory - Offshore - Shipping (Tas.)	2011	40-44		0
Migratory - Offshore - Shipping (Tas.)	2011	40-44	0	0
Migratory - Offshore - Shipping (Tas.)	2011	40-44	1	0
Migratory - Offshore - Shipping (Tas.)	2011	40-44	2	0
Migratory - Offshore - Shipping (Tas.)	2011	40-44	3	0
Migratory - Offshore - Shipping (Tas.)	2011	40-44	4	0
Migratory - Offshore - Shipping (Tas.)	2011	40-44	5	0
Migratory - Offshore - Shipping (Tas.)	2011	40-44	6	0
Migratory - Offshore - Shipping (Tas.)	2011	45-49		0
Migratory - Offshore - Shipping (Tas.)	2011	45-49	0	0
Migratory - Offshore - Shipping (Tas.)	2011	45-49	1	0
Migratory - Offshore - Shipping (Tas.)	2011	45-49	2	0
Migratory - Offshore - Shipping (Tas.)	2011	45-49	3	0
Migratory - Offshore - Shipping (Tas.)	2011	45-49	4	0
Migratory - Offshore - Shipping (Tas.)	2011	45-49	5	0
Migratory - Offshore - Shipping (Tas.)	2011	45-49	6	0
Migratory - Offshore - Shipping (Tas.)	2011	50-54		0
Migratory - Offshore - Shipping (Tas.)	2011	50-54	0	0
Migratory - Offshore - Shipping (Tas.)	2011	50-54	1	0
Migratory - Offshore - Shipping (Tas.)	2011	50-54	2	0
Migratory - Offshore - Shipping (Tas.)	2011	50-54	3	0
Migratory - Offshore - Shipping (Tas.)	2011	50-54	4	0
Migratory - Offshore - Shipping (Tas.)	2011	50-54	5	0
Migratory - Offshore - Shipping (Tas.)	2011	50-54	6	0
Migratory - Offshore - Shipping (Tas.)	2011	55-59		0
Migratory - Offshore - Shipping (Tas.)	2011	55-59	0	0
Migratory - Offshore - Shipping (Tas.)	2011	55-59	1	0
Migratory - Offshore - Shipping (Tas.)	2011	55-59	2	0
Migratory - Offshore - Shipping (Tas.)	2011	55-59	3	0
Migratory - Offshore - Shipping (Tas.)	2011	55-59	4	0
Migratory - Offshore - Shipping (Tas.)	2011	55-59	5	0
Migratory - Offshore - Shipping (Tas.)	2011	55-59	6	0
Migratory - Offshore - Shipping (Tas.)	2011	60-64		0
Migratory - Offshore - Shipping (Tas.)	2011	60-64	0	0
Migratory - Offshore - Shipping (Tas.)	2011	60-64	1	0
Migratory - Offshore - Shipping (Tas.)	2011	60-64	2	3
Migratory - Offshore - Shipping (Tas.)	2011	60-64	3	0
Migratory - Offshore - Shipping (Tas.)	2011	60-64	4	0
Migratory - Offshore - Shipping (Tas.)	2011	60-64	5	0
Migratory - Offshore - Shipping (Tas.)	2011	60-64	6	0
Migratory - Offshore - Shipping (Tas.)	2011	65-69		0
Migratory - Offshore - Shipping (Tas.)	2011	65-69	0	0
Migratory - Offshore - Shipping (Tas.)	2011	65-69	1	0
Migratory - Offshore - Shipping (Tas.)	2011	65-69	2	0
Migratory - Offshore - Shipping (Tas.)	2011	65-69	3	0
Migratory - Offshore - Shipping (Tas.)	2011	65-69	4	0
Migratory - Offshore - Shipping (Tas.)	2011	65-69	5	0
Migratory - Offshore - Shipping (Tas.)	2011	65-69	6	0
Migratory - Offshore - Shipping (Tas.)	2011	70-74		0
Migratory - Offshore - Shipping (Tas.)	2011	70-74	0	0
Migratory - Offshore - Shipping (Tas.)	2011	70-74	1	0
Migratory - Offshore - Shipping (Tas.)	2011	70-74	2	0
Migratory - Offshore - Shipping (Tas.)	2011	70-74	3	0
Migratory - Offshore - Shipping (Tas.)	2011	70-74	4	0
Migratory - Offshore - Shipping (Tas.)	2011	70-74	5	0
Migratory - Offshore - Shipping (Tas.)	2011	70-74	6	0
Migratory - Offshore - Shipping (Tas.)	2011	75-79		0
Migratory - Offshore - Shipping (Tas.)	2011	75-79	0	0
Migratory - Offshore - Shipping (Tas.)	2011	75-79	1	0
Migratory - Offshore - Shipping (Tas.)	2011	75-79	2	0
Migratory - Offshore - Shipping (Tas.)	2011	75-79	3	0
Migratory - Offshore - Shipping (Tas.)	2011	75-79	4	0
Migratory - Offshore - Shipping (Tas.)	2011	75-79	5	0
Migratory - Offshore - Shipping (Tas.)	2011	75-79	6	0
Migratory - Offshore - Shipping (Tas.)	2011	80-84		0
Migratory - Offshore - Shipping (Tas.)	2011	80-84	0	0
Migratory - Offshore - Shipping (Tas.)	2011	80-84	1	0
Migratory - Offshore - Shipping (Tas.)	2011	80-84	2	0
Migratory - Offshore - Shipping (Tas.)	2011	80-84	3	0
Migratory - Offshore - Shipping (Tas.)	2011	80-84	4	0
Migratory - Offshore - Shipping (Tas.)	2011	80-84	5	0
Migratory - Offshore - Shipping (Tas.)	2011	80-84	6	0
Migratory - Offshore - Shipping (Tas.)	2011	85+		0
Migratory - Offshore - Shipping (Tas.)	2011	85+	0	0
Migratory - Offshore - Shipping (Tas.)	2011	85+	1	0
Migratory - Offshore - Shipping (Tas.)	2011	85+	2	0
Migratory - Offshore - Shipping (Tas.)	2011	85+	3	0
Migratory - Offshore - Shipping (Tas.)	2011	85+	4	0
Migratory - Offshore - Shipping (Tas.)	2011	85+	5	0
Migratory - Offshore - Shipping (Tas.)	2011	85+	6	0
Migratory - Offshore - Shipping (Tas.)	2016	15-19		0
Migratory - Offshore - Shipping (Tas.)	2016	15-19	0	0
Migratory - Offshore - Shipping (Tas.)	2016	15-19	1	0
Migratory - Offshore - Shipping (Tas.)	2016	15-19	2	0
Migratory - Offshore - Shipping (Tas.)	2016	15-19	3	0
Migratory - Offshore - Shipping (Tas.)	2016	15-19	4	0
Migratory - Offshore - Shipping (Tas.)	2016	15-19	5	0
Migratory - Offshore - Shipping (Tas.)	2016	15-19	6	0
Migratory - Offshore - Shipping (Tas.)	2016	20-24		0
Migratory - Offshore - Shipping (Tas.)	2016	20-24	0	4
Migratory - Offshore - Shipping (Tas.)	2016	20-24	1	0
Migratory - Offshore - Shipping (Tas.)	2016	20-24	2	0
Migratory - Offshore - Shipping (Tas.)	2016	20-24	3	0
Migratory - Offshore - Shipping (Tas.)	2016	20-24	4	0
Migratory - Offshore - Shipping (Tas.)	2016	20-24	5	0
Migratory - Offshore - Shipping (Tas.)	2016	20-24	6	0
Migratory - Offshore - Shipping (Tas.)	2016	25-29		0
Migratory - Offshore - Shipping (Tas.)	2016	25-29	0	0
Migratory - Offshore - Shipping (Tas.)	2016	25-29	1	0
Migratory - Offshore - Shipping (Tas.)	2016	25-29	2	0
Migratory - Offshore - Shipping (Tas.)	2016	25-29	3	0
Migratory - Offshore - Shipping (Tas.)	2016	25-29	4	0
Migratory - Offshore - Shipping (Tas.)	2016	25-29	5	0
Migratory - Offshore - Shipping (Tas.)	2016	25-29	6	0
Migratory - Offshore - Shipping (Tas.)	2016	30-34		0
Migratory - Offshore - Shipping (Tas.)	2016	30-34	0	3
Migratory - Offshore - Shipping (Tas.)	2016	30-34	1	0
Migratory - Offshore - Shipping (Tas.)	2016	30-34	2	0
Migratory - Offshore - Shipping (Tas.)	2016	30-34	3	0
Migratory - Offshore - Shipping (Tas.)	2016	30-34	4	0
Migratory - Offshore - Shipping (Tas.)	2016	30-34	5	0
Migratory - Offshore - Shipping (Tas.)	2016	30-34	6	0
Migratory - Offshore - Shipping (Tas.)	2016	35-39		0
Migratory - Offshore - Shipping (Tas.)	2016	35-39	0	0
Migratory - Offshore - Shipping (Tas.)	2016	35-39	1	0
Migratory - Offshore - Shipping (Tas.)	2016	35-39	2	0
Migratory - Offshore - Shipping (Tas.)	2016	35-39	3	0
Migratory - Offshore - Shipping (Tas.)	2016	35-39	4	0
Migratory - Offshore - Shipping (Tas.)	2016	35-39	5	0
Migratory - Offshore - Shipping (Tas.)	2016	35-39	6	0
Migratory - Offshore - Shipping (Tas.)	2016	40-44		0
Migratory - Offshore - Shipping (Tas.)	2016	40-44	0	0
Migratory - Offshore - Shipping (Tas.)	2016	40-44	1	0
Migratory - Offshore - Shipping (Tas.)	2016	40-44	2	0
Migratory - Offshore - Shipping (Tas.)	2016	40-44	3	0
Migratory - Offshore - Shipping (Tas.)	2016	40-44	4	0
Migratory - Offshore - Shipping (Tas.)	2016	40-44	5	0
Migratory - Offshore - Shipping (Tas.)	2016	40-44	6	0
Migratory - Offshore - Shipping (Tas.)	2016	45-49		0
Migratory - Offshore - Shipping (Tas.)	2016	45-49	0	0
Migratory - Offshore - Shipping (Tas.)	2016	45-49	1	0
Migratory - Offshore - Shipping (Tas.)	2016	45-49	2	0
Migratory - Offshore - Shipping (Tas.)	2016	45-49	3	0
Migratory - Offshore - Shipping (Tas.)	2016	45-49	4	0
Migratory - Offshore - Shipping (Tas.)	2016	45-49	5	0
Migratory - Offshore - Shipping (Tas.)	2016	45-49	6	0
Migratory - Offshore - Shipping (Tas.)	2016	50-54		0
Migratory - Offshore - Shipping (Tas.)	2016	50-54	0	0
Migratory - Offshore - Shipping (Tas.)	2016	50-54	1	0
Migratory - Offshore - Shipping (Tas.)	2016	50-54	2	0
Migratory - Offshore - Shipping (Tas.)	2016	50-54	3	0
Migratory - Offshore - Shipping (Tas.)	2016	50-54	4	0
Migratory - Offshore - Shipping (Tas.)	2016	50-54	5	0
Migratory - Offshore - Shipping (Tas.)	2016	50-54	6	0
Migratory - Offshore - Shipping (Tas.)	2016	55-59		0
Migratory - Offshore - Shipping (Tas.)	2016	55-59	0	0
Migratory - Offshore - Shipping (Tas.)	2016	55-59	1	0
Migratory - Offshore - Shipping (Tas.)	2016	55-59	2	0
Migratory - Offshore - Shipping (Tas.)	2016	55-59	3	0
Migratory - Offshore - Shipping (Tas.)	2016	55-59	4	0
Migratory - Offshore - Shipping (Tas.)	2016	55-59	5	0
Migratory - Offshore - Shipping (Tas.)	2016	55-59	6	0
Migratory - Offshore - Shipping (Tas.)	2016	60-64		0
Migratory - Offshore - Shipping (Tas.)	2016	60-64	0	0
Migratory - Offshore - Shipping (Tas.)	2016	60-64	1	0
Migratory - Offshore - Shipping (Tas.)	2016	60-64	2	0
Migratory - Offshore - Shipping (Tas.)	2016	60-64	3	0
Migratory - Offshore - Shipping (Tas.)	2016	60-64	4	0
Migratory - Offshore - Shipping (Tas.)	2016	60-64	5	0
Migratory - Offshore - Shipping (Tas.)	2016	60-64	6	0
Migratory - Offshore - Shipping (Tas.)	2016	65-69		0
Migratory - Offshore - Shipping (Tas.)	2016	65-69	0	0
Migratory - Offshore - Shipping (Tas.)	2016	65-69	1	0
Migratory - Offshore - Shipping (Tas.)	2016	65-69	2	0
Migratory - Offshore - Shipping (Tas.)	2016	65-69	3	0
Migratory - Offshore - Shipping (Tas.)	2016	65-69	4	0
Migratory - Offshore - Shipping (Tas.)	2016	65-69	5	0
Migratory - Offshore - Shipping (Tas.)	2016	65-69	6	0
Migratory - Offshore - Shipping (Tas.)	2016	70-74		0
Migratory - Offshore - Shipping (Tas.)	2016	70-74	0	0
Migratory - Offshore - Shipping (Tas.)	2016	70-74	1	0
Migratory - Offshore - Shipping (Tas.)	2016	70-74	2	0
Migratory - Offshore - Shipping (Tas.)	2016	70-74	3	0
Migratory - Offshore - Shipping (Tas.)	2016	70-74	4	0
Migratory - Offshore - Shipping (Tas.)	2016	70-74	5	0
Migratory - Offshore - Shipping (Tas.)	2016	70-74	6	0
Migratory - Offshore - Shipping (Tas.)	2016	75-79		0
Migratory - Offshore - Shipping (Tas.)	2016	75-79	0	0
Migratory - Offshore - Shipping (Tas.)	2016	75-79	1	0
Migratory - Offshore - Shipping (Tas.)	2016	75-79	2	0
Migratory - Offshore - Shipping (Tas.)	2016	75-79	3	0
