SA4_NAME16	Year	EduInstitutionType	Sex	students
Sydney - Outer West and Blue Mountains	2011	Technical or Further Educational Institution	F	4104
Sydney - Outer West and Blue Mountains	2011	Technical or Further Educational Institution	M	3805
Sydney - Outer West and Blue Mountains	2011	University or other tertiary	F	5788
Sydney - Outer West and Blue Mountains	2011	University or other tertiary	M	3727
Sydney - Outer West and Blue Mountains	2016		F	10803
Sydney - Outer West and Blue Mountains	2016		M	10017
Sydney - Outer West and Blue Mountains	2016	Infants/Primary	F	13413
Sydney - Outer West and Blue Mountains	2016	Infants/Primary	M	13938
Sydney - Outer West and Blue Mountains	2016	Pre-school	F	2936
Sydney - Outer West and Blue Mountains	2016	Pre-school	M	3221
Sydney - Outer West and Blue Mountains	2016	Secondary	F	10218
Sydney - Outer West and Blue Mountains	2016	Secondary	M	10411
Sydney - Outer West and Blue Mountains	2016	Technical or Further Educational Institution	F	3415
Sydney - Outer West and Blue Mountains	2016	Technical or Further Educational Institution	M	3058
Sydney - Outer West and Blue Mountains	2016	University or other tertiary	F	6882
Sydney - Outer West and Blue Mountains	2016	University or other tertiary	M	4667
Sydney - Parramatta	2006		F	17947
Sydney - Parramatta	2006		M	21044
Sydney - Parramatta	2006	Infants/Primary	F	13694
Sydney - Parramatta	2006	Infants/Primary	M	14371
Sydney - Parramatta	2006	Pre-school	F	2561
Sydney - Parramatta	2006	Pre-school	M	2703
Sydney - Parramatta	2006	Secondary	F	11257
Sydney - Parramatta	2006	Secondary	M	11796
Sydney - Parramatta	2006	Technical or Further Educational Institution	F	4977
Sydney - Parramatta	2006	Technical or Further Educational Institution	M	5360
Sydney - Parramatta	2006	University or other tertiary	F	7643
Sydney - Parramatta	2006	University or other tertiary	M	7813
Sydney - Parramatta	2011		F	17526
Sydney - Parramatta	2011		M	19663
Sydney - Parramatta	2011	Infants/Primary	F	14146
Sydney - Parramatta	2011	Infants/Primary	M	15183
Sydney - Parramatta	2011	Pre-school	F	3046
Sydney - Parramatta	2011	Pre-school	M	3249
Sydney - Parramatta	2011	Secondary	F	12130
Sydney - Parramatta	2011	Secondary	M	12828
Sydney - Parramatta	2011	Technical or Further Educational Institution	F	5461
Sydney - Parramatta	2011	Technical or Further Educational Institution	M	5313
Sydney - Parramatta	2011	University or other tertiary	F	10453
Sydney - Parramatta	2011	University or other tertiary	M	9921
Sydney - Parramatta	2016		F	18225
Sydney - Parramatta	2016		M	19276
Sydney - Parramatta	2016	Infants/Primary	F	17454
Sydney - Parramatta	2016	Infants/Primary	M	18463
Sydney - Parramatta	2016	Pre-school	F	3562
Sydney - Parramatta	2016	Pre-school	M	3873
Sydney - Parramatta	2016	Secondary	F	12892
Sydney - Parramatta	2016	Secondary	M	13515
Sydney - Parramatta	2016	Technical or Further Educational Institution	F	4890
Sydney - Parramatta	2016	Technical or Further Educational Institution	M	4361
Sydney - Parramatta	2016	University or other tertiary	F	13853
Sydney - Parramatta	2016	University or other tertiary	M	13751
Sydney - Ryde	2006		F	6123
Sydney - Ryde	2006		M	5961
Sydney - Ryde	2006	Infants/Primary	F	5549
Sydney - Ryde	2006	Infants/Primary	M	5923
Sydney - Ryde	2006	Pre-school	F	1174
Sydney - Ryde	2006	Pre-school	M	1295
Sydney - Ryde	2006	Secondary	F	4982
Sydney - Ryde	2006	Secondary	M	5701
Sydney - Ryde	2006	Technical or Further Educational Institution	F	1821
Sydney - Ryde	2006	Technical or Further Educational Institution	M	1717
Sydney - Ryde	2006	University or other tertiary	F	6214
Sydney - Ryde	2006	University or other tertiary	M	5569
Sydney - Ryde	2011		F	4641
Sydney - Ryde	2011		M	4448
Sydney - Ryde	2011	Infants/Primary	F	5782
Sydney - Ryde	2011	Infants/Primary	M	6125
Sydney - Ryde	2011	Pre-school	F	1328
Sydney - Ryde	2011	Pre-school	M	1496
Sydney - Ryde	2011	Secondary	F	4974
Sydney - Ryde	2011	Secondary	M	5809
Sydney - Ryde	2011	Technical or Further Educational Institution	F	1867
Sydney - Ryde	2011	Technical or Further Educational Institution	M	1595
Sydney - Ryde	2011	University or other tertiary	F	7496
Sydney - Ryde	2011	University or other tertiary	M	6587
Sydney - Ryde	2016		F	4995
Sydney - Ryde	2016		M	4487
Sydney - Ryde	2016	Infants/Primary	F	6719
Sydney - Ryde	2016	Infants/Primary	M	7112
Sydney - Ryde	2016	Pre-school	F	1508
Sydney - Ryde	2016	Pre-school	M	1555
Sydney - Ryde	2016	Secondary	F	5344
Sydney - Ryde	2016	Secondary	M	6086
Sydney - Ryde	2016	Technical or Further Educational Institution	F	1980
Sydney - Ryde	2016	Technical or Further Educational Institution	M	1565
Sydney - Ryde	2016	University or other tertiary	F	8663
Sydney - Ryde	2016	University or other tertiary	M	8087
Sydney - South West	2006		F	17272
Sydney - South West	2006		M	17050
Sydney - South West	2006	Infants/Primary	F	15085
Sydney - South West	2006	Infants/Primary	M	16421
Sydney - South West	2006	Pre-school	F	2520
Sydney - South West	2006	Pre-school	M	2676
Sydney - South West	2006	Secondary	F	12831
Sydney - South West	2006	Secondary	M	12874
Sydney - South West	2006	Technical or Further Educational Institution	F	4957
Sydney - South West	2006	Technical or Further Educational Institution	M	4596
Sydney - South West	2006	University or other tertiary	F	5084
Sydney - South West	2006	University or other tertiary	M	3840
Sydney - South West	2011		F	16196
Sydney - South West	2011		M	15520
Sydney - South West	2011	Infants/Primary	F	15171
Sydney - South West	2011	Infants/Primary	M	16036
Sydney - South West	2011	Pre-school	F	2767
Sydney - South West	2011	Pre-school	M	2977
Sydney - South West	2011	Secondary	F	13827
Sydney - South West	2011	Secondary	M	14289
Sydney - South West	2011	Technical or Further Educational Institution	F	5008
Sydney - South West	2011	Technical or Further Educational Institution	M	4851
Sydney - South West	2011	University or other tertiary	F	7843
Sydney - South West	2011	University or other tertiary	M	5940
Sydney - South West	2016		F	16996
Sydney - South West	2016		M	15612
Sydney - South West	2016	Infants/Primary	F	17382
Sydney - South West	2016	Infants/Primary	M	18344
Sydney - South West	2016	Pre-school	F	2960
Sydney - South West	2016	Pre-school	M	3276
Sydney - South West	2016	Secondary	F	15331
Sydney - South West	2016	Secondary	M	15655
Sydney - South West	2016	Technical or Further Educational Institution	F	4540
Sydney - South West	2016	Technical or Further Educational Institution	M	4141
Sydney - South West	2016	University or other tertiary	F	10821
Sydney - South West	2016	University or other tertiary	M	8394
Sydney - Sutherland	2006		F	7154
Sydney - Sutherland	2006		M	6792
Sydney - Sutherland	2006	Infants/Primary	F	8317
Sydney - Sutherland	2006	Infants/Primary	M	8753
Sydney - Sutherland	2006	Pre-school	F	1995
Sydney - Sutherland	2006	Pre-school	M	2132
Sydney - Sutherland	2006	Secondary	F	7274
Sydney - Sutherland	2006	Secondary	M	7289
Sydney - Sutherland	2006	Technical or Further Educational Institution	F	2206
Sydney - Sutherland	2006	Technical or Further Educational Institution	M	2853
Sydney - Sutherland	2006	University or other tertiary	F	3964
Sydney - Sutherland	2006	University or other tertiary	M	3009
Sydney - Sutherland	2011		F	5890
Sydney - Sutherland	2011		M	5523
Sydney - Sutherland	2011	Infants/Primary	F	8495
Sydney - Sutherland	2011	Infants/Primary	M	8905
Sydney - Sutherland	2011	Pre-school	F	2138
Sydney - Sutherland	2011	Pre-school	M	2292
Sydney - Sutherland	2011	Secondary	F	6939
Sydney - Sutherland	2011	Secondary	M	7109
Sydney - Sutherland	2011	Technical or Further Educational Institution	F	2270
Sydney - Sutherland	2011	Technical or Further Educational Institution	M	2545
Sydney - Sutherland	2011	University or other tertiary	F	5048
Sydney - Sutherland	2011	University or other tertiary	M	3772
Sydney - Sutherland	2016		F	5629
Sydney - Sutherland	2016		M	5011
Sydney - Sutherland	2016	Infants/Primary	F	9135
Sydney - Sutherland	2016	Infants/Primary	M	9772
Sydney - Sutherland	2016	Pre-school	F	2070
Sydney - Sutherland	2016	Pre-school	M	2372
Sydney - Sutherland	2016	Secondary	F	7312
Sydney - Sutherland	2016	Secondary	M	7376
Sydney - Sutherland	2016	Technical or Further Educational Institution	F	1763
Sydney - Sutherland	2016	Technical or Further Educational Institution	M	2028
Sydney - Sutherland	2016	University or other tertiary	F	5498
Sydney - Sutherland	2016	University or other tertiary	M	4011
Migratory - Offshore - Shipping (NSW)	2006		F	0
Migratory - Offshore - Shipping (NSW)	2006		M	3
Migratory - Offshore - Shipping (NSW)	2006	Infants/Primary	F	0
Migratory - Offshore - Shipping (NSW)	2006	Infants/Primary	M	0
Migratory - Offshore - Shipping (NSW)	2006	Pre-school	F	0
Migratory - Offshore - Shipping (NSW)	2006	Pre-school	M	0
Migratory - Offshore - Shipping (NSW)	2006	Secondary	F	0
Migratory - Offshore - Shipping (NSW)	2006	Secondary	M	0
Migratory - Offshore - Shipping (NSW)	2006	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (NSW)	2006	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (NSW)	2006	University or other tertiary	F	0
Migratory - Offshore - Shipping (NSW)	2006	University or other tertiary	M	0
Migratory - Offshore - Shipping (NSW)	2011		F	3
Migratory - Offshore - Shipping (NSW)	2011		M	4
Migratory - Offshore - Shipping (NSW)	2011	Infants/Primary	F	0
Migratory - Offshore - Shipping (NSW)	2011	Infants/Primary	M	3
Migratory - Offshore - Shipping (NSW)	2011	Pre-school	F	0
Migratory - Offshore - Shipping (NSW)	2011	Pre-school	M	0
Migratory - Offshore - Shipping (NSW)	2011	Secondary	F	0
Migratory - Offshore - Shipping (NSW)	2011	Secondary	M	0
Migratory - Offshore - Shipping (NSW)	2011	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (NSW)	2011	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (NSW)	2011	University or other tertiary	F	0
Migratory - Offshore - Shipping (NSW)	2011	University or other tertiary	M	0
Migratory - Offshore - Shipping (NSW)	2016		F	36
Migratory - Offshore - Shipping (NSW)	2016		M	24
Migratory - Offshore - Shipping (NSW)	2016	Infants/Primary	F	7
Migratory - Offshore - Shipping (NSW)	2016	Infants/Primary	M	4
Migratory - Offshore - Shipping (NSW)	2016	Pre-school	F	0
Migratory - Offshore - Shipping (NSW)	2016	Pre-school	M	0
Migratory - Offshore - Shipping (NSW)	2016	Secondary	F	12
Migratory - Offshore - Shipping (NSW)	2016	Secondary	M	3
Migratory - Offshore - Shipping (NSW)	2016	Technical or Further Educational Institution	F	3
Migratory - Offshore - Shipping (NSW)	2016	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (NSW)	2016	University or other tertiary	F	3
Migratory - Offshore - Shipping (NSW)	2016	University or other tertiary	M	0
No usual address (NSW)	2006		F	545
No usual address (NSW)	2006		M	874
No usual address (NSW)	2006	Infants/Primary	F	156
No usual address (NSW)	2006	Infants/Primary	M	155
No usual address (NSW)	2006	Pre-school	F	27
No usual address (NSW)	2006	Pre-school	M	29
No usual address (NSW)	2006	Secondary	F	103
No usual address (NSW)	2006	Secondary	M	73
No usual address (NSW)	2006	Technical or Further Educational Institution	F	113
No usual address (NSW)	2006	Technical or Further Educational Institution	M	120
No usual address (NSW)	2006	University or other tertiary	F	219
No usual address (NSW)	2006	University or other tertiary	M	188
No usual address (NSW)	2011		F	931
No usual address (NSW)	2011		M	2011
No usual address (NSW)	2011	Infants/Primary	F	175
No usual address (NSW)	2011	Infants/Primary	M	197
No usual address (NSW)	2011	Pre-school	F	38
No usual address (NSW)	2011	Pre-school	M	36
No usual address (NSW)	2011	Secondary	F	148
No usual address (NSW)	2011	Secondary	M	150
No usual address (NSW)	2011	Technical or Further Educational Institution	F	175
No usual address (NSW)	2011	Technical or Further Educational Institution	M	134
No usual address (NSW)	2011	University or other tertiary	F	279
No usual address (NSW)	2011	University or other tertiary	M	212
No usual address (NSW)	2016		F	1196
No usual address (NSW)	2016		M	2291
No usual address (NSW)	2016	Infants/Primary	F	131
No usual address (NSW)	2016	Infants/Primary	M	107
No usual address (NSW)	2016	Pre-school	F	19
No usual address (NSW)	2016	Pre-school	M	32
No usual address (NSW)	2016	Secondary	F	55
No usual address (NSW)	2016	Secondary	M	75
No usual address (NSW)	2016	Technical or Further Educational Institution	F	120
No usual address (NSW)	2016	Technical or Further Educational Institution	M	97
No usual address (NSW)	2016	University or other tertiary	F	254
No usual address (NSW)	2016	University or other tertiary	M	209
Ballarat	2006		F	5755
Ballarat	2006		M	5297
Ballarat	2006	Infants/Primary	F	5711
Ballarat	2006	Infants/Primary	M	6110
Ballarat	2006	Pre-school	F	1037
Ballarat	2006	Pre-school	M	1061
Ballarat	2006	Secondary	F	5043
Ballarat	2006	Secondary	M	5056
Ballarat	2006	Technical or Further Educational Institution	F	1222
Ballarat	2006	Technical or Further Educational Institution	M	1172
Ballarat	2006	University or other tertiary	F	2702
Ballarat	2006	University or other tertiary	M	1957
Ballarat	2011		F	5526
Ballarat	2011		M	5266
Ballarat	2011	Infants/Primary	F	5681
Ballarat	2011	Infants/Primary	M	5950
Ballarat	2011	Pre-school	F	1202
Ballarat	2011	Pre-school	M	1284
Ballarat	2011	Secondary	F	5000
Ballarat	2011	Secondary	M	5093
Ballarat	2011	Technical or Further Educational Institution	F	1320
Ballarat	2011	Technical or Further Educational Institution	M	1225
Ballarat	2011	University or other tertiary	F	3611
Ballarat	2011	University or other tertiary	M	2334
Ballarat	2016		F	6833
Ballarat	2016		M	6533
Ballarat	2016	Infants/Primary	F	6334
Ballarat	2016	Infants/Primary	M	6630
Ballarat	2016	Pre-school	F	1226
Ballarat	2016	Pre-school	M	1264
Ballarat	2016	Secondary	F	4887
Ballarat	2016	Secondary	M	4942
Ballarat	2016	Technical or Further Educational Institution	F	1053
Ballarat	2016	Technical or Further Educational Institution	M	1014
Ballarat	2016	University or other tertiary	F	3774
Ballarat	2016	University or other tertiary	M	2462
Bendigo	2006		F	5639
Bendigo	2006		M	5056
Bendigo	2006	Infants/Primary	F	5772
Bendigo	2006	Infants/Primary	M	6088
Bendigo	2006	Pre-school	F	987
Bendigo	2006	Pre-school	M	1048
Bendigo	2006	Secondary	F	4902
Bendigo	2006	Secondary	M	4803
Bendigo	2006	Technical or Further Educational Institution	F	1256
Bendigo	2006	Technical or Further Educational Institution	M	1119
Bendigo	2006	University or other tertiary	F	2471
Bendigo	2006	University or other tertiary	M	1472
Bendigo	2011		F	5269
Bendigo	2011		M	5160
Bendigo	2011	Infants/Primary	F	5522
Bendigo	2011	Infants/Primary	M	5796
Bendigo	2011	Pre-school	F	1092
Bendigo	2011	Pre-school	M	1171
Bendigo	2011	Secondary	F	4815
Bendigo	2011	Secondary	M	4652
Bendigo	2011	Technical or Further Educational Institution	F	1625
Bendigo	2011	Technical or Further Educational Institution	M	1422
Bendigo	2011	University or other tertiary	F	3018
Bendigo	2011	University or other tertiary	M	1652
Bendigo	2016		F	7114
Bendigo	2016		M	7186
Bendigo	2016	Infants/Primary	F	5991
Bendigo	2016	Infants/Primary	M	6344
Bendigo	2016	Pre-school	F	1104
Bendigo	2016	Pre-school	M	1269
Bendigo	2016	Secondary	F	4720
Bendigo	2016	Secondary	M	4814
Bendigo	2016	Technical or Further Educational Institution	F	1319
Bendigo	2016	Technical or Further Educational Institution	M	1091
Bendigo	2016	University or other tertiary	F	3119
Bendigo	2016	University or other tertiary	M	1705
Geelong	2006		F	8883
Geelong	2006		M	8868
Geelong	2006	Infants/Primary	F	9459
Geelong	2006	Infants/Primary	M	10176
Geelong	2006	Pre-school	F	1874
Geelong	2006	Pre-school	M	2080
Geelong	2006	Secondary	F	8105
Geelong	2006	Secondary	M	8381
Geelong	2006	Technical or Further Educational Institution	F	2446
Geelong	2006	Technical or Further Educational Institution	M	2339
Geelong	2006	University or other tertiary	F	3845
Geelong	2006	University or other tertiary	M	2845
Geelong	2011		F	8513
Geelong	2011		M	8696
Geelong	2011	Infants/Primary	F	9787
Geelong	2011	Infants/Primary	M	10382
Geelong	2011	Pre-school	F	1989
Geelong	2011	Pre-school	M	2226
Geelong	2011	Secondary	F	8404
Geelong	2011	Secondary	M	8597
Geelong	2011	Technical or Further Educational Institution	F	2955
Geelong	2011	Technical or Further Educational Institution	M	2721
Geelong	2011	University or other tertiary	F	5293
Geelong	2011	University or other tertiary	M	3560
Geelong	2016		F	10963
Geelong	2016		M	10737
Geelong	2016	Infants/Primary	F	11118
Geelong	2016	Infants/Primary	M	11630
Geelong	2016	Pre-school	F	2176
Geelong	2016	Pre-school	M	2436
Geelong	2016	Secondary	F	8747
Geelong	2016	Secondary	M	9165
Geelong	2016	Technical or Further Educational Institution	F	2473
Geelong	2016	Technical or Further Educational Institution	M	2260
Geelong	2016	University or other tertiary	F	6909
Geelong	2016	University or other tertiary	M	5059
Hume	2006		F	5715
Hume	2006		M	5555
Hume	2006	Infants/Primary	F	6694
Hume	2006	Infants/Primary	M	7026
Hume	2006	Pre-school	F	1135
Hume	2006	Pre-school	M	1211
Hume	2006	Secondary	F	5785
Hume	2006	Secondary	M	5848
Hume	2006	Technical or Further Educational Institution	F	1740
Hume	2006	Technical or Further Educational Institution	M	1712
Hume	2006	University or other tertiary	F	1582
Hume	2006	University or other tertiary	M	842
Hume	2011		F	5332
Hume	2011		M	5436
Hume	2011	Infants/Primary	F	6407
Hume	2011	Infants/Primary	M	6492
Hume	2011	Pre-school	F	1267
Hume	2011	Pre-school	M	1421
Hume	2011	Secondary	F	5658
Hume	2011	Secondary	M	5634
Hume	2011	Technical or Further Educational Institution	F	2277
Hume	2011	Technical or Further Educational Institution	M	1873
Hume	2011	University or other tertiary	F	1903
Hume	2011	University or other tertiary	M	887
Hume	2016		F	8152
Hume	2016		M	7843
Hume	2016	Infants/Primary	F	6575
Hume	2016	Infants/Primary	M	6939
Hume	2016	Pre-school	F	1282
Hume	2016	Pre-school	M	1348
Hume	2016	Secondary	F	5399
Hume	2016	Secondary	M	5413
Hume	2016	Technical or Further Educational Institution	F	1700
Hume	2016	Technical or Further Educational Institution	M	1489
Hume	2016	University or other tertiary	F	2140
Hume	2016	University or other tertiary	M	930
Latrobe - Gippsland	2006		F	10272
Latrobe - Gippsland	2006		M	10003
Latrobe - Gippsland	2006	Infants/Primary	F	10050
Latrobe - Gippsland	2006	Infants/Primary	M	10818
Latrobe - Gippsland	2006	Pre-school	F	1657
Latrobe - Gippsland	2006	Pre-school	M	1674
Latrobe - Gippsland	2006	Secondary	F	9037
Latrobe - Gippsland	2006	Secondary	M	8684
Latrobe - Gippsland	2006	Technical or Further Educational Institution	F	2706
Latrobe - Gippsland	2006	Technical or Further Educational Institution	M	2035
Latrobe - Gippsland	2006	University or other tertiary	F	2290
Latrobe - Gippsland	2006	University or other tertiary	M	1208
Latrobe - Gippsland	2011		F	9491
Latrobe - Gippsland	2011		M	9823
Latrobe - Gippsland	2011	Infants/Primary	F	9795
Latrobe - Gippsland	2011	Infants/Primary	M	10109
Latrobe - Gippsland	2011	Pre-school	F	1918
Latrobe - Gippsland	2011	Pre-school	M	2103
Latrobe - Gippsland	2011	Secondary	F	8494
Latrobe - Gippsland	2011	Secondary	M	8455
Latrobe - Gippsland	2011	Technical or Further Educational Institution	F	3262
Latrobe - Gippsland	2011	Technical or Further Educational Institution	M	2354
Latrobe - Gippsland	2011	University or other tertiary	F	2972
Latrobe - Gippsland	2011	University or other tertiary	M	1412
Latrobe - Gippsland	2016		F	13385
Latrobe - Gippsland	2016		M	12998
Latrobe - Gippsland	2016	Infants/Primary	F	10296
Latrobe - Gippsland	2016	Infants/Primary	M	10806
Latrobe - Gippsland	2016	Pre-school	F	1869
Latrobe - Gippsland	2016	Pre-school	M	1972
Latrobe - Gippsland	2016	Secondary	F	8059
Latrobe - Gippsland	2016	Secondary	M	7904
Latrobe - Gippsland	2016	Technical or Further Educational Institution	F	2333
Latrobe - Gippsland	2016	Technical or Further Educational Institution	M	1778
Latrobe - Gippsland	2016	University or other tertiary	F	3520
Latrobe - Gippsland	2016	University or other tertiary	M	1623
Melbourne - Inner	2006		F	28347
Melbourne - Inner	2006		M	30988
Melbourne - Inner	2006	Infants/Primary	F	9646
Melbourne - Inner	2006	Infants/Primary	M	9702
Melbourne - Inner	2006	Pre-school	F	2542
Melbourne - Inner	2006	Pre-school	M	2669
Melbourne - Inner	2006	Secondary	F	7961
Melbourne - Inner	2006	Secondary	M	7914
Melbourne - Inner	2006	Technical or Further Educational Institution	F	5574
Melbourne - Inner	2006	Technical or Further Educational Institution	M	4910
Melbourne - Inner	2006	University or other tertiary	F	25375
Melbourne - Inner	2006	University or other tertiary	M	20206
Melbourne - Inner	2011		F	23909
Melbourne - Inner	2011		M	25616
Melbourne - Inner	2011	Infants/Primary	F	11079
Melbourne - Inner	2011	Infants/Primary	M	11349
Melbourne - Inner	2011	Pre-school	F	3034
Melbourne - Inner	2011	Pre-school	M	3127
Melbourne - Inner	2011	Secondary	F	8457
Melbourne - Inner	2011	Secondary	M	8327
Melbourne - Inner	2011	Technical or Further Educational Institution	F	5749
Melbourne - Inner	2011	Technical or Further Educational Institution	M	5511
Melbourne - Inner	2011	University or other tertiary	F	29312
Melbourne - Inner	2011	University or other tertiary	M	22740
Melbourne - Inner	2016		F	32284
Melbourne - Inner	2016		M	30037
Melbourne - Inner	2016	Infants/Primary	F	13255
Melbourne - Inner	2016	Infants/Primary	M	13596
Melbourne - Inner	2016	Pre-school	F	3246
Melbourne - Inner	2016	Pre-school	M	3412
Melbourne - Inner	2016	Secondary	F	9840
Melbourne - Inner	2016	Secondary	M	9608
Melbourne - Inner	2016	Technical or Further Educational Institution	F	6162
Melbourne - Inner	2016	Technical or Further Educational Institution	M	5507
Melbourne - Inner	2016	University or other tertiary	F	41253
Melbourne - Inner	2016	University or other tertiary	M	32152
Melbourne - Inner East	2006		F	11912
Melbourne - Inner East	2006		M	10482
Melbourne - Inner East	2006	Infants/Primary	F	12120
Melbourne - Inner East	2006	Infants/Primary	M	12676
Melbourne - Inner East	2006	Pre-school	F	2764
Melbourne - Inner East	2006	Pre-school	M	2935
Melbourne - Inner East	2006	Secondary	F	11446
Melbourne - Inner East	2006	Secondary	M	11651
Melbourne - Inner East	2006	Technical or Further Educational Institution	F	3050
Melbourne - Inner East	2006	Technical or Further Educational Institution	M	3066
Melbourne - Inner East	2006	University or other tertiary	F	12426
Melbourne - Inner East	2006	University or other tertiary	M	11111
Melbourne - Inner East	2011		F	10632
Melbourne - Inner East	2011		M	9647
Melbourne - Inner East	2011	Infants/Primary	F	12476
Melbourne - Inner East	2011	Infants/Primary	M	13215
Melbourne - Inner East	2011	Pre-school	F	3003
Melbourne - Inner East	2011	Pre-school	M	3158
Melbourne - Inner East	2011	Secondary	F	11939
Melbourne - Inner East	2011	Secondary	M	12194
Melbourne - Inner East	2011	Technical or Further Educational Institution	F	2943
Melbourne - Inner East	2011	Technical or Further Educational Institution	M	3202
Melbourne - Inner East	2011	University or other tertiary	F	14406
Melbourne - Inner East	2011	University or other tertiary	M	12876
Melbourne - Inner East	2016		F	11249
Melbourne - Inner East	2016		M	9767
Melbourne - Inner East	2016	Infants/Primary	F	13561
Melbourne - Inner East	2016	Infants/Primary	M	14375
Melbourne - Inner East	2016	Pre-school	F	2810
Melbourne - Inner East	2016	Pre-school	M	3031
Melbourne - Inner East	2016	Secondary	F	12858
Melbourne - Inner East	2016	Secondary	M	12845
Melbourne - Inner East	2016	Technical or Further Educational Institution	F	2538
Melbourne - Inner East	2016	Technical or Further Educational Institution	M	2792
Melbourne - Inner East	2016	University or other tertiary	F	16655
Melbourne - Inner East	2016	University or other tertiary	M	15760
Melbourne - Inner South	2006		F	16276
Melbourne - Inner South	2006		M	14500
Melbourne - Inner South	2006	Infants/Primary	F	13178
Melbourne - Inner South	2006	Infants/Primary	M	14081
Melbourne - Inner South	2006	Pre-school	F	3266
Melbourne - Inner South	2006	Pre-school	M	3386
Melbourne - Inner South	2006	Secondary	F	11044
Melbourne - Inner South	2006	Secondary	M	11247
Melbourne - Inner South	2006	Technical or Further Educational Institution	F	3236
Melbourne - Inner South	2006	Technical or Further Educational Institution	M	3305
Melbourne - Inner South	2006	University or other tertiary	F	9908
Melbourne - Inner South	2006	University or other tertiary	M	8387
Melbourne - Inner South	2011		F	12850
Melbourne - Inner South	2011		M	12054
Melbourne - Inner South	2011	Infants/Primary	F	14896
Melbourne - Inner South	2011	Infants/Primary	M	15397
Melbourne - Inner South	2011	Pre-school	F	3587
Melbourne - Inner South	2011	Pre-school	M	3961
Melbourne - Inner South	2011	Secondary	F	11469
Melbourne - Inner South	2011	Secondary	M	12053
Melbourne - Inner South	2011	Technical or Further Educational Institution	F	3231
Melbourne - Inner South	2011	Technical or Further Educational Institution	M	3423
Melbourne - Inner South	2011	University or other tertiary	F	11722
Melbourne - Inner South	2011	University or other tertiary	M	9428
Melbourne - Inner South	2016		F	13623
Melbourne - Inner South	2016		M	11843
Melbourne - Inner South	2016	Infants/Primary	F	16851
Melbourne - Inner South	2016	Infants/Primary	M	17536
Melbourne - Inner South	2016	Pre-school	F	3549
Melbourne - Inner South	2016	Pre-school	M	3926
Melbourne - Inner South	2016	Secondary	F	13062
Melbourne - Inner South	2016	Secondary	M	13390
Melbourne - Inner South	2016	Technical or Further Educational Institution	F	2699
Melbourne - Inner South	2016	Technical or Further Educational Institution	M	2751
Melbourne - Inner South	2016	University or other tertiary	F	14365
Melbourne - Inner South	2016	University or other tertiary	M	11796
Melbourne - North East	2006		F	16551
Melbourne - North East	2006		M	15934
Melbourne - North East	2006	Infants/Primary	F	15971
Melbourne - North East	2006	Infants/Primary	M	17000
Melbourne - North East	2006	Pre-school	F	3177
Melbourne - North East	2006	Pre-school	M	3463
Melbourne - North East	2006	Secondary	F	13727
Melbourne - North East	2006	Secondary	M	13780
Melbourne - North East	2006	Technical or Further Educational Institution	F	3974
Melbourne - North East	2006	Technical or Further Educational Institution	M	4792
Melbourne - North East	2006	University or other tertiary	F	9276
Melbourne - North East	2006	University or other tertiary	M	7397
Melbourne - North East	2011		F	16067
Melbourne - North East	2011		M	15286
Melbourne - North East	2011	Infants/Primary	F	16542
Melbourne - North East	2011	Infants/Primary	M	17623
Melbourne - North East	2011	Pre-school	F	3758
Melbourne - North East	2011	Pre-school	M	4071
Melbourne - North East	2011	Secondary	F	14128
Melbourne - North East	2011	Secondary	M	14197
Melbourne - North East	2011	Technical or Further Educational Institution	F	4458
Melbourne - North East	2011	Technical or Further Educational Institution	M	5031
Melbourne - North East	2011	University or other tertiary	F	12377
Melbourne - North East	2011	University or other tertiary	M	9454
Melbourne - North East	2016		F	18380
Melbourne - North East	2016		M	16452
Melbourne - North East	2016	Infants/Primary	F	19901
Melbourne - North East	2016	Infants/Primary	M	21133
Melbourne - North East	2016	Pre-school	F	4207
Melbourne - North East	2016	Pre-school	M	4480
Melbourne - North East	2016	Secondary	F	14881
Melbourne - North East	2016	Secondary	M	15540
Melbourne - North East	2016	Technical or Further Educational Institution	F	4318
Melbourne - North East	2016	Technical or Further Educational Institution	M	4466
Melbourne - North East	2016	University or other tertiary	F	15570
Melbourne - North East	2016	University or other tertiary	M	12867
Melbourne - North West	2006		F	13251
Melbourne - North West	2006		M	12584
Melbourne - North West	2006	Infants/Primary	F	12668
Melbourne - North West	2006	Infants/Primary	M	13263
Melbourne - North West	2006	Pre-school	F	2089
Melbourne - North West	2006	Pre-school	M	2382
Melbourne - North West	2006	Secondary	F	10677
Melbourne - North West	2006	Secondary	M	10585
Melbourne - North West	2006	Technical or Further Educational Institution	F	2726
Melbourne - North West	2006	Technical or Further Educational Institution	M	3157
Melbourne - North West	2006	University or other tertiary	F	4573
Melbourne - North West	2006	University or other tertiary	M	3400
Melbourne - North West	2011		F	13483
Melbourne - North West	2011		M	12996
Melbourne - North West	2011	Infants/Primary	F	12819
Melbourne - North West	2011	Infants/Primary	M	13537
Melbourne - North West	2011	Pre-school	F	2519
