SA4_NAME16	Year	Age	Sex	persons
Western Australia - Outback (North)	2006	5-14	F	5693
Western Australia - Outback (North)	2006	5-14	M	6091
Western Australia - Outback (North)	2006	15-19	F	2139
Western Australia - Outback (North)	2006	15-19	M	2355
Western Australia - Outback (North)	2006	20-24	F	2620
Western Australia - Outback (North)	2006	20-24	M	2620
Western Australia - Outback (North)	2006	25-34	F	6213
Western Australia - Outback (North)	2006	25-34	M	6648
Western Australia - Outback (North)	2006	35-44	F	5651
Western Australia - Outback (North)	2006	35-44	M	6682
Western Australia - Outback (North)	2006	45-54	F	4242
Western Australia - Outback (North)	2006	45-54	M	5586
Western Australia - Outback (North)	2006	55-64	F	2027
Western Australia - Outback (North)	2006	55-64	M	2998
Western Australia - Outback (North)	2006	65-74	F	649
Western Australia - Outback (North)	2006	65-74	M	964
Western Australia - Outback (North)	2006	75-84	F	262
Western Australia - Outback (North)	2006	75-84	M	304
Western Australia - Outback (North)	2006	85+	F	94
Western Australia - Outback (North)	2006	85+	M	76
Western Australia - Outback (North)	2011	0-4	F	3614
Western Australia - Outback (North)	2011	0-4	M	3892
Western Australia - Outback (North)	2011	5-14	F	6069
Western Australia - Outback (North)	2011	5-14	M	6486
Western Australia - Outback (North)	2011	15-19	F	2189
Western Australia - Outback (North)	2011	15-19	M	2617
Western Australia - Outback (North)	2011	20-24	F	3220
Western Australia - Outback (North)	2011	20-24	M	4418
Western Australia - Outback (North)	2011	25-34	F	8227
Western Australia - Outback (North)	2011	25-34	M	11869
Western Australia - Outback (North)	2011	35-44	F	6709
Western Australia - Outback (North)	2011	35-44	M	10777
Western Australia - Outback (North)	2011	45-54	F	5219
Western Australia - Outback (North)	2011	45-54	M	8705
Western Australia - Outback (North)	2011	55-64	F	2894
Western Australia - Outback (North)	2011	55-64	M	4951
Western Australia - Outback (North)	2011	65-74	F	795
Western Australia - Outback (North)	2011	65-74	M	1277
Western Australia - Outback (North)	2011	75-84	F	281
Western Australia - Outback (North)	2011	75-84	M	320
Western Australia - Outback (North)	2011	85+	F	83
Western Australia - Outback (North)	2011	85+	M	77
Western Australia - Outback (North)	2016	0-4	F	3690
Western Australia - Outback (North)	2016	0-4	M	3971
Western Australia - Outback (North)	2016	5-14	F	6229
Western Australia - Outback (North)	2016	5-14	M	6547
Western Australia - Outback (North)	2016	15-19	F	2048
Western Australia - Outback (North)	2016	15-19	M	2332
Western Australia - Outback (North)	2016	20-24	F	2716
Western Australia - Outback (North)	2016	20-24	M	3009
Western Australia - Outback (North)	2016	25-34	F	8711
Western Australia - Outback (North)	2016	25-34	M	11633
Western Australia - Outback (North)	2016	35-44	F	6646
Western Australia - Outback (North)	2016	35-44	M	10119
Western Australia - Outback (North)	2016	45-54	F	5439
Western Australia - Outback (North)	2016	45-54	M	8262
Western Australia - Outback (North)	2016	55-64	F	3574
Western Australia - Outback (North)	2016	55-64	M	5343
Western Australia - Outback (North)	2016	65-74	F	1124
Western Australia - Outback (North)	2016	65-74	M	1635
Western Australia - Outback (North)	2016	75-84	F	333
Western Australia - Outback (North)	2016	75-84	M	372
Western Australia - Outback (North)	2016	85+	F	98
Western Australia - Outback (North)	2016	85+	M	78
Western Australia - Outback (South)	2006	0-4	F	4049
Western Australia - Outback (South)	2006	0-4	M	4209
Western Australia - Outback (South)	2006	5-14	F	8649
Western Australia - Outback (South)	2006	5-14	M	9014
Western Australia - Outback (South)	2006	15-19	F	3550
Western Australia - Outback (South)	2006	15-19	M	3721
Western Australia - Outback (South)	2006	20-24	F	3195
Western Australia - Outback (South)	2006	20-24	M	3461
Western Australia - Outback (South)	2006	25-34	F	7577
Western Australia - Outback (South)	2006	25-34	M	7756
Western Australia - Outback (South)	2006	35-44	F	8486
Western Australia - Outback (South)	2006	35-44	M	9081
Western Australia - Outback (South)	2006	45-54	F	7230
Western Australia - Outback (South)	2006	45-54	M	8122
Western Australia - Outback (South)	2006	55-64	F	4969
Western Australia - Outback (South)	2006	55-64	M	5989
Western Australia - Outback (South)	2006	65-74	F	2903
Western Australia - Outback (South)	2006	65-74	M	3332
Western Australia - Outback (South)	2006	75-84	F	1603
Western Australia - Outback (South)	2006	75-84	M	1544
Western Australia - Outback (South)	2006	85+	F	581
Western Australia - Outback (South)	2006	85+	M	304
Western Australia - Outback (South)	2011	0-4	F	4437
Western Australia - Outback (South)	2011	0-4	M	4640
Western Australia - Outback (South)	2011	5-14	F	8594
Western Australia - Outback (South)	2011	5-14	M	8803
Western Australia - Outback (South)	2011	15-19	F	3692
Western Australia - Outback (South)	2011	15-19	M	4006
Western Australia - Outback (South)	2011	20-24	F	3630
Western Australia - Outback (South)	2011	20-24	M	4090
Western Australia - Outback (South)	2011	25-34	F	8034
Western Australia - Outback (South)	2011	25-34	M	8941
Western Australia - Outback (South)	2011	35-44	F	8585
Western Australia - Outback (South)	2011	35-44	M	9558
Western Australia - Outback (South)	2011	45-54	F	8188
Western Australia - Outback (South)	2011	45-54	M	9320
Western Australia - Outback (South)	2011	55-64	F	6194
Western Australia - Outback (South)	2011	55-64	M	7262
Western Australia - Outback (South)	2011	65-74	F	3495
Western Australia - Outback (South)	2011	65-74	M	4091
Western Australia - Outback (South)	2011	75-84	F	1868
Western Australia - Outback (South)	2011	75-84	M	1838
Western Australia - Outback (South)	2011	85+	F	692
Western Australia - Outback (South)	2011	85+	M	407
Western Australia - Outback (South)	2016	0-4	F	3996
Western Australia - Outback (South)	2016	0-4	M	4222
Western Australia - Outback (South)	2016	5-14	F	8000
Western Australia - Outback (South)	2016	5-14	M	8304
Western Australia - Outback (South)	2016	15-19	F	3477
Western Australia - Outback (South)	2016	15-19	M	3697
Western Australia - Outback (South)	2016	20-24	F	3161
Western Australia - Outback (South)	2016	20-24	M	3530
Western Australia - Outback (South)	2016	25-34	F	8143
Western Australia - Outback (South)	2016	25-34	M	8604
Western Australia - Outback (South)	2016	35-44	F	7770
Western Australia - Outback (South)	2016	35-44	M	8127
Western Australia - Outback (South)	2016	45-54	F	8181
Western Australia - Outback (South)	2016	45-54	M	9112
Western Australia - Outback (South)	2016	55-64	F	7015
Western Australia - Outback (South)	2016	55-64	M	7876
Western Australia - Outback (South)	2016	65-74	F	4438
Western Australia - Outback (South)	2016	65-74	M	5145
Western Australia - Outback (South)	2016	75-84	F	2201
Western Australia - Outback (South)	2016	75-84	M	2163
Western Australia - Outback (South)	2016	85+	F	795
Western Australia - Outback (South)	2016	85+	M	612
Migratory - Offshore - Shipping (WA)	2006	0-4	F	0
Migratory - Offshore - Shipping (WA)	2006	0-4	M	0
Migratory - Offshore - Shipping (WA)	2006	5-14	F	0
Migratory - Offshore - Shipping (WA)	2006	5-14	M	0
Migratory - Offshore - Shipping (WA)	2006	15-19	F	3
Migratory - Offshore - Shipping (WA)	2006	15-19	M	7
Migratory - Offshore - Shipping (WA)	2006	20-24	F	0
Migratory - Offshore - Shipping (WA)	2006	20-24	M	35
Migratory - Offshore - Shipping (WA)	2006	25-34	F	9
Migratory - Offshore - Shipping (WA)	2006	25-34	M	93
Migratory - Offshore - Shipping (WA)	2006	35-44	F	3
Migratory - Offshore - Shipping (WA)	2006	35-44	M	96
Migratory - Offshore - Shipping (WA)	2006	45-54	F	3
Migratory - Offshore - Shipping (WA)	2006	45-54	M	58
Migratory - Offshore - Shipping (WA)	2006	55-64	F	0
Migratory - Offshore - Shipping (WA)	2006	55-64	M	13
Migratory - Offshore - Shipping (WA)	2006	65-74	F	0
Migratory - Offshore - Shipping (WA)	2006	65-74	M	0
Migratory - Offshore - Shipping (WA)	2006	75-84	F	0
Migratory - Offshore - Shipping (WA)	2006	75-84	M	0
Migratory - Offshore - Shipping (WA)	2006	85+	F	0
Migratory - Offshore - Shipping (WA)	2006	85+	M	0
Migratory - Offshore - Shipping (WA)	2011	0-4	F	0
Migratory - Offshore - Shipping (WA)	2011	0-4	M	0
Migratory - Offshore - Shipping (WA)	2011	5-14	F	0
Migratory - Offshore - Shipping (WA)	2011	5-14	M	0
Migratory - Offshore - Shipping (WA)	2011	15-19	F	0
Migratory - Offshore - Shipping (WA)	2011	15-19	M	4
Migratory - Offshore - Shipping (WA)	2011	20-24	F	5
Migratory - Offshore - Shipping (WA)	2011	20-24	M	30
Migratory - Offshore - Shipping (WA)	2011	25-34	F	13
Migratory - Offshore - Shipping (WA)	2011	25-34	M	143
Migratory - Offshore - Shipping (WA)	2011	35-44	F	4
Migratory - Offshore - Shipping (WA)	2011	35-44	M	100
Migratory - Offshore - Shipping (WA)	2011	45-54	F	3
Migratory - Offshore - Shipping (WA)	2011	45-54	M	68
Migratory - Offshore - Shipping (WA)	2011	55-64	F	0
Migratory - Offshore - Shipping (WA)	2011	55-64	M	32
Migratory - Offshore - Shipping (WA)	2011	65-74	F	3
Migratory - Offshore - Shipping (WA)	2011	65-74	M	4
Migratory - Offshore - Shipping (WA)	2011	75-84	F	0
Migratory - Offshore - Shipping (WA)	2011	75-84	M	3
Migratory - Offshore - Shipping (WA)	2011	85+	F	0
Migratory - Offshore - Shipping (WA)	2011	85+	M	0
Migratory - Offshore - Shipping (WA)	2016	0-4	F	0
Migratory - Offshore - Shipping (WA)	2016	0-4	M	0
Migratory - Offshore - Shipping (WA)	2016	5-14	F	0
Migratory - Offshore - Shipping (WA)	2016	5-14	M	0
Migratory - Offshore - Shipping (WA)	2016	15-19	F	0
Migratory - Offshore - Shipping (WA)	2016	15-19	M	0
Migratory - Offshore - Shipping (WA)	2016	20-24	F	3
Migratory - Offshore - Shipping (WA)	2016	20-24	M	17
Migratory - Offshore - Shipping (WA)	2016	25-34	F	6
Migratory - Offshore - Shipping (WA)	2016	25-34	M	124
Migratory - Offshore - Shipping (WA)	2016	35-44	F	3
Migratory - Offshore - Shipping (WA)	2016	35-44	M	120
Migratory - Offshore - Shipping (WA)	2016	45-54	F	8
Migratory - Offshore - Shipping (WA)	2016	45-54	M	94
Migratory - Offshore - Shipping (WA)	2016	55-64	F	7
Migratory - Offshore - Shipping (WA)	2016	55-64	M	43
Migratory - Offshore - Shipping (WA)	2016	65-74	F	0
Migratory - Offshore - Shipping (WA)	2016	65-74	M	8
Migratory - Offshore - Shipping (WA)	2016	75-84	F	0
Migratory - Offshore - Shipping (WA)	2016	75-84	M	3
Migratory - Offshore - Shipping (WA)	2016	85+	F	0
Migratory - Offshore - Shipping (WA)	2016	85+	M	3
No usual address (WA)	2006	0-4	F	111
No usual address (WA)	2006	0-4	M	99
No usual address (WA)	2006	5-14	F	134
No usual address (WA)	2006	5-14	M	134
No usual address (WA)	2006	15-19	F	102
No usual address (WA)	2006	15-19	M	120
No usual address (WA)	2006	20-24	F	273
No usual address (WA)	2006	20-24	M	353
No usual address (WA)	2006	25-34	F	471
No usual address (WA)	2006	25-34	M	771
No usual address (WA)	2006	35-44	F	334
No usual address (WA)	2006	35-44	M	602
No usual address (WA)	2006	45-54	F	420
No usual address (WA)	2006	45-54	M	505
No usual address (WA)	2006	55-64	F	498
No usual address (WA)	2006	55-64	M	551
No usual address (WA)	2006	65-74	F	165
No usual address (WA)	2006	65-74	M	271
No usual address (WA)	2006	75-84	F	21
No usual address (WA)	2006	75-84	M	37
No usual address (WA)	2006	85+	F	12
No usual address (WA)	2006	85+	M	4
No usual address (WA)	2011	0-4	F	134
No usual address (WA)	2011	0-4	M	125
No usual address (WA)	2011	5-14	F	167
No usual address (WA)	2011	5-14	M	179
No usual address (WA)	2011	15-19	F	111
No usual address (WA)	2011	15-19	M	119
No usual address (WA)	2011	20-24	F	274
No usual address (WA)	2011	20-24	M	335
No usual address (WA)	2011	25-34	F	629
No usual address (WA)	2011	25-34	M	920
No usual address (WA)	2011	35-44	F	413
No usual address (WA)	2011	35-44	M	730
No usual address (WA)	2011	45-54	F	411
No usual address (WA)	2011	45-54	M	678
No usual address (WA)	2011	55-64	F	613
No usual address (WA)	2011	55-64	M	726
No usual address (WA)	2011	65-74	F	219
No usual address (WA)	2011	65-74	M	388
No usual address (WA)	2011	75-84	F	33
No usual address (WA)	2011	75-84	M	65
No usual address (WA)	2011	85+	F	6
No usual address (WA)	2011	85+	M	9
No usual address (WA)	2016	0-4	F	79
No usual address (WA)	2016	0-4	M	81
No usual address (WA)	2016	5-14	F	120
No usual address (WA)	2016	5-14	M	120
No usual address (WA)	2016	15-19	F	65
No usual address (WA)	2016	15-19	M	84
No usual address (WA)	2016	20-24	F	242
No usual address (WA)	2016	20-24	M	254
No usual address (WA)	2016	25-34	F	534
No usual address (WA)	2016	25-34	M	773
No usual address (WA)	2016	35-44	F	305
No usual address (WA)	2016	35-44	M	606
No usual address (WA)	2016	45-54	F	325
No usual address (WA)	2016	45-54	M	638
No usual address (WA)	2016	55-64	F	442
No usual address (WA)	2016	55-64	M	540
No usual address (WA)	2016	65-74	F	254
No usual address (WA)	2016	65-74	M	375
No usual address (WA)	2016	75-84	F	37
No usual address (WA)	2016	75-84	M	58
No usual address (WA)	2016	85+	F	11
No usual address (WA)	2016	85+	M	12
Hobart	2006	0-4	F	5836
Hobart	2006	0-4	M	6340
Hobart	2006	5-14	F	12868
Hobart	2006	5-14	M	13548
Hobart	2006	15-19	F	7103
Hobart	2006	15-19	M	7329
Hobart	2006	20-24	F	6989
Hobart	2006	20-24	M	7017
Hobart	2006	25-34	F	12484
Hobart	2006	25-34	M	11649
Hobart	2006	35-44	F	14675
Hobart	2006	35-44	M	13522
Hobart	2006	45-54	F	15304
Hobart	2006	45-54	M	14267
Hobart	2006	55-64	F	11882
Hobart	2006	55-64	M	11353
Hobart	2006	65-74	F	7797
Hobart	2006	65-74	M	6941
Hobart	2006	75-84	F	6275
Hobart	2006	75-84	M	4590
Hobart	2006	85+	F	2639
Hobart	2006	85+	M	1150
Hobart	2011	0-4	F	6617
Hobart	2011	0-4	M	6948
Hobart	2011	5-14	F	12670
Hobart	2011	5-14	M	13535
Hobart	2011	15-19	F	6763
Hobart	2011	15-19	M	7014
Hobart	2011	20-24	F	7220
Hobart	2011	20-24	M	7326
Hobart	2011	25-34	F	13304
Hobart	2011	25-34	M	12692
Hobart	2011	35-44	F	14612
Hobart	2011	35-44	M	13437
Hobart	2011	45-54	F	15587
Hobart	2011	45-54	M	14407
Hobart	2011	55-64	F	13866
Hobart	2011	55-64	M	13117
Hobart	2011	65-74	F	8998
Hobart	2011	65-74	M	8233
Hobart	2011	75-84	F	6093
Hobart	2011	75-84	M	4648
Hobart	2011	85+	F	3037
Hobart	2011	85+	M	1516
Hobart	2016	0-4	F	6338
Hobart	2016	0-4	M	6666
Hobart	2016	5-14	F	13158
Hobart	2016	5-14	M	13936
Hobart	2016	15-19	F	6684
Hobart	2016	15-19	M	6880
Hobart	2016	20-24	F	6952
Hobart	2016	20-24	M	7088
Hobart	2016	25-34	F	14541
Hobart	2016	25-34	M	13947
Hobart	2016	35-44	F	14411
Hobart	2016	35-44	M	13171
Hobart	2016	45-54	F	15312
Hobart	2016	45-54	M	14285
Hobart	2016	55-64	F	15358
Hobart	2016	55-64	M	14085
Hobart	2016	65-74	F	11598
Hobart	2016	65-74	M	10584
Hobart	2016	75-84	F	6703
Hobart	2016	75-84	M	5388
Hobart	2016	85+	F	3368
Hobart	2016	85+	M	1906
Launceston and North East	2006	0-4	F	3926
Launceston and North East	2006	0-4	M	4029
Launceston and North East	2006	5-14	F	9137
Launceston and North East	2006	5-14	M	9697
Launceston and North East	2006	15-19	F	4440
Launceston and North East	2006	15-19	M	4711
Launceston and North East	2006	20-24	F	4052
Launceston and North East	2006	20-24	M	4048
Launceston and North East	2006	25-34	F	7747
Launceston and North East	2006	25-34	M	7185
Launceston and North East	2006	35-44	F	9643
Launceston and North East	2006	35-44	M	9042
Launceston and North East	2006	45-54	F	9867
Launceston and North East	2006	45-54	M	9559
Launceston and North East	2006	55-64	F	8286
Launceston and North East	2006	55-64	M	8271
Launceston and North East	2006	65-74	F	5484
Launceston and North East	2006	65-74	M	5187
Launceston and North East	2006	75-84	F	4101
Launceston and North East	2006	75-84	M	3069
Launceston and North East	2006	85+	F	1678
Launceston and North East	2006	85+	M	773
Launceston and North East	2011	0-4	F	4113
Launceston and North East	2011	0-4	M	4385
Launceston and North East	2011	5-14	F	8570
Launceston and North East	2011	5-14	M	8830
Launceston and North East	2011	15-19	F	4601
Launceston and North East	2011	15-19	M	4939
Launceston and North East	2011	20-24	F	3994
Launceston and North East	2011	20-24	M	4068
Launceston and North East	2011	25-34	F	7647
Launceston and North East	2011	25-34	M	7040
Launceston and North East	2011	35-44	F	9335
Launceston and North East	2011	35-44	M	8451
Launceston and North East	2011	45-54	F	10079
Launceston and North East	2011	45-54	M	9630
Launceston and North East	2011	55-64	F	9434
Launceston and North East	2011	55-64	M	9314
Launceston and North East	2011	65-74	F	6545
Launceston and North East	2011	65-74	M	6275
Launceston and North East	2011	75-84	F	4039
Launceston and North East	2011	75-84	M	3322
Launceston and North East	2011	85+	F	1935
Launceston and North East	2011	85+	M	1025
Launceston and North East	2016	0-4	F	3718
Launceston and North East	2016	0-4	M	3954
Launceston and North East	2016	5-14	F	8265
Launceston and North East	2016	5-14	M	8525
Launceston and North East	2016	15-19	F	4235
Launceston and North East	2016	15-19	M	4563
Launceston and North East	2016	20-24	F	4144
Launceston and North East	2016	20-24	M	4512
Launceston and North East	2016	25-34	F	7715
Launceston and North East	2016	25-34	M	7318
Launceston and North East	2016	35-44	F	8353
Launceston and North East	2016	35-44	M	7536
Launceston and North East	2016	45-54	F	9962
Launceston and North East	2016	45-54	M	9373
Launceston and North East	2016	55-64	F	10309
Launceston and North East	2016	55-64	M	9741
Launceston and North East	2016	65-74	F	8366
Launceston and North East	2016	65-74	M	8165
Launceston and North East	2016	75-84	F	4497
Launceston and North East	2016	75-84	M	3852
Launceston and North East	2016	85+	F	2141
Launceston and North East	2016	85+	M	1230
South East	2006	0-4	F	996
South East	2006	0-4	M	1139
South East	2006	5-14	F	2294
South East	2006	5-14	M	2433
South East	2006	15-19	F	928
South East	2006	15-19	M	1059
South East	2006	20-24	F	659
South East	2006	20-24	M	718
South East	2006	25-34	F	1702
South East	2006	25-34	M	1607
South East	2006	35-44	F	2439
South East	2006	35-44	M	2405
South East	2006	45-54	F	2727
South East	2006	45-54	M	2810
South East	2006	55-64	F	2474
South East	2006	55-64	M	2809
South East	2006	65-74	F	1322
South East	2006	65-74	M	1603
South East	2006	75-84	F	670
South East	2006	75-84	M	696
South East	2006	85+	F	257
South East	2006	85+	M	129
South East	2011	0-4	F	1043
South East	2011	0-4	M	1082
South East	2011	5-14	F	2272
South East	2011	5-14	M	2442
South East	2011	15-19	F	869
South East	2011	15-19	M	1006
South East	2011	20-24	F	607
South East	2011	20-24	M	701
South East	2011	25-34	F	1673
South East	2011	25-34	M	1514
South East	2011	35-44	F	2408
South East	2011	35-44	M	2386
South East	2011	45-54	F	2793
South East	2011	45-54	M	2852
South East	2011	55-64	F	2980
South East	2011	55-64	M	3071
South East	2011	65-74	F	1792
South East	2011	65-74	M	2206
South East	2011	75-84	F	759
South East	2011	75-84	M	870
South East	2011	85+	F	292
South East	2011	85+	M	193
South East	2016	0-4	F	901
South East	2016	0-4	M	868
South East	2016	5-14	F	2126
South East	2016	5-14	M	2331
South East	2016	15-19	F	902
South East	2016	15-19	M	1037
South East	2016	20-24	F	646
South East	2016	20-24	M	728
South East	2016	25-34	F	1604
South East	2016	25-34	M	1561
South East	2016	35-44	F	2107
South East	2016	35-44	M	1998
South East	2016	45-54	F	2794
South East	2016	45-54	M	2742
South East	2016	55-64	F	3213
South East	2016	55-64	M	3369
South East	2016	65-74	F	2555
South East	2016	65-74	M	2875
South East	2016	75-84	F	999
South East	2016	75-84	M	1159
South East	2016	85+	F	326
South East	2016	85+	M	271
West and North West	2006	0-4	F	3071
West and North West	2006	0-4	M	3276
West and North West	2006	5-14	F	7429
West and North West	2006	5-14	M	7900
West and North West	2006	15-19	F	3458
West and North West	2006	15-19	M	3732
West and North West	2006	20-24	F	2713
West and North West	2006	20-24	M	2648
West and North West	2006	25-34	F	5955
West and North West	2006	25-34	M	5490
West and North West	2006	35-44	F	7716
West and North West	2006	35-44	M	7297
West and North West	2006	45-54	F	7780
West and North West	2006	45-54	M	7585
West and North West	2006	55-64	F	6723
West and North West	2006	55-64	M	6663
West and North West	2006	65-74	F	4607
West and North West	2006	65-74	M	4466
West and North West	2006	75-84	F	3240
West and North West	2006	75-84	M	2489
West and North West	2006	85+	F	1264
West and North West	2006	85+	M	626
West and North West	2011	0-4	F	3365
West and North West	2011	0-4	M	3582
West and North West	2011	5-14	F	7032
West and North West	2011	5-14	M	7282
West and North West	2011	15-19	F	3556
West and North West	2011	15-19	M	3835
West and North West	2011	20-24	F	2784
West and North West	2011	20-24	M	2763
West and North West	2011	25-34	F	5838
West and North West	2011	25-34	M	5342
West and North West	2011	35-44	F	7318
West and North West	2011	35-44	M	6731
West and North West	2011	45-54	F	8193
West and North West	2011	45-54	M	7841
West and North West	2011	55-64	F	7516
West and North West	2011	55-64	M	7339
West and North West	2011	65-74	F	5308
West and North West	2011	65-74	M	5317
West and North West	2011	75-84	F	3253
West and North West	2011	75-84	M	2690
West and North West	2011	85+	F	1474
West and North West	2011	85+	M	784
West and North West	2016	0-4	F	2959
West and North West	2016	0-4	M	3025
West and North West	2016	5-14	F	6480
West and North West	2016	5-14	M	6881
West and North West	2016	15-19	F	3258
West and North West	2016	15-19	M	3446
West and North West	2016	20-24	F	2793
West and North West	2016	20-24	M	2898
West and North West	2016	25-34	F	5770
West and North West	2016	25-34	M	5375
West and North West	2016	35-44	F	6304
West and North West	2016	35-44	M	5797
West and North West	2016	45-54	F	8011
West and North West	2016	45-54	M	7412
West and North West	2016	55-64	F	8142
West and North West	2016	55-64	M	7818
West and North West	2016	65-74	F	6732
West and North West	2016	65-74	M	6398
West and North West	2016	75-84	F	3728
West and North West	2016	75-84	M	3271
West and North West	2016	85+	F	1587
West and North West	2016	85+	M	942
Migratory - Offshore - Shipping (Tas.)	2006	0-4	F	0
Migratory - Offshore - Shipping (Tas.)	2006	0-4	M	0
Migratory - Offshore - Shipping (Tas.)	2006	5-14	F	0
Migratory - Offshore - Shipping (Tas.)	2006	5-14	M	0
Migratory - Offshore - Shipping (Tas.)	2006	15-19	F	0
Migratory - Offshore - Shipping (Tas.)	2006	15-19	M	0
Migratory - Offshore - Shipping (Tas.)	2006	20-24	F	0
Migratory - Offshore - Shipping (Tas.)	2006	20-24	M	0
Migratory - Offshore - Shipping (Tas.)	2006	25-34	F	3
Migratory - Offshore - Shipping (Tas.)	2006	25-34	M	19
Migratory - Offshore - Shipping (Tas.)	2006	35-44	F	4
Migratory - Offshore - Shipping (Tas.)	2006	35-44	M	31
Migratory - Offshore - Shipping (Tas.)	2006	45-54	F	4
Migratory - Offshore - Shipping (Tas.)	2006	45-54	M	15
Migratory - Offshore - Shipping (Tas.)	2006	55-64	F	0
Migratory - Offshore - Shipping (Tas.)	2006	55-64	M	10
Migratory - Offshore - Shipping (Tas.)	2006	65-74	F	0
Migratory - Offshore - Shipping (Tas.)	2006	65-74	M	0
Migratory - Offshore - Shipping (Tas.)	2006	75-84	F	0
Migratory - Offshore - Shipping (Tas.)	2006	75-84	M	0
Migratory - Offshore - Shipping (Tas.)	2006	85+	F	0
Migratory - Offshore - Shipping (Tas.)	2006	85+	M	0
Migratory - Offshore - Shipping (Tas.)	2011	0-4	F	0
Migratory - Offshore - Shipping (Tas.)	2011	0-4	M	0
Migratory - Offshore - Shipping (Tas.)	2011	5-14	F	3
Migratory - Offshore - Shipping (Tas.)	2011	5-14	M	0
Migratory - Offshore - Shipping (Tas.)	2011	15-19	F	0
Migratory - Offshore - Shipping (Tas.)	2011	15-19	M	0
Migratory - Offshore - Shipping (Tas.)	2011	20-24	F	3
Migratory - Offshore - Shipping (Tas.)	2011	20-24	M	3
Migratory - Offshore - Shipping (Tas.)	2011	25-34	F	10
Migratory - Offshore - Shipping (Tas.)	2011	25-34	M	16
Migratory - Offshore - Shipping (Tas.)	2011	35-44	F	10
Migratory - Offshore - Shipping (Tas.)	2011	35-44	M	20
Migratory - Offshore - Shipping (Tas.)	2011	45-54	F	3
Migratory - Offshore - Shipping (Tas.)	2011	45-54	M	22
Migratory - Offshore - Shipping (Tas.)	2011	55-64	F	4
Migratory - Offshore - Shipping (Tas.)	2011	55-64	M	13
Migratory - Offshore - Shipping (Tas.)	2011	65-74	F	3
Migratory - Offshore - Shipping (Tas.)	2011	65-74	M	4
Migratory - Offshore - Shipping (Tas.)	2011	75-84	F	0
Migratory - Offshore - Shipping (Tas.)	2011	75-84	M	0
Migratory - Offshore - Shipping (Tas.)	2011	85+	F	0
Migratory - Offshore - Shipping (Tas.)	2011	85+	M	0
Migratory - Offshore - Shipping (Tas.)	2016	0-4	F	0
Migratory - Offshore - Shipping (Tas.)	2016	0-4	M	0
Migratory - Offshore - Shipping (Tas.)	2016	5-14	F	0
Migratory - Offshore - Shipping (Tas.)	2016	5-14	M	0
Migratory - Offshore - Shipping (Tas.)	2016	15-19	F	0
Migratory - Offshore - Shipping (Tas.)	2016	15-19	M	0
Migratory - Offshore - Shipping (Tas.)	2016	20-24	F	4
Migratory - Offshore - Shipping (Tas.)	2016	20-24	M	6
Migratory - Offshore - Shipping (Tas.)	2016	25-34	F	3
Migratory - Offshore - Shipping (Tas.)	2016	25-34	M	15
Migratory - Offshore - Shipping (Tas.)	2016	35-44	F	0
Migratory - Offshore - Shipping (Tas.)	2016	35-44	M	5
Migratory - Offshore - Shipping (Tas.)	2016	45-54	F	3
Migratory - Offshore - Shipping (Tas.)	2016	45-54	M	10
Migratory - Offshore - Shipping (Tas.)	2016	55-64	F	4
Migratory - Offshore - Shipping (Tas.)	2016	55-64	M	8
Migratory - Offshore - Shipping (Tas.)	2016	65-74	F	3
Migratory - Offshore - Shipping (Tas.)	2016	65-74	M	4
Migratory - Offshore - Shipping (Tas.)	2016	75-84	F	0
Migratory - Offshore - Shipping (Tas.)	2016	75-84	M	0
Migratory - Offshore - Shipping (Tas.)	2016	85+	F	0
Migratory - Offshore - Shipping (Tas.)	2016	85+	M	0
No usual address (Tas.)	2006	0-4	F	24
No usual address (Tas.)	2006	0-4	M	21
No usual address (Tas.)	2006	5-14	F	26
No usual address (Tas.)	2006	5-14	M	31
No usual address (Tas.)	2006	15-19	F	27
No usual address (Tas.)	2006	15-19	M	30
No usual address (Tas.)	2006	20-24	F	41
No usual address (Tas.)	2006	20-24	M	54
No usual address (Tas.)	2006	25-34	F	90
No usual address (Tas.)	2006	25-34	M	105
No usual address (Tas.)	2006	35-44	F	47
No usual address (Tas.)	2006	35-44	M	72
No usual address (Tas.)	2006	45-54	F	58
No usual address (Tas.)	2006	45-54	M	63
No usual address (Tas.)	2006	55-64	F	59
No usual address (Tas.)	2006	55-64	M	50
No usual address (Tas.)	2006	65-74	F	19
No usual address (Tas.)	2006	65-74	M	21
No usual address (Tas.)	2006	75-84	F	6
No usual address (Tas.)	2006	75-84	M	8
No usual address (Tas.)	2006	85+	F	10
No usual address (Tas.)	2006	85+	M	3
No usual address (Tas.)	2011	0-4	F	21
No usual address (Tas.)	2011	0-4	M	22
No usual address (Tas.)	2011	5-14	F	30
No usual address (Tas.)	2011	5-14	M	28
No usual address (Tas.)	2011	15-19	F	52
No usual address (Tas.)	2011	15-19	M	44
No usual address (Tas.)	2011	20-24	F	43
No usual address (Tas.)	2011	20-24	M	59
No usual address (Tas.)	2011	25-34	F	71
No usual address (Tas.)	2011	25-34	M	133
No usual address (Tas.)	2011	35-44	F	56
No usual address (Tas.)	2011	35-44	M	103
No usual address (Tas.)	2011	45-54	F	64
No usual address (Tas.)	2011	45-54	M	87
No usual address (Tas.)	2011	55-64	F	72
No usual address (Tas.)	2011	55-64	M	89
No usual address (Tas.)	2011	65-74	F	35
