SA4_NAME16	Year	Age	persons
Queensland - Outback	2016	35-44	10202
Queensland - Outback	2016	45-54	10707
Queensland - Outback	2016	55-64	9231
Queensland - Outback	2016	65-74	5489
Queensland - Outback	2016	75-84	2197
Queensland - Outback	2016	85+	663
Sunshine Coast	2006	0-4	15903
Sunshine Coast	2006	5-14	38012
Sunshine Coast	2006	15-19	18043
Sunshine Coast	2006	20-24	13910
Sunshine Coast	2006	25-34	29132
Sunshine Coast	2006	35-44	39293
Sunshine Coast	2006	45-54	40488
Sunshine Coast	2006	55-64	35777
Sunshine Coast	2006	65-74	24668
Sunshine Coast	2006	75-84	15935
Sunshine Coast	2006	85+	5103
Sunshine Coast	2011	0-4	17747
Sunshine Coast	2011	5-14	40331
Sunshine Coast	2011	15-19	19491
Sunshine Coast	2011	20-24	14797
Sunshine Coast	2011	25-34	30475
Sunshine Coast	2011	35-44	42046
Sunshine Coast	2011	45-54	44664
Sunshine Coast	2011	55-64	41535
Sunshine Coast	2011	65-74	31096
Sunshine Coast	2011	75-84	17703
Sunshine Coast	2011	85+	7030
Sunshine Coast	2016	0-4	17827
Sunshine Coast	2016	5-14	44002
Sunshine Coast	2016	15-19	20537
Sunshine Coast	2016	20-24	17161
Sunshine Coast	2016	25-34	35083
Sunshine Coast	2016	35-44	43230
Sunshine Coast	2016	45-54	49081
Sunshine Coast	2016	55-64	47115
Sunshine Coast	2016	65-74	41517
Sunshine Coast	2016	75-84	21891
Sunshine Coast	2016	85+	9082
Toowoomba	2006	0-4	8903
Toowoomba	2006	5-14	19392
Toowoomba	2006	15-19	10370
Toowoomba	2006	20-24	9499
Toowoomba	2006	25-34	15678
Toowoomba	2006	35-44	17556
Toowoomba	2006	45-54	17210
Toowoomba	2006	55-64	13693
Toowoomba	2006	65-74	9024
Toowoomba	2006	75-84	6338
Toowoomba	2006	85+	2239
Toowoomba	2011	0-4	10176
Toowoomba	2011	5-14	19962
Toowoomba	2011	15-19	10621
Toowoomba	2011	20-24	9267
Toowoomba	2011	25-34	17217
Toowoomba	2011	35-44	18168
Toowoomba	2011	45-54	18464
Toowoomba	2011	55-64	15684
Toowoomba	2011	65-74	11024
Toowoomba	2011	75-84	6891
Toowoomba	2011	85+	2757
Toowoomba	2016	0-4	9596
Toowoomba	2016	5-14	20682
Toowoomba	2016	15-19	10243
Toowoomba	2016	20-24	10112
Toowoomba	2016	25-34	19438
Toowoomba	2016	35-44	17921
Toowoomba	2016	45-54	18886
Toowoomba	2016	55-64	17456
Toowoomba	2016	65-74	13880
Toowoomba	2016	75-84	7870
Toowoomba	2016	85+	3431
Townsville	2006	0-4	13596
Townsville	2006	5-14	29366
Townsville	2006	15-19	14902
Townsville	2006	20-24	15096
Townsville	2006	25-34	27519
Townsville	2006	35-44	28620
Townsville	2006	45-54	26524
Townsville	2006	55-64	19926
Townsville	2006	65-74	11632
Townsville	2006	75-84	7197
Townsville	2006	85+	2294
Townsville	2011	0-4	15649
Townsville	2011	5-14	30339
Townsville	2011	15-19	16595
Townsville	2011	20-24	16599
Townsville	2011	25-34	30134
Townsville	2011	35-44	30746
Townsville	2011	45-54	29511
Townsville	2011	55-64	23659
Townsville	2011	65-74	14196
Townsville	2011	75-84	7722
Townsville	2011	85+	2758
Townsville	2016	0-4	14962
Townsville	2016	5-14	30815
Townsville	2016	15-19	16050
Townsville	2016	20-24	17890
Townsville	2016	25-34	31772
Townsville	2016	35-44	29533
Townsville	2016	45-54	30186
Townsville	2016	55-64	26487
Townsville	2016	65-74	18684
Townsville	2016	75-84	9253
Townsville	2016	85+	3396
Wide Bay	2006	0-4	14951
Wide Bay	2006	5-14	36492
Wide Bay	2006	15-19	15645
Wide Bay	2006	20-24	11402
Wide Bay	2006	25-34	23898
Wide Bay	2006	35-44	32606
Wide Bay	2006	45-54	35306
Wide Bay	2006	55-64	35603
Wide Bay	2006	65-74	24925
Wide Bay	2006	75-84	14213
Wide Bay	2006	85+	4500
Wide Bay	2011	0-4	16807
Wide Bay	2011	5-14	37288
Wide Bay	2011	15-19	17172
Wide Bay	2011	20-24	12054
Wide Bay	2011	25-34	25000
Wide Bay	2011	35-44	32829
Wide Bay	2011	45-54	37875
Wide Bay	2011	55-64	40100
Wide Bay	2011	65-74	32190
Wide Bay	2011	75-84	16371
Wide Bay	2011	85+	5573
Wide Bay	2016	0-4	14865
Wide Bay	2016	5-14	36083
Wide Bay	2016	15-19	16492
Wide Bay	2016	20-24	13195
Wide Bay	2016	25-34	26563
Wide Bay	2016	35-44	30467
Wide Bay	2016	45-54	37987
Wide Bay	2016	55-64	42907
Wide Bay	2016	65-74	41675
Wide Bay	2016	75-84	20703
Wide Bay	2016	85+	6953
Migratory - Offshore - Shipping (Qld)	2006	0-4	0
Migratory - Offshore - Shipping (Qld)	2006	5-14	0
Migratory - Offshore - Shipping (Qld)	2006	15-19	3
Migratory - Offshore - Shipping (Qld)	2006	20-24	12
Migratory - Offshore - Shipping (Qld)	2006	25-34	16
Migratory - Offshore - Shipping (Qld)	2006	35-44	15
Migratory - Offshore - Shipping (Qld)	2006	45-54	24
Migratory - Offshore - Shipping (Qld)	2006	55-64	23
Migratory - Offshore - Shipping (Qld)	2006	65-74	8
Migratory - Offshore - Shipping (Qld)	2006	75-84	0
Migratory - Offshore - Shipping (Qld)	2006	85+	0
Migratory - Offshore - Shipping (Qld)	2011	0-4	0
Migratory - Offshore - Shipping (Qld)	2011	5-14	22
Migratory - Offshore - Shipping (Qld)	2011	15-19	18
Migratory - Offshore - Shipping (Qld)	2011	20-24	56
Migratory - Offshore - Shipping (Qld)	2011	25-34	66
Migratory - Offshore - Shipping (Qld)	2011	35-44	59
Migratory - Offshore - Shipping (Qld)	2011	45-54	79
Migratory - Offshore - Shipping (Qld)	2011	55-64	70
Migratory - Offshore - Shipping (Qld)	2011	65-74	57
Migratory - Offshore - Shipping (Qld)	2011	75-84	42
Migratory - Offshore - Shipping (Qld)	2011	85+	6
Migratory - Offshore - Shipping (Qld)	2016	0-4	3
Migratory - Offshore - Shipping (Qld)	2016	5-14	4
Migratory - Offshore - Shipping (Qld)	2016	15-19	11
Migratory - Offshore - Shipping (Qld)	2016	20-24	11
Migratory - Offshore - Shipping (Qld)	2016	25-34	11
Migratory - Offshore - Shipping (Qld)	2016	35-44	14
Migratory - Offshore - Shipping (Qld)	2016	45-54	24
Migratory - Offshore - Shipping (Qld)	2016	55-64	30
Migratory - Offshore - Shipping (Qld)	2016	65-74	33
Migratory - Offshore - Shipping (Qld)	2016	75-84	16
Migratory - Offshore - Shipping (Qld)	2016	85+	4
No usual address (Qld)	2006	0-4	510
No usual address (Qld)	2006	5-14	713
No usual address (Qld)	2006	15-19	535
No usual address (Qld)	2006	20-24	1295
No usual address (Qld)	2006	25-34	2209
No usual address (Qld)	2006	35-44	1706
No usual address (Qld)	2006	45-54	1918
No usual address (Qld)	2006	55-64	2473
No usual address (Qld)	2006	65-74	1162
No usual address (Qld)	2006	75-84	209
No usual address (Qld)	2006	85+	67
No usual address (Qld)	2011	0-4	494
No usual address (Qld)	2011	5-14	563
No usual address (Qld)	2011	15-19	520
No usual address (Qld)	2011	20-24	1119
No usual address (Qld)	2011	25-34	2100
No usual address (Qld)	2011	35-44	1555
No usual address (Qld)	2011	45-54	1711
No usual address (Qld)	2011	55-64	2644
No usual address (Qld)	2011	65-74	1483
No usual address (Qld)	2011	75-84	292
No usual address (Qld)	2011	85+	51
No usual address (Qld)	2016	0-4	339
No usual address (Qld)	2016	5-14	489
No usual address (Qld)	2016	15-19	408
No usual address (Qld)	2016	20-24	1133
No usual address (Qld)	2016	25-34	2293
No usual address (Qld)	2016	35-44	1485
No usual address (Qld)	2016	45-54	1663
No usual address (Qld)	2016	55-64	2373
No usual address (Qld)	2016	65-74	1916
No usual address (Qld)	2016	75-84	381
No usual address (Qld)	2016	85+	44
Adelaide - Central and Hills	2006	0-4	13784
Adelaide - Central and Hills	2006	5-14	29917
Adelaide - Central and Hills	2006	15-19	18362
Adelaide - Central and Hills	2006	20-24	20642
Adelaide - Central and Hills	2006	25-34	33307
Adelaide - Central and Hills	2006	35-44	38209
Adelaide - Central and Hills	2006	45-54	38250
Adelaide - Central and Hills	2006	55-64	31052
Adelaide - Central and Hills	2006	65-74	19179
Adelaide - Central and Hills	2006	75-84	15474
Adelaide - Central and Hills	2006	85+	6890
Adelaide - Central and Hills	2011	0-4	14368
Adelaide - Central and Hills	2011	5-14	30809
Adelaide - Central and Hills	2011	15-19	17978
Adelaide - Central and Hills	2011	20-24	21938
Adelaide - Central and Hills	2011	25-34	34953
Adelaide - Central and Hills	2011	35-44	37999
Adelaide - Central and Hills	2011	45-54	39198
Adelaide - Central and Hills	2011	55-64	34525
Adelaide - Central and Hills	2011	65-74	22498
Adelaide - Central and Hills	2011	75-84	14961
Adelaide - Central and Hills	2011	85+	7832
Adelaide - Central and Hills	2016	0-4	14177
Adelaide - Central and Hills	2016	5-14	32371
Adelaide - Central and Hills	2016	15-19	18457
Adelaide - Central and Hills	2016	20-24	21737
Adelaide - Central and Hills	2016	25-34	37009
Adelaide - Central and Hills	2016	35-44	36493
Adelaide - Central and Hills	2016	45-54	39720
Adelaide - Central and Hills	2016	55-64	36035
Adelaide - Central and Hills	2016	65-74	28522
Adelaide - Central and Hills	2016	75-84	16278
Adelaide - Central and Hills	2016	85+	8740
Adelaide - North	2006	0-4	23497
Adelaide - North	2006	5-14	50719
Adelaide - North	2006	15-19	25481
Adelaide - North	2006	20-24	25908
Adelaide - North	2006	25-34	48636
Adelaide - North	2006	35-44	54611
Adelaide - North	2006	45-54	49474
Adelaide - North	2006	55-64	39192
Adelaide - North	2006	65-74	24779
Adelaide - North	2006	75-84	16130
Adelaide - North	2006	85+	4635
Adelaide - North	2011	0-4	27129
Adelaide - North	2011	5-14	50172
Adelaide - North	2011	15-19	27233
Adelaide - North	2011	20-24	27585
Adelaide - North	2011	25-34	55692
Adelaide - North	2011	35-44	54683
Adelaide - North	2011	45-54	53372
Adelaide - North	2011	55-64	43639
Adelaide - North	2011	65-74	28435
Adelaide - North	2011	75-84	17412
Adelaide - North	2011	85+	6288
Adelaide - North	2016	0-4	29228
Adelaide - North	2016	5-14	53537
Adelaide - North	2016	15-19	26529
Adelaide - North	2016	20-24	29231
Adelaide - North	2016	25-34	62668
Adelaide - North	2016	35-44	55594
Adelaide - North	2016	45-54	55481
Adelaide - North	2016	55-64	47656
Adelaide - North	2016	65-74	35537
Adelaide - North	2016	75-84	19694
Adelaide - North	2016	85+	7927
Adelaide - South	2006	0-4	17882
Adelaide - South	2006	5-14	40205
Adelaide - South	2006	15-19	22443
Adelaide - South	2006	20-24	21872
Adelaide - South	2006	25-34	39075
Adelaide - South	2006	35-44	45297
Adelaide - South	2006	45-54	48291
Adelaide - South	2006	55-64	38761
Adelaide - South	2006	65-74	23005
Adelaide - South	2006	75-84	19714
Adelaide - South	2006	85+	7058
Adelaide - South	2011	0-4	20162
Adelaide - South	2011	5-14	39714
Adelaide - South	2011	15-19	22373
Adelaide - South	2011	20-24	22326
Adelaide - South	2011	25-34	42605
Adelaide - South	2011	35-44	45749
Adelaide - South	2011	45-54	48246
Adelaide - South	2011	55-64	44264
Adelaide - South	2011	65-74	27270
Adelaide - South	2011	75-84	18241
Adelaide - South	2011	85+	8918
Adelaide - South	2016	0-4	20487
Adelaide - South	2016	5-14	41216
Adelaide - South	2016	15-19	21523
Adelaide - South	2016	20-24	22584
Adelaide - South	2016	25-34	44796
Adelaide - South	2016	35-44	45692
Adelaide - South	2016	45-54	47463
Adelaide - South	2016	55-64	46124
Adelaide - South	2016	65-74	36251
Adelaide - South	2016	75-84	19050
Adelaide - South	2016	85+	10136
Adelaide - West	2006	0-4	10535
Adelaide - West	2006	5-14	22347
Adelaide - West	2006	15-19	12116
Adelaide - West	2006	20-24	14214
Adelaide - West	2006	25-34	26844
Adelaide - West	2006	35-44	30274
Adelaide - West	2006	45-54	28535
Adelaide - West	2006	55-64	22607
Adelaide - West	2006	65-74	17022
Adelaide - West	2006	75-84	15493
Adelaide - West	2006	85+	5245
Adelaide - West	2011	0-4	11895
Adelaide - West	2011	5-14	22377
Adelaide - West	2011	15-19	12742
Adelaide - West	2011	20-24	15452
Adelaide - West	2011	25-34	30663
Adelaide - West	2011	35-44	30502
Adelaide - West	2011	45-54	30238
Adelaide - West	2011	55-64	24973
Adelaide - West	2011	65-74	17348
Adelaide - West	2011	75-84	13840
Adelaide - West	2011	85+	6625
Adelaide - West	2016	0-4	12251
Adelaide - West	2016	5-14	22679
Adelaide - West	2016	15-19	12870
Adelaide - West	2016	20-24	15981
Adelaide - West	2016	25-34	33822
Adelaide - West	2016	35-44	29477
Adelaide - West	2016	45-54	31408
Adelaide - West	2016	55-64	27905
Adelaide - West	2016	65-74	20509
Adelaide - West	2016	75-84	13477
Adelaide - West	2016	85+	7369
Barossa - Yorke - Mid North	2006	0-4	5749
Barossa - Yorke - Mid North	2006	5-14	14379
Barossa - Yorke - Mid North	2006	15-19	6401
Barossa - Yorke - Mid North	2006	20-24	4270
Barossa - Yorke - Mid North	2006	25-34	9518
Barossa - Yorke - Mid North	2006	35-44	14109
Barossa - Yorke - Mid North	2006	45-54	15549
Barossa - Yorke - Mid North	2006	55-64	14126
Barossa - Yorke - Mid North	2006	65-74	9776
Barossa - Yorke - Mid North	2006	75-84	6601
Barossa - Yorke - Mid North	2006	85+	2313
Barossa - Yorke - Mid North	2011	0-4	6283
Barossa - Yorke - Mid North	2011	5-14	13667
Barossa - Yorke - Mid North	2011	15-19	6439
Barossa - Yorke - Mid North	2011	20-24	4623
Barossa - Yorke - Mid North	2011	25-34	9723
Barossa - Yorke - Mid North	2011	35-44	12915
Barossa - Yorke - Mid North	2011	45-54	15808
Barossa - Yorke - Mid North	2011	55-64	15843
Barossa - Yorke - Mid North	2011	65-74	11626
Barossa - Yorke - Mid North	2011	75-84	6824
Barossa - Yorke - Mid North	2011	85+	2772
Barossa - Yorke - Mid North	2016	0-4	5807
Barossa - Yorke - Mid North	2016	5-14	13376
Barossa - Yorke - Mid North	2016	15-19	6253
Barossa - Yorke - Mid North	2016	20-24	4809
Barossa - Yorke - Mid North	2016	25-34	10316
Barossa - Yorke - Mid North	2016	35-44	11700
Barossa - Yorke - Mid North	2016	45-54	15377
Barossa - Yorke - Mid North	2016	55-64	17408
Barossa - Yorke - Mid North	2016	65-74	14729
Barossa - Yorke - Mid North	2016	75-84	7528
Barossa - Yorke - Mid North	2016	85+	3207
South Australia - Outback	2006	0-4	5660
South Australia - Outback	2006	5-14	12145
South Australia - Outback	2006	15-19	5327
South Australia - Outback	2006	20-24	4787
South Australia - Outback	2006	25-34	10204
South Australia - Outback	2006	35-44	12229
South Australia - Outback	2006	45-54	11658
South Australia - Outback	2006	55-64	9391
South Australia - Outback	2006	65-74	5799
South Australia - Outback	2006	75-84	3527
South Australia - Outback	2006	85+	1117
South Australia - Outback	2011	0-4	5803
South Australia - Outback	2011	5-14	11471
South Australia - Outback	2011	15-19	5406
South Australia - Outback	2011	20-24	5169
South Australia - Outback	2011	25-34	10586
South Australia - Outback	2011	35-44	11773
South Australia - Outback	2011	45-54	12327
South Australia - Outback	2011	55-64	10244
South Australia - Outback	2011	65-74	6788
South Australia - Outback	2011	75-84	3700
South Australia - Outback	2011	85+	1324
South Australia - Outback	2016	0-4	5364
South Australia - Outback	2016	5-14	10716
South Australia - Outback	2016	15-19	4551
South Australia - Outback	2016	20-24	4653
South Australia - Outback	2016	25-34	10728
South Australia - Outback	2016	35-44	9941
South Australia - Outback	2016	45-54	11794
South Australia - Outback	2016	55-64	11181
South Australia - Outback	2016	65-74	8114
South Australia - Outback	2016	75-84	4128
South Australia - Outback	2016	85+	1644
South Australia - South East	2006	0-4	10095
South Australia - South East	2006	5-14	23638
South Australia - South East	2006	15-19	10465
South Australia - South East	2006	20-24	8115
South Australia - South East	2006	25-34	17633
South Australia - South East	2006	35-44	23894
South Australia - South East	2006	45-54	24786
South Australia - South East	2006	55-64	22335
South Australia - South East	2006	65-74	15391
South Australia - South East	2006	75-84	10454
South Australia - South East	2006	85+	3312
South Australia - South East	2011	0-4	10365
South Australia - South East	2011	5-14	22415
South Australia - South East	2011	15-19	10943
South Australia - South East	2011	20-24	8200
South Australia - South East	2011	25-34	17509
South Australia - South East	2011	35-44	22273
South Australia - South East	2011	45-54	25299
South Australia - South East	2011	55-64	25689
South Australia - South East	2011	65-74	19005
South Australia - South East	2011	75-84	11125
South Australia - South East	2011	85+	4322
South Australia - South East	2016	0-4	9660
South Australia - South East	2016	5-14	21909
South Australia - South East	2016	15-19	10326
South Australia - South East	2016	20-24	8728
South Australia - South East	2016	25-34	18205
South Australia - South East	2016	35-44	20150
South Australia - South East	2016	45-54	25158
South Australia - South East	2016	55-64	27200
South Australia - South East	2016	65-74	24917
South Australia - South East	2016	75-84	13044
South Australia - South East	2016	85+	5433
Migratory - Offshore - Shipping (SA)	2006	0-4	0
Migratory - Offshore - Shipping (SA)	2006	5-14	0
Migratory - Offshore - Shipping (SA)	2006	15-19	0
Migratory - Offshore - Shipping (SA)	2006	20-24	0
Migratory - Offshore - Shipping (SA)	2006	25-34	4
Migratory - Offshore - Shipping (SA)	2006	35-44	0
Migratory - Offshore - Shipping (SA)	2006	45-54	0
Migratory - Offshore - Shipping (SA)	2006	55-64	0
Migratory - Offshore - Shipping (SA)	2006	65-74	0
Migratory - Offshore - Shipping (SA)	2006	75-84	0
Migratory - Offshore - Shipping (SA)	2006	85+	0
Migratory - Offshore - Shipping (SA)	2011	0-4	0
Migratory - Offshore - Shipping (SA)	2011	5-14	0
Migratory - Offshore - Shipping (SA)	2011	15-19	0
Migratory - Offshore - Shipping (SA)	2011	20-24	0
Migratory - Offshore - Shipping (SA)	2011	25-34	3
Migratory - Offshore - Shipping (SA)	2011	35-44	3
Migratory - Offshore - Shipping (SA)	2011	45-54	0
Migratory - Offshore - Shipping (SA)	2011	55-64	0
Migratory - Offshore - Shipping (SA)	2011	65-74	0
Migratory - Offshore - Shipping (SA)	2011	75-84	0
Migratory - Offshore - Shipping (SA)	2011	85+	0
Migratory - Offshore - Shipping (SA)	2016	0-4	0
Migratory - Offshore - Shipping (SA)	2016	5-14	0
Migratory - Offshore - Shipping (SA)	2016	15-19	0
Migratory - Offshore - Shipping (SA)	2016	20-24	0
Migratory - Offshore - Shipping (SA)	2016	25-34	0
Migratory - Offshore - Shipping (SA)	2016	35-44	0
Migratory - Offshore - Shipping (SA)	2016	45-54	0
Migratory - Offshore - Shipping (SA)	2016	55-64	3
Migratory - Offshore - Shipping (SA)	2016	65-74	0
Migratory - Offshore - Shipping (SA)	2016	75-84	0
Migratory - Offshore - Shipping (SA)	2016	85+	0
No usual address (SA)	2006	0-4	127
No usual address (SA)	2006	5-14	147
No usual address (SA)	2006	15-19	168
No usual address (SA)	2006	20-24	305
No usual address (SA)	2006	25-34	524
No usual address (SA)	2006	35-44	441
No usual address (SA)	2006	45-54	342
No usual address (SA)	2006	55-64	357
No usual address (SA)	2006	65-74	149
No usual address (SA)	2006	75-84	40
No usual address (SA)	2006	85+	26
No usual address (SA)	2011	0-4	132
No usual address (SA)	2011	5-14	169
No usual address (SA)	2011	15-19	145
No usual address (SA)	2011	20-24	287
No usual address (SA)	2011	25-34	588
No usual address (SA)	2011	35-44	479
No usual address (SA)	2011	45-54	458
No usual address (SA)	2011	55-64	428
No usual address (SA)	2011	65-74	228
No usual address (SA)	2011	75-84	84
No usual address (SA)	2011	85+	77
No usual address (SA)	2016	0-4	91
No usual address (SA)	2016	5-14	129
No usual address (SA)	2016	15-19	173
No usual address (SA)	2016	20-24	266
No usual address (SA)	2016	25-34	556
No usual address (SA)	2016	35-44	421
No usual address (SA)	2016	45-54	474
No usual address (SA)	2016	55-64	403
No usual address (SA)	2016	65-74	271
No usual address (SA)	2016	75-84	59
No usual address (SA)	2016	85+	22
Bunbury	2006	0-4	8999
Bunbury	2006	5-14	21319
Bunbury	2006	15-19	9719
Bunbury	2006	20-24	6950
Bunbury	2006	25-34	15974
Bunbury	2006	35-44	21065
Bunbury	2006	45-54	20750
Bunbury	2006	55-64	15795
Bunbury	2006	65-74	9685
Bunbury	2006	75-84	6066
Bunbury	2006	85+	1870
Bunbury	2011	0-4	10973
Bunbury	2011	5-14	22740
Bunbury	2011	15-19	10330
Bunbury	2011	20-24	7960
Bunbury	2011	25-34	18386
Bunbury	2011	35-44	22733
Bunbury	2011	45-54	23041
Bunbury	2011	55-64	20122
Bunbury	2011	65-74	12511
Bunbury	2011	75-84	6857
Bunbury	2011	85+	2450
Bunbury	2016	0-4	11118
Bunbury	2016	5-14	24646
Bunbury	2016	15-19	10870
Bunbury	2016	20-24	8013
Bunbury	2016	25-34	19851
Bunbury	2016	35-44	23043
Bunbury	2016	45-54	24780
Bunbury	2016	55-64	23633
Bunbury	2016	65-74	18211
Bunbury	2016	75-84	8844
Bunbury	2016	85+	3318
Mandurah	2006	0-4	3580
Mandurah	2006	5-14	9029
Mandurah	2006	15-19	4390
Mandurah	2006	20-24	3079
Mandurah	2006	25-34	6155
Mandurah	2006	35-44	8557
Mandurah	2006	45-54	9018
Mandurah	2006	55-64	9364
Mandurah	2006	65-74	7792
Mandurah	2006	75-84	4687
Mandurah	2006	85+	1192
Mandurah	2011	0-4	5237
Mandurah	2011	5-14	10553
Mandurah	2011	15-19	5497
Mandurah	2011	20-24	4458
Mandurah	2011	25-34	8517
Mandurah	2011	35-44	10202
Mandurah	2011	45-54	10949
Mandurah	2011	55-64	11009
Mandurah	2011	65-74	9515
Mandurah	2011	75-84	5628
Mandurah	2011	85+	1729
Mandurah	2016	0-4	5567
Mandurah	2016	5-14	11992
Mandurah	2016	15-19	5823
Mandurah	2016	20-24	5129
Mandurah	2016	25-34	10359
Mandurah	2016	35-44	11114
Mandurah	2016	45-54	12586
Mandurah	2016	55-64	12388
Mandurah	2016	65-74	12177
Mandurah	2016	75-84	7189
Mandurah	2016	85+	2416
Perth - Inner	2006	0-4	7201
Perth - Inner	2006	5-14	14465
Perth - Inner	2006	15-19	9786
Perth - Inner	2006	20-24	13155
Perth - Inner	2006	25-34	21660
Perth - Inner	2006	35-44	20742
Perth - Inner	2006	45-54	20194
Perth - Inner	2006	55-64	15215
Perth - Inner	2006	65-74	8916
Perth - Inner	2006	75-84	7107
Perth - Inner	2006	85+	3702
Perth - Inner	2011	0-4	8006
Perth - Inner	2011	5-14	15838
Perth - Inner	2011	15-19	9286
Perth - Inner	2011	20-24	13963
Perth - Inner	2011	25-34	28283
Perth - Inner	2011	35-44	21730
Perth - Inner	2011	45-54	20995
Perth - Inner	2011	55-64	17479
Perth - Inner	2011	65-74	10477
Perth - Inner	2011	75-84	6688
Perth - Inner	2011	85+	3613
Perth - Inner	2016	0-4	8185
Perth - Inner	2016	5-14	17809
Perth - Inner	2016	15-19	9449
Perth - Inner	2016	20-24	13348
Perth - Inner	2016	25-34	32158
Perth - Inner	2016	35-44	23008
Perth - Inner	2016	45-54	21877
Perth - Inner	2016	55-64	18664
Perth - Inner	2016	65-74	13383
Perth - Inner	2016	75-84	7465
Perth - Inner	2016	85+	3961
Perth - North East	2006	0-4	12986
Perth - North East	2006	5-14	27981
Perth - North East	2006	15-19	14141
Perth - North East	2006	20-24	12768
Perth - North East	2006	25-34	26575
Perth - North East	2006	35-44	31508
Perth - North East	2006	45-54	27982
Perth - North East	2006	55-64	21004
Perth - North East	2006	65-74	12059
Perth - North East	2006	75-84	7425
Perth - North East	2006	85+	2422
Perth - North East	2011	0-4	14808
Perth - North East	2011	5-14	28819
Perth - North East	2011	15-19	14947
Perth - North East	2011	20-24	14983
Perth - North East	2011	25-34	30955
Perth - North East	2011	35-44	33521
Perth - North East	2011	45-54	31277
Perth - North East	2011	55-64	24781
Perth - North East	2011	65-74	14641
Perth - North East	2011	75-84	8076
Perth - North East	2011	85+	3088
Perth - North East	2016	0-4	16743
Perth - North East	2016	5-14	31719
Perth - North East	2016	15-19	15442
Perth - North East	2016	20-24	16532
Perth - North East	2016	25-34	39378
Perth - North East	2016	35-44	36003
Perth - North East	2016	45-54	34778
Perth - North East	2016	55-64	27999
Perth - North East	2016	65-74	19081
Perth - North East	2016	75-84	9581
Perth - North East	2016	85+	3769
Perth - North West	2006	0-4	26965
Perth - North West	2006	5-14	58377
Perth - North West	2006	15-19	31367
Perth - North West	2006	20-24	29550
Perth - North West	2006	25-34	56640
Perth - North West	2006	35-44	64965
Perth - North West	2006	45-54	60182
Perth - North West	2006	55-64	44742
Perth - North West	2006	65-74	26169
Perth - North West	2006	75-84	16779
Perth - North West	2006	85+	5336
Perth - North West	2011	0-4	33622
Perth - North West	2011	5-14	63563
Perth - North West	2011	15-19	33540
Perth - North West	2011	20-24	34095
Perth - North West	2011	25-34	69585
Perth - North West	2011	35-44	72877
Perth - North West	2011	45-54	66272
Perth - North West	2011	55-64	52665
Perth - North West	2011	65-74	30967
Perth - North West	2011	75-84	18456
Perth - North West	2011	85+	7310
Perth - North West	2016	0-4	35860
Perth - North West	2016	5-14	69697
Perth - North West	2016	15-19	33968
Perth - North West	2016	20-24	34593
Perth - North West	2016	25-34	82322
Perth - North West	2016	35-44	76723
Perth - North West	2016	45-54	73099
Perth - North West	2016	55-64	57893
Perth - North West	2016	65-74	40522
Perth - North West	2016	75-84	21602
Perth - North West	2016	85+	8828
Perth - South East	2006	0-4	22909
Perth - South East	2006	5-14	49283
Perth - South East	2006	15-19	28731
Perth - South East	2006	20-24	31375
Perth - South East	2006	25-34	53010
Perth - South East	2006	35-44	54082
Perth - South East	2006	45-54	52967
Perth - South East	2006	55-64	41696
Perth - South East	2006	65-74	23201
Perth - South East	2006	75-84	15506
Perth - South East	2006	85+	5615
Perth - South East	2011	0-4	28677
Perth - South East	2011	5-14	52617
Perth - South East	2011	15-19	30075
Perth - South East	2011	20-24	36798
Perth - South East	2011	25-34	68228
Perth - South East	2011	35-44	60854
Perth - South East	2011	45-54	56572
Perth - South East	2011	55-64	48537
Perth - South East	2011	65-74	28230
Perth - South East	2011	75-84	16254
Perth - South East	2011	85+	6778
Perth - South East	2016	0-4	33202
Perth - South East	2016	5-14	59753
Perth - South East	2016	15-19	30237
Perth - South East	2016	20-24	37063
Perth - South East	2016	25-34	83212
Perth - South East	2016	35-44	68863
Perth - South East	2016	45-54	61189
Perth - South East	2016	55-64	51682
Perth - South East	2016	65-74	36331
Perth - South East	2016	75-84	18742
Perth - South East	2016	85+	8082
Perth - South West	2006	0-4	19252
Perth - South West	2006	5-14	42827
Perth - South West	2006	15-19	22455
Perth - South West	2006	20-24	21054
Perth - South West	2006	25-34	38909
Perth - South West	2006	35-44	46793
Perth - South West	2006	45-54	43646
Perth - South West	2006	55-64	32551
Perth - South West	2006	65-74	20807
Perth - South West	2006	75-84	14058
Perth - South West	2006	85+	4461
Perth - South West	2011	0-4	24471
Perth - South West	2011	5-14	46199
Perth - South West	2011	15-19	24405
Perth - South West	2011	20-24	24886
Perth - South West	2011	25-34	48162
Perth - South West	2011	35-44	52233
Perth - South West	2011	45-54	48939
Perth - South West	2011	55-64	38716
Perth - South West	2011	65-74	23827
Perth - South West	2011	75-84	15180
Perth - South West	2011	85+	5732
Perth - South West	2016	0-4	27157
Perth - South West	2016	5-14	52644
Perth - South West	2016	15-19	25210
Perth - South West	2016	20-24	26764
Perth - South West	2016	25-34	59255
Perth - South West	2016	35-44	56905
Perth - South West	2016	45-54	55163
Perth - South West	2016	55-64	44330
Perth - South West	2016	65-74	30873
Perth - South West	2016	75-84	17425
Perth - South West	2016	85+	7599
Western Australia - Wheat Belt	2006	0-4	8057
Western Australia - Wheat Belt	2006	5-14	18624
Western Australia - Wheat Belt	2006	15-19	7417
