SA4_NAME16	Year	NonSchoolQualification	Sex	persons
Perth - South West	2006	Certificate III and IV Level	F	9216
Perth - South West	2006	Certificate III and IV Level	M	27756
Perth - South West	2006	Advanced Diploma and Diploma	F	10777
Perth - South West	2006	Advanced Diploma and Diploma	M	8260
Perth - South West	2006	Bachelor	F	15258
Perth - South West	2006	Bachelor	M	12672
Perth - South West	2006	Graduate Diploma and Graduate Certificate	F	2178
Perth - South West	2006	Graduate Diploma and Graduate Certificate	M	1199
Perth - South West	2006	Postgraduate	F	2249
Perth - South West	2006	Postgraduate	M	3266
Perth - South West	2011		F	117365
Perth - South West	2011		M	103963
Perth - South West	2011	Certificate nfd	F	3074
Perth - South West	2011	Certificate nfd	M	1392
Perth - South West	2011	Certificate I and II Level	F	2269
Perth - South West	2011	Certificate I and II Level	M	1217
Perth - South West	2011	Certificate III and IV Level	F	13424
Perth - South West	2011	Certificate III and IV Level	M	33728
Perth - South West	2011	Advanced Diploma and Diploma	F	13717
Perth - South West	2011	Advanced Diploma and Diploma	M	10474
Perth - South West	2011	Bachelor	F	21693
Perth - South West	2011	Bachelor	M	16806
Perth - South West	2011	Graduate Diploma and Graduate Certificate	F	3231
Perth - South West	2011	Graduate Diploma and Graduate Certificate	M	1805
Perth - South West	2011	Postgraduate	F	3886
Perth - South West	2011	Postgraduate	M	4703
Perth - South West	2016		F	123987
Perth - South West	2016		M	112500
Perth - South West	2016	Certificate nfd	F	4233
Perth - South West	2016	Certificate nfd	M	2436
Perth - South West	2016	Certificate I and II Level	F	2627
Perth - South West	2016	Certificate I and II Level	M	1436
Perth - South West	2016	Certificate III and IV Level	F	17674
Perth - South West	2016	Certificate III and IV Level	M	39261
Perth - South West	2016	Advanced Diploma and Diploma	F	16778
Perth - South West	2016	Advanced Diploma and Diploma	M	13058
Perth - South West	2016	Bachelor	F	28587
Perth - South West	2016	Bachelor	M	20837
Perth - South West	2016	Graduate Diploma and Graduate Certificate	F	4569
Perth - South West	2016	Graduate Diploma and Graduate Certificate	M	2361
Perth - South West	2016	Postgraduate	F	6273
Perth - South West	2016	Postgraduate	M	6716
Western Australia - Wheat Belt	2006		F	46258
Western Australia - Wheat Belt	2006		M	45940
Western Australia - Wheat Belt	2006	Certificate nfd	F	1084
Western Australia - Wheat Belt	2006	Certificate nfd	M	559
Western Australia - Wheat Belt	2006	Certificate I and II Level	F	796
Western Australia - Wheat Belt	2006	Certificate I and II Level	M	440
Western Australia - Wheat Belt	2006	Certificate III and IV Level	F	3607
Western Australia - Wheat Belt	2006	Certificate III and IV Level	M	10085
Western Australia - Wheat Belt	2006	Advanced Diploma and Diploma	F	3596
Western Australia - Wheat Belt	2006	Advanced Diploma and Diploma	M	2285
Western Australia - Wheat Belt	2006	Bachelor	F	4262
Western Australia - Wheat Belt	2006	Bachelor	M	2344
Western Australia - Wheat Belt	2006	Graduate Diploma and Graduate Certificate	F	644
Western Australia - Wheat Belt	2006	Graduate Diploma and Graduate Certificate	M	268
Western Australia - Wheat Belt	2006	Postgraduate	F	287
Western Australia - Wheat Belt	2006	Postgraduate	M	401
Western Australia - Wheat Belt	2011		F	45681
Western Australia - Wheat Belt	2011		M	46407
Western Australia - Wheat Belt	2011	Certificate nfd	F	1145
Western Australia - Wheat Belt	2011	Certificate nfd	M	580
Western Australia - Wheat Belt	2011	Certificate I and II Level	F	1012
Western Australia - Wheat Belt	2011	Certificate I and II Level	M	528
Western Australia - Wheat Belt	2011	Certificate III and IV Level	F	5056
Western Australia - Wheat Belt	2011	Certificate III and IV Level	M	12160
Western Australia - Wheat Belt	2011	Advanced Diploma and Diploma	F	4255
Western Australia - Wheat Belt	2011	Advanced Diploma and Diploma	M	2578
Western Australia - Wheat Belt	2011	Bachelor	F	5060
Western Australia - Wheat Belt	2011	Bachelor	M	2801
Western Australia - Wheat Belt	2011	Graduate Diploma and Graduate Certificate	F	863
Western Australia - Wheat Belt	2011	Graduate Diploma and Graduate Certificate	M	323
Western Australia - Wheat Belt	2011	Postgraduate	F	460
Western Australia - Wheat Belt	2011	Postgraduate	M	532
Western Australia - Wheat Belt	2016		F	44956
Western Australia - Wheat Belt	2016		M	46475
Western Australia - Wheat Belt	2016	Certificate nfd	F	1417
Western Australia - Wheat Belt	2016	Certificate nfd	M	962
Western Australia - Wheat Belt	2016	Certificate I and II Level	F	1125
Western Australia - Wheat Belt	2016	Certificate I and II Level	M	628
Western Australia - Wheat Belt	2016	Certificate III and IV Level	F	6104
Western Australia - Wheat Belt	2016	Certificate III and IV Level	M	13749
Western Australia - Wheat Belt	2016	Advanced Diploma and Diploma	F	5045
Western Australia - Wheat Belt	2016	Advanced Diploma and Diploma	M	3022
Western Australia - Wheat Belt	2016	Bachelor	F	5876
Western Australia - Wheat Belt	2016	Bachelor	M	3170
Western Australia - Wheat Belt	2016	Graduate Diploma and Graduate Certificate	F	1039
Western Australia - Wheat Belt	2016	Graduate Diploma and Graduate Certificate	M	402
Western Australia - Wheat Belt	2016	Postgraduate	F	732
Western Australia - Wheat Belt	2016	Postgraduate	M	654
Western Australia - Outback (North)	2006		F	25510
Western Australia - Outback (North)	2006		M	26964
Western Australia - Outback (North)	2006	Certificate nfd	F	441
Western Australia - Outback (North)	2006	Certificate nfd	M	305
Western Australia - Outback (North)	2006	Certificate I and II Level	F	494
Western Australia - Outback (North)	2006	Certificate I and II Level	M	287
Western Australia - Outback (North)	2006	Certificate III and IV Level	F	1768
Western Australia - Outback (North)	2006	Certificate III and IV Level	M	6986
Western Australia - Outback (North)	2006	Advanced Diploma and Diploma	F	1481
Western Australia - Outback (North)	2006	Advanced Diploma and Diploma	M	1084
Western Australia - Outback (North)	2006	Bachelor	F	2369
Western Australia - Outback (North)	2006	Bachelor	M	1536
Western Australia - Outback (North)	2006	Graduate Diploma and Graduate Certificate	F	377
Western Australia - Outback (North)	2006	Graduate Diploma and Graduate Certificate	M	179
Western Australia - Outback (North)	2006	Postgraduate	F	257
Western Australia - Outback (North)	2006	Postgraduate	M	265
Western Australia - Outback (North)	2011		F	28224
Western Australia - Outback (North)	2011		M	36406
Western Australia - Outback (North)	2011	Certificate nfd	F	547
Western Australia - Outback (North)	2011	Certificate nfd	M	359
Western Australia - Outback (North)	2011	Certificate I and II Level	F	704
Western Australia - Outback (North)	2011	Certificate I and II Level	M	455
Western Australia - Outback (North)	2011	Certificate III and IV Level	F	2922
Western Australia - Outback (North)	2011	Certificate III and IV Level	M	12503
Western Australia - Outback (North)	2011	Advanced Diploma and Diploma	F	2255
Western Australia - Outback (North)	2011	Advanced Diploma and Diploma	M	2071
Western Australia - Outback (North)	2011	Bachelor	F	3670
Western Australia - Outback (North)	2011	Bachelor	M	2765
Western Australia - Outback (North)	2011	Graduate Diploma and Graduate Certificate	F	532
Western Australia - Outback (North)	2011	Graduate Diploma and Graduate Certificate	M	300
Western Australia - Outback (North)	2011	Postgraduate	F	439
Western Australia - Outback (North)	2011	Postgraduate	M	528
Western Australia - Outback (North)	2016		F	27744
Western Australia - Outback (North)	2016		M	32757
Western Australia - Outback (North)	2016	Certificate nfd	F	662
Western Australia - Outback (North)	2016	Certificate nfd	M	616
Western Australia - Outback (North)	2016	Certificate I and II Level	F	769
Western Australia - Outback (North)	2016	Certificate I and II Level	M	521
Western Australia - Outback (North)	2016	Certificate III and IV Level	F	3474
Western Australia - Outback (North)	2016	Certificate III and IV Level	M	13099
Western Australia - Outback (North)	2016	Advanced Diploma and Diploma	F	2640
Western Australia - Outback (North)	2016	Advanced Diploma and Diploma	M	2399
Western Australia - Outback (North)	2016	Bachelor	F	4032
Western Australia - Outback (North)	2016	Bachelor	M	2908
Western Australia - Outback (North)	2016	Graduate Diploma and Graduate Certificate	F	642
Western Australia - Outback (North)	2016	Graduate Diploma and Graduate Certificate	M	326
Western Australia - Outback (North)	2016	Postgraduate	F	651
Western Australia - Outback (North)	2016	Postgraduate	M	676
Western Australia - Outback (South)	2006		F	41630
Western Australia - Outback (South)	2006		M	40706
Western Australia - Outback (South)	2006	Certificate nfd	F	857
Western Australia - Outback (South)	2006	Certificate nfd	M	432
Western Australia - Outback (South)	2006	Certificate I and II Level	F	745
Western Australia - Outback (South)	2006	Certificate I and II Level	M	406
Western Australia - Outback (South)	2006	Certificate III and IV Level	F	2983
Western Australia - Outback (South)	2006	Certificate III and IV Level	M	10626
Western Australia - Outback (South)	2006	Advanced Diploma and Diploma	F	2529
Western Australia - Outback (South)	2006	Advanced Diploma and Diploma	M	1692
Western Australia - Outback (South)	2006	Bachelor	F	3312
Western Australia - Outback (South)	2006	Bachelor	M	2065
Western Australia - Outback (South)	2006	Graduate Diploma and Graduate Certificate	F	495
Western Australia - Outback (South)	2006	Graduate Diploma and Graduate Certificate	M	229
Western Australia - Outback (South)	2006	Postgraduate	F	234
Western Australia - Outback (South)	2006	Postgraduate	M	381
Western Australia - Outback (South)	2011		F	42836
Western Australia - Outback (South)	2011		M	43143
Western Australia - Outback (South)	2011	Certificate nfd	F	873
Western Australia - Outback (South)	2011	Certificate nfd	M	426
Western Australia - Outback (South)	2011	Certificate I and II Level	F	999
Western Australia - Outback (South)	2011	Certificate I and II Level	M	536
Western Australia - Outback (South)	2011	Certificate III and IV Level	F	4283
Western Australia - Outback (South)	2011	Certificate III and IV Level	M	13321
Western Australia - Outback (South)	2011	Advanced Diploma and Diploma	F	3207
Western Australia - Outback (South)	2011	Advanced Diploma and Diploma	M	2182
Western Australia - Outback (South)	2011	Bachelor	F	4158
Western Australia - Outback (South)	2011	Bachelor	M	2519
Western Australia - Outback (South)	2011	Graduate Diploma and Graduate Certificate	F	647
Western Australia - Outback (South)	2011	Graduate Diploma and Graduate Certificate	M	307
Western Australia - Outback (South)	2011	Postgraduate	F	412
Western Australia - Outback (South)	2011	Postgraduate	M	516
Western Australia - Outback (South)	2016		F	40258
Western Australia - Outback (South)	2016		M	40364
Western Australia - Outback (South)	2016	Certificate nfd	F	1118
Western Australia - Outback (South)	2016	Certificate nfd	M	761
Western Australia - Outback (South)	2016	Certificate I and II Level	F	1028
Western Australia - Outback (South)	2016	Certificate I and II Level	M	618
Western Australia - Outback (South)	2016	Certificate III and IV Level	F	5117
Western Australia - Outback (South)	2016	Certificate III and IV Level	M	13506
Western Australia - Outback (South)	2016	Advanced Diploma and Diploma	F	3661
Western Australia - Outback (South)	2016	Advanced Diploma and Diploma	M	2467
Western Australia - Outback (South)	2016	Bachelor	F	4601
Western Australia - Outback (South)	2016	Bachelor	M	2668
Western Australia - Outback (South)	2016	Graduate Diploma and Graduate Certificate	F	794
Western Australia - Outback (South)	2016	Graduate Diploma and Graduate Certificate	M	346
Western Australia - Outback (South)	2016	Postgraduate	F	593
Western Australia - Outback (South)	2016	Postgraduate	M	661
Migratory - Offshore - Shipping (WA)	2006		F	14
Migratory - Offshore - Shipping (WA)	2006		M	180
Migratory - Offshore - Shipping (WA)	2006	Certificate nfd	F	0
Migratory - Offshore - Shipping (WA)	2006	Certificate nfd	M	0
Migratory - Offshore - Shipping (WA)	2006	Certificate I and II Level	F	0
Migratory - Offshore - Shipping (WA)	2006	Certificate I and II Level	M	4
Migratory - Offshore - Shipping (WA)	2006	Certificate III and IV Level	F	9
Migratory - Offshore - Shipping (WA)	2006	Certificate III and IV Level	M	101
Migratory - Offshore - Shipping (WA)	2006	Advanced Diploma and Diploma	F	0
Migratory - Offshore - Shipping (WA)	2006	Advanced Diploma and Diploma	M	17
Migratory - Offshore - Shipping (WA)	2006	Bachelor	F	3
Migratory - Offshore - Shipping (WA)	2006	Bachelor	M	12
Migratory - Offshore - Shipping (WA)	2006	Graduate Diploma and Graduate Certificate	F	0
Migratory - Offshore - Shipping (WA)	2006	Graduate Diploma and Graduate Certificate	M	0
Migratory - Offshore - Shipping (WA)	2006	Postgraduate	F	0
Migratory - Offshore - Shipping (WA)	2006	Postgraduate	M	0
Migratory - Offshore - Shipping (WA)	2011		F	18
Migratory - Offshore - Shipping (WA)	2011		M	185
Migratory - Offshore - Shipping (WA)	2011	Certificate nfd	F	0
Migratory - Offshore - Shipping (WA)	2011	Certificate nfd	M	8
Migratory - Offshore - Shipping (WA)	2011	Certificate I and II Level	F	0
Migratory - Offshore - Shipping (WA)	2011	Certificate I and II Level	M	12
Migratory - Offshore - Shipping (WA)	2011	Certificate III and IV Level	F	7
Migratory - Offshore - Shipping (WA)	2011	Certificate III and IV Level	M	125
Migratory - Offshore - Shipping (WA)	2011	Advanced Diploma and Diploma	F	0
Migratory - Offshore - Shipping (WA)	2011	Advanced Diploma and Diploma	M	31
Migratory - Offshore - Shipping (WA)	2011	Bachelor	F	5
Migratory - Offshore - Shipping (WA)	2011	Bachelor	M	17
Migratory - Offshore - Shipping (WA)	2011	Graduate Diploma and Graduate Certificate	F	0
Migratory - Offshore - Shipping (WA)	2011	Graduate Diploma and Graduate Certificate	M	0
Migratory - Offshore - Shipping (WA)	2011	Postgraduate	F	3
Migratory - Offshore - Shipping (WA)	2011	Postgraduate	M	3
Migratory - Offshore - Shipping (WA)	2016		F	15
Migratory - Offshore - Shipping (WA)	2016		M	170
Migratory - Offshore - Shipping (WA)	2016	Certificate nfd	F	0
Migratory - Offshore - Shipping (WA)	2016	Certificate nfd	M	13
Migratory - Offshore - Shipping (WA)	2016	Certificate I and II Level	F	0
Migratory - Offshore - Shipping (WA)	2016	Certificate I and II Level	M	3
Migratory - Offshore - Shipping (WA)	2016	Certificate III and IV Level	F	4
Migratory - Offshore - Shipping (WA)	2016	Certificate III and IV Level	M	130
Migratory - Offshore - Shipping (WA)	2016	Advanced Diploma and Diploma	F	4
Migratory - Offshore - Shipping (WA)	2016	Advanced Diploma and Diploma	M	52
Migratory - Offshore - Shipping (WA)	2016	Bachelor	F	3
Migratory - Offshore - Shipping (WA)	2016	Bachelor	M	31
Migratory - Offshore - Shipping (WA)	2016	Graduate Diploma and Graduate Certificate	F	0
Migratory - Offshore - Shipping (WA)	2016	Graduate Diploma and Graduate Certificate	M	0
Migratory - Offshore - Shipping (WA)	2016	Postgraduate	F	0
Migratory - Offshore - Shipping (WA)	2016	Postgraduate	M	9
No usual address (WA)	2006		F	1688
No usual address (WA)	2006		M	2170
No usual address (WA)	2006	Certificate nfd	F	46
No usual address (WA)	2006	Certificate nfd	M	32
No usual address (WA)	2006	Certificate I and II Level	F	45
No usual address (WA)	2006	Certificate I and II Level	M	36
No usual address (WA)	2006	Certificate III and IV Level	F	191
No usual address (WA)	2006	Certificate III and IV Level	M	743
No usual address (WA)	2006	Advanced Diploma and Diploma	F	194
No usual address (WA)	2006	Advanced Diploma and Diploma	M	156
No usual address (WA)	2006	Bachelor	F	295
No usual address (WA)	2006	Bachelor	M	244
No usual address (WA)	2006	Graduate Diploma and Graduate Certificate	F	36
No usual address (WA)	2006	Graduate Diploma and Graduate Certificate	M	15
No usual address (WA)	2006	Postgraduate	F	46
No usual address (WA)	2006	Postgraduate	M	46
No usual address (WA)	2011		F	1854
No usual address (WA)	2011		M	2616
No usual address (WA)	2011	Certificate nfd	F	47
No usual address (WA)	2011	Certificate nfd	M	37
No usual address (WA)	2011	Certificate I and II Level	F	48
No usual address (WA)	2011	Certificate I and II Level	M	39
No usual address (WA)	2011	Certificate III and IV Level	F	264
No usual address (WA)	2011	Certificate III and IV Level	M	957
No usual address (WA)	2011	Advanced Diploma and Diploma	F	238
No usual address (WA)	2011	Advanced Diploma and Diploma	M	222
No usual address (WA)	2011	Bachelor	F	439
No usual address (WA)	2011	Bachelor	M	317
No usual address (WA)	2011	Graduate Diploma and Graduate Certificate	F	61
No usual address (WA)	2011	Graduate Diploma and Graduate Certificate	M	16
No usual address (WA)	2011	Postgraduate	F	59
No usual address (WA)	2011	Postgraduate	M	81
No usual address (WA)	2016		F	1555
No usual address (WA)	2016		M	2251
No usual address (WA)	2016	Certificate nfd	F	63
No usual address (WA)	2016	Certificate nfd	M	51
No usual address (WA)	2016	Certificate I and II Level	F	37
No usual address (WA)	2016	Certificate I and II Level	M	28
No usual address (WA)	2016	Certificate III and IV Level	F	217
No usual address (WA)	2016	Certificate III and IV Level	M	748
No usual address (WA)	2016	Advanced Diploma and Diploma	F	155
No usual address (WA)	2016	Advanced Diploma and Diploma	M	151
No usual address (WA)	2016	Bachelor	F	302
No usual address (WA)	2016	Bachelor	M	225
No usual address (WA)	2016	Graduate Diploma and Graduate Certificate	F	32
No usual address (WA)	2016	Graduate Diploma and Graduate Certificate	M	16
No usual address (WA)	2016	Postgraduate	F	54
No usual address (WA)	2016	Postgraduate	M	62
Hobart	2006		F	74709
Hobart	2006		M	63326
Hobart	2006	Certificate nfd	F	1641
Hobart	2006	Certificate nfd	M	823
Hobart	2006	Certificate I and II Level	F	1266
Hobart	2006	Certificate I and II Level	M	698
Hobart	2006	Certificate III and IV Level	F	6250
Hobart	2006	Certificate III and IV Level	M	16340
Hobart	2006	Advanced Diploma and Diploma	F	5906
Hobart	2006	Advanced Diploma and Diploma	M	4871
Hobart	2006	Bachelor	F	10784
Hobart	2006	Bachelor	M	8382
Hobart	2006	Graduate Diploma and Graduate Certificate	F	1555
Hobart	2006	Graduate Diploma and Graduate Certificate	M	962
Hobart	2006	Postgraduate	F	1747
Hobart	2006	Postgraduate	M	2297
Hobart	2011		F	72026
Hobart	2011		M	62841
Hobart	2011	Certificate nfd	F	1518
Hobart	2011	Certificate nfd	M	725
Hobart	2011	Certificate I and II Level	F	1748
Hobart	2011	Certificate I and II Level	M	877
Hobart	2011	Certificate III and IV Level	F	8621
Hobart	2011	Certificate III and IV Level	M	18795
Hobart	2011	Advanced Diploma and Diploma	F	6810
Hobart	2011	Advanced Diploma and Diploma	M	5461
Hobart	2011	Bachelor	F	12946
Hobart	2011	Bachelor	M	9760
Hobart	2011	Graduate Diploma and Graduate Certificate	F	2223
Hobart	2011	Graduate Diploma and Graduate Certificate	M	1251
Hobart	2011	Postgraduate	F	2884
Hobart	2011	Postgraduate	M	3171
Hobart	2016		F	70080
Hobart	2016		M	63252
Hobart	2016	Certificate nfd	F	2264
Hobart	2016	Certificate nfd	M	1242
Hobart	2016	Certificate I and II Level	F	1679
Hobart	2016	Certificate I and II Level	M	922
Hobart	2016	Certificate III and IV Level	F	10089
Hobart	2016	Certificate III and IV Level	M	19694
Hobart	2016	Advanced Diploma and Diploma	F	8196
Hobart	2016	Advanced Diploma and Diploma	M	6178
Hobart	2016	Bachelor	F	14764
Hobart	2016	Bachelor	M	10969
Hobart	2016	Graduate Diploma and Graduate Certificate	F	2825
Hobart	2016	Graduate Diploma and Graduate Certificate	M	1547
Hobart	2016	Postgraduate	F	4525
Hobart	2016	Postgraduate	M	4126
Launceston and North East	2006		F	51782
Launceston and North East	2006		M	45331
Launceston and North East	2006	Certificate nfd	F	1091
Launceston and North East	2006	Certificate nfd	M	474
Launceston and North East	2006	Certificate I and II Level	F	1003
Launceston and North East	2006	Certificate I and II Level	M	475
Launceston and North East	2006	Certificate III and IV Level	F	4523
Launceston and North East	2006	Certificate III and IV Level	M	11981
Launceston and North East	2006	Advanced Diploma and Diploma	F	3384
Launceston and North East	2006	Advanced Diploma and Diploma	M	2639
Launceston and North East	2006	Bachelor	F	5415
Launceston and North East	2006	Bachelor	M	3515
Launceston and North East	2006	Graduate Diploma and Graduate Certificate	F	579
Launceston and North East	2006	Graduate Diploma and Graduate Certificate	M	362
Launceston and North East	2006	Postgraduate	F	587
Launceston and North East	2006	Postgraduate	M	790
Launceston and North East	2011		F	49644
Launceston and North East	2011		M	44053
Launceston and North East	2011	Certificate nfd	F	1027
Launceston and North East	2011	Certificate nfd	M	434
Launceston and North East	2011	Certificate I and II Level	F	1149
Launceston and North East	2011	Certificate I and II Level	M	570
Launceston and North East	2011	Certificate III and IV Level	F	6087
Launceston and North East	2011	Certificate III and IV Level	M	13582
Launceston and North East	2011	Advanced Diploma and Diploma	F	4073
Launceston and North East	2011	Advanced Diploma and Diploma	M	3066
Launceston and North East	2011	Bachelor	F	6467
Launceston and North East	2011	Bachelor	M	4045
Launceston and North East	2011	Graduate Diploma and Graduate Certificate	F	861
Launceston and North East	2011	Graduate Diploma and Graduate Certificate	M	463
Launceston and North East	2011	Postgraduate	F	983
Launceston and North East	2011	Postgraduate	M	1057
Launceston and North East	2016		F	47341
Launceston and North East	2016		M	43475
Launceston and North East	2016	Certificate nfd	F	1650
Launceston and North East	2016	Certificate nfd	M	821
Launceston and North East	2016	Certificate I and II Level	F	1277
Launceston and North East	2016	Certificate I and II Level	M	625
Launceston and North East	2016	Certificate III and IV Level	F	6671
Launceston and North East	2016	Certificate III and IV Level	M	14038
Launceston and North East	2016	Advanced Diploma and Diploma	F	4921
Launceston and North East	2016	Advanced Diploma and Diploma	M	3419
Launceston and North East	2016	Bachelor	F	7356
Launceston and North East	2016	Bachelor	M	4483
Launceston and North East	2016	Graduate Diploma and Graduate Certificate	F	1071
Launceston and North East	2016	Graduate Diploma and Graduate Certificate	M	570
Launceston and North East	2016	Postgraduate	F	1429
Launceston and North East	2016	Postgraduate	M	1334
South East	2006		F	12728
South East	2006		M	12498
South East	2006	Certificate nfd	F	254
South East	2006	Certificate nfd	M	145
South East	2006	Certificate I and II Level	F	220
South East	2006	Certificate I and II Level	M	104
South East	2006	Certificate III and IV Level	F	1026
South East	2006	Certificate III and IV Level	M	3023
South East	2006	Advanced Diploma and Diploma	F	859
South East	2006	Advanced Diploma and Diploma	M	613
South East	2006	Bachelor	F	1072
South East	2006	Bachelor	M	734
South East	2006	Graduate Diploma and Graduate Certificate	F	172
South East	2006	Graduate Diploma and Graduate Certificate	M	89
South East	2006	Postgraduate	F	156
South East	2006	Postgraduate	M	209
South East	2011		F	12360
South East	2011		M	12236
South East	2011	Certificate nfd	F	267
South East	2011	Certificate nfd	M	125
South East	2011	Certificate I and II Level	F	285
South East	2011	Certificate I and II Level	M	138
South East	2011	Certificate III and IV Level	F	1511
South East	2011	Certificate III and IV Level	M	3647
South East	2011	Advanced Diploma and Diploma	F	1138
South East	2011	Advanced Diploma and Diploma	M	810
South East	2011	Bachelor	F	1414
South East	2011	Bachelor	M	949
South East	2011	Graduate Diploma and Graduate Certificate	F	224
South East	2011	Graduate Diploma and Graduate Certificate	M	131
South East	2011	Postgraduate	F	286
South East	2011	Postgraduate	M	276
South East	2016		F	11918
South East	2016		M	11865
South East	2016	Certificate nfd	F	416
South East	2016	Certificate nfd	M	288
South East	2016	Certificate I and II Level	F	315
South East	2016	Certificate I and II Level	M	175
South East	2016	Certificate III and IV Level	F	1681
South East	2016	Certificate III and IV Level	M	3922
South East	2016	Advanced Diploma and Diploma	F	1399
South East	2016	Advanced Diploma and Diploma	M	1058
South East	2016	Bachelor	F	1725
South East	2016	Bachelor	M	1096
South East	2016	Graduate Diploma and Graduate Certificate	F	301
South East	2016	Graduate Diploma and Graduate Certificate	M	169
South East	2016	Postgraduate	F	414
South East	2016	Postgraduate	M	380
West and North West	2006		F	42480
West and North West	2006		M	36952
West and North West	2006	Certificate nfd	F	894
West and North West	2006	Certificate nfd	M	377
West and North West	2006	Certificate I and II Level	F	852
West and North West	2006	Certificate I and II Level	M	372
West and North West	2006	Certificate III and IV Level	F	3532
West and North West	2006	Certificate III and IV Level	M	10359
West and North West	2006	Advanced Diploma and Diploma	F	2600
West and North West	2006	Advanced Diploma and Diploma	M	1726
West and North West	2006	Bachelor	F	2998
West and North West	2006	Bachelor	M	1860
West and North West	2006	Graduate Diploma and Graduate Certificate	F	379
West and North West	2006	Graduate Diploma and Graduate Certificate	M	211
West and North West	2006	Postgraduate	F	227
West and North West	2006	Postgraduate	M	307
West and North West	2011		F	40838
West and North West	2011		M	35983
West and North West	2011	Certificate nfd	F	786
West and North West	2011	Certificate nfd	M	375
West and North West	2011	Certificate I and II Level	F	1101
West and North West	2011	Certificate I and II Level	M	459
West and North West	2011	Certificate III and IV Level	F	5194
West and North West	2011	Certificate III and IV Level	M	11748
West and North West	2011	Advanced Diploma and Diploma	F	3101
West and North West	2011	Advanced Diploma and Diploma	M	2074
West and North West	2011	Bachelor	F	3675
West and North West	2011	Bachelor	M	2167
West and North West	2011	Graduate Diploma and Graduate Certificate	F	526
West and North West	2011	Graduate Diploma and Graduate Certificate	M	277
West and North West	2011	Postgraduate	F	419
West and North West	2011	Postgraduate	M	425
West and North West	2016		F	38257
West and North West	2016		M	34234
West and North West	2016	Certificate nfd	F	1246
West and North West	2016	Certificate nfd	M	687
West and North West	2016	Certificate I and II Level	F	1096
West and North West	2016	Certificate I and II Level	M	561
West and North West	2016	Certificate III and IV Level	F	5868
West and North West	2016	Certificate III and IV Level	M	12168
West and North West	2016	Advanced Diploma and Diploma	F	3877
West and North West	2016	Advanced Diploma and Diploma	M	2374
West and North West	2016	Bachelor	F	4130
West and North West	2016	Bachelor	M	2323
West and North West	2016	Graduate Diploma and Graduate Certificate	F	676
West and North West	2016	Graduate Diploma and Graduate Certificate	M	356
West and North West	2016	Postgraduate	F	616
West and North West	2016	Postgraduate	M	558
Migratory - Offshore - Shipping (Tas.)	2006		F	1
Migratory - Offshore - Shipping (Tas.)	2006		M	21
Migratory - Offshore - Shipping (Tas.)	2006	Certificate nfd	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Certificate nfd	M	3
Migratory - Offshore - Shipping (Tas.)	2006	Certificate I and II Level	F	3
Migratory - Offshore - Shipping (Tas.)	2006	Certificate I and II Level	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Certificate III and IV Level	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Certificate III and IV Level	M	33
Migratory - Offshore - Shipping (Tas.)	2006	Advanced Diploma and Diploma	F	3
Migratory - Offshore - Shipping (Tas.)	2006	Advanced Diploma and Diploma	M	10
Migratory - Offshore - Shipping (Tas.)	2006	Bachelor	F	3
Migratory - Offshore - Shipping (Tas.)	2006	Bachelor	M	8
Migratory - Offshore - Shipping (Tas.)	2006	Graduate Diploma and Graduate Certificate	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Graduate Diploma and Graduate Certificate	M	0
Migratory - Offshore - Shipping (Tas.)	2006	Postgraduate	F	0
Migratory - Offshore - Shipping (Tas.)	2006	Postgraduate	M	3
Migratory - Offshore - Shipping (Tas.)	2011		F	22
Migratory - Offshore - Shipping (Tas.)	2011		M	34
Migratory - Offshore - Shipping (Tas.)	2011	Certificate nfd	F	0
Migratory - Offshore - Shipping (Tas.)	2011	Certificate nfd	M	0
Migratory - Offshore - Shipping (Tas.)	2011	Certificate I and II Level	F	0
Migratory - Offshore - Shipping (Tas.)	2011	Certificate I and II Level	M	0
Migratory - Offshore - Shipping (Tas.)	2011	Certificate III and IV Level	F	7
Migratory - Offshore - Shipping (Tas.)	2011	Certificate III and IV Level	M	27
Migratory - Offshore - Shipping (Tas.)	2011	Advanced Diploma and Diploma	F	0
Migratory - Offshore - Shipping (Tas.)	2011	Advanced Diploma and Diploma	M	13
Migratory - Offshore - Shipping (Tas.)	2011	Bachelor	F	4
Migratory - Offshore - Shipping (Tas.)	2011	Bachelor	M	8
Migratory - Offshore - Shipping (Tas.)	2011	Graduate Diploma and Graduate Certificate	F	3
Migratory - Offshore - Shipping (Tas.)	2011	Graduate Diploma and Graduate Certificate	M	0
Migratory - Offshore - Shipping (Tas.)	2011	Postgraduate	F	0
Migratory - Offshore - Shipping (Tas.)	2011	Postgraduate	M	0
Migratory - Offshore - Shipping (Tas.)	2016		F	11
Migratory - Offshore - Shipping (Tas.)	2016		M	25
Migratory - Offshore - Shipping (Tas.)	2016	Certificate nfd	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Certificate nfd	M	0
Migratory - Offshore - Shipping (Tas.)	2016	Certificate I and II Level	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Certificate I and II Level	M	0
