SA4_NAME16	Year	CountryOfBirth	persons
North West	2006	MKD	5
North West	2006	MLT	44
North West	2006	MYS	95
North West	2006	NLD	402
North West	2006	NZL	1073
North West	2006	PAK	41
North West	2006	PHL	253
North West	2006	POL	69
North West	2006	SGP	24
North West	2006	THA	60
North West	2006	TUR	526
North West	2006	USA	120
North West	2006	VNM	179
North West	2006	ZAF	227
North West	2006	ZWE	70
North West	2011		10198
North West	2011	AUS	126980
North West	2011	CAN	84
North West	2011	CHN	167
North West	2011	DEU	390
North West	2011	EGY	37
North West	2011	FJI	128
North West	2011	GBR	2736
North West	2011	GRC	258
North West	2011	HKG	81
North West	2011	HRV	136
North West	2011	IDN	77
North West	2011	IND	796
North West	2011	IRL	139
North West	2011	IRN	44
North West	2011	IRQ	88
North West	2011	ITA	1140
North West	2011	JPN	43
North West	2011	KOR	32
North West	2011	LBN	14
North West	2011	LKA	136
North West	2011	MKD	4
North West	2011	MLT	47
North West	2011	MYS	129
North West	2011	NLD	384
North West	2011	NZL	1194
North West	2011	PAK	62
North West	2011	PHL	530
North West	2011	POL	63
North West	2011	SGP	34
North West	2011	THA	135
North West	2011	TUR	409
North West	2011	USA	145
North West	2011	VNM	246
North West	2011	ZAF	251
North West	2011	ZWE	92
North West	2016		16785
North West	2016	AUS	122506
North West	2016	CAN	77
North West	2016	CHN	273
North West	2016	DEU	337
North West	2016	EGY	32
North West	2016	FJI	99
North West	2016	GBR	2575
North West	2016	GRC	225
North West	2016	HKG	96
North West	2016	HRV	103
North West	2016	IDN	81
North West	2016	IND	990
North West	2016	IRL	110
North West	2016	IRN	47
North West	2016	IRQ	60
North West	2016	ITA	975
North West	2016	JPN	52
North West	2016	KOR	106
North West	2016	LBN	18
North West	2016	LKA	174
North West	2016	MKD	11
North West	2016	MLT	42
North West	2016	MYS	442
North West	2016	NLD	357
North West	2016	NZL	1143
North West	2016	PAK	127
North West	2016	PHL	719
North West	2016	POL	52
North West	2016	SGP	28
North West	2016	THA	208
North West	2016	TUR	323
North West	2016	USA	165
North West	2016	VNM	357
North West	2016	ZAF	260
North West	2016	ZWE	71
Shepparton	2006		8652
Shepparton	2006	AUS	102764
Shepparton	2006	CAN	73
Shepparton	2006	CHN	80
Shepparton	2006	DEU	269
Shepparton	2006	EGY	25
Shepparton	2006	FJI	37
Shepparton	2006	GBR	2591
Shepparton	2006	GRC	241
Shepparton	2006	HKG	20
Shepparton	2006	HRV	71
Shepparton	2006	IDN	15
Shepparton	2006	IND	265
Shepparton	2006	IRL	116
Shepparton	2006	IRN	45
Shepparton	2006	IRQ	469
Shepparton	2006	ITA	1587
Shepparton	2006	JPN	15
Shepparton	2006	KOR	17
Shepparton	2006	LBN	13
Shepparton	2006	LKA	76
Shepparton	2006	MKD	96
Shepparton	2006	MLT	62
Shepparton	2006	MYS	70
Shepparton	2006	NLD	491
Shepparton	2006	NZL	1166
Shepparton	2006	PAK	12
Shepparton	2006	PHL	272
Shepparton	2006	POL	50
Shepparton	2006	SGP	15
Shepparton	2006	THA	54
Shepparton	2006	TUR	360
Shepparton	2006	USA	109
Shepparton	2006	VNM	23
Shepparton	2006	ZAF	128
Shepparton	2006	ZWE	18
Shepparton	2011		9542
Shepparton	2011	AUS	104877
Shepparton	2011	CAN	72
Shepparton	2011	CHN	169
Shepparton	2011	DEU	297
Shepparton	2011	EGY	48
Shepparton	2011	FJI	46
Shepparton	2011	GBR	2673
Shepparton	2011	GRC	194
Shepparton	2011	HKG	43
Shepparton	2011	HRV	74
Shepparton	2011	IDN	42
Shepparton	2011	IND	980
Shepparton	2011	IRL	139
Shepparton	2011	IRN	66
Shepparton	2011	IRQ	520
Shepparton	2011	ITA	1459
Shepparton	2011	JPN	15
Shepparton	2011	KOR	23
Shepparton	2011	LBN	14
Shepparton	2011	LKA	118
Shepparton	2011	MKD	96
Shepparton	2011	MLT	73
Shepparton	2011	MYS	131
Shepparton	2011	NLD	426
Shepparton	2011	NZL	1351
Shepparton	2011	PAK	77
Shepparton	2011	PHL	443
Shepparton	2011	POL	43
Shepparton	2011	SGP	28
Shepparton	2011	THA	106
Shepparton	2011	TUR	339
Shepparton	2011	USA	149
Shepparton	2011	VNM	44
Shepparton	2011	ZAF	138
Shepparton	2011	ZWE	33
Shepparton	2016		14670
Shepparton	2016	AUS	103449
Shepparton	2016	CAN	81
Shepparton	2016	CHN	226
Shepparton	2016	DEU	294
Shepparton	2016	EGY	48
Shepparton	2016	FJI	68
Shepparton	2016	GBR	2638
Shepparton	2016	GRC	200
Shepparton	2016	HKG	57
Shepparton	2016	HRV	66
Shepparton	2016	IDN	55
Shepparton	2016	IND	1455
Shepparton	2016	IRL	160
Shepparton	2016	IRN	127
Shepparton	2016	IRQ	528
Shepparton	2016	ITA	1222
Shepparton	2016	JPN	28
Shepparton	2016	KOR	55
Shepparton	2016	LBN	19
Shepparton	2016	LKA	182
Shepparton	2016	MKD	90
Shepparton	2016	MLT	65
Shepparton	2016	MYS	307
Shepparton	2016	NLD	440
Shepparton	2016	NZL	1517
Shepparton	2016	PAK	256
Shepparton	2016	PHL	730
Shepparton	2016	POL	46
Shepparton	2016	SGP	33
Shepparton	2016	THA	129
Shepparton	2016	TUR	257
Shepparton	2016	USA	175
Shepparton	2016	VNM	49
Shepparton	2016	ZAF	184
Shepparton	2016	ZWE	51
Warrnambool and South West	2006		7441
Warrnambool and South West	2006	AUS	104912
Warrnambool and South West	2006	CAN	49
Warrnambool and South West	2006	CHN	79
Warrnambool and South West	2006	DEU	261
Warrnambool and South West	2006	EGY	18
Warrnambool and South West	2006	FJI	32
Warrnambool and South West	2006	GBR	2984
Warrnambool and South West	2006	GRC	66
Warrnambool and South West	2006	HKG	30
Warrnambool and South West	2006	HRV	18
Warrnambool and South West	2006	IDN	24
Warrnambool and South West	2006	IND	65
Warrnambool and South West	2006	IRL	131
Warrnambool and South West	2006	IRN	3
Warrnambool and South West	2006	IRQ	8
Warrnambool and South West	2006	ITA	156
Warrnambool and South West	2006	JPN	30
Warrnambool and South West	2006	KOR	25
Warrnambool and South West	2006	LBN	5
Warrnambool and South West	2006	LKA	43
Warrnambool and South West	2006	MKD	7
Warrnambool and South West	2006	MLT	62
Warrnambool and South West	2006	MYS	61
Warrnambool and South West	2006	NLD	612
Warrnambool and South West	2006	NZL	1376
Warrnambool and South West	2006	PAK	3
Warrnambool and South West	2006	PHL	161
Warrnambool and South West	2006	POL	48
Warrnambool and South West	2006	SGP	30
Warrnambool and South West	2006	THA	22
Warrnambool and South West	2006	TUR	14
Warrnambool and South West	2006	USA	136
Warrnambool and South West	2006	VNM	45
Warrnambool and South West	2006	ZAF	125
Warrnambool and South West	2006	ZWE	71
Warrnambool and South West	2011		6700
Warrnambool and South West	2011	AUS	106145
Warrnambool and South West	2011	CAN	87
Warrnambool and South West	2011	CHN	185
Warrnambool and South West	2011	DEU	282
Warrnambool and South West	2011	EGY	26
Warrnambool and South West	2011	FJI	45
Warrnambool and South West	2011	GBR	3064
Warrnambool and South West	2011	GRC	48
Warrnambool and South West	2011	HKG	37
Warrnambool and South West	2011	HRV	28
Warrnambool and South West	2011	IDN	39
Warrnambool and South West	2011	IND	171
Warrnambool and South West	2011	IRL	175
Warrnambool and South West	2011	IRN	10
Warrnambool and South West	2011	IRQ	0
Warrnambool and South West	2011	ITA	153
Warrnambool and South West	2011	JPN	33
Warrnambool and South West	2011	KOR	58
Warrnambool and South West	2011	LBN	5
Warrnambool and South West	2011	LKA	93
Warrnambool and South West	2011	MKD	7
Warrnambool and South West	2011	MLT	69
Warrnambool and South West	2011	MYS	78
Warrnambool and South West	2011	NLD	560
Warrnambool and South West	2011	NZL	1670
Warrnambool and South West	2011	PAK	9
Warrnambool and South West	2011	PHL	246
Warrnambool and South West	2011	POL	39
Warrnambool and South West	2011	SGP	27
Warrnambool and South West	2011	THA	61
Warrnambool and South West	2011	TUR	14
Warrnambool and South West	2011	USA	169
Warrnambool and South West	2011	VNM	33
Warrnambool and South West	2011	ZAF	207
Warrnambool and South West	2011	ZWE	82
Warrnambool and South West	2016		11573
Warrnambool and South West	2016	AUS	102813
Warrnambool and South West	2016	CAN	90
Warrnambool and South West	2016	CHN	277
Warrnambool and South West	2016	DEU	260
Warrnambool and South West	2016	EGY	49
Warrnambool and South West	2016	FJI	46
Warrnambool and South West	2016	GBR	2978
Warrnambool and South West	2016	GRC	56
Warrnambool and South West	2016	HKG	61
Warrnambool and South West	2016	HRV	30
Warrnambool and South West	2016	IDN	67
Warrnambool and South West	2016	IND	256
Warrnambool and South West	2016	IRL	175
Warrnambool and South West	2016	IRN	23
Warrnambool and South West	2016	IRQ	3
Warrnambool and South West	2016	ITA	139
Warrnambool and South West	2016	JPN	41
Warrnambool and South West	2016	KOR	110
Warrnambool and South West	2016	LBN	8
Warrnambool and South West	2016	LKA	149
Warrnambool and South West	2016	MKD	9
Warrnambool and South West	2016	MLT	69
Warrnambool and South West	2016	MYS	106
Warrnambool and South West	2016	NLD	510
Warrnambool and South West	2016	NZL	1608
Warrnambool and South West	2016	PAK	21
Warrnambool and South West	2016	PHL	460
Warrnambool and South West	2016	POL	35
Warrnambool and South West	2016	SGP	41
Warrnambool and South West	2016	THA	103
Warrnambool and South West	2016	TUR	10
Warrnambool and South West	2016	USA	189
Warrnambool and South West	2016	VNM	44
Warrnambool and South West	2016	ZAF	223
Warrnambool and South West	2016	ZWE	73
Migratory - Offshore - Shipping (Vic.)	2006		6
Migratory - Offshore - Shipping (Vic.)	2006	AUS	31
Migratory - Offshore - Shipping (Vic.)	2006	CAN	0
Migratory - Offshore - Shipping (Vic.)	2006	CHN	0
Migratory - Offshore - Shipping (Vic.)	2006	DEU	0
Migratory - Offshore - Shipping (Vic.)	2006	EGY	0
Migratory - Offshore - Shipping (Vic.)	2006	FJI	0
Migratory - Offshore - Shipping (Vic.)	2006	GBR	4
Migratory - Offshore - Shipping (Vic.)	2006	GRC	0
Migratory - Offshore - Shipping (Vic.)	2006	HKG	0
Migratory - Offshore - Shipping (Vic.)	2006	HRV	0
Migratory - Offshore - Shipping (Vic.)	2006	IDN	0
Migratory - Offshore - Shipping (Vic.)	2006	IND	0
Migratory - Offshore - Shipping (Vic.)	2006	IRL	0
Migratory - Offshore - Shipping (Vic.)	2006	IRN	0
Migratory - Offshore - Shipping (Vic.)	2006	IRQ	0
Migratory - Offshore - Shipping (Vic.)	2006	ITA	0
Migratory - Offshore - Shipping (Vic.)	2006	JPN	0
Migratory - Offshore - Shipping (Vic.)	2006	KOR	0
Migratory - Offshore - Shipping (Vic.)	2006	LBN	0
Migratory - Offshore - Shipping (Vic.)	2006	LKA	0
Migratory - Offshore - Shipping (Vic.)	2006	MKD	0
Migratory - Offshore - Shipping (Vic.)	2006	MLT	0
Migratory - Offshore - Shipping (Vic.)	2006	MYS	0
Migratory - Offshore - Shipping (Vic.)	2006	NLD	0
Migratory - Offshore - Shipping (Vic.)	2006	NZL	4
Migratory - Offshore - Shipping (Vic.)	2006	PAK	0
Migratory - Offshore - Shipping (Vic.)	2006	PHL	0
Migratory - Offshore - Shipping (Vic.)	2006	POL	0
Migratory - Offshore - Shipping (Vic.)	2006	SGP	0
Migratory - Offshore - Shipping (Vic.)	2006	THA	0
Migratory - Offshore - Shipping (Vic.)	2006	TUR	0
Migratory - Offshore - Shipping (Vic.)	2006	USA	0
Migratory - Offshore - Shipping (Vic.)	2006	VNM	0
Migratory - Offshore - Shipping (Vic.)	2006	ZAF	0
Migratory - Offshore - Shipping (Vic.)	2006	ZWE	0
Migratory - Offshore - Shipping (Vic.)	2011		3
Migratory - Offshore - Shipping (Vic.)	2011	AUS	19
Migratory - Offshore - Shipping (Vic.)	2011	CAN	0
Migratory - Offshore - Shipping (Vic.)	2011	CHN	0
Migratory - Offshore - Shipping (Vic.)	2011	DEU	0
Migratory - Offshore - Shipping (Vic.)	2011	EGY	0
Migratory - Offshore - Shipping (Vic.)	2011	FJI	0
Migratory - Offshore - Shipping (Vic.)	2011	GBR	4
Migratory - Offshore - Shipping (Vic.)	2011	GRC	0
Migratory - Offshore - Shipping (Vic.)	2011	HKG	0
Migratory - Offshore - Shipping (Vic.)	2011	HRV	0
Migratory - Offshore - Shipping (Vic.)	2011	IDN	0
Migratory - Offshore - Shipping (Vic.)	2011	IND	0
Migratory - Offshore - Shipping (Vic.)	2011	IRL	0
Migratory - Offshore - Shipping (Vic.)	2011	IRN	0
Migratory - Offshore - Shipping (Vic.)	2011	IRQ	0
Migratory - Offshore - Shipping (Vic.)	2011	ITA	0
Migratory - Offshore - Shipping (Vic.)	2011	JPN	0
Migratory - Offshore - Shipping (Vic.)	2011	KOR	0
Migratory - Offshore - Shipping (Vic.)	2011	LBN	0
Migratory - Offshore - Shipping (Vic.)	2011	LKA	0
Migratory - Offshore - Shipping (Vic.)	2011	MKD	0
Migratory - Offshore - Shipping (Vic.)	2011	MLT	0
Migratory - Offshore - Shipping (Vic.)	2011	MYS	0
Migratory - Offshore - Shipping (Vic.)	2011	NLD	0
Migratory - Offshore - Shipping (Vic.)	2011	NZL	5
Migratory - Offshore - Shipping (Vic.)	2011	PAK	0
Migratory - Offshore - Shipping (Vic.)	2011	PHL	0
Migratory - Offshore - Shipping (Vic.)	2011	POL	0
Migratory - Offshore - Shipping (Vic.)	2011	SGP	0
Migratory - Offshore - Shipping (Vic.)	2011	THA	0
Migratory - Offshore - Shipping (Vic.)	2011	TUR	0
Migratory - Offshore - Shipping (Vic.)	2011	USA	0
Migratory - Offshore - Shipping (Vic.)	2011	VNM	0
Migratory - Offshore - Shipping (Vic.)	2011	ZAF	0
Migratory - Offshore - Shipping (Vic.)	2011	ZWE	0
Migratory - Offshore - Shipping (Vic.)	2016		3
Migratory - Offshore - Shipping (Vic.)	2016	AUS	17
Migratory - Offshore - Shipping (Vic.)	2016	CAN	0
Migratory - Offshore - Shipping (Vic.)	2016	CHN	0
Migratory - Offshore - Shipping (Vic.)	2016	DEU	0
Migratory - Offshore - Shipping (Vic.)	2016	EGY	0
Migratory - Offshore - Shipping (Vic.)	2016	FJI	0
Migratory - Offshore - Shipping (Vic.)	2016	GBR	0
Migratory - Offshore - Shipping (Vic.)	2016	GRC	0
Migratory - Offshore - Shipping (Vic.)	2016	HKG	0
Migratory - Offshore - Shipping (Vic.)	2016	HRV	0
Migratory - Offshore - Shipping (Vic.)	2016	IDN	0
Migratory - Offshore - Shipping (Vic.)	2016	IND	0
Migratory - Offshore - Shipping (Vic.)	2016	IRL	0
Migratory - Offshore - Shipping (Vic.)	2016	IRN	0
Migratory - Offshore - Shipping (Vic.)	2016	IRQ	0
Migratory - Offshore - Shipping (Vic.)	2016	ITA	0
Migratory - Offshore - Shipping (Vic.)	2016	JPN	0
Migratory - Offshore - Shipping (Vic.)	2016	KOR	0
Migratory - Offshore - Shipping (Vic.)	2016	LBN	0
Migratory - Offshore - Shipping (Vic.)	2016	LKA	0
Migratory - Offshore - Shipping (Vic.)	2016	MKD	0
Migratory - Offshore - Shipping (Vic.)	2016	MLT	0
Migratory - Offshore - Shipping (Vic.)	2016	MYS	0
Migratory - Offshore - Shipping (Vic.)	2016	NLD	0
Migratory - Offshore - Shipping (Vic.)	2016	NZL	0
Migratory - Offshore - Shipping (Vic.)	2016	PAK	0
Migratory - Offshore - Shipping (Vic.)	2016	PHL	0
Migratory - Offshore - Shipping (Vic.)	2016	POL	0
Migratory - Offshore - Shipping (Vic.)	2016	SGP	0
Migratory - Offshore - Shipping (Vic.)	2016	THA	0
Migratory - Offshore - Shipping (Vic.)	2016	TUR	0
Migratory - Offshore - Shipping (Vic.)	2016	USA	0
Migratory - Offshore - Shipping (Vic.)	2016	VNM	0
Migratory - Offshore - Shipping (Vic.)	2016	ZAF	0
Migratory - Offshore - Shipping (Vic.)	2016	ZWE	0
No usual address (Vic.)	2006		1011
No usual address (Vic.)	2006	AUS	4015
No usual address (Vic.)	2006	CAN	20
No usual address (Vic.)	2006	CHN	83
No usual address (Vic.)	2006	DEU	46
No usual address (Vic.)	2006	EGY	13
No usual address (Vic.)	2006	FJI	3
No usual address (Vic.)	2006	GBR	353
No usual address (Vic.)	2006	GRC	35
No usual address (Vic.)	2006	HKG	9
No usual address (Vic.)	2006	HRV	8
No usual address (Vic.)	2006	IDN	21
No usual address (Vic.)	2006	IND	113
No usual address (Vic.)	2006	IRL	29
No usual address (Vic.)	2006	IRN	8
No usual address (Vic.)	2006	IRQ	9
No usual address (Vic.)	2006	ITA	36
No usual address (Vic.)	2006	JPN	10
No usual address (Vic.)	2006	KOR	11
No usual address (Vic.)	2006	LBN	24
No usual address (Vic.)	2006	LKA	42
No usual address (Vic.)	2006	MKD	3
No usual address (Vic.)	2006	MLT	5
No usual address (Vic.)	2006	MYS	25
No usual address (Vic.)	2006	NLD	24
No usual address (Vic.)	2006	NZL	181
No usual address (Vic.)	2006	PAK	5
No usual address (Vic.)	2006	PHL	9
No usual address (Vic.)	2006	POL	17
No usual address (Vic.)	2006	SGP	15
No usual address (Vic.)	2006	THA	5
No usual address (Vic.)	2006	TUR	19
No usual address (Vic.)	2006	USA	71
No usual address (Vic.)	2006	VNM	67
No usual address (Vic.)	2006	ZAF	33
No usual address (Vic.)	2006	ZWE	3
No usual address (Vic.)	2011		1321
No usual address (Vic.)	2011	AUS	5202
No usual address (Vic.)	2011	CAN	22
No usual address (Vic.)	2011	CHN	126
No usual address (Vic.)	2011	DEU	38
No usual address (Vic.)	2011	EGY	15
No usual address (Vic.)	2011	FJI	10
No usual address (Vic.)	2011	GBR	424
No usual address (Vic.)	2011	GRC	19
No usual address (Vic.)	2011	HKG	33
No usual address (Vic.)	2011	HRV	10
No usual address (Vic.)	2011	IDN	26
No usual address (Vic.)	2011	IND	117
No usual address (Vic.)	2011	IRL	88
No usual address (Vic.)	2011	IRN	21
No usual address (Vic.)	2011	IRQ	12
No usual address (Vic.)	2011	ITA	43
No usual address (Vic.)	2011	JPN	18
No usual address (Vic.)	2011	KOR	19
No usual address (Vic.)	2011	LBN	21
No usual address (Vic.)	2011	LKA	39
No usual address (Vic.)	2011	MKD	6
No usual address (Vic.)	2011	MLT	9
No usual address (Vic.)	2011	MYS	53
No usual address (Vic.)	2011	NLD	37
No usual address (Vic.)	2011	NZL	259
No usual address (Vic.)	2011	PAK	16
No usual address (Vic.)	2011	PHL	34
No usual address (Vic.)	2011	POL	14
No usual address (Vic.)	2011	SGP	21
No usual address (Vic.)	2011	THA	23
No usual address (Vic.)	2011	TUR	19
No usual address (Vic.)	2011	USA	55
No usual address (Vic.)	2011	VNM	95
No usual address (Vic.)	2011	ZAF	30
No usual address (Vic.)	2011	ZWE	10
No usual address (Vic.)	2016		1681
No usual address (Vic.)	2016	AUS	4389
No usual address (Vic.)	2016	CAN	31
No usual address (Vic.)	2016	CHN	140
No usual address (Vic.)	2016	DEU	33
No usual address (Vic.)	2016	EGY	16
No usual address (Vic.)	2016	FJI	7
No usual address (Vic.)	2016	GBR	306
No usual address (Vic.)	2016	GRC	6
No usual address (Vic.)	2016	HKG	36
No usual address (Vic.)	2016	HRV	3
No usual address (Vic.)	2016	IDN	9
No usual address (Vic.)	2016	IND	130
No usual address (Vic.)	2016	IRL	27
No usual address (Vic.)	2016	IRN	17
No usual address (Vic.)	2016	IRQ	27
No usual address (Vic.)	2016	ITA	58
No usual address (Vic.)	2016	JPN	11
No usual address (Vic.)	2016	KOR	37
No usual address (Vic.)	2016	LBN	8
No usual address (Vic.)	2016	LKA	28
No usual address (Vic.)	2016	MKD	3
No usual address (Vic.)	2016	MLT	7
No usual address (Vic.)	2016	MYS	42
No usual address (Vic.)	2016	NLD	29
No usual address (Vic.)	2016	NZL	219
No usual address (Vic.)	2016	PAK	11
No usual address (Vic.)	2016	PHL	41
No usual address (Vic.)	2016	POL	11
No usual address (Vic.)	2016	SGP	13
No usual address (Vic.)	2016	THA	17
No usual address (Vic.)	2016	TUR	26
No usual address (Vic.)	2016	USA	47
No usual address (Vic.)	2016	VNM	76
No usual address (Vic.)	2016	ZAF	25
No usual address (Vic.)	2016	ZWE	3
Brisbane - East	2006		14306
Brisbane - East	2006	AUS	143095
Brisbane - East	2006	CAN	387
Brisbane - East	2006	CHN	374
Brisbane - East	2006	DEU	1043
Brisbane - East	2006	EGY	98
Brisbane - East	2006	FJI	516
Brisbane - East	2006	GBR	13928
Brisbane - East	2006	GRC	172
Brisbane - East	2006	HKG	214
Brisbane - East	2006	HRV	197
Brisbane - East	2006	IDN	223
Brisbane - East	2006	IND	424
Brisbane - East	2006	IRL	441
Brisbane - East	2006	IRN	70
Brisbane - East	2006	IRQ	3
Brisbane - East	2006	ITA	469
Brisbane - East	2006	JPN	139
Brisbane - East	2006	KOR	89
Brisbane - East	2006	LBN	70
Brisbane - East	2006	LKA	214
Brisbane - East	2006	MKD	32
Brisbane - East	2006	MLT	146
Brisbane - East	2006	MYS	239
Brisbane - East	2006	NLD	973
Brisbane - East	2006	NZL	9590
Brisbane - East	2006	PAK	21
Brisbane - East	2006	PHL	893
Brisbane - East	2006	POL	303
Brisbane - East	2006	SGP	171
Brisbane - East	2006	THA	159
Brisbane - East	2006	TUR	85
Brisbane - East	2006	USA	534
Brisbane - East	2006	VNM	227
Brisbane - East	2006	ZAF	1685
Brisbane - East	2006	ZWE	267
Brisbane - East	2011		13643
Brisbane - East	2011	AUS	155067
Brisbane - East	2011	CAN	470
Brisbane - East	2011	CHN	597
Brisbane - East	2011	DEU	1061
Brisbane - East	2011	EGY	104
Brisbane - East	2011	FJI	626
Brisbane - East	2011	GBR	15928
Brisbane - East	2011	GRC	169
Brisbane - East	2011	HKG	201
Brisbane - East	2011	HRV	198
Brisbane - East	2011	IDN	248
Brisbane - East	2011	IND	835
Brisbane - East	2011	IRL	726
Brisbane - East	2011	IRN	136
Brisbane - East	2011	IRQ	10
Brisbane - East	2011	ITA	447
Brisbane - East	2011	JPN	208
Brisbane - East	2011	KOR	184
Brisbane - East	2011	LBN	59
Brisbane - East	2011	LKA	388
Brisbane - East	2011	MKD	29
Brisbane - East	2011	MLT	140
Brisbane - East	2011	MYS	325
Brisbane - East	2011	NLD	899
Brisbane - East	2011	NZL	11959
Brisbane - East	2011	PAK	46
Brisbane - East	2011	PHL	1281
Brisbane - East	2011	POL	292
Brisbane - East	2011	SGP	209
Brisbane - East	2011	THA	246
Brisbane - East	2011	TUR	71
Brisbane - East	2011	USA	768
Brisbane - East	2011	VNM	331
Brisbane - East	2011	ZAF	2869
Brisbane - East	2011	ZWE	372
Brisbane - East	2016		16758
Brisbane - East	2016	AUS	161200
Brisbane - East	2016	CAN	498
Brisbane - East	2016	CHN	932
Brisbane - East	2016	DEU	1007
Brisbane - East	2016	EGY	84
Brisbane - East	2016	FJI	663
Brisbane - East	2016	GBR	15897
Brisbane - East	2016	GRC	162
Brisbane - East	2016	HKG	246
Brisbane - East	2016	HRV	201
Brisbane - East	2016	IDN	255
Brisbane - East	2016	IND	1326
Brisbane - East	2016	IRL	843
Brisbane - East	2016	IRN	213
Brisbane - East	2016	IRQ	37
Brisbane - East	2016	ITA	452
Brisbane - East	2016	JPN	236
Brisbane - East	2016	KOR	247
Brisbane - East	2016	LBN	50
Brisbane - East	2016	LKA	384
Brisbane - East	2016	MKD	26
Brisbane - East	2016	MLT	132
Brisbane - East	2016	MYS	372
Brisbane - East	2016	NLD	817
Brisbane - East	2016	NZL	12555
Brisbane - East	2016	PAK	74
Brisbane - East	2016	PHL	1537
Brisbane - East	2016	POL	272
Brisbane - East	2016	SGP	228
Brisbane - East	2016	THA	361
Brisbane - East	2016	TUR	51
Brisbane - East	2016	USA	773
Brisbane - East	2016	VNM	389
Brisbane - East	2016	ZAF	3407
Brisbane - East	2016	ZWE	416
Brisbane - North	2006		14771
Brisbane - North	2006	AUS	133087
Brisbane - North	2006	CAN	312
Brisbane - North	2006	CHN	857
Brisbane - North	2006	DEU	616
Brisbane - North	2006	EGY	75
Brisbane - North	2006	FJI	938
Brisbane - North	2006	GBR	7148
Brisbane - North	2006	GRC	179
Brisbane - North	2006	HKG	542
Brisbane - North	2006	HRV	129
Brisbane - North	2006	IDN	197
Brisbane - North	2006	IND	962
Brisbane - North	2006	IRL	450
Brisbane - North	2006	IRN	61
Brisbane - North	2006	IRQ	17
Brisbane - North	2006	ITA	1516
Brisbane - North	2006	JPN	268
Brisbane - North	2006	KOR	207
Brisbane - North	2006	LBN	47
Brisbane - North	2006	LKA	376
Brisbane - North	2006	MKD	27
Brisbane - North	2006	MLT	90
Brisbane - North	2006	MYS	446
Brisbane - North	2006	NLD	496
Brisbane - North	2006	NZL	6479
Brisbane - North	2006	PAK	48
Brisbane - North	2006	PHL	1538
Brisbane - North	2006	POL	311
Brisbane - North	2006	SGP	205
Brisbane - North	2006	THA	204
Brisbane - North	2006	TUR	21
Brisbane - North	2006	USA	447
Brisbane - North	2006	VNM	339
Brisbane - North	2006	ZAF	818
Brisbane - North	2006	ZWE	170
Brisbane - North	2011		15659
Brisbane - North	2011	AUS	139887
Brisbane - North	2011	CAN	383
Brisbane - North	2011	CHN	1359
Brisbane - North	2011	DEU	671
Brisbane - North	2011	EGY	84
Brisbane - North	2011	FJI	1116
Brisbane - North	2011	GBR	7875
Brisbane - North	2011	GRC	147
Brisbane - North	2011	HKG	556
Brisbane - North	2011	HRV	126
Brisbane - North	2011	IDN	310
Brisbane - North	2011	IND	3619
Brisbane - North	2011	IRL	664
Brisbane - North	2011	IRN	246
Brisbane - North	2011	IRQ	65
Brisbane - North	2011	ITA	1406
Brisbane - North	2011	JPN	331
Brisbane - North	2011	KOR	422
Brisbane - North	2011	LBN	60
Brisbane - North	2011	LKA	559
Brisbane - North	2011	MKD	43
Brisbane - North	2011	MLT	87
Brisbane - North	2011	MYS	661
Brisbane - North	2011	NLD	479
Brisbane - North	2011	NZL	7895
Brisbane - North	2011	PAK	96
Brisbane - North	2011	PHL	2631
Brisbane - North	2011	POL	299
Brisbane - North	2011	SGP	272
Brisbane - North	2011	THA	424
Brisbane - North	2011	TUR	53
Brisbane - North	2011	USA	588
Brisbane - North	2011	VNM	393
Brisbane - North	2011	ZAF	1284
Brisbane - North	2011	ZWE	291
Brisbane - North	2016		18998
Brisbane - North	2016	AUS	145601
Brisbane - North	2016	CAN	441
Brisbane - North	2016	CHN	1801
Brisbane - North	2016	DEU	694
Brisbane - North	2016	EGY	87
Brisbane - North	2016	FJI	1255
Brisbane - North	2016	GBR	7924
Brisbane - North	2016	GRC	149
Brisbane - North	2016	HKG	601
Brisbane - North	2016	HRV	116
Brisbane - North	2016	IDN	375
Brisbane - North	2016	IND	6354
Brisbane - North	2016	IRL	738
Brisbane - North	2016	IRN	581
Brisbane - North	2016	IRQ	165
Brisbane - North	2016	ITA	1355
Brisbane - North	2016	JPN	456
Brisbane - North	2016	KOR	670
Brisbane - North	2016	LBN	58
Brisbane - North	2016	LKA	802
Brisbane - North	2016	MKD	58
Brisbane - North	2016	MLT	86
Brisbane - North	2016	MYS	723
Brisbane - North	2016	NLD	435
Brisbane - North	2016	NZL	8134
Brisbane - North	2016	PAK	212
Brisbane - North	2016	PHL	3341
Brisbane - North	2016	POL	302
Brisbane - North	2016	SGP	327
Brisbane - North	2016	THA	590
Brisbane - North	2016	TUR	58
Brisbane - North	2016	USA	698
Brisbane - North	2016	VNM	513
Brisbane - North	2016	ZAF	1459
Brisbane - North	2016	ZWE	349
Brisbane - South	2006		36928
Brisbane - South	2006	AUS	189451
Brisbane - South	2006	CAN	553
Brisbane - South	2006	CHN	5609
Brisbane - South	2006	DEU	1205
Brisbane - South	2006	EGY	320
Brisbane - South	2006	FJI	1659
Brisbane - South	2006	GBR	11624
Brisbane - South	2006	GRC	1178
Brisbane - South	2006	HKG	2906
Brisbane - South	2006	HRV	687
