SA4_NAME16	Year	NonSchoolQualification	persons
Launceston and North East	2016	Certificate III and IV Level	20703
Launceston and North East	2016	Advanced Diploma and Diploma	8346
Launceston and North East	2016	Bachelor	11841
Launceston and North East	2016	Graduate Diploma and Graduate Certificate	1638
Launceston and North East	2016	Postgraduate	2760
South East	2006		25204
South East	2006	Certificate nfd	401
South East	2006	Certificate I and II Level	330
South East	2006	Certificate III and IV Level	4049
South East	2006	Advanced Diploma and Diploma	1480
South East	2006	Bachelor	1808
South East	2006	Graduate Diploma and Graduate Certificate	256
South East	2006	Postgraduate	369
South East	2011		24607
South East	2011	Certificate nfd	391
South East	2011	Certificate I and II Level	425
South East	2011	Certificate III and IV Level	5153
South East	2011	Advanced Diploma and Diploma	1947
South East	2011	Bachelor	2361
South East	2011	Graduate Diploma and Graduate Certificate	354
South East	2011	Postgraduate	559
South East	2016		23775
South East	2016	Certificate nfd	705
South East	2016	Certificate I and II Level	489
South East	2016	Certificate III and IV Level	5604
South East	2016	Advanced Diploma and Diploma	2456
South East	2016	Bachelor	2824
South East	2016	Graduate Diploma and Graduate Certificate	473
South East	2016	Postgraduate	793
West and North West	2006		79420
West and North West	2006	Certificate nfd	1275
West and North West	2006	Certificate I and II Level	1226
West and North West	2006	Certificate III and IV Level	13897
West and North West	2006	Advanced Diploma and Diploma	4330
West and North West	2006	Bachelor	4859
West and North West	2006	Graduate Diploma and Graduate Certificate	587
West and North West	2006	Postgraduate	537
West and North West	2011		76824
West and North West	2011	Certificate nfd	1158
West and North West	2011	Certificate I and II Level	1560
West and North West	2011	Certificate III and IV Level	16944
West and North West	2011	Advanced Diploma and Diploma	5182
West and North West	2011	Bachelor	5841
West and North West	2011	Graduate Diploma and Graduate Certificate	797
West and North West	2011	Postgraduate	847
West and North West	2016		72489
West and North West	2016	Certificate nfd	1930
West and North West	2016	Certificate I and II Level	1655
West and North West	2016	Certificate III and IV Level	18036
West and North West	2016	Advanced Diploma and Diploma	6254
West and North West	2016	Bachelor	6453
West and North West	2016	Graduate Diploma and Graduate Certificate	1034
West and North West	2016	Postgraduate	1173
Migratory - Offshore - Shipping (Tas.)	2006		21
Migratory - Offshore - Shipping (Tas.)	2006	Certificate nfd	3
Migratory - Offshore - Shipping (Tas.)	2006	Certificate I and II Level	3
Migratory - Offshore - Shipping (Tas.)	2006	Certificate III and IV Level	37
Migratory - Offshore - Shipping (Tas.)	2006	Advanced Diploma and Diploma	10
Migratory - Offshore - Shipping (Tas.)	2006	Bachelor	9
Migratory - Offshore - Shipping (Tas.)	2006	Graduate Diploma and Graduate Certificate	0
Migratory - Offshore - Shipping (Tas.)	2006	Postgraduate	6
Migratory - Offshore - Shipping (Tas.)	2011		55
Migratory - Offshore - Shipping (Tas.)	2011	Certificate nfd	0
Migratory - Offshore - Shipping (Tas.)	2011	Certificate I and II Level	3
Migratory - Offshore - Shipping (Tas.)	2011	Certificate III and IV Level	30
Migratory - Offshore - Shipping (Tas.)	2011	Advanced Diploma and Diploma	14
Migratory - Offshore - Shipping (Tas.)	2011	Bachelor	7
Migratory - Offshore - Shipping (Tas.)	2011	Graduate Diploma and Graduate Certificate	4
Migratory - Offshore - Shipping (Tas.)	2011	Postgraduate	0
Migratory - Offshore - Shipping (Tas.)	2016		31
Migratory - Offshore - Shipping (Tas.)	2016	Certificate nfd	0
Migratory - Offshore - Shipping (Tas.)	2016	Certificate I and II Level	0
Migratory - Offshore - Shipping (Tas.)	2016	Certificate III and IV Level	21
Migratory - Offshore - Shipping (Tas.)	2016	Advanced Diploma and Diploma	10
Migratory - Offshore - Shipping (Tas.)	2016	Bachelor	6
Migratory - Offshore - Shipping (Tas.)	2016	Graduate Diploma and Graduate Certificate	0
Migratory - Offshore - Shipping (Tas.)	2016	Postgraduate	0
No usual address (Tas.)	2006		612
No usual address (Tas.)	2006	Certificate nfd	17
No usual address (Tas.)	2006	Certificate I and II Level	6
No usual address (Tas.)	2006	Certificate III and IV Level	91
No usual address (Tas.)	2006	Advanced Diploma and Diploma	37
No usual address (Tas.)	2006	Bachelor	89
No usual address (Tas.)	2006	Graduate Diploma and Graduate Certificate	4
No usual address (Tas.)	2006	Postgraduate	16
No usual address (Tas.)	2011		709
No usual address (Tas.)	2011	Certificate nfd	19
No usual address (Tas.)	2011	Certificate I and II Level	13
No usual address (Tas.)	2011	Certificate III and IV Level	136
No usual address (Tas.)	2011	Advanced Diploma and Diploma	63
No usual address (Tas.)	2011	Bachelor	91
No usual address (Tas.)	2011	Graduate Diploma and Graduate Certificate	10
No usual address (Tas.)	2011	Postgraduate	31
No usual address (Tas.)	2016		590
No usual address (Tas.)	2016	Certificate nfd	13
No usual address (Tas.)	2016	Certificate I and II Level	16
No usual address (Tas.)	2016	Certificate III and IV Level	120
No usual address (Tas.)	2016	Advanced Diploma and Diploma	59
No usual address (Tas.)	2016	Bachelor	77
No usual address (Tas.)	2016	Graduate Diploma and Graduate Certificate	6
No usual address (Tas.)	2016	Postgraduate	31
Darwin	2006		72194
Darwin	2006	Certificate nfd	1239
Darwin	2006	Certificate I and II Level	1316
Darwin	2006	Certificate III and IV Level	13359
Darwin	2006	Advanced Diploma and Diploma	5669
Darwin	2006	Bachelor	8744
Darwin	2006	Graduate Diploma and Graduate Certificate	1450
Darwin	2006	Postgraduate	2021
Darwin	2011		77499
Darwin	2011	Certificate nfd	1042
Darwin	2011	Certificate I and II Level	1498
Darwin	2011	Certificate III and IV Level	16971
Darwin	2011	Advanced Diploma and Diploma	7184
Darwin	2011	Bachelor	11486
Darwin	2011	Graduate Diploma and Graduate Certificate	1909
Darwin	2011	Postgraduate	2997
Darwin	2016		81056
Darwin	2016	Certificate nfd	1921
Darwin	2016	Certificate I and II Level	1432
Darwin	2016	Certificate III and IV Level	21000
Darwin	2016	Advanced Diploma and Diploma	9149
Darwin	2016	Bachelor	15194
Darwin	2016	Graduate Diploma and Graduate Certificate	2430
Darwin	2016	Postgraduate	4646
Northern Territory - Outback	2006		67945
Northern Territory - Outback	2006	Certificate nfd	705
Northern Territory - Outback	2006	Certificate I and II Level	984
Northern Territory - Outback	2006	Certificate III and IV Level	7011
Northern Territory - Outback	2006	Advanced Diploma and Diploma	2724
Northern Territory - Outback	2006	Bachelor	3997
Northern Territory - Outback	2006	Graduate Diploma and Graduate Certificate	714
Northern Territory - Outback	2006	Postgraduate	830
Northern Territory - Outback	2011		67673
Northern Territory - Outback	2011	Certificate nfd	711
Northern Territory - Outback	2011	Certificate I and II Level	1318
Northern Territory - Outback	2011	Certificate III and IV Level	8814
Northern Territory - Outback	2011	Advanced Diploma and Diploma	3352
Northern Territory - Outback	2011	Bachelor	5260
Northern Territory - Outback	2011	Graduate Diploma and Graduate Certificate	981
Northern Territory - Outback	2011	Postgraduate	1265
Northern Territory - Outback	2016		66980
Northern Territory - Outback	2016	Certificate nfd	1159
Northern Territory - Outback	2016	Certificate I and II Level	1309
Northern Territory - Outback	2016	Certificate III and IV Level	8255
Northern Territory - Outback	2016	Advanced Diploma and Diploma	3578
Northern Territory - Outback	2016	Bachelor	5506
Northern Territory - Outback	2016	Graduate Diploma and Graduate Certificate	1051
Northern Territory - Outback	2016	Postgraduate	1605
Migratory - Offshore - Shipping (NT)	2006		65
Migratory - Offshore - Shipping (NT)	2006	Certificate nfd	0
Migratory - Offshore - Shipping (NT)	2006	Certificate I and II Level	3
Migratory - Offshore - Shipping (NT)	2006	Certificate III and IV Level	18
Migratory - Offshore - Shipping (NT)	2006	Advanced Diploma and Diploma	8
Migratory - Offshore - Shipping (NT)	2006	Bachelor	0
Migratory - Offshore - Shipping (NT)	2006	Graduate Diploma and Graduate Certificate	0
Migratory - Offshore - Shipping (NT)	2006	Postgraduate	0
Migratory - Offshore - Shipping (NT)	2011		60
Migratory - Offshore - Shipping (NT)	2011	Certificate nfd	0
Migratory - Offshore - Shipping (NT)	2011	Certificate I and II Level	3
Migratory - Offshore - Shipping (NT)	2011	Certificate III and IV Level	27
Migratory - Offshore - Shipping (NT)	2011	Advanced Diploma and Diploma	9
Migratory - Offshore - Shipping (NT)	2011	Bachelor	8
Migratory - Offshore - Shipping (NT)	2011	Graduate Diploma and Graduate Certificate	0
Migratory - Offshore - Shipping (NT)	2011	Postgraduate	0
Migratory - Offshore - Shipping (NT)	2016		21
Migratory - Offshore - Shipping (NT)	2016	Certificate nfd	4
Migratory - Offshore - Shipping (NT)	2016	Certificate I and II Level	0
Migratory - Offshore - Shipping (NT)	2016	Certificate III and IV Level	17
Migratory - Offshore - Shipping (NT)	2016	Advanced Diploma and Diploma	8
Migratory - Offshore - Shipping (NT)	2016	Bachelor	17
Migratory - Offshore - Shipping (NT)	2016	Graduate Diploma and Graduate Certificate	0
Migratory - Offshore - Shipping (NT)	2016	Postgraduate	3
No usual address (NT)	2006		1220
No usual address (NT)	2006	Certificate nfd	34
No usual address (NT)	2006	Certificate I and II Level	23
No usual address (NT)	2006	Certificate III and IV Level	329
No usual address (NT)	2006	Advanced Diploma and Diploma	77
No usual address (NT)	2006	Bachelor	163
No usual address (NT)	2006	Graduate Diploma and Graduate Certificate	33
No usual address (NT)	2006	Postgraduate	22
No usual address (NT)	2011		1102
No usual address (NT)	2011	Certificate nfd	17
No usual address (NT)	2011	Certificate I and II Level	24
No usual address (NT)	2011	Certificate III and IV Level	335
No usual address (NT)	2011	Advanced Diploma and Diploma	115
No usual address (NT)	2011	Bachelor	206
No usual address (NT)	2011	Graduate Diploma and Graduate Certificate	30
No usual address (NT)	2011	Postgraduate	41
No usual address (NT)	2016		1702
No usual address (NT)	2016	Certificate nfd	45
No usual address (NT)	2016	Certificate I and II Level	29
No usual address (NT)	2016	Certificate III and IV Level	322
No usual address (NT)	2016	Advanced Diploma and Diploma	121
No usual address (NT)	2016	Bachelor	184
No usual address (NT)	2016	Graduate Diploma and Graduate Certificate	34
No usual address (NT)	2016	Postgraduate	52
Australian Capital Territory	2006		188282
Australian Capital Territory	2006	Certificate nfd	4882
Australian Capital Territory	2006	Certificate I and II Level	2854
Australian Capital Territory	2006	Certificate III and IV Level	26753
Australian Capital Territory	2006	Advanced Diploma and Diploma	22011
Australian Capital Territory	2006	Bachelor	51544
Australian Capital Territory	2006	Graduate Diploma and Graduate Certificate	9176
Australian Capital Territory	2006	Postgraduate	17823
Australian Capital Territory	2011		192851
Australian Capital Territory	2011	Certificate nfd	4295
Australian Capital Territory	2011	Certificate I and II Level	3103
Australian Capital Territory	2011	Certificate III and IV Level	31636
Australian Capital Territory	2011	Advanced Diploma and Diploma	26046
Australian Capital Territory	2011	Bachelor	61827
Australian Capital Territory	2011	Graduate Diploma and Graduate Certificate	11142
Australian Capital Territory	2011	Postgraduate	25686
Australian Capital Territory	2016		203781
Australian Capital Territory	2016	Certificate nfd	5398
Australian Capital Territory	2016	Certificate I and II Level	2990
Australian Capital Territory	2016	Certificate III and IV Level	35174
Australian Capital Territory	2016	Advanced Diploma and Diploma	29724
Australian Capital Territory	2016	Bachelor	71604
Australian Capital Territory	2016	Graduate Diploma and Graduate Certificate	13404
Australian Capital Territory	2016	Postgraduate	34782
Migratory - Offshore - Shipping (ACT)	2006		0
Migratory - Offshore - Shipping (ACT)	2006	Certificate nfd	0
Migratory - Offshore - Shipping (ACT)	2006	Certificate I and II Level	0
Migratory - Offshore - Shipping (ACT)	2006	Certificate III and IV Level	0
Migratory - Offshore - Shipping (ACT)	2006	Advanced Diploma and Diploma	0
Migratory - Offshore - Shipping (ACT)	2006	Bachelor	0
Migratory - Offshore - Shipping (ACT)	2006	Graduate Diploma and Graduate Certificate	0
Migratory - Offshore - Shipping (ACT)	2006	Postgraduate	0
Migratory - Offshore - Shipping (ACT)	2011		0
Migratory - Offshore - Shipping (ACT)	2011	Certificate nfd	0
Migratory - Offshore - Shipping (ACT)	2011	Certificate I and II Level	0
Migratory - Offshore - Shipping (ACT)	2011	Certificate III and IV Level	0
Migratory - Offshore - Shipping (ACT)	2011	Advanced Diploma and Diploma	0
Migratory - Offshore - Shipping (ACT)	2011	Bachelor	0
Migratory - Offshore - Shipping (ACT)	2011	Graduate Diploma and Graduate Certificate	0
Migratory - Offshore - Shipping (ACT)	2011	Postgraduate	0
Migratory - Offshore - Shipping (ACT)	2016		0
Migratory - Offshore - Shipping (ACT)	2016	Certificate nfd	0
Migratory - Offshore - Shipping (ACT)	2016	Certificate I and II Level	0
Migratory - Offshore - Shipping (ACT)	2016	Certificate III and IV Level	0
Migratory - Offshore - Shipping (ACT)	2016	Advanced Diploma and Diploma	0
Migratory - Offshore - Shipping (ACT)	2016	Bachelor	0
Migratory - Offshore - Shipping (ACT)	2016	Graduate Diploma and Graduate Certificate	0
Migratory - Offshore - Shipping (ACT)	2016	Postgraduate	0
No usual address (ACT)	2006		436
No usual address (ACT)	2006	Certificate nfd	15
No usual address (ACT)	2006	Certificate I and II Level	7
No usual address (ACT)	2006	Certificate III and IV Level	63
No usual address (ACT)	2006	Advanced Diploma and Diploma	34
No usual address (ACT)	2006	Bachelor	113
No usual address (ACT)	2006	Graduate Diploma and Graduate Certificate	9
No usual address (ACT)	2006	Postgraduate	32
No usual address (ACT)	2011		316
No usual address (ACT)	2011	Certificate nfd	12
No usual address (ACT)	2011	Certificate I and II Level	9
No usual address (ACT)	2011	Certificate III and IV Level	64
No usual address (ACT)	2011	Advanced Diploma and Diploma	40
No usual address (ACT)	2011	Bachelor	124
No usual address (ACT)	2011	Graduate Diploma and Graduate Certificate	18
No usual address (ACT)	2011	Postgraduate	47
No usual address (ACT)	2016		312
No usual address (ACT)	2016	Certificate nfd	5
No usual address (ACT)	2016	Certificate I and II Level	10
No usual address (ACT)	2016	Certificate III and IV Level	50
No usual address (ACT)	2016	Advanced Diploma and Diploma	30
No usual address (ACT)	2016	Bachelor	81
No usual address (ACT)	2016	Graduate Diploma and Graduate Certificate	10
No usual address (ACT)	2016	Postgraduate	40
Other Territories	2006		1712
Other Territories	2006	Certificate nfd	32
Other Territories	2006	Certificate I and II Level	29
Other Territories	2006	Certificate III and IV Level	248
Other Territories	2006	Advanced Diploma and Diploma	88
Other Territories	2006	Bachelor	135
Other Territories	2006	Graduate Diploma and Graduate Certificate	24
Other Territories	2006	Postgraduate	22
Other Territories	2011		2329
Other Territories	2011	Certificate nfd	13
Other Territories	2011	Certificate I and II Level	33
Other Territories	2011	Certificate III and IV Level	279
Other Territories	2011	Advanced Diploma and Diploma	128
Other Territories	2011	Bachelor	157
Other Territories	2011	Graduate Diploma and Graduate Certificate	32
Other Territories	2011	Postgraduate	33
Other Territories	2016		3050
Other Territories	2016	Certificate nfd	99
Other Territories	2016	Certificate I and II Level	58
Other Territories	2016	Certificate III and IV Level	600
Other Territories	2016	Advanced Diploma and Diploma	270
Other Territories	2016	Bachelor	318
Other Territories	2016	Graduate Diploma and Graduate Certificate	53
Other Territories	2016	Postgraduate	75
Migratory - Offshore - Shipping (OT)	2006		0
Migratory - Offshore - Shipping (OT)	2006	Certificate nfd	0
Migratory - Offshore - Shipping (OT)	2006	Certificate I and II Level	0
Migratory - Offshore - Shipping (OT)	2006	Certificate III and IV Level	0
Migratory - Offshore - Shipping (OT)	2006	Advanced Diploma and Diploma	0
Migratory - Offshore - Shipping (OT)	2006	Bachelor	0
Migratory - Offshore - Shipping (OT)	2006	Graduate Diploma and Graduate Certificate	0
Migratory - Offshore - Shipping (OT)	2006	Postgraduate	0
Migratory - Offshore - Shipping (OT)	2011		0
Migratory - Offshore - Shipping (OT)	2011	Certificate nfd	0
Migratory - Offshore - Shipping (OT)	2011	Certificate I and II Level	0
Migratory - Offshore - Shipping (OT)	2011	Certificate III and IV Level	0
Migratory - Offshore - Shipping (OT)	2011	Advanced Diploma and Diploma	0
Migratory - Offshore - Shipping (OT)	2011	Bachelor	0
Migratory - Offshore - Shipping (OT)	2011	Graduate Diploma and Graduate Certificate	0
Migratory - Offshore - Shipping (OT)	2011	Postgraduate	0
Migratory - Offshore - Shipping (OT)	2016		1
Migratory - Offshore - Shipping (OT)	2016	Certificate nfd	0
Migratory - Offshore - Shipping (OT)	2016	Certificate I and II Level	0
Migratory - Offshore - Shipping (OT)	2016	Certificate III and IV Level	5
Migratory - Offshore - Shipping (OT)	2016	Advanced Diploma and Diploma	0
Migratory - Offshore - Shipping (OT)	2016	Bachelor	0
Migratory - Offshore - Shipping (OT)	2016	Graduate Diploma and Graduate Certificate	0
Migratory - Offshore - Shipping (OT)	2016	Postgraduate	0
No usual address (OT)	2006		19
No usual address (OT)	2006	Certificate nfd	0
No usual address (OT)	2006	Certificate I and II Level	0
No usual address (OT)	2006	Certificate III and IV Level	0
No usual address (OT)	2006	Advanced Diploma and Diploma	3
No usual address (OT)	2006	Bachelor	3
No usual address (OT)	2006	Graduate Diploma and Graduate Certificate	0
No usual address (OT)	2006	Postgraduate	0
No usual address (OT)	2011		5
No usual address (OT)	2011	Certificate nfd	0
No usual address (OT)	2011	Certificate I and II Level	0
No usual address (OT)	2011	Certificate III and IV Level	4
No usual address (OT)	2011	Advanced Diploma and Diploma	0
No usual address (OT)	2011	Bachelor	13
No usual address (OT)	2011	Graduate Diploma and Graduate Certificate	4
No usual address (OT)	2011	Postgraduate	0
No usual address (OT)	2016		32
No usual address (OT)	2016	Certificate nfd	0
No usual address (OT)	2016	Certificate I and II Level	0
No usual address (OT)	2016	Certificate III and IV Level	4
No usual address (OT)	2016	Advanced Diploma and Diploma	9
No usual address (OT)	2016	Bachelor	10
No usual address (OT)	2016	Graduate Diploma and Graduate Certificate	0
No usual address (OT)	2016	Postgraduate	0
