SA4_NAME16	Year	Occupation	workers
Shepparton	2006	Professionals	7102
Shepparton	2006	Sales workers	5084
Shepparton	2006	Technicians and trades workers	7432
Shepparton	2011		1073
Shepparton	2011	Clerical and administrative workers	6037
Shepparton	2011	Community and personal service workers	4989
Shepparton	2011	Labourers	8078
Shepparton	2011	Machinery operators and drivers	3881
Shepparton	2011	Managers	9310
Shepparton	2011	Professionals	7859
Shepparton	2011	Sales workers	5229
Shepparton	2011	Technicians and trades workers	7767
Shepparton	2016		905
Shepparton	2016	Clerical and administrative workers	5834
Shepparton	2016	Community and personal service workers	5805
Shepparton	2016	Labourers	8190
Shepparton	2016	Machinery operators and drivers	3864
Shepparton	2016	Managers	8940
Shepparton	2016	Professionals	8124
Shepparton	2016	Sales workers	5388
Shepparton	2016	Technicians and trades workers	7650
Warrnambool and South West	2006		997
Warrnambool and South West	2006	Clerical and administrative workers	5368
Warrnambool and South West	2006	Community and personal service workers	4555
Warrnambool and South West	2006	Labourers	8166
Warrnambool and South West	2006	Machinery operators and drivers	3799
Warrnambool and South West	2006	Managers	11810
Warrnambool and South West	2006	Professionals	7365
Warrnambool and South West	2006	Sales workers	5152
Warrnambool and South West	2006	Technicians and trades workers	7732
Warrnambool and South West	2011		1020
Warrnambool and South West	2011	Clerical and administrative workers	5543
Warrnambool and South West	2011	Community and personal service workers	5380
Warrnambool and South West	2011	Labourers	7794
Warrnambool and South West	2011	Machinery operators and drivers	3986
Warrnambool and South West	2011	Managers	11338
Warrnambool and South West	2011	Professionals	8248
Warrnambool and South West	2011	Sales workers	5203
Warrnambool and South West	2011	Technicians and trades workers	8018
Warrnambool and South West	2016		919
Warrnambool and South West	2016	Clerical and administrative workers	5397
Warrnambool and South West	2016	Community and personal service workers	5901
Warrnambool and South West	2016	Labourers	8149
Warrnambool and South West	2016	Machinery operators and drivers	4042
Warrnambool and South West	2016	Managers	10302
Warrnambool and South West	2016	Professionals	8261
Warrnambool and South West	2016	Sales workers	5126
Warrnambool and South West	2016	Technicians and trades workers	7517
Migratory - Offshore - Shipping (Vic.)	2006		0
Migratory - Offshore - Shipping (Vic.)	2006	Clerical and administrative workers	0
Migratory - Offshore - Shipping (Vic.)	2006	Community and personal service workers	0
Migratory - Offshore - Shipping (Vic.)	2006	Labourers	22
Migratory - Offshore - Shipping (Vic.)	2006	Machinery operators and drivers	3
Migratory - Offshore - Shipping (Vic.)	2006	Managers	0
Migratory - Offshore - Shipping (Vic.)	2006	Professionals	3
Migratory - Offshore - Shipping (Vic.)	2006	Sales workers	0
Migratory - Offshore - Shipping (Vic.)	2006	Technicians and trades workers	9
Migratory - Offshore - Shipping (Vic.)	2011		0
Migratory - Offshore - Shipping (Vic.)	2011	Clerical and administrative workers	0
Migratory - Offshore - Shipping (Vic.)	2011	Community and personal service workers	0
Migratory - Offshore - Shipping (Vic.)	2011	Labourers	8
Migratory - Offshore - Shipping (Vic.)	2011	Machinery operators and drivers	4
Migratory - Offshore - Shipping (Vic.)	2011	Managers	0
Migratory - Offshore - Shipping (Vic.)	2011	Professionals	8
Migratory - Offshore - Shipping (Vic.)	2011	Sales workers	0
Migratory - Offshore - Shipping (Vic.)	2011	Technicians and trades workers	5
Migratory - Offshore - Shipping (Vic.)	2016		0
Migratory - Offshore - Shipping (Vic.)	2016	Clerical and administrative workers	0
Migratory - Offshore - Shipping (Vic.)	2016	Community and personal service workers	0
Migratory - Offshore - Shipping (Vic.)	2016	Labourers	3
Migratory - Offshore - Shipping (Vic.)	2016	Machinery operators and drivers	0
Migratory - Offshore - Shipping (Vic.)	2016	Managers	0
Migratory - Offshore - Shipping (Vic.)	2016	Professionals	4
Migratory - Offshore - Shipping (Vic.)	2016	Sales workers	0
Migratory - Offshore - Shipping (Vic.)	2016	Technicians and trades workers	7
No usual address (Vic.)	2006		73
No usual address (Vic.)	2006	Clerical and administrative workers	259
No usual address (Vic.)	2006	Community and personal service workers	343
No usual address (Vic.)	2006	Labourers	400
No usual address (Vic.)	2006	Machinery operators and drivers	238
No usual address (Vic.)	2006	Managers	189
No usual address (Vic.)	2006	Professionals	441
No usual address (Vic.)	2006	Sales workers	177
No usual address (Vic.)	2006	Technicians and trades workers	376
No usual address (Vic.)	2011		88
No usual address (Vic.)	2011	Clerical and administrative workers	258
No usual address (Vic.)	2011	Community and personal service workers	294
No usual address (Vic.)	2011	Labourers	321
No usual address (Vic.)	2011	Machinery operators and drivers	205
No usual address (Vic.)	2011	Managers	243
No usual address (Vic.)	2011	Professionals	505
No usual address (Vic.)	2011	Sales workers	190
No usual address (Vic.)	2011	Technicians and trades workers	367
No usual address (Vic.)	2016		57
No usual address (Vic.)	2016	Clerical and administrative workers	182
No usual address (Vic.)	2016	Community and personal service workers	277
No usual address (Vic.)	2016	Labourers	307
No usual address (Vic.)	2016	Machinery operators and drivers	200
No usual address (Vic.)	2016	Managers	178
No usual address (Vic.)	2016	Professionals	405
No usual address (Vic.)	2016	Sales workers	134
No usual address (Vic.)	2016	Technicians and trades workers	297
Brisbane - East	2006		1550
Brisbane - East	2006	Clerical and administrative workers	16232
Brisbane - East	2006	Community and personal service workers	7935
Brisbane - East	2006	Labourers	10291
Brisbane - East	2006	Machinery operators and drivers	6462
Brisbane - East	2006	Managers	11040
Brisbane - East	2006	Professionals	14653
Brisbane - East	2006	Sales workers	10026
Brisbane - East	2006	Technicians and trades workers	15092
Brisbane - East	2011		1733
Brisbane - East	2011	Clerical and administrative workers	18195
Brisbane - East	2011	Community and personal service workers	9669
Brisbane - East	2011	Labourers	10037
Brisbane - East	2011	Machinery operators and drivers	6553
Brisbane - East	2011	Managers	13037
Brisbane - East	2011	Professionals	18682
Brisbane - East	2011	Sales workers	10509
Brisbane - East	2011	Technicians and trades workers	16170
Brisbane - East	2016		1639
Brisbane - East	2016	Clerical and administrative workers	17411
Brisbane - East	2016	Community and personal service workers	11349
Brisbane - East	2016	Labourers	10078
Brisbane - East	2016	Machinery operators and drivers	6707
Brisbane - East	2016	Managers	13936
Brisbane - East	2016	Professionals	20398
Brisbane - East	2016	Sales workers	10500
Brisbane - East	2016	Technicians and trades workers	16106
Brisbane - North	2006		1385
Brisbane - North	2006	Clerical and administrative workers	16437
Brisbane - North	2006	Community and personal service workers	7781
Brisbane - North	2006	Labourers	8334
Brisbane - North	2006	Machinery operators and drivers	5293
Brisbane - North	2006	Managers	9330
Brisbane - North	2006	Professionals	17427
Brisbane - North	2006	Sales workers	8979
Brisbane - North	2006	Technicians and trades workers	11996
Brisbane - North	2011		1776
Brisbane - North	2011	Clerical and administrative workers	17822
Brisbane - North	2011	Community and personal service workers	9340
Brisbane - North	2011	Labourers	8132
Brisbane - North	2011	Machinery operators and drivers	5319
Brisbane - North	2011	Managers	10900
Brisbane - North	2011	Professionals	22721
Brisbane - North	2011	Sales workers	9302
Brisbane - North	2011	Technicians and trades workers	12599
Brisbane - North	2016		1625
Brisbane - North	2016	Clerical and administrative workers	17251
Brisbane - North	2016	Community and personal service workers	11083
Brisbane - North	2016	Labourers	8578
Brisbane - North	2016	Machinery operators and drivers	5310
Brisbane - North	2016	Managers	12340
Brisbane - North	2016	Professionals	25941
Brisbane - North	2016	Sales workers	9453
Brisbane - North	2016	Technicians and trades workers	13023
Brisbane - South	2006		2518
Brisbane - South	2006	Clerical and administrative workers	25071
Brisbane - South	2006	Community and personal service workers	11794
Brisbane - South	2006	Labourers	12241
Brisbane - South	2006	Machinery operators and drivers	7616
Brisbane - South	2006	Managers	16900
Brisbane - South	2006	Professionals	35345
Brisbane - South	2006	Sales workers	14973
Brisbane - South	2006	Technicians and trades workers	18574
Brisbane - South	2011		2962
Brisbane - South	2011	Clerical and administrative workers	26115
Brisbane - South	2011	Community and personal service workers	14149
Brisbane - South	2011	Labourers	12351
Brisbane - South	2011	Machinery operators and drivers	7913
Brisbane - South	2011	Managers	18277
Brisbane - South	2011	Professionals	43519
Brisbane - South	2011	Sales workers	14751
Brisbane - South	2011	Technicians and trades workers	19050
Brisbane - South	2016		2758
Brisbane - South	2016	Clerical and administrative workers	24326
Brisbane - South	2016	Community and personal service workers	16484
Brisbane - South	2016	Labourers	13939
Brisbane - South	2016	Machinery operators and drivers	7796
Brisbane - South	2016	Managers	20050
Brisbane - South	2016	Professionals	48173
Brisbane - South	2016	Sales workers	15433
Brisbane - South	2016	Technicians and trades workers	18738
Brisbane - West	2006		1187
Brisbane - West	2006	Clerical and administrative workers	13138
Brisbane - West	2006	Community and personal service workers	7548
Brisbane - West	2006	Labourers	4709
Brisbane - West	2006	Machinery operators and drivers	2241
Brisbane - West	2006	Managers	11283
Brisbane - West	2006	Professionals	27395
Brisbane - West	2006	Sales workers	8423
Brisbane - West	2006	Technicians and trades workers	8206
Brisbane - West	2011		1361
Brisbane - West	2011	Clerical and administrative workers	13437
Brisbane - West	2011	Community and personal service workers	8576
Brisbane - West	2011	Labourers	4048
Brisbane - West	2011	Machinery operators and drivers	2130
Brisbane - West	2011	Managers	12146
Brisbane - West	2011	Professionals	30146
Brisbane - West	2011	Sales workers	7698
Brisbane - West	2011	Technicians and trades workers	8189
Brisbane - West	2016		1229
Brisbane - West	2016	Clerical and administrative workers	12364
Brisbane - West	2016	Community and personal service workers	9234
Brisbane - West	2016	Labourers	4519
Brisbane - West	2016	Machinery operators and drivers	2173
Brisbane - West	2016	Managers	12496
Brisbane - West	2016	Professionals	30554
Brisbane - West	2016	Sales workers	7517
Brisbane - West	2016	Technicians and trades workers	7808
Brisbane Inner City	2006		1669
Brisbane Inner City	2006	Clerical and administrative workers	17430
Brisbane Inner City	2006	Community and personal service workers	9497
Brisbane Inner City	2006	Labourers	6313
Brisbane Inner City	2006	Machinery operators and drivers	3005
Brisbane Inner City	2006	Managers	16198
Brisbane Inner City	2006	Professionals	38985
Brisbane Inner City	2006	Sales workers	10611
Brisbane Inner City	2006	Technicians and trades workers	10346
Brisbane Inner City	2011		2229
Brisbane Inner City	2011	Clerical and administrative workers	18959
Brisbane Inner City	2011	Community and personal service workers	11136
Brisbane Inner City	2011	Labourers	6375
Brisbane Inner City	2011	Machinery operators and drivers	2795
Brisbane Inner City	2011	Managers	19034
Brisbane Inner City	2011	Professionals	47313
Brisbane Inner City	2011	Sales workers	10495
Brisbane Inner City	2011	Technicians and trades workers	11147
Brisbane Inner City	2016		2060
Brisbane Inner City	2016	Clerical and administrative workers	18698
Brisbane Inner City	2016	Community and personal service workers	13267
Brisbane Inner City	2016	Labourers	7809
Brisbane Inner City	2016	Machinery operators and drivers	2965
Brisbane Inner City	2016	Managers	21371
Brisbane Inner City	2016	Professionals	51081
Brisbane Inner City	2016	Sales workers	11595
Brisbane Inner City	2016	Technicians and trades workers	11418
Cairns	2006		1768
Cairns	2006	Clerical and administrative workers	12399
Cairns	2006	Community and personal service workers	10247
Cairns	2006	Labourers	12952
Cairns	2006	Machinery operators and drivers	6274
Cairns	2006	Managers	12675
Cairns	2006	Professionals	13736
Cairns	2006	Sales workers	10083
Cairns	2006	Technicians and trades workers	15503
Cairns	2011		1902
Cairns	2011	Clerical and administrative workers	13733
Cairns	2011	Community and personal service workers	12089
Cairns	2011	Labourers	12148
Cairns	2011	Machinery operators and drivers	6768
Cairns	2011	Managers	12874
Cairns	2011	Professionals	16505
Cairns	2011	Sales workers	10556
Cairns	2011	Technicians and trades workers	16312
Cairns	2016		1818
Cairns	2016	Clerical and administrative workers	13189
Cairns	2016	Community and personal service workers	13989
Cairns	2016	Labourers	12780
Cairns	2016	Machinery operators and drivers	6616
Cairns	2016	Managers	12967
Cairns	2016	Professionals	18367
Cairns	2016	Sales workers	10774
Cairns	2016	Technicians and trades workers	15642
Darling Downs - Maranoa	2006		846
Darling Downs - Maranoa	2006	Clerical and administrative workers	5540
Darling Downs - Maranoa	2006	Community and personal service workers	3969
Darling Downs - Maranoa	2006	Labourers	9138
Darling Downs - Maranoa	2006	Machinery operators and drivers	4745
Darling Downs - Maranoa	2006	Managers	12458
Darling Downs - Maranoa	2006	Professionals	5381
Darling Downs - Maranoa	2006	Sales workers	3884
Darling Downs - Maranoa	2006	Technicians and trades workers	6746
Darling Downs - Maranoa	2011		911
Darling Downs - Maranoa	2011	Clerical and administrative workers	6097
Darling Downs - Maranoa	2011	Community and personal service workers	4541
Darling Downs - Maranoa	2011	Labourers	8588
Darling Downs - Maranoa	2011	Machinery operators and drivers	5696
Darling Downs - Maranoa	2011	Managers	11701
Darling Downs - Maranoa	2011	Professionals	6083
Darling Downs - Maranoa	2011	Sales workers	4185
Darling Downs - Maranoa	2011	Technicians and trades workers	7695
Darling Downs - Maranoa	2016		862
Darling Downs - Maranoa	2016	Clerical and administrative workers	5968
Darling Downs - Maranoa	2016	Community and personal service workers	4952
Darling Downs - Maranoa	2016	Labourers	8692
Darling Downs - Maranoa	2016	Machinery operators and drivers	5159
Darling Downs - Maranoa	2016	Managers	10881
Darling Downs - Maranoa	2016	Professionals	6291
Darling Downs - Maranoa	2016	Sales workers	4288
Darling Downs - Maranoa	2016	Technicians and trades workers	7779
Central Queensland	2006		1639
Central Queensland	2006	Clerical and administrative workers	11364
Central Queensland	2006	Community and personal service workers	7095
Central Queensland	2006	Labourers	12127
Central Queensland	2006	Machinery operators and drivers	10625
Central Queensland	2006	Managers	10895
Central Queensland	2006	Professionals	11644
Central Queensland	2006	Sales workers	7788
Central Queensland	2006	Technicians and trades workers	16582
Central Queensland	2011		1987
Central Queensland	2011	Clerical and administrative workers	12659
Central Queensland	2011	Community and personal service workers	8461
Central Queensland	2011	Labourers	12541
Central Queensland	2011	Machinery operators and drivers	13035
Central Queensland	2011	Managers	11207
Central Queensland	2011	Professionals	13787
Central Queensland	2011	Sales workers	8325
Central Queensland	2011	Technicians and trades workers	19117
Central Queensland	2016		1494
Central Queensland	2016	Clerical and administrative workers	11499
Central Queensland	2016	Community and personal service workers	9913
Central Queensland	2016	Labourers	12096
Central Queensland	2016	Machinery operators and drivers	11521
Central Queensland	2016	Managers	10984
Central Queensland	2016	Professionals	13803
Central Queensland	2016	Sales workers	8556
Central Queensland	2016	Technicians and trades workers	17786
Gold Coast	2006		3986
Gold Coast	2006	Clerical and administrative workers	30384
Gold Coast	2006	Community and personal service workers	20352
Gold Coast	2006	Labourers	22116
Gold Coast	2006	Machinery operators and drivers	10476
Gold Coast	2006	Managers	26152
Gold Coast	2006	Professionals	31933
Gold Coast	2006	Sales workers	27752
Gold Coast	2006	Technicians and trades workers	34359
Gold Coast	2011		4429
Gold Coast	2011	Clerical and administrative workers	34399
Gold Coast	2011	Community and personal service workers	25817
Gold Coast	2011	Labourers	23274
Gold Coast	2011	Machinery operators and drivers	12182
Gold Coast	2011	Managers	29432
Gold Coast	2011	Professionals	41537
Gold Coast	2011	Sales workers	29887
Gold Coast	2011	Technicians and trades workers	36732
Gold Coast	2016		4643
Gold Coast	2016	Clerical and administrative workers	36188
Gold Coast	2016	Community and personal service workers	32193
Gold Coast	2016	Labourers	26105
Gold Coast	2016	Machinery operators and drivers	13587
Gold Coast	2016	Managers	33255
Gold Coast	2016	Professionals	48931
Gold Coast	2016	Sales workers	32103
Gold Coast	2016	Technicians and trades workers	39886
Ipswich	2006		1913
Ipswich	2006	Clerical and administrative workers	15491
Ipswich	2006	Community and personal service workers	10418
Ipswich	2006	Labourers	16109
Ipswich	2006	Machinery operators and drivers	10548
Ipswich	2006	Managers	10423
Ipswich	2006	Professionals	13318
Ipswich	2006	Sales workers	9590
Ipswich	2006	Technicians and trades workers	17228
Ipswich	2011		2435
Ipswich	2011	Clerical and administrative workers	18330
Ipswich	2011	Community and personal service workers	13442
Ipswich	2011	Labourers	16186
Ipswich	2011	Machinery operators and drivers	12031
Ipswich	2011	Managers	12155
Ipswich	2011	Professionals	17644
Ipswich	2011	Sales workers	11241
Ipswich	2011	Technicians and trades workers	19224
Ipswich	2016		2440
Ipswich	2016	Clerical and administrative workers	18950
Ipswich	2016	Community and personal service workers	17001
Ipswich	2016	Labourers	17546
Ipswich	2016	Machinery operators and drivers	13379
Ipswich	2016	Managers	13308
Ipswich	2016	Professionals	20782
Ipswich	2016	Sales workers	12618
Ipswich	2016	Technicians and trades workers	19944
Logan - Beaudesert	2006		2178
Logan - Beaudesert	2006	Clerical and administrative workers	19222
Logan - Beaudesert	2006	Community and personal service workers	10309
Logan - Beaudesert	2006	Labourers	17171
Logan - Beaudesert	2006	Machinery operators and drivers	13047
Logan - Beaudesert	2006	Managers	11399
Logan - Beaudesert	2006	Professionals	13026
Logan - Beaudesert	2006	Sales workers	12585
Logan - Beaudesert	2006	Technicians and trades workers	21618
Logan - Beaudesert	2011		2681
Logan - Beaudesert	2011	Clerical and administrative workers	21590
Logan - Beaudesert	2011	Community and personal service workers	12549
Logan - Beaudesert	2011	Labourers	16930
Logan - Beaudesert	2011	Machinery operators and drivers	14462
Logan - Beaudesert	2011	Managers	12512
Logan - Beaudesert	2011	Professionals	16441
Logan - Beaudesert	2011	Sales workers	12871
Logan - Beaudesert	2011	Technicians and trades workers	22424
Logan - Beaudesert	2016		2496
Logan - Beaudesert	2016	Clerical and administrative workers	20364
Logan - Beaudesert	2016	Community and personal service workers	14895
Logan - Beaudesert	2016	Labourers	17906
Logan - Beaudesert	2016	Machinery operators and drivers	15129
Logan - Beaudesert	2016	Managers	12861
Logan - Beaudesert	2016	Professionals	17988
Logan - Beaudesert	2016	Sales workers	13286
Logan - Beaudesert	2016	Technicians and trades workers	22389
Mackay - Isaac - Whitsunday	2006		1255
Mackay - Isaac - Whitsunday	2006	Clerical and administrative workers	8688
Mackay - Isaac - Whitsunday	2006	Community and personal service workers	5154
Mackay - Isaac - Whitsunday	2006	Labourers	9757
Mackay - Isaac - Whitsunday	2006	Machinery operators and drivers	10049
Mackay - Isaac - Whitsunday	2006	Managers	8862
Mackay - Isaac - Whitsunday	2006	Professionals	8344
Mackay - Isaac - Whitsunday	2006	Sales workers	6450
Mackay - Isaac - Whitsunday	2006	Technicians and trades workers	14198
Mackay - Isaac - Whitsunday	2011		1514
Mackay - Isaac - Whitsunday	2011	Clerical and administrative workers	10284
Mackay - Isaac - Whitsunday	2011	Community and personal service workers	6161
Mackay - Isaac - Whitsunday	2011	Labourers	10157
Mackay - Isaac - Whitsunday	2011	Machinery operators and drivers	12768
Mackay - Isaac - Whitsunday	2011	Managers	9398
Mackay - Isaac - Whitsunday	2011	Professionals	10315
Mackay - Isaac - Whitsunday	2011	Sales workers	6918
Mackay - Isaac - Whitsunday	2011	Technicians and trades workers	17360
Mackay - Isaac - Whitsunday	2016		1273
Mackay - Isaac - Whitsunday	2016	Clerical and administrative workers	8756
Mackay - Isaac - Whitsunday	2016	Community and personal service workers	6986
Mackay - Isaac - Whitsunday	2016	Labourers	9141
Mackay - Isaac - Whitsunday	2016	Machinery operators and drivers	10915
Mackay - Isaac - Whitsunday	2016	Managers	8939
Mackay - Isaac - Whitsunday	2016	Professionals	10364
Mackay - Isaac - Whitsunday	2016	Sales workers	6780
Mackay - Isaac - Whitsunday	2016	Technicians and trades workers	15236
Moreton Bay - North	2006		1495
Moreton Bay - North	2006	Clerical and administrative workers	11679
Moreton Bay - North	2006	Community and personal service workers	7473
Moreton Bay - North	2006	Labourers	11472
Moreton Bay - North	2006	Machinery operators and drivers	6838
Moreton Bay - North	2006	Managers	7742
Moreton Bay - North	2006	Professionals	9035
Moreton Bay - North	2006	Sales workers	8362
Moreton Bay - North	2006	Technicians and trades workers	13319
Moreton Bay - North	2011		1724
Moreton Bay - North	2011	Clerical and administrative workers	13582
Moreton Bay - North	2011	Community and personal service workers	9880
Moreton Bay - North	2011	Labourers	11914
Moreton Bay - North	2011	Machinery operators and drivers	7854
Moreton Bay - North	2011	Managers	8943
Moreton Bay - North	2011	Professionals	11510
Moreton Bay - North	2011	Sales workers	9690
Moreton Bay - North	2011	Technicians and trades workers	14881
Moreton Bay - North	2016		1720
Moreton Bay - North	2016	Clerical and administrative workers	13300
Moreton Bay - North	2016	Community and personal service workers	11747
Moreton Bay - North	2016	Labourers	13080
Moreton Bay - North	2016	Machinery operators and drivers	8061
Moreton Bay - North	2016	Managers	9350
Moreton Bay - North	2016	Professionals	12431
Moreton Bay - North	2016	Sales workers	10074
Moreton Bay - North	2016	Technicians and trades workers	15455
Moreton Bay - South	2006		1121
Moreton Bay - South	2006	Clerical and administrative workers	13625
Moreton Bay - South	2006	Community and personal service workers	6544
Moreton Bay - South	2006	Labourers	6828
Moreton Bay - South	2006	Machinery operators and drivers	4686
Moreton Bay - South	2006	Managers	8239
Moreton Bay - South	2006	Professionals	12725
Moreton Bay - South	2006	Sales workers	7923
Moreton Bay - South	2006	Technicians and trades workers	11555
Moreton Bay - South	2011		1448
Moreton Bay - South	2011	Clerical and administrative workers	15636
Moreton Bay - South	2011	Community and personal service workers	8784
Moreton Bay - South	2011	Labourers	6968
Moreton Bay - South	2011	Machinery operators and drivers	5226
Moreton Bay - South	2011	Managers	10057
Moreton Bay - South	2011	Professionals	16592
Moreton Bay - South	2011	Sales workers	8768
Moreton Bay - South	2011	Technicians and trades workers	13219
Moreton Bay - South	2016		1456
Moreton Bay - South	2016	Clerical and administrative workers	15872
Moreton Bay - South	2016	Community and personal service workers	11554
Moreton Bay - South	2016	Labourers	7950
Moreton Bay - South	2016	Machinery operators and drivers	5736
Moreton Bay - South	2016	Managers	11498
Moreton Bay - South	2016	Professionals	18951
Moreton Bay - South	2016	Sales workers	9494
Moreton Bay - South	2016	Technicians and trades workers	14170
Queensland - Outback	2006		1114
Queensland - Outback	2006	Clerical and administrative workers	3598
Queensland - Outback	2006	Community and personal service workers	3419
Queensland - Outback	2006	Labourers	7183
Queensland - Outback	2006	Machinery operators and drivers	3852
Queensland - Outback	2006	Managers	5997
Queensland - Outback	2006	Professionals	4192
Queensland - Outback	2006	Sales workers	1908
Queensland - Outback	2006	Technicians and trades workers	5165
Queensland - Outback	2011		990
Queensland - Outback	2011	Clerical and administrative workers	3841
Queensland - Outback	2011	Community and personal service workers	3444
Queensland - Outback	2011	Labourers	5954
Queensland - Outback	2011	Machinery operators and drivers	4536
Queensland - Outback	2011	Managers	5995
Queensland - Outback	2011	Professionals	4904
Queensland - Outback	2011	Sales workers	1996
Queensland - Outback	2011	Technicians and trades workers	5710
Queensland - Outback	2016		736
Queensland - Outback	2016	Clerical and administrative workers	3567
Queensland - Outback	2016	Community and personal service workers	3728
Queensland - Outback	2016	Labourers	4725
Queensland - Outback	2016	Machinery operators and drivers	3762
Queensland - Outback	2016	Managers	5338
Queensland - Outback	2016	Professionals	4694
Queensland - Outback	2016	Sales workers	1951
Queensland - Outback	2016	Technicians and trades workers	5266
Sunshine Coast	2006		2073
Sunshine Coast	2006	Clerical and administrative workers	15780
Sunshine Coast	2006	Community and personal service workers	11563
Sunshine Coast	2006	Labourers	14460
Sunshine Coast	2006	Machinery operators and drivers	6124
Sunshine Coast	2006	Managers	15337
Sunshine Coast	2006	Professionals	19293
Sunshine Coast	2006	Sales workers	14795
Sunshine Coast	2006	Technicians and trades workers	20197
Sunshine Coast	2011		2142
Sunshine Coast	2011	Clerical and administrative workers	18364
Sunshine Coast	2011	Community and personal service workers	14737
Sunshine Coast	2011	Labourers	14257
Sunshine Coast	2011	Machinery operators and drivers	7167
Sunshine Coast	2011	Managers	16489
Sunshine Coast	2011	Professionals	24396
Sunshine Coast	2011	Sales workers	15763
Sunshine Coast	2011	Technicians and trades workers	21756
Sunshine Coast	2016		2293
Sunshine Coast	2016	Clerical and administrative workers	19240
Sunshine Coast	2016	Community and personal service workers	18474
Sunshine Coast	2016	Labourers	15808
Sunshine Coast	2016	Machinery operators and drivers	7500
Sunshine Coast	2016	Managers	18051
Sunshine Coast	2016	Professionals	28965
Sunshine Coast	2016	Sales workers	16936
Sunshine Coast	2016	Technicians and trades workers	24380
Toowoomba	2006		845
Toowoomba	2006	Clerical and administrative workers	8377
Toowoomba	2006	Community and personal service workers	5382
Toowoomba	2006	Labourers	8311
Toowoomba	2006	Machinery operators and drivers	3850
Toowoomba	2006	Managers	6414
Toowoomba	2006	Professionals	10156
Toowoomba	2006	Sales workers	6312
Toowoomba	2006	Technicians and trades workers	9290
Toowoomba	2011		1021
Toowoomba	2011	Clerical and administrative workers	9228
Toowoomba	2011	Community and personal service workers	6499
Toowoomba	2011	Labourers	8155
Toowoomba	2011	Machinery operators and drivers	4342
Toowoomba	2011	Managers	6814
Toowoomba	2011	Professionals	11821
Toowoomba	2011	Sales workers	6345
Toowoomba	2011	Technicians and trades workers	9913
Toowoomba	2016		805
Toowoomba	2016	Clerical and administrative workers	9124
Toowoomba	2016	Community and personal service workers	7597
Toowoomba	2016	Labourers	8035
Toowoomba	2016	Machinery operators and drivers	4321
Toowoomba	2016	Managers	7188
Toowoomba	2016	Professionals	13014
Toowoomba	2016	Sales workers	6301
Toowoomba	2016	Technicians and trades workers	9997
Townsville	2006		1738
Townsville	2006	Clerical and administrative workers	13136
Townsville	2006	Community and personal service workers	10465
Townsville	2006	Labourers	11139
Townsville	2006	Machinery operators and drivers	8367
Townsville	2006	Managers	10752
Townsville	2006	Professionals	14213
Townsville	2006	Sales workers	8938
Townsville	2006	Technicians and trades workers	15620
Townsville	2011		1937
Townsville	2011	Clerical and administrative workers	14470
Townsville	2011	Community and personal service workers	12297
Townsville	2011	Labourers	11548
Townsville	2011	Machinery operators and drivers	9541
Townsville	2011	Managers	11484
Townsville	2011	Professionals	17187
Townsville	2011	Sales workers	9938
Townsville	2011	Technicians and trades workers	17598
Townsville	2016		1517
Townsville	2016	Clerical and administrative workers	13515
Townsville	2016	Community and personal service workers	14587
Townsville	2016	Labourers	10902
Townsville	2016	Machinery operators and drivers	8485
Townsville	2016	Managers	11109
Townsville	2016	Professionals	18396
Townsville	2016	Sales workers	9718
Townsville	2016	Technicians and trades workers	15687
Wide Bay	2006		1693
Wide Bay	2006	Clerical and administrative workers	11284
Wide Bay	2006	Community and personal service workers	9072
Wide Bay	2006	Labourers	15512
Wide Bay	2006	Machinery operators and drivers	7529
Wide Bay	2006	Managers	13323
Wide Bay	2006	Professionals	11451
Wide Bay	2006	Sales workers	9431
Wide Bay	2006	Technicians and trades workers	14080
Wide Bay	2011		1743
Wide Bay	2011	Clerical and administrative workers	12269
Wide Bay	2011	Community and personal service workers	11073
Wide Bay	2011	Labourers	14859
Wide Bay	2011	Machinery operators and drivers	8523
Wide Bay	2011	Managers	12865
Wide Bay	2011	Professionals	13798
Wide Bay	2011	Sales workers	10162
Wide Bay	2011	Technicians and trades workers	14879
Wide Bay	2016		1625
Wide Bay	2016	Clerical and administrative workers	11487
Wide Bay	2016	Community and personal service workers	12572
Wide Bay	2016	Labourers	14746
Wide Bay	2016	Machinery operators and drivers	8216
Wide Bay	2016	Managers	12313
Wide Bay	2016	Professionals	14357
Wide Bay	2016	Sales workers	10235
Wide Bay	2016	Technicians and trades workers	14314
Migratory - Offshore - Shipping (Qld)	2006		0
Migratory - Offshore - Shipping (Qld)	2006	Clerical and administrative workers	3
Migratory - Offshore - Shipping (Qld)	2006	Community and personal service workers	9
Migratory - Offshore - Shipping (Qld)	2006	Labourers	33
Migratory - Offshore - Shipping (Qld)	2006	Machinery operators and drivers	3
Migratory - Offshore - Shipping (Qld)	2006	Managers	3
Migratory - Offshore - Shipping (Qld)	2006	Professionals	25
Migratory - Offshore - Shipping (Qld)	2006	Sales workers	0
Migratory - Offshore - Shipping (Qld)	2006	Technicians and trades workers	6
Migratory - Offshore - Shipping (Qld)	2011		7
Migratory - Offshore - Shipping (Qld)	2011	Clerical and administrative workers	20
Migratory - Offshore - Shipping (Qld)	2011	Community and personal service workers	26
Migratory - Offshore - Shipping (Qld)	2011	Labourers	52
Migratory - Offshore - Shipping (Qld)	2011	Machinery operators and drivers	12
