SA4_NAME16	Year	LanguageSpoken	Sex	persons
No usual address (NSW)	2016	Australian_Indigenous_Languages	F	10
No usual address (NSW)	2016	Australian_Indigenous_Languages	M	11
No usual address (NSW)	2016	Chinese_languages_Bengali	F	9
No usual address (NSW)	2016	Chinese_languages_Bengali	M	16
No usual address (NSW)	2016	Chinese_languages_Cantonese	F	51
No usual address (NSW)	2016	Chinese_languages_Cantonese	M	31
No usual address (NSW)	2016	Chinese_languages_Mandarin	F	145
No usual address (NSW)	2016	Chinese_languages_Mandarin	M	158
No usual address (NSW)	2016	Chinese_languages_Other	F	10
No usual address (NSW)	2016	Chinese_languages_Other	M	11
No usual address (NSW)	2016	Croatian	F	4
No usual address (NSW)	2016	Croatian	M	6
No usual address (NSW)	2016	Dutch	F	13
No usual address (NSW)	2016	Dutch	M	10
No usual address (NSW)	2016	English	F	3038
No usual address (NSW)	2016	English	M	4175
No usual address (NSW)	2016	Filipino	F	17
No usual address (NSW)	2016	Filipino	M	9
No usual address (NSW)	2016	French	F	41
No usual address (NSW)	2016	French	M	44
No usual address (NSW)	2016	German	F	23
No usual address (NSW)	2016	German	M	32
No usual address (NSW)	2016	Greek	F	19
No usual address (NSW)	2016	Greek	M	18
No usual address (NSW)	2016	Hindi	F	20
No usual address (NSW)	2016	Hindi	M	29
No usual address (NSW)	2016	Indonesian	F	13
No usual address (NSW)	2016	Indonesian	M	20
No usual address (NSW)	2016	Italian	F	26
No usual address (NSW)	2016	Italian	M	35
No usual address (NSW)	2016	Japanese	F	9
No usual address (NSW)	2016	Japanese	M	3
No usual address (NSW)	2016	Korean	F	20
No usual address (NSW)	2016	Korean	M	15
No usual address (NSW)	2016	Macedonian	F	3
No usual address (NSW)	2016	Macedonian	M	3
No usual address (NSW)	2016	Persian_includes_Dari	F	6
No usual address (NSW)	2016	Persian_includes_Dari	M	13
No usual address (NSW)	2016	Polish	F	4
No usual address (NSW)	2016	Polish	M	3
No usual address (NSW)	2016	Punjabi	F	4
No usual address (NSW)	2016	Punjabi	M	12
No usual address (NSW)	2016	Russian	F	11
No usual address (NSW)	2016	Russian	M	12
No usual address (NSW)	2016	Samoan	F	18
No usual address (NSW)	2016	Samoan	M	18
No usual address (NSW)	2016	Serbian	F	3
No usual address (NSW)	2016	Serbian	M	9
No usual address (NSW)	2016	Sinhalese	F	0
No usual address (NSW)	2016	Sinhalese	M	3
No usual address (NSW)	2016	Spanish	F	43
No usual address (NSW)	2016	Spanish	M	55
No usual address (NSW)	2016	Tagalog	F	16
No usual address (NSW)	2016	Tagalog	M	12
No usual address (NSW)	2016	Tamil	F	3
No usual address (NSW)	2016	Tamil	M	9
No usual address (NSW)	2016	Thai	F	18
No usual address (NSW)	2016	Thai	M	19
No usual address (NSW)	2016	Turkish	F	6
No usual address (NSW)	2016	Turkish	M	19
No usual address (NSW)	2016	Urdu	F	15
No usual address (NSW)	2016	Urdu	M	24
No usual address (NSW)	2016	Vietnamese	F	38
No usual address (NSW)	2016	Vietnamese	M	40
Ballarat	2006		F	2903
Ballarat	2006		M	3005
Ballarat	2006	(Other)	F	425
Ballarat	2006	(Other)	M	489
Ballarat	2006	Afrikaans	F	14
Ballarat	2006	Afrikaans	M	13
Ballarat	2006	Arabic	F	29
Ballarat	2006	Arabic	M	41
Ballarat	2006	Australian_Indigenous_Languages	F	6
Ballarat	2006	Australian_Indigenous_Languages	M	7
Ballarat	2006	Chinese_languages_Bengali	F	6
Ballarat	2006	Chinese_languages_Bengali	M	14
Ballarat	2006	Chinese_languages_Cantonese	F	65
Ballarat	2006	Chinese_languages_Cantonese	M	69
Ballarat	2006	Chinese_languages_Mandarin	F	116
Ballarat	2006	Chinese_languages_Mandarin	M	127
Ballarat	2006	Chinese_languages_Other	F	21
Ballarat	2006	Chinese_languages_Other	M	17
Ballarat	2006	Croatian	F	105
Ballarat	2006	Croatian	M	111
Ballarat	2006	Dutch	F	156
Ballarat	2006	Dutch	M	126
Ballarat	2006	English	F	64804
Ballarat	2006	English	M	61289
Ballarat	2006	Filipino	F	49
Ballarat	2006	Filipino	M	14
Ballarat	2006	French	F	41
Ballarat	2006	French	M	39
Ballarat	2006	German	F	217
Ballarat	2006	German	M	166
Ballarat	2006	Greek	F	123
Ballarat	2006	Greek	M	143
Ballarat	2006	Hindi	F	29
Ballarat	2006	Hindi	M	55
Ballarat	2006	Indonesian	F	9
Ballarat	2006	Indonesian	M	3
Ballarat	2006	Italian	F	187
Ballarat	2006	Italian	M	211
Ballarat	2006	Japanese	F	64
Ballarat	2006	Japanese	M	42
Ballarat	2006	Korean	F	16
Ballarat	2006	Korean	M	12
Ballarat	2006	Macedonian	F	11
Ballarat	2006	Macedonian	M	22
Ballarat	2006	Persian_includes_Dari	F	23
Ballarat	2006	Persian_includes_Dari	M	34
Ballarat	2006	Polish	F	64
Ballarat	2006	Polish	M	51
Ballarat	2006	Punjabi	F	16
Ballarat	2006	Punjabi	M	66
Ballarat	2006	Russian	F	26
Ballarat	2006	Russian	M	26
Ballarat	2006	Samoan	F	4
Ballarat	2006	Samoan	M	0
Ballarat	2006	Serbian	F	46
Ballarat	2006	Serbian	M	65
Ballarat	2006	Sinhalese	F	15
Ballarat	2006	Sinhalese	M	7
Ballarat	2006	Spanish	F	40
Ballarat	2006	Spanish	M	31
Ballarat	2006	Tagalog	F	36
Ballarat	2006	Tagalog	M	14
Ballarat	2006	Tamil	F	8
Ballarat	2006	Tamil	M	31
Ballarat	2006	Thai	F	33
Ballarat	2006	Thai	M	20
Ballarat	2006	Turkish	F	7
Ballarat	2006	Turkish	M	0
Ballarat	2006	Urdu	F	9
Ballarat	2006	Urdu	M	11
Ballarat	2006	Vietnamese	F	22
Ballarat	2006	Vietnamese	M	18
Ballarat	2011		F	2924
Ballarat	2011		M	3235
Ballarat	2011	(Other)	F	638
Ballarat	2011	(Other)	M	638
Ballarat	2011	Afrikaans	F	36
Ballarat	2011	Afrikaans	M	28
Ballarat	2011	Arabic	F	96
Ballarat	2011	Arabic	M	141
Ballarat	2011	Australian_Indigenous_Languages	F	11
Ballarat	2011	Australian_Indigenous_Languages	M	15
Ballarat	2011	Chinese_languages_Bengali	F	15
Ballarat	2011	Chinese_languages_Bengali	M	28
Ballarat	2011	Chinese_languages_Cantonese	F	62
Ballarat	2011	Chinese_languages_Cantonese	M	85
Ballarat	2011	Chinese_languages_Mandarin	F	209
Ballarat	2011	Chinese_languages_Mandarin	M	209
Ballarat	2011	Chinese_languages_Other	F	32
Ballarat	2011	Chinese_languages_Other	M	33
Ballarat	2011	Croatian	F	117
Ballarat	2011	Croatian	M	106
Ballarat	2011	Dutch	F	139
Ballarat	2011	Dutch	M	136
Ballarat	2011	English	F	69238
Ballarat	2011	English	M	65401
Ballarat	2011	Filipino	F	62
Ballarat	2011	Filipino	M	22
Ballarat	2011	French	F	91
Ballarat	2011	French	M	70
Ballarat	2011	German	F	180
Ballarat	2011	German	M	134
Ballarat	2011	Greek	F	110
Ballarat	2011	Greek	M	132
Ballarat	2011	Hindi	F	63
Ballarat	2011	Hindi	M	73
Ballarat	2011	Indonesian	F	23
Ballarat	2011	Indonesian	M	17
Ballarat	2011	Italian	F	205
Ballarat	2011	Italian	M	217
Ballarat	2011	Japanese	F	69
Ballarat	2011	Japanese	M	56
Ballarat	2011	Korean	F	14
Ballarat	2011	Korean	M	11
Ballarat	2011	Macedonian	F	23
Ballarat	2011	Macedonian	M	24
Ballarat	2011	Persian_includes_Dari	F	27
Ballarat	2011	Persian_includes_Dari	M	41
Ballarat	2011	Polish	F	47
Ballarat	2011	Polish	M	41
Ballarat	2011	Punjabi	F	49
Ballarat	2011	Punjabi	M	66
Ballarat	2011	Russian	F	49
Ballarat	2011	Russian	M	32
Ballarat	2011	Samoan	F	7
Ballarat	2011	Samoan	M	3
Ballarat	2011	Serbian	F	44
Ballarat	2011	Serbian	M	56
Ballarat	2011	Sinhalese	F	30
Ballarat	2011	Sinhalese	M	26
Ballarat	2011	Spanish	F	70
Ballarat	2011	Spanish	M	64
Ballarat	2011	Tagalog	F	67
Ballarat	2011	Tagalog	M	37
Ballarat	2011	Tamil	F	28
Ballarat	2011	Tamil	M	40
Ballarat	2011	Thai	F	41
Ballarat	2011	Thai	M	28
Ballarat	2011	Turkish	F	8
Ballarat	2011	Turkish	M	8
Ballarat	2011	Urdu	F	23
Ballarat	2011	Urdu	M	32
Ballarat	2011	Vietnamese	F	50
Ballarat	2011	Vietnamese	M	41
Ballarat	2016		F	5356
Ballarat	2016		M	5424
Ballarat	2016	(Other)	F	895
Ballarat	2016	(Other)	M	899
Ballarat	2016	Afrikaans	F	45
Ballarat	2016	Afrikaans	M	43
Ballarat	2016	Arabic	F	73
Ballarat	2016	Arabic	M	105
Ballarat	2016	Australian_Indigenous_Languages	F	20
Ballarat	2016	Australian_Indigenous_Languages	M	15
Ballarat	2016	Chinese_languages_Bengali	F	38
Ballarat	2016	Chinese_languages_Bengali	M	49
Ballarat	2016	Chinese_languages_Cantonese	F	97
Ballarat	2016	Chinese_languages_Cantonese	M	92
Ballarat	2016	Chinese_languages_Mandarin	F	480
Ballarat	2016	Chinese_languages_Mandarin	M	469
Ballarat	2016	Chinese_languages_Other	F	42
Ballarat	2016	Chinese_languages_Other	M	37
Ballarat	2016	Croatian	F	97
Ballarat	2016	Croatian	M	93
Ballarat	2016	Dutch	F	147
Ballarat	2016	Dutch	M	108
Ballarat	2016	English	F	71583
Ballarat	2016	English	M	67839
Ballarat	2016	Filipino	F	102
Ballarat	2016	Filipino	M	73
Ballarat	2016	French	F	112
Ballarat	2016	French	M	91
Ballarat	2016	German	F	189
Ballarat	2016	German	M	132
Ballarat	2016	Greek	F	108
Ballarat	2016	Greek	M	137
Ballarat	2016	Hindi	F	116
Ballarat	2016	Hindi	M	125
Ballarat	2016	Indonesian	F	29
Ballarat	2016	Indonesian	M	13
Ballarat	2016	Italian	F	175
Ballarat	2016	Italian	M	181
Ballarat	2016	Japanese	F	100
Ballarat	2016	Japanese	M	62
Ballarat	2016	Korean	F	24
Ballarat	2016	Korean	M	17
Ballarat	2016	Macedonian	F	19
Ballarat	2016	Macedonian	M	31
Ballarat	2016	Persian_includes_Dari	F	31
Ballarat	2016	Persian_includes_Dari	M	45
Ballarat	2016	Polish	F	55
Ballarat	2016	Polish	M	34
Ballarat	2016	Punjabi	F	125
Ballarat	2016	Punjabi	M	148
Ballarat	2016	Russian	F	47
Ballarat	2016	Russian	M	44
Ballarat	2016	Samoan	F	4
Ballarat	2016	Samoan	M	3
Ballarat	2016	Serbian	F	47
Ballarat	2016	Serbian	M	57
Ballarat	2016	Sinhalese	F	47
Ballarat	2016	Sinhalese	M	56
Ballarat	2016	Spanish	F	91
Ballarat	2016	Spanish	M	88
Ballarat	2016	Tagalog	F	135
Ballarat	2016	Tagalog	M	86
Ballarat	2016	Tamil	F	36
Ballarat	2016	Tamil	M	45
Ballarat	2016	Thai	F	85
Ballarat	2016	Thai	M	50
Ballarat	2016	Turkish	F	12
Ballarat	2016	Turkish	M	14
Ballarat	2016	Urdu	F	44
Ballarat	2016	Urdu	M	56
Ballarat	2016	Vietnamese	F	77
Ballarat	2016	Vietnamese	M	54
Bendigo	2006		F	2730
Bendigo	2006		M	2896
Bendigo	2006	(Other)	F	331
Bendigo	2006	(Other)	M	364
Bendigo	2006	Afrikaans	F	13
Bendigo	2006	Afrikaans	M	20
Bendigo	2006	Arabic	F	34
Bendigo	2006	Arabic	M	41
Bendigo	2006	Australian_Indigenous_Languages	F	4
Bendigo	2006	Australian_Indigenous_Languages	M	3
Bendigo	2006	Chinese_languages_Bengali	F	0
Bendigo	2006	Chinese_languages_Bengali	M	0
Bendigo	2006	Chinese_languages_Cantonese	F	59
Bendigo	2006	Chinese_languages_Cantonese	M	69
Bendigo	2006	Chinese_languages_Mandarin	F	91
Bendigo	2006	Chinese_languages_Mandarin	M	99
Bendigo	2006	Chinese_languages_Other	F	12
Bendigo	2006	Chinese_languages_Other	M	14
Bendigo	2006	Croatian	F	38
Bendigo	2006	Croatian	M	29
Bendigo	2006	Dutch	F	88
Bendigo	2006	Dutch	M	80
Bendigo	2006	English	F	63787
Bendigo	2006	English	M	59991
Bendigo	2006	Filipino	F	46
Bendigo	2006	Filipino	M	18
Bendigo	2006	French	F	56
Bendigo	2006	French	M	42
Bendigo	2006	German	F	164
Bendigo	2006	German	M	131
Bendigo	2006	Greek	F	92
Bendigo	2006	Greek	M	127
Bendigo	2006	Hindi	F	18
Bendigo	2006	Hindi	M	18
Bendigo	2006	Indonesian	F	49
Bendigo	2006	Indonesian	M	46
Bendigo	2006	Italian	F	153
Bendigo	2006	Italian	M	162
Bendigo	2006	Japanese	F	25
Bendigo	2006	Japanese	M	18
Bendigo	2006	Korean	F	4
Bendigo	2006	Korean	M	5
Bendigo	2006	Macedonian	F	3
Bendigo	2006	Macedonian	M	3
Bendigo	2006	Persian_includes_Dari	F	0
Bendigo	2006	Persian_includes_Dari	M	5
Bendigo	2006	Polish	F	28
Bendigo	2006	Polish	M	23
Bendigo	2006	Punjabi	F	6
Bendigo	2006	Punjabi	M	3
Bendigo	2006	Russian	F	16
Bendigo	2006	Russian	M	4
Bendigo	2006	Samoan	F	0
Bendigo	2006	Samoan	M	0
Bendigo	2006	Serbian	F	8
Bendigo	2006	Serbian	M	18
Bendigo	2006	Sinhalese	F	16
Bendigo	2006	Sinhalese	M	12
Bendigo	2006	Spanish	F	41
Bendigo	2006	Spanish	M	27
Bendigo	2006	Tagalog	F	51
Bendigo	2006	Tagalog	M	14
Bendigo	2006	Tamil	F	25
Bendigo	2006	Tamil	M	24
Bendigo	2006	Thai	F	24
Bendigo	2006	Thai	M	11
Bendigo	2006	Turkish	F	9
Bendigo	2006	Turkish	M	9
Bendigo	2006	Urdu	F	3
Bendigo	2006	Urdu	M	5
Bendigo	2006	Vietnamese	F	17
Bendigo	2006	Vietnamese	M	16
Bendigo	2011		F	2982
Bendigo	2011		M	3354
Bendigo	2011	(Other)	F	616
Bendigo	2011	(Other)	M	628
Bendigo	2011	Afrikaans	F	34
Bendigo	2011	Afrikaans	M	25
Bendigo	2011	Arabic	F	69
Bendigo	2011	Arabic	M	90
Bendigo	2011	Australian_Indigenous_Languages	F	4
Bendigo	2011	Australian_Indigenous_Languages	M	4
Bendigo	2011	Chinese_languages_Bengali	F	12
Bendigo	2011	Chinese_languages_Bengali	M	13
Bendigo	2011	Chinese_languages_Cantonese	F	82
Bendigo	2011	Chinese_languages_Cantonese	M	78
Bendigo	2011	Chinese_languages_Mandarin	F	155
Bendigo	2011	Chinese_languages_Mandarin	M	115
Bendigo	2011	Chinese_languages_Other	F	22
Bendigo	2011	Chinese_languages_Other	M	16
Bendigo	2011	Croatian	F	33
Bendigo	2011	Croatian	M	27
Bendigo	2011	Dutch	F	78
Bendigo	2011	Dutch	M	83
Bendigo	2011	English	F	66833
Bendigo	2011	English	M	63146
Bendigo	2011	Filipino	F	52
Bendigo	2011	Filipino	M	33
Bendigo	2011	French	F	83
Bendigo	2011	French	M	58
Bendigo	2011	German	F	167
Bendigo	2011	German	M	126
Bendigo	2011	Greek	F	118
Bendigo	2011	Greek	M	137
Bendigo	2011	Hindi	F	58
Bendigo	2011	Hindi	M	53
Bendigo	2011	Indonesian	F	54
Bendigo	2011	Indonesian	M	37
Bendigo	2011	Italian	F	168
Bendigo	2011	Italian	M	203
Bendigo	2011	Japanese	F	42
Bendigo	2011	Japanese	M	31
Bendigo	2011	Korean	F	15
Bendigo	2011	Korean	M	8
Bendigo	2011	Macedonian	F	14
Bendigo	2011	Macedonian	M	10
Bendigo	2011	Persian_includes_Dari	F	7
Bendigo	2011	Persian_includes_Dari	M	11
Bendigo	2011	Polish	F	25
Bendigo	2011	Polish	M	15
Bendigo	2011	Punjabi	F	20
Bendigo	2011	Punjabi	M	28
Bendigo	2011	Russian	F	31
Bendigo	2011	Russian	M	25
Bendigo	2011	Samoan	F	4
Bendigo	2011	Samoan	M	10
Bendigo	2011	Serbian	F	16
Bendigo	2011	Serbian	M	21
Bendigo	2011	Sinhalese	F	42
Bendigo	2011	Sinhalese	M	41
Bendigo	2011	Spanish	F	39
Bendigo	2011	Spanish	M	23
Bendigo	2011	Tagalog	F	90
Bendigo	2011	Tagalog	M	44
Bendigo	2011	Tamil	F	25
Bendigo	2011	Tamil	M	18
Bendigo	2011	Thai	F	46
Bendigo	2011	Thai	M	30
Bendigo	2011	Turkish	F	11
Bendigo	2011	Turkish	M	16
Bendigo	2011	Urdu	F	15
Bendigo	2011	Urdu	M	15
Bendigo	2011	Vietnamese	F	44
Bendigo	2011	Vietnamese	M	32
Bendigo	2016		F	5691
Bendigo	2016		M	6076
Bendigo	2016	(Other)	F	1171
Bendigo	2016	(Other)	M	1158
Bendigo	2016	Afrikaans	F	48
Bendigo	2016	Afrikaans	M	42
Bendigo	2016	Arabic	F	85
Bendigo	2016	Arabic	M	94
Bendigo	2016	Australian_Indigenous_Languages	F	4
Bendigo	2016	Australian_Indigenous_Languages	M	8
Bendigo	2016	Chinese_languages_Bengali	F	32
Bendigo	2016	Chinese_languages_Bengali	M	27
Bendigo	2016	Chinese_languages_Cantonese	F	83
Bendigo	2016	Chinese_languages_Cantonese	M	71
Bendigo	2016	Chinese_languages_Mandarin	F	367
Bendigo	2016	Chinese_languages_Mandarin	M	303
Bendigo	2016	Chinese_languages_Other	F	19
Bendigo	2016	Chinese_languages_Other	M	23
Bendigo	2016	Croatian	F	33
Bendigo	2016	Croatian	M	21
Bendigo	2016	Dutch	F	78
Bendigo	2016	Dutch	M	61
Bendigo	2016	English	F	69179
Bendigo	2016	English	M	65439
Bendigo	2016	Filipino	F	122
Bendigo	2016	Filipino	M	80
Bendigo	2016	French	F	100
Bendigo	2016	French	M	72
Bendigo	2016	German	F	165
Bendigo	2016	German	M	139
Bendigo	2016	Greek	F	111
Bendigo	2016	Greek	M	127
Bendigo	2016	Hindi	F	97
Bendigo	2016	Hindi	M	113
Bendigo	2016	Indonesian	F	69
Bendigo	2016	Indonesian	M	31
Bendigo	2016	Italian	F	170
Bendigo	2016	Italian	M	173
Bendigo	2016	Japanese	F	50
Bendigo	2016	Japanese	M	34
Bendigo	2016	Korean	F	31
Bendigo	2016	Korean	M	34
Bendigo	2016	Macedonian	F	9
Bendigo	2016	Macedonian	M	9
Bendigo	2016	Persian_includes_Dari	F	21
Bendigo	2016	Persian_includes_Dari	M	20
Bendigo	2016	Polish	F	31
Bendigo	2016	Polish	M	15
Bendigo	2016	Punjabi	F	100
Bendigo	2016	Punjabi	M	135
Bendigo	2016	Russian	F	32
Bendigo	2016	Russian	M	21
Bendigo	2016	Samoan	F	11
Bendigo	2016	Samoan	M	14
Bendigo	2016	Serbian	F	14
Bendigo	2016	Serbian	M	13
Bendigo	2016	Sinhalese	F	60
Bendigo	2016	Sinhalese	M	59
Bendigo	2016	Spanish	F	73
Bendigo	2016	Spanish	M	70
Bendigo	2016	Tagalog	F	134
Bendigo	2016	Tagalog	M	59
Bendigo	2016	Tamil	F	46
Bendigo	2016	Tamil	M	38
Bendigo	2016	Thai	F	61
Bendigo	2016	Thai	M	22
Bendigo	2016	Turkish	F	18
Bendigo	2016	Turkish	M	19
Bendigo	2016	Urdu	F	33
Bendigo	2016	Urdu	M	35
Bendigo	2016	Vietnamese	F	53
Bendigo	2016	Vietnamese	M	57
Geelong	2006		F	4292
Geelong	2006		M	5145
Geelong	2006	(Other)	F	1723
Geelong	2006	(Other)	M	1673
Geelong	2006	Afrikaans	F	54
Geelong	2006	Afrikaans	M	48
Geelong	2006	Arabic	F	138
Geelong	2006	Arabic	M	163
Geelong	2006	Australian_Indigenous_Languages	F	10
Geelong	2006	Australian_Indigenous_Languages	M	18
Geelong	2006	Chinese_languages_Bengali	F	27
Geelong	2006	Chinese_languages_Bengali	M	37
Geelong	2006	Chinese_languages_Cantonese	F	152
Geelong	2006	Chinese_languages_Cantonese	M	201
Geelong	2006	Chinese_languages_Mandarin	F	287
Geelong	2006	Chinese_languages_Mandarin	M	275
Geelong	2006	Chinese_languages_Other	F	32
Geelong	2006	Chinese_languages_Other	M	34
Geelong	2006	Croatian	F	1232
Geelong	2006	Croatian	M	1212
Geelong	2006	Dutch	F	454
Geelong	2006	Dutch	M	316
Geelong	2006	English	F	104056
Geelong	2006	English	M	98592
Geelong	2006	Filipino	F	188
Geelong	2006	Filipino	M	82
Geelong	2006	French	F	109
Geelong	2006	French	M	88
Geelong	2006	German	F	601
Geelong	2006	German	M	476
Geelong	2006	Greek	F	519
Geelong	2006	Greek	M	510
Geelong	2006	Hindi	F	51
Geelong	2006	Hindi	M	65
Geelong	2006	Indonesian	F	62
Geelong	2006	Indonesian	M	62
Geelong	2006	Italian	F	1525
Geelong	2006	Italian	M	1504
Geelong	2006	Japanese	F	105
Geelong	2006	Japanese	M	68
Geelong	2006	Korean	F	29
Geelong	2006	Korean	M	29
Geelong	2006	Macedonian	F	612
Geelong	2006	Macedonian	M	600
Geelong	2006	Persian_includes_Dari	F	74
Geelong	2006	Persian_includes_Dari	M	49
Geelong	2006	Polish	F	383
Geelong	2006	Polish	M	285
Geelong	2006	Punjabi	F	14
Geelong	2006	Punjabi	M	19
Geelong	2006	Russian	F	147
Geelong	2006	Russian	M	122
Geelong	2006	Samoan	F	15
Geelong	2006	Samoan	M	8
Geelong	2006	Serbian	F	457
Geelong	2006	Serbian	M	441
Geelong	2006	Sinhalese	F	39
Geelong	2006	Sinhalese	M	43
Geelong	2006	Spanish	F	243
Geelong	2006	Spanish	M	203
Geelong	2006	Tagalog	F	138
Geelong	2006	Tagalog	M	74
Geelong	2006	Tamil	F	42
Geelong	2006	Tamil	M	46
Geelong	2006	Thai	F	102
Geelong	2006	Thai	M	62
Geelong	2006	Turkish	F	146
Geelong	2006	Turkish	M	169
Geelong	2006	Urdu	F	11
Geelong	2006	Urdu	M	30
Geelong	2006	Vietnamese	F	221
Geelong	2006	Vietnamese	M	211
Geelong	2011		F	4465
Geelong	2011		M	5521
Geelong	2011	(Other)	F	2113
Geelong	2011	(Other)	M	2137
Geelong	2011	Afrikaans	F	82
Geelong	2011	Afrikaans	M	76
Geelong	2011	Arabic	F	222
Geelong	2011	Arabic	M	243
Geelong	2011	Australian_Indigenous_Languages	F	13
Geelong	2011	Australian_Indigenous_Languages	M	7
Geelong	2011	Chinese_languages_Bengali	F	31
Geelong	2011	Chinese_languages_Bengali	M	35
Geelong	2011	Chinese_languages_Cantonese	F	201
Geelong	2011	Chinese_languages_Cantonese	M	203
Geelong	2011	Chinese_languages_Mandarin	F	436
Geelong	2011	Chinese_languages_Mandarin	M	438
Geelong	2011	Chinese_languages_Other	F	66
Geelong	2011	Chinese_languages_Other	M	65
Geelong	2011	Croatian	F	1191
Geelong	2011	Croatian	M	1124
Geelong	2011	Dutch	F	416
Geelong	2011	Dutch	M	282
Geelong	2011	English	F	112826
Geelong	2011	English	M	106212
Geelong	2011	Filipino	F	240
Geelong	2011	Filipino	M	133
Geelong	2011	French	F	175
Geelong	2011	French	M	159
Geelong	2011	German	F	579
Geelong	2011	German	M	427
Geelong	2011	Greek	F	512
Geelong	2011	Greek	M	538
Geelong	2011	Hindi	F	128
Geelong	2011	Hindi	M	153
Geelong	2011	Indonesian	F	110
Geelong	2011	Indonesian	M	92
Geelong	2011	Italian	F	1444
Geelong	2011	Italian	M	1432
Geelong	2011	Japanese	F	134
Geelong	2011	Japanese	M	98
Geelong	2011	Korean	F	46
Geelong	2011	Korean	M	46
Geelong	2011	Macedonian	F	577
Geelong	2011	Macedonian	M	570
Geelong	2011	Persian_includes_Dari	F	108
Geelong	2011	Persian_includes_Dari	M	98
Geelong	2011	Polish	F	372
Geelong	2011	Polish	M	254
Geelong	2011	Punjabi	F	98
Geelong	2011	Punjabi	M	148
Geelong	2011	Russian	F	138
Geelong	2011	Russian	M	131
Geelong	2011	Samoan	F	14
Geelong	2011	Samoan	M	19
Geelong	2011	Serbian	F	435
Geelong	2011	Serbian	M	413
Geelong	2011	Sinhalese	F	82
Geelong	2011	Sinhalese	M	94
Geelong	2011	Spanish	F	289
Geelong	2011	Spanish	M	226
Geelong	2011	Tagalog	F	247
Geelong	2011	Tagalog	M	172
Geelong	2011	Tamil	F	66
Geelong	2011	Tamil	M	74
Geelong	2011	Thai	F	135
Geelong	2011	Thai	M	78
Geelong	2011	Turkish	F	145
Geelong	2011	Turkish	M	158
Geelong	2011	Urdu	F	28
Geelong	2011	Urdu	M	46
Geelong	2011	Vietnamese	F	281
Geelong	2011	Vietnamese	M	291
Geelong	2016		F	8188
Geelong	2016		M	8818
Geelong	2016	(Other)	F	3040
Geelong	2016	(Other)	M	3118
Geelong	2016	Afrikaans	F	94
Geelong	2016	Afrikaans	M	95
Geelong	2016	Arabic	F	303
Geelong	2016	Arabic	M	396
Geelong	2016	Australian_Indigenous_Languages	F	15
Geelong	2016	Australian_Indigenous_Languages	M	13
Geelong	2016	Chinese_languages_Bengali	F	65
Geelong	2016	Chinese_languages_Bengali	M	67
Geelong	2016	Chinese_languages_Cantonese	F	234
Geelong	2016	Chinese_languages_Cantonese	M	220
Geelong	2016	Chinese_languages_Mandarin	F	948
Geelong	2016	Chinese_languages_Mandarin	M	891
Geelong	2016	Chinese_languages_Other	F	52
Geelong	2016	Chinese_languages_Other	M	83
Geelong	2016	Croatian	F	1140
Geelong	2016	Croatian	M	1043
Geelong	2016	Dutch	F	319
Geelong	2016	Dutch	M	258
Geelong	2016	English	F	121288
Geelong	2016	English	M	114106
Geelong	2016	Filipino	F	273
Geelong	2016	Filipino	M	169
Geelong	2016	French	F	261
Geelong	2016	French	M	206
Geelong	2016	German	F	561
Geelong	2016	German	M	446
Geelong	2016	Greek	F	512
Geelong	2016	Greek	M	520
Geelong	2016	Hindi	F	237
Geelong	2016	Hindi	M	330
Geelong	2016	Indonesian	F	150
Geelong	2016	Indonesian	M	124
Geelong	2016	Italian	F	1379
Geelong	2016	Italian	M	1237
Geelong	2016	Japanese	F	183
Geelong	2016	Japanese	M	128
Geelong	2016	Korean	F	87
Geelong	2016	Korean	M	72
Geelong	2016	Macedonian	F	560
Geelong	2016	Macedonian	M	513
Geelong	2016	Persian_includes_Dari	F	213
Geelong	2016	Persian_includes_Dari	M	222
Geelong	2016	Polish	F	314
Geelong	2016	Polish	M	197
Geelong	2016	Punjabi	F	370
Geelong	2016	Punjabi	M	429
Geelong	2016	Russian	F	154
Geelong	2016	Russian	M	128
Geelong	2016	Samoan	F	20
Geelong	2016	Samoan	M	16
Geelong	2016	Serbian	F	419
Geelong	2016	Serbian	M	397
Geelong	2016	Sinhalese	F	124
Geelong	2016	Sinhalese	M	142
Geelong	2016	Spanish	F	381
Geelong	2016	Spanish	M	281
Geelong	2016	Tagalog	F	332
Geelong	2016	Tagalog	M	201
Geelong	2016	Tamil	F	75
Geelong	2016	Tamil	M	126
Geelong	2016	Thai	F	202
Geelong	2016	Thai	M	97
Geelong	2016	Turkish	F	160
Geelong	2016	Turkish	M	175
Geelong	2016	Urdu	F	91
Geelong	2016	Urdu	M	148
Geelong	2016	Vietnamese	F	362
Geelong	2016	Vietnamese	M	380
Hume	2006		F	2821
Hume	2006		M	3076
Hume	2006	(Other)	F	559
Hume	2006	(Other)	M	535
Hume	2006	Afrikaans	F	16
Hume	2006	Afrikaans	M	15
Hume	2006	Arabic	F	54
Hume	2006	Arabic	M	78
Hume	2006	Australian_Indigenous_Languages	F	5
Hume	2006	Australian_Indigenous_Languages	M	16
Hume	2006	Chinese_languages_Bengali	F	6
Hume	2006	Chinese_languages_Bengali	M	9
Hume	2006	Chinese_languages_Cantonese	F	64
Hume	2006	Chinese_languages_Cantonese	M	75
Hume	2006	Chinese_languages_Mandarin	F	118
