SA4_NAME16	Year	CountryOfBirth	Sex	persons
Perth - South West	2011	USA	M	850
Perth - South West	2011	VNM	F	303
Perth - South West	2011	VNM	M	232
Perth - South West	2011	ZAF	F	2835
Perth - South West	2011	ZAF	M	2807
Perth - South West	2011	ZWE	F	678
Perth - South West	2011	ZWE	M	666
Perth - South West	2016		F	21736
Perth - South West	2016		M	21703
Perth - South West	2016	AUS	F	122951
Perth - South West	2016	AUS	M	119775
Perth - South West	2016	CAN	F	567
Perth - South West	2016	CAN	M	434
Perth - South West	2016	CHN	F	2164
Perth - South West	2016	CHN	M	1760
Perth - South West	2016	DEU	F	1018
Perth - South West	2016	DEU	M	816
Perth - South West	2016	EGY	F	131
Perth - South West	2016	EGY	M	149
Perth - South West	2016	FJI	F	144
Perth - South West	2016	FJI	M	118
Perth - South West	2016	GBR	F	22438
Perth - South West	2016	GBR	M	22212
Perth - South West	2016	GRC	F	87
Perth - South West	2016	GRC	M	80
Perth - South West	2016	HKG	F	557
Perth - South West	2016	HKG	M	501
Perth - South West	2016	HRV	F	818
Perth - South West	2016	HRV	M	841
Perth - South West	2016	IDN	F	1470
Perth - South West	2016	IDN	M	978
Perth - South West	2016	IND	F	2745
Perth - South West	2016	IND	M	3041
Perth - South West	2016	IRL	F	1149
Perth - South West	2016	IRL	M	1264
Perth - South West	2016	IRN	F	482
Perth - South West	2016	IRN	M	501
Perth - South West	2016	IRQ	F	114
Perth - South West	2016	IRQ	M	112
Perth - South West	2016	ITA	F	1871
Perth - South West	2016	ITA	M	1975
Perth - South West	2016	JPN	F	485
Perth - South West	2016	JPN	M	192
Perth - South West	2016	KOR	F	589
Perth - South West	2016	KOR	M	553
Perth - South West	2016	LBN	F	91
Perth - South West	2016	LBN	M	80
Perth - South West	2016	LKA	F	500
Perth - South West	2016	LKA	M	500
Perth - South West	2016	MKD	F	54
Perth - South West	2016	MKD	M	44
Perth - South West	2016	MLT	F	65
Perth - South West	2016	MLT	M	60
Perth - South West	2016	MYS	F	2787
Perth - South West	2016	MYS	M	2353
Perth - South West	2016	NLD	F	730
Perth - South West	2016	NLD	M	712
Perth - South West	2016	NZL	F	7084
Perth - South West	2016	NZL	M	7519
Perth - South West	2016	PAK	F	164
Perth - South West	2016	PAK	M	242
Perth - South West	2016	PHL	F	3258
Perth - South West	2016	PHL	M	2789
Perth - South West	2016	POL	F	414
Perth - South West	2016	POL	M	347
Perth - South West	2016	SGP	F	1663
Perth - South West	2016	SGP	M	1330
Perth - South West	2016	THA	F	810
Perth - South West	2016	THA	M	221
Perth - South West	2016	TUR	F	40
Perth - South West	2016	TUR	M	74
Perth - South West	2016	USA	F	792
Perth - South West	2016	USA	M	847
Perth - South West	2016	VNM	F	511
Perth - South West	2016	VNM	M	325
Perth - South West	2016	ZAF	F	3373
Perth - South West	2016	ZAF	M	3320
Perth - South West	2016	ZWE	F	874
Perth - South West	2016	ZWE	M	844
Western Australia - Wheat Belt	2006		F	4668
Western Australia - Wheat Belt	2006		M	5038
Western Australia - Wheat Belt	2006	AUS	F	47103
Western Australia - Wheat Belt	2006	AUS	M	49171
Western Australia - Wheat Belt	2006	CAN	F	94
Western Australia - Wheat Belt	2006	CAN	M	66
Western Australia - Wheat Belt	2006	CHN	F	50
Western Australia - Wheat Belt	2006	CHN	M	58
Western Australia - Wheat Belt	2006	DEU	F	386
Western Australia - Wheat Belt	2006	DEU	M	273
Western Australia - Wheat Belt	2006	EGY	F	8
Western Australia - Wheat Belt	2006	EGY	M	8
Western Australia - Wheat Belt	2006	FJI	F	11
Western Australia - Wheat Belt	2006	FJI	M	9
Western Australia - Wheat Belt	2006	GBR	F	4943
Western Australia - Wheat Belt	2006	GBR	M	4410
Western Australia - Wheat Belt	2006	GRC	F	9
Western Australia - Wheat Belt	2006	GRC	M	16
Western Australia - Wheat Belt	2006	HKG	F	15
Western Australia - Wheat Belt	2006	HKG	M	18
Western Australia - Wheat Belt	2006	HRV	F	15
Western Australia - Wheat Belt	2006	HRV	M	26
Western Australia - Wheat Belt	2006	IDN	F	56
Western Australia - Wheat Belt	2006	IDN	M	51
Western Australia - Wheat Belt	2006	IND	F	103
Western Australia - Wheat Belt	2006	IND	M	83
Western Australia - Wheat Belt	2006	IRL	F	114
Western Australia - Wheat Belt	2006	IRL	M	133
Western Australia - Wheat Belt	2006	IRN	F	11
Western Australia - Wheat Belt	2006	IRN	M	13
Western Australia - Wheat Belt	2006	IRQ	F	3
Western Australia - Wheat Belt	2006	IRQ	M	6
Western Australia - Wheat Belt	2006	ITA	F	188
Western Australia - Wheat Belt	2006	ITA	M	248
Western Australia - Wheat Belt	2006	JPN	F	25
Western Australia - Wheat Belt	2006	JPN	M	14
Western Australia - Wheat Belt	2006	KOR	F	18
Western Australia - Wheat Belt	2006	KOR	M	12
Western Australia - Wheat Belt	2006	LBN	F	0
Western Australia - Wheat Belt	2006	LBN	M	0
Western Australia - Wheat Belt	2006	LKA	F	21
Western Australia - Wheat Belt	2006	LKA	M	15
Western Australia - Wheat Belt	2006	MKD	F	3
Western Australia - Wheat Belt	2006	MKD	M	3
Western Australia - Wheat Belt	2006	MLT	F	13
Western Australia - Wheat Belt	2006	MLT	M	22
Western Australia - Wheat Belt	2006	MYS	F	83
Western Australia - Wheat Belt	2006	MYS	M	67
Western Australia - Wheat Belt	2006	NLD	F	359
Western Australia - Wheat Belt	2006	NLD	M	387
Western Australia - Wheat Belt	2006	NZL	F	1210
Western Australia - Wheat Belt	2006	NZL	M	1306
Western Australia - Wheat Belt	2006	PAK	F	5
Western Australia - Wheat Belt	2006	PAK	M	9
Western Australia - Wheat Belt	2006	PHL	F	180
Western Australia - Wheat Belt	2006	PHL	M	162
Western Australia - Wheat Belt	2006	POL	F	114
Western Australia - Wheat Belt	2006	POL	M	83
Western Australia - Wheat Belt	2006	SGP	F	69
Western Australia - Wheat Belt	2006	SGP	M	32
Western Australia - Wheat Belt	2006	THA	F	40
Western Australia - Wheat Belt	2006	THA	M	13
Western Australia - Wheat Belt	2006	TUR	F	3
Western Australia - Wheat Belt	2006	TUR	M	5
Western Australia - Wheat Belt	2006	USA	F	163
Western Australia - Wheat Belt	2006	USA	M	149
Western Australia - Wheat Belt	2006	VNM	F	27
Western Australia - Wheat Belt	2006	VNM	M	27
Western Australia - Wheat Belt	2006	ZAF	F	320
Western Australia - Wheat Belt	2006	ZAF	M	290
Western Australia - Wheat Belt	2006	ZWE	F	121
Western Australia - Wheat Belt	2006	ZWE	M	113
Western Australia - Wheat Belt	2011		F	4181
Western Australia - Wheat Belt	2011		M	5409
Western Australia - Wheat Belt	2011	AUS	F	49214
Western Australia - Wheat Belt	2011	AUS	M	50836
Western Australia - Wheat Belt	2011	CAN	F	115
Western Australia - Wheat Belt	2011	CAN	M	78
Western Australia - Wheat Belt	2011	CHN	F	112
Western Australia - Wheat Belt	2011	CHN	M	170
Western Australia - Wheat Belt	2011	DEU	F	384
Western Australia - Wheat Belt	2011	DEU	M	286
Western Australia - Wheat Belt	2011	EGY	F	6
Western Australia - Wheat Belt	2011	EGY	M	14
Western Australia - Wheat Belt	2011	FJI	F	9
Western Australia - Wheat Belt	2011	FJI	M	4
Western Australia - Wheat Belt	2011	GBR	F	5142
Western Australia - Wheat Belt	2011	GBR	M	4672
Western Australia - Wheat Belt	2011	GRC	F	7
Western Australia - Wheat Belt	2011	GRC	M	22
Western Australia - Wheat Belt	2011	HKG	F	27
Western Australia - Wheat Belt	2011	HKG	M	21
Western Australia - Wheat Belt	2011	HRV	F	22
Western Australia - Wheat Belt	2011	HRV	M	23
Western Australia - Wheat Belt	2011	IDN	F	74
Western Australia - Wheat Belt	2011	IDN	M	137
Western Australia - Wheat Belt	2011	IND	F	145
Western Australia - Wheat Belt	2011	IND	M	132
Western Australia - Wheat Belt	2011	IRL	F	135
Western Australia - Wheat Belt	2011	IRL	M	152
Western Australia - Wheat Belt	2011	IRN	F	8
Western Australia - Wheat Belt	2011	IRN	M	9
Western Australia - Wheat Belt	2011	IRQ	F	7
Western Australia - Wheat Belt	2011	IRQ	M	3
Western Australia - Wheat Belt	2011	ITA	F	179
Western Australia - Wheat Belt	2011	ITA	M	234
Western Australia - Wheat Belt	2011	JPN	F	28
Western Australia - Wheat Belt	2011	JPN	M	20
Western Australia - Wheat Belt	2011	KOR	F	21
Western Australia - Wheat Belt	2011	KOR	M	30
Western Australia - Wheat Belt	2011	LBN	F	0
Western Australia - Wheat Belt	2011	LBN	M	3
Western Australia - Wheat Belt	2011	LKA	F	21
Western Australia - Wheat Belt	2011	LKA	M	27
Western Australia - Wheat Belt	2011	MKD	F	5
Western Australia - Wheat Belt	2011	MKD	M	7
Western Australia - Wheat Belt	2011	MLT	F	12
Western Australia - Wheat Belt	2011	MLT	M	23
Western Australia - Wheat Belt	2011	MYS	F	91
Western Australia - Wheat Belt	2011	MYS	M	75
Western Australia - Wheat Belt	2011	NLD	F	373
Western Australia - Wheat Belt	2011	NLD	M	395
Western Australia - Wheat Belt	2011	NZL	F	1479
Western Australia - Wheat Belt	2011	NZL	M	1691
Western Australia - Wheat Belt	2011	PAK	F	5
Western Australia - Wheat Belt	2011	PAK	M	6
Western Australia - Wheat Belt	2011	PHL	F	572
Western Australia - Wheat Belt	2011	PHL	M	431
Western Australia - Wheat Belt	2011	POL	F	93
Western Australia - Wheat Belt	2011	POL	M	64
Western Australia - Wheat Belt	2011	SGP	F	75
Western Australia - Wheat Belt	2011	SGP	M	49
Western Australia - Wheat Belt	2011	THA	F	103
Western Australia - Wheat Belt	2011	THA	M	39
Western Australia - Wheat Belt	2011	TUR	F	3
Western Australia - Wheat Belt	2011	TUR	M	4
Western Australia - Wheat Belt	2011	USA	F	184
Western Australia - Wheat Belt	2011	USA	M	157
Western Australia - Wheat Belt	2011	VNM	F	44
Western Australia - Wheat Belt	2011	VNM	M	45
Western Australia - Wheat Belt	2011	ZAF	F	476
Western Australia - Wheat Belt	2011	ZAF	M	478
Western Australia - Wheat Belt	2011	ZWE	F	172
Western Australia - Wheat Belt	2011	ZWE	M	150
Western Australia - Wheat Belt	2016		F	7502
Western Australia - Wheat Belt	2016		M	8165
Western Australia - Wheat Belt	2016	AUS	F	48051
Western Australia - Wheat Belt	2016	AUS	M	50537
Western Australia - Wheat Belt	2016	CAN	F	108
Western Australia - Wheat Belt	2016	CAN	M	84
Western Australia - Wheat Belt	2016	CHN	F	93
Western Australia - Wheat Belt	2016	CHN	M	177
Western Australia - Wheat Belt	2016	DEU	F	399
Western Australia - Wheat Belt	2016	DEU	M	292
Western Australia - Wheat Belt	2016	EGY	F	15
Western Australia - Wheat Belt	2016	EGY	M	23
Western Australia - Wheat Belt	2016	FJI	F	6
Western Australia - Wheat Belt	2016	FJI	M	16
Western Australia - Wheat Belt	2016	GBR	F	5098
Western Australia - Wheat Belt	2016	GBR	M	4673
Western Australia - Wheat Belt	2016	GRC	F	6
Western Australia - Wheat Belt	2016	GRC	M	25
Western Australia - Wheat Belt	2016	HKG	F	28
Western Australia - Wheat Belt	2016	HKG	M	30
Western Australia - Wheat Belt	2016	HRV	F	29
Western Australia - Wheat Belt	2016	HRV	M	25
Western Australia - Wheat Belt	2016	IDN	F	116
Western Australia - Wheat Belt	2016	IDN	M	49
Western Australia - Wheat Belt	2016	IND	F	239
Western Australia - Wheat Belt	2016	IND	M	256
Western Australia - Wheat Belt	2016	IRL	F	168
Western Australia - Wheat Belt	2016	IRL	M	164
Western Australia - Wheat Belt	2016	IRN	F	11
Western Australia - Wheat Belt	2016	IRN	M	65
Western Australia - Wheat Belt	2016	IRQ	F	5
Western Australia - Wheat Belt	2016	IRQ	M	19
Western Australia - Wheat Belt	2016	ITA	F	152
Western Australia - Wheat Belt	2016	ITA	M	228
Western Australia - Wheat Belt	2016	JPN	F	27
Western Australia - Wheat Belt	2016	JPN	M	16
Western Australia - Wheat Belt	2016	KOR	F	15
Western Australia - Wheat Belt	2016	KOR	M	24
Western Australia - Wheat Belt	2016	LBN	F	3
Western Australia - Wheat Belt	2016	LBN	M	9
Western Australia - Wheat Belt	2016	LKA	F	21
Western Australia - Wheat Belt	2016	LKA	M	71
Western Australia - Wheat Belt	2016	MKD	F	3
Western Australia - Wheat Belt	2016	MKD	M	7
Western Australia - Wheat Belt	2016	MLT	F	9
Western Australia - Wheat Belt	2016	MLT	M	23
Western Australia - Wheat Belt	2016	MYS	F	107
Western Australia - Wheat Belt	2016	MYS	M	103
Western Australia - Wheat Belt	2016	NLD	F	342
Western Australia - Wheat Belt	2016	NLD	M	348
Western Australia - Wheat Belt	2016	NZL	F	1576
Western Australia - Wheat Belt	2016	NZL	M	1737
Western Australia - Wheat Belt	2016	PAK	F	14
Western Australia - Wheat Belt	2016	PAK	M	28
Western Australia - Wheat Belt	2016	PHL	F	830
Western Australia - Wheat Belt	2016	PHL	M	693
Western Australia - Wheat Belt	2016	POL	F	74
Western Australia - Wheat Belt	2016	POL	M	58
Western Australia - Wheat Belt	2016	SGP	F	64
Western Australia - Wheat Belt	2016	SGP	M	54
Western Australia - Wheat Belt	2016	THA	F	170
Western Australia - Wheat Belt	2016	THA	M	89
Western Australia - Wheat Belt	2016	TUR	F	4
Western Australia - Wheat Belt	2016	TUR	M	10
Western Australia - Wheat Belt	2016	USA	F	190
Western Australia - Wheat Belt	2016	USA	M	170
Western Australia - Wheat Belt	2016	VNM	F	59
Western Australia - Wheat Belt	2016	VNM	M	96
Western Australia - Wheat Belt	2016	ZAF	F	573
Western Australia - Wheat Belt	2016	ZAF	M	542
Western Australia - Wheat Belt	2016	ZWE	F	167
Western Australia - Wheat Belt	2016	ZWE	M	157
Western Australia - Outback (North)	2006		F	5250
Western Australia - Outback (North)	2006		M	6831
Western Australia - Outback (North)	2006	AUS	F	23987
Western Australia - Outback (North)	2006	AUS	M	26701
Western Australia - Outback (North)	2006	CAN	F	40
Western Australia - Outback (North)	2006	CAN	M	44
Western Australia - Outback (North)	2006	CHN	F	21
Western Australia - Outback (North)	2006	CHN	M	19
Western Australia - Outback (North)	2006	DEU	F	99
Western Australia - Outback (North)	2006	DEU	M	123
Western Australia - Outback (North)	2006	EGY	F	5
Western Australia - Outback (North)	2006	EGY	M	12
Western Australia - Outback (North)	2006	FJI	F	12
Western Australia - Outback (North)	2006	FJI	M	12
Western Australia - Outback (North)	2006	GBR	F	1111
Western Australia - Outback (North)	2006	GBR	M	1425
Western Australia - Outback (North)	2006	GRC	F	14
Western Australia - Outback (North)	2006	GRC	M	11
Western Australia - Outback (North)	2006	HKG	F	10
Western Australia - Outback (North)	2006	HKG	M	11
Western Australia - Outback (North)	2006	HRV	F	13
Western Australia - Outback (North)	2006	HRV	M	37
Western Australia - Outback (North)	2006	IDN	F	49
Western Australia - Outback (North)	2006	IDN	M	34
Western Australia - Outback (North)	2006	IND	F	105
Western Australia - Outback (North)	2006	IND	M	123
Western Australia - Outback (North)	2006	IRL	F	60
Western Australia - Outback (North)	2006	IRL	M	75
Western Australia - Outback (North)	2006	IRN	F	3
Western Australia - Outback (North)	2006	IRN	M	4
Western Australia - Outback (North)	2006	IRQ	F	0
Western Australia - Outback (North)	2006	IRQ	M	3
Western Australia - Outback (North)	2006	ITA	F	24
Western Australia - Outback (North)	2006	ITA	M	48
Western Australia - Outback (North)	2006	JPN	F	37
Western Australia - Outback (North)	2006	JPN	M	12
Western Australia - Outback (North)	2006	KOR	F	14
Western Australia - Outback (North)	2006	KOR	M	19
Western Australia - Outback (North)	2006	LBN	F	9
Western Australia - Outback (North)	2006	LBN	M	12
Western Australia - Outback (North)	2006	LKA	F	20
Western Australia - Outback (North)	2006	LKA	M	26
Western Australia - Outback (North)	2006	MKD	F	25
Western Australia - Outback (North)	2006	MKD	M	55
Western Australia - Outback (North)	2006	MLT	F	3
Western Australia - Outback (North)	2006	MLT	M	10
Western Australia - Outback (North)	2006	MYS	F	65
Western Australia - Outback (North)	2006	MYS	M	62
Western Australia - Outback (North)	2006	NLD	F	65
Western Australia - Outback (North)	2006	NLD	M	87
Western Australia - Outback (North)	2006	NZL	F	875
Western Australia - Outback (North)	2006	NZL	M	1221
Western Australia - Outback (North)	2006	PAK	F	0
Western Australia - Outback (North)	2006	PAK	M	6
Western Australia - Outback (North)	2006	PHL	F	239
Western Australia - Outback (North)	2006	PHL	M	117
Western Australia - Outback (North)	2006	POL	F	9
Western Australia - Outback (North)	2006	POL	M	18
Western Australia - Outback (North)	2006	SGP	F	50
Western Australia - Outback (North)	2006	SGP	M	52
Western Australia - Outback (North)	2006	THA	F	144
Western Australia - Outback (North)	2006	THA	M	33
Western Australia - Outback (North)	2006	TUR	F	0
Western Australia - Outback (North)	2006	TUR	M	3
Western Australia - Outback (North)	2006	USA	F	56
Western Australia - Outback (North)	2006	USA	M	64
Western Australia - Outback (North)	2006	VNM	F	12
Western Australia - Outback (North)	2006	VNM	M	18
Western Australia - Outback (North)	2006	ZAF	F	196
Western Australia - Outback (North)	2006	ZAF	M	214
Western Australia - Outback (North)	2006	ZWE	F	59
Western Australia - Outback (North)	2006	ZWE	M	63
Western Australia - Outback (North)	2011		F	5693
Western Australia - Outback (North)	2011		M	11776
Western Australia - Outback (North)	2011	AUS	F	28422
Western Australia - Outback (North)	2011	AUS	M	35038
Western Australia - Outback (North)	2011	CAN	F	58
Western Australia - Outback (North)	2011	CAN	M	71
Western Australia - Outback (North)	2011	CHN	F	60
Western Australia - Outback (North)	2011	CHN	M	289
Western Australia - Outback (North)	2011	DEU	F	136
Western Australia - Outback (North)	2011	DEU	M	159
Western Australia - Outback (North)	2011	EGY	F	0
Western Australia - Outback (North)	2011	EGY	M	18
Western Australia - Outback (North)	2011	FJI	F	23
Western Australia - Outback (North)	2011	FJI	M	30
Western Australia - Outback (North)	2011	GBR	F	1297
Western Australia - Outback (North)	2011	GBR	M	2204
Western Australia - Outback (North)	2011	GRC	F	3
Western Australia - Outback (North)	2011	GRC	M	13
Western Australia - Outback (North)	2011	HKG	F	17
Western Australia - Outback (North)	2011	HKG	M	30
Western Australia - Outback (North)	2011	HRV	F	20
Western Australia - Outback (North)	2011	HRV	M	51
Western Australia - Outback (North)	2011	IDN	F	90
Western Australia - Outback (North)	2011	IDN	M	85
Western Australia - Outback (North)	2011	IND	F	183
Western Australia - Outback (North)	2011	IND	M	323
Western Australia - Outback (North)	2011	IRL	F	112
Western Australia - Outback (North)	2011	IRL	M	262
Western Australia - Outback (North)	2011	IRN	F	3
Western Australia - Outback (North)	2011	IRN	M	186
Western Australia - Outback (North)	2011	IRQ	F	4
Western Australia - Outback (North)	2011	IRQ	M	23
Western Australia - Outback (North)	2011	ITA	F	27
Western Australia - Outback (North)	2011	ITA	M	57
Western Australia - Outback (North)	2011	JPN	F	47
Western Australia - Outback (North)	2011	JPN	M	23
Western Australia - Outback (North)	2011	KOR	F	59
Western Australia - Outback (North)	2011	KOR	M	75
Western Australia - Outback (North)	2011	LBN	F	9
Western Australia - Outback (North)	2011	LBN	M	8
Western Australia - Outback (North)	2011	LKA	F	33
Western Australia - Outback (North)	2011	LKA	M	157
Western Australia - Outback (North)	2011	MKD	F	11
Western Australia - Outback (North)	2011	MKD	M	32
Western Australia - Outback (North)	2011	MLT	F	10
Western Australia - Outback (North)	2011	MLT	M	17
Western Australia - Outback (North)	2011	MYS	F	101
Western Australia - Outback (North)	2011	MYS	M	125
Western Australia - Outback (North)	2011	NLD	F	66
Western Australia - Outback (North)	2011	NLD	M	95
Western Australia - Outback (North)	2011	NZL	F	1478
Western Australia - Outback (North)	2011	NZL	M	2739
Western Australia - Outback (North)	2011	PAK	F	22
Western Australia - Outback (North)	2011	PAK	M	72
Western Australia - Outback (North)	2011	PHL	F	447
Western Australia - Outback (North)	2011	PHL	M	465
Western Australia - Outback (North)	2011	POL	F	29
Western Australia - Outback (North)	2011	POL	M	29
Western Australia - Outback (North)	2011	SGP	F	48
Western Australia - Outback (North)	2011	SGP	M	67
Western Australia - Outback (North)	2011	THA	F	224
Western Australia - Outback (North)	2011	THA	M	70
Western Australia - Outback (North)	2011	TUR	F	3
Western Australia - Outback (North)	2011	TUR	M	7
Western Australia - Outback (North)	2011	USA	F	90
Western Australia - Outback (North)	2011	USA	M	105
Western Australia - Outback (North)	2011	VNM	F	27
Western Australia - Outback (North)	2011	VNM	M	50
Western Australia - Outback (North)	2011	ZAF	F	309
Western Australia - Outback (North)	2011	ZAF	M	433
Western Australia - Outback (North)	2011	ZWE	F	117
Western Australia - Outback (North)	2011	ZWE	M	210
Western Australia - Outback (North)	2016		F	6002
Western Australia - Outback (North)	2016		M	9427
Western Australia - Outback (North)	2016	AUS	F	28485
Western Australia - Outback (North)	2016	AUS	M	34927
Western Australia - Outback (North)	2016	CAN	F	78
Western Australia - Outback (North)	2016	CAN	M	60
Western Australia - Outback (North)	2016	CHN	F	112
Western Australia - Outback (North)	2016	CHN	M	172
Western Australia - Outback (North)	2016	DEU	F	142
Western Australia - Outback (North)	2016	DEU	M	156
Western Australia - Outback (North)	2016	EGY	F	4
Western Australia - Outback (North)	2016	EGY	M	28
Western Australia - Outback (North)	2016	FJI	F	30
Western Australia - Outback (North)	2016	FJI	M	56
Western Australia - Outback (North)	2016	GBR	F	1228
Western Australia - Outback (North)	2016	GBR	M	1997
Western Australia - Outback (North)	2016	GRC	F	4
Western Australia - Outback (North)	2016	GRC	M	7
Western Australia - Outback (North)	2016	HKG	F	41
Western Australia - Outback (North)	2016	HKG	M	34
Western Australia - Outback (North)	2016	HRV	F	19
Western Australia - Outback (North)	2016	HRV	M	39
Western Australia - Outback (North)	2016	IDN	F	151
Western Australia - Outback (North)	2016	IDN	M	103
Western Australia - Outback (North)	2016	IND	F	277
Western Australia - Outback (North)	2016	IND	M	462
Western Australia - Outback (North)	2016	IRL	F	156
Western Australia - Outback (North)	2016	IRL	M	342
Western Australia - Outback (North)	2016	IRN	F	7
Western Australia - Outback (North)	2016	IRN	M	30
Western Australia - Outback (North)	2016	IRQ	F	5
Western Australia - Outback (North)	2016	IRQ	M	11
Western Australia - Outback (North)	2016	ITA	F	38
Western Australia - Outback (North)	2016	ITA	M	86
Western Australia - Outback (North)	2016	JPN	F	60
Western Australia - Outback (North)	2016	JPN	M	30
Western Australia - Outback (North)	2016	KOR	F	57
Western Australia - Outback (North)	2016	KOR	M	88
Western Australia - Outback (North)	2016	LBN	F	0
Western Australia - Outback (North)	2016	LBN	M	11
Western Australia - Outback (North)	2016	LKA	F	64
Western Australia - Outback (North)	2016	LKA	M	99
Western Australia - Outback (North)	2016	MKD	F	12
Western Australia - Outback (North)	2016	MKD	M	30
Western Australia - Outback (North)	2016	MLT	F	0
Western Australia - Outback (North)	2016	MLT	M	13
Western Australia - Outback (North)	2016	MYS	F	101
Western Australia - Outback (North)	2016	MYS	M	129
Western Australia - Outback (North)	2016	NLD	F	54
Western Australia - Outback (North)	2016	NLD	M	84
Western Australia - Outback (North)	2016	NZL	F	1655
Western Australia - Outback (North)	2016	NZL	M	2807
Western Australia - Outback (North)	2016	PAK	F	37
Western Australia - Outback (North)	2016	PAK	M	43
Western Australia - Outback (North)	2016	PHL	F	788
Western Australia - Outback (North)	2016	PHL	M	897
Western Australia - Outback (North)	2016	POL	F	28
Western Australia - Outback (North)	2016	POL	M	31
Western Australia - Outback (North)	2016	SGP	F	52
Western Australia - Outback (North)	2016	SGP	M	49
Western Australia - Outback (North)	2016	THA	F	296
Western Australia - Outback (North)	2016	THA	M	71
Western Australia - Outback (North)	2016	TUR	F	6
Western Australia - Outback (North)	2016	TUR	M	12
Western Australia - Outback (North)	2016	USA	F	96
Western Australia - Outback (North)	2016	USA	M	147
Western Australia - Outback (North)	2016	VNM	F	48
Western Australia - Outback (North)	2016	VNM	M	64
Western Australia - Outback (North)	2016	ZAF	F	340
Western Australia - Outback (North)	2016	ZAF	M	492
Western Australia - Outback (North)	2016	ZWE	F	142
Western Australia - Outback (North)	2016	ZWE	M	264
Western Australia - Outback (South)	2006		F	5305
Western Australia - Outback (South)	2006		M	6320
Western Australia - Outback (South)	2006	AUS	F	41042
Western Australia - Outback (South)	2006	AUS	M	43348
Western Australia - Outback (South)	2006	CAN	F	73
Western Australia - Outback (South)	2006	CAN	M	82
Western Australia - Outback (South)	2006	CHN	F	35
Western Australia - Outback (South)	2006	CHN	M	30
Western Australia - Outback (South)	2006	DEU	F	193
Western Australia - Outback (South)	2006	DEU	M	175
Western Australia - Outback (South)	2006	EGY	F	8
Western Australia - Outback (South)	2006	EGY	M	12
Western Australia - Outback (South)	2006	FJI	F	30
Western Australia - Outback (South)	2006	FJI	M	28
Western Australia - Outback (South)	2006	GBR	F	2479
Western Australia - Outback (South)	2006	GBR	M	2621
Western Australia - Outback (South)	2006	GRC	F	18
Western Australia - Outback (South)	2006	GRC	M	26
Western Australia - Outback (South)	2006	HKG	F	16
Western Australia - Outback (South)	2006	HKG	M	15
Western Australia - Outback (South)	2006	HRV	F	52
Western Australia - Outback (South)	2006	HRV	M	86
Western Australia - Outback (South)	2006	IDN	F	64
Western Australia - Outback (South)	2006	IDN	M	27
Western Australia - Outback (South)	2006	IND	F	93
Western Australia - Outback (South)	2006	IND	M	110
Western Australia - Outback (South)	2006	IRL	F	111
Western Australia - Outback (South)	2006	IRL	M	121
Western Australia - Outback (South)	2006	IRN	F	5
Western Australia - Outback (South)	2006	IRN	M	4
Western Australia - Outback (South)	2006	IRQ	F	0
Western Australia - Outback (South)	2006	IRQ	M	0
Western Australia - Outback (South)	2006	ITA	F	135
Western Australia - Outback (South)	2006	ITA	M	177
Western Australia - Outback (South)	2006	JPN	F	32
Western Australia - Outback (South)	2006	JPN	M	9
Western Australia - Outback (South)	2006	KOR	F	7
Western Australia - Outback (South)	2006	KOR	M	9
Western Australia - Outback (South)	2006	LBN	F	3
Western Australia - Outback (South)	2006	LBN	M	8
Western Australia - Outback (South)	2006	LKA	F	18
Western Australia - Outback (South)	2006	LKA	M	21
Western Australia - Outback (South)	2006	MKD	F	13
Western Australia - Outback (South)	2006	MKD	M	13
Western Australia - Outback (South)	2006	MLT	F	9
Western Australia - Outback (South)	2006	MLT	M	14
Western Australia - Outback (South)	2006	MYS	F	60
Western Australia - Outback (South)	2006	MYS	M	68
Western Australia - Outback (South)	2006	NLD	F	173
Western Australia - Outback (South)	2006	NLD	M	189
Western Australia - Outback (South)	2006	NZL	F	1547
Western Australia - Outback (South)	2006	NZL	M	2014
Western Australia - Outback (South)	2006	PAK	F	11
Western Australia - Outback (South)	2006	PAK	M	11
Western Australia - Outback (South)	2006	PHL	F	324
Western Australia - Outback (South)	2006	PHL	M	131
Western Australia - Outback (South)	2006	POL	F	34
Western Australia - Outback (South)	2006	POL	M	36
Western Australia - Outback (South)	2006	SGP	F	45
Western Australia - Outback (South)	2006	SGP	M	50
Western Australia - Outback (South)	2006	THA	F	109
Western Australia - Outback (South)	2006	THA	M	28
Western Australia - Outback (South)	2006	TUR	F	0
Western Australia - Outback (South)	2006	TUR	M	10
Western Australia - Outback (South)	2006	USA	F	115
Western Australia - Outback (South)	2006	USA	M	106
Western Australia - Outback (South)	2006	VNM	F	106
Western Australia - Outback (South)	2006	VNM	M	113
Western Australia - Outback (South)	2006	ZAF	F	383
Western Australia - Outback (South)	2006	ZAF	M	389
Western Australia - Outback (South)	2006	ZWE	F	158
Western Australia - Outback (South)	2006	ZWE	M	164
Western Australia - Outback (South)	2011		F	5411
Western Australia - Outback (South)	2011		M	7409
Western Australia - Outback (South)	2011	AUS	F	43355
Western Australia - Outback (South)	2011	AUS	M	46221
Western Australia - Outback (South)	2011	CAN	F	97
Western Australia - Outback (South)	2011	CAN	M	75
Western Australia - Outback (South)	2011	CHN	F	85
Western Australia - Outback (South)	2011	CHN	M	105
Western Australia - Outback (South)	2011	DEU	F	245
