SA4_NAME16	Year	SameAddress5YearsAgo	Sex	persons
Melbourne - North West	2006	1	F	85336
Melbourne - North West	2006	1	M	82022
Melbourne - North West	2011		F	18649
Melbourne - North West	2011		M	19576
Melbourne - North West	2011	0	F	48150
Melbourne - North West	2011	0	M	46881
Melbourne - North West	2011	1	F	94365
Melbourne - North West	2011	1	M	90864
Melbourne - North West	2016		F	23814
Melbourne - North West	2016		M	24517
Melbourne - North West	2016	0	F	60503
Melbourne - North West	2016	0	M	60343
Melbourne - North West	2016	1	F	98977
Melbourne - North West	2016	1	M	95213
Melbourne - Outer East	2006		F	24272
Melbourne - Outer East	2006		M	24970
Melbourne - Outer East	2006	0	F	71499
Melbourne - Outer East	2006	0	M	66527
Melbourne - Outer East	2006	1	F	142198
Melbourne - Outer East	2006	1	M	136579
Melbourne - Outer East	2011		F	22257
Melbourne - Outer East	2011		M	23508
Melbourne - Outer East	2011	0	F	71302
Melbourne - Outer East	2011	0	M	66677
Melbourne - Outer East	2011	1	F	150611
Melbourne - Outer East	2011	1	M	144744
Melbourne - Outer East	2016		F	26467
Melbourne - Outer East	2016		M	26288
Melbourne - Outer East	2016	0	F	79323
Melbourne - Outer East	2016	0	M	74036
Melbourne - Outer East	2016	1	F	149743
Melbourne - Outer East	2016	1	M	143751
Melbourne - South East	2006		F	35383
Melbourne - South East	2006		M	37695
Melbourne - South East	2006	0	F	102202
Melbourne - South East	2006	0	M	100045
Melbourne - South East	2006	1	F	156697
Melbourne - South East	2006	1	M	152987
Melbourne - South East	2011		F	35594
Melbourne - South East	2011		M	38247
Melbourne - South East	2011	0	F	115595
Melbourne - South East	2011	0	M	115083
Melbourne - South East	2011	1	F	179059
Melbourne - South East	2011	1	M	174435
Melbourne - South East	2016		F	45896
Melbourne - South East	2016		M	47462
Melbourne - South East	2016	0	F	142027
Melbourne - South East	2016	0	M	142530
Melbourne - South East	2016	1	F	190881
Melbourne - South East	2016	1	M	186474
Melbourne - West	2006		F	33704
Melbourne - West	2006		M	36910
Melbourne - West	2006	0	F	89852
Melbourne - West	2006	0	M	86544
Melbourne - West	2006	1	F	132416
Melbourne - West	2006	1	M	129630
Melbourne - West	2011		F	41104
Melbourne - West	2011		M	45081
Melbourne - West	2011	0	F	110970
Melbourne - West	2011	0	M	109778
Melbourne - West	2011	1	F	156452
Melbourne - West	2011	1	M	152670
Melbourne - West	2016		F	50436
Melbourne - West	2016		M	53920
Melbourne - West	2016	0	F	132796
Melbourne - West	2016	0	M	131688
Melbourne - West	2016	1	F	181669
Melbourne - West	2016	1	M	176932
Mornington Peninsula	2006		F	16757
Mornington Peninsula	2006		M	16915
Mornington Peninsula	2006	0	F	47802
Mornington Peninsula	2006	0	M	44668
Mornington Peninsula	2006	1	F	65959
Mornington Peninsula	2006	1	M	62179
Mornington Peninsula	2011		F	15617
Mornington Peninsula	2011		M	15671
Mornington Peninsula	2011	0	F	49980
Mornington Peninsula	2011	0	M	46428
Mornington Peninsula	2011	1	F	73570
Mornington Peninsula	2011	1	M	69794
Mornington Peninsula	2016		F	18192
Mornington Peninsula	2016		M	17872
Mornington Peninsula	2016	0	F	53834
Mornington Peninsula	2016	0	M	49308
Mornington Peninsula	2016	1	F	76820
Mornington Peninsula	2016	1	M	73110
North West	2006		F	7960
North West	2006		M	8558
North West	2006	0	F	25188
North West	2006	0	M	23553
North West	2006	1	F	41560
North West	2006	1	M	41170
North West	2011		F	8016
North West	2011		M	9007
North West	2011	0	F	23686
North West	2011	0	M	22065
North West	2011	1	F	42593
North West	2011	1	M	42063
North West	2016		F	10700
North West	2016		M	11836
North West	2016	0	F	23193
North West	2016	0	M	21530
North West	2016	1	F	41421
North West	2016	1	M	41355
Shepparton	2006		F	6806
Shepparton	2006		M	7358
Shepparton	2006	0	F	22091
Shepparton	2006	0	M	20753
Shepparton	2006	1	F	31702
Shepparton	2006	1	M	31668
Shepparton	2011		F	7267
Shepparton	2011		M	7851
Shepparton	2011	0	F	21015
Shepparton	2011	0	M	19383
Shepparton	2011	1	F	34772
Shepparton	2011	1	M	34607
Shepparton	2016		F	9471
Shepparton	2016		M	9792
Shepparton	2016	0	F	20747
Shepparton	2016	0	M	19561
Shepparton	2016	1	F	35251
Shepparton	2016	1	M	35147
Warrnambool and South West	2006		F	6418
Warrnambool and South West	2006		M	6561
Warrnambool and South West	2006	0	F	19916
Warrnambool and South West	2006	0	M	18840
Warrnambool and South West	2006	1	F	34010
Warrnambool and South West	2006	1	M	33412
Warrnambool and South West	2011		F	6231
Warrnambool and South West	2011		M	6673
Warrnambool and South West	2011	0	F	19306
Warrnambool and South West	2011	0	M	17875
Warrnambool and South West	2011	1	F	35537
Warrnambool and South West	2011	1	M	35038
Warrnambool and South West	2016		F	8255
Warrnambool and South West	2016		M	8275
Warrnambool and South West	2016	0	F	18844
Warrnambool and South West	2016	0	M	17620
Warrnambool and South West	2016	1	F	35090
Warrnambool and South West	2016	1	M	34611
Migratory - Offshore - Shipping (Vic.)	2006		F	3
Migratory - Offshore - Shipping (Vic.)	2006		M	10
Migratory - Offshore - Shipping (Vic.)	2006	0	F	0
Migratory - Offshore - Shipping (Vic.)	2006	0	M	16
Migratory - Offshore - Shipping (Vic.)	2006	1	F	0
Migratory - Offshore - Shipping (Vic.)	2006	1	M	23
Migratory - Offshore - Shipping (Vic.)	2011		F	0
Migratory - Offshore - Shipping (Vic.)	2011		M	3
Migratory - Offshore - Shipping (Vic.)	2011	0	F	0
Migratory - Offshore - Shipping (Vic.)	2011	0	M	16
Migratory - Offshore - Shipping (Vic.)	2011	1	F	0
Migratory - Offshore - Shipping (Vic.)	2011	1	M	17
Migratory - Offshore - Shipping (Vic.)	2016		F	4
Migratory - Offshore - Shipping (Vic.)	2016		M	0
Migratory - Offshore - Shipping (Vic.)	2016	0	F	0
Migratory - Offshore - Shipping (Vic.)	2016	0	M	16
Migratory - Offshore - Shipping (Vic.)	2016	1	F	0
Migratory - Offshore - Shipping (Vic.)	2016	1	M	12
No usual address (Vic.)	2006		F	493
No usual address (Vic.)	2006		M	694
No usual address (Vic.)	2006	0	F	2031
No usual address (Vic.)	2006	0	M	2422
No usual address (Vic.)	2006	1	F	274
No usual address (Vic.)	2006	1	M	482
No usual address (Vic.)	2011		F	868
No usual address (Vic.)	2011		M	1447
No usual address (Vic.)	2011	0	F	2461
No usual address (Vic.)	2011	0	M	2728
No usual address (Vic.)	2011	1	F	307
No usual address (Vic.)	2011	1	M	497
No usual address (Vic.)	2016		F	935
No usual address (Vic.)	2016		M	1564
No usual address (Vic.)	2016	0	F	1988
No usual address (Vic.)	2016	0	M	2233
No usual address (Vic.)	2016	1	F	315
No usual address (Vic.)	2016	1	M	534
Brisbane - East	2006		F	10694
Brisbane - East	2006		M	11287
Brisbane - East	2006	0	F	42996
Brisbane - East	2006	0	M	40024
Brisbane - East	2006	1	F	44427
Brisbane - East	2006	1	M	42374
Brisbane - East	2011		F	10931
Brisbane - East	2011		M	11840
Brisbane - East	2011	0	F	44348
Brisbane - East	2011	0	M	41396
Brisbane - East	2011	1	F	52498
Brisbane - East	2011	1	M	50120
Brisbane - East	2016		F	11845
Brisbane - East	2016		M	12272
Brisbane - East	2016	0	F	45156
Brisbane - East	2016	0	M	42404
Brisbane - East	2016	1	F	56875
Brisbane - East	2016	1	M	54540
Brisbane - North	2006		F	10489
Brisbane - North	2006		M	10420
Brisbane - North	2006	0	F	34733
Brisbane - North	2006	0	M	32017
Brisbane - North	2006	1	F	45286
Brisbane - North	2006	1	M	41474
Brisbane - North	2011		F	10667
Brisbane - North	2011		M	11372
Brisbane - North	2011	0	F	38354
Brisbane - North	2011	0	M	36211
Brisbane - North	2011	1	F	49110
Brisbane - North	2011	1	M	45337
Brisbane - North	2016		F	12002
Brisbane - North	2016		M	11946
Brisbane - North	2016	0	F	43388
Brisbane - North	2016	0	M	41025
Brisbane - North	2016	1	F	50874
Brisbane - North	2016	1	M	47281
Brisbane - South	2006		F	16325
Brisbane - South	2006		M	18056
Brisbane - South	2006	0	F	62344
Brisbane - South	2006	0	M	59102
Brisbane - South	2006	1	F	68089
Brisbane - South	2006	1	M	63689
Brisbane - South	2011		F	17034
Brisbane - South	2011		M	18639
Brisbane - South	2011	0	F	65765
Brisbane - South	2011	0	M	64184
Brisbane - South	2011	1	F	76714
Brisbane - South	2011	1	M	71749
Brisbane - South	2016		F	19468
Brisbane - South	2016		M	19974
Brisbane - South	2016	0	F	74276
Brisbane - South	2016	0	M	72444
Brisbane - South	2016	1	F	79450
Brisbane - South	2016	1	M	74954
Brisbane - West	2006		F	8518
Brisbane - West	2006		M	8945
Brisbane - West	2006	0	F	36714
Brisbane - West	2006	0	M	34465
Brisbane - West	2006	1	F	37868
Brisbane - West	2006	1	M	34712
Brisbane - West	2011		F	8090
Brisbane - West	2011		M	8665
Brisbane - West	2011	0	F	35700
Brisbane - West	2011	0	M	34557
Brisbane - West	2011	1	F	43151
Brisbane - West	2011	1	M	40192
Brisbane - West	2016		F	8812
Brisbane - West	2016		M	8818
Brisbane - West	2016	0	F	38112
Brisbane - West	2016	0	M	36647
Brisbane - West	2016	1	F	44703
Brisbane - West	2016	1	M	41896
Brisbane Inner City	2006		F	14546
Brisbane Inner City	2006		M	17317
Brisbane Inner City	2006	0	F	53498
Brisbane Inner City	2006	0	M	51313
Brisbane Inner City	2006	1	F	35416
Brisbane Inner City	2006	1	M	32925
Brisbane Inner City	2011		F	12388
Brisbane Inner City	2011		M	15100
Brisbane Inner City	2011	0	F	58190
Brisbane Inner City	2011	0	M	57555
Brisbane Inner City	2011	1	F	41201
Brisbane Inner City	2011	1	M	39548
Brisbane Inner City	2016		F	15544
Brisbane Inner City	2016		M	16551
Brisbane Inner City	2016	0	F	67311
Brisbane Inner City	2016	0	M	66648
Brisbane Inner City	2016	1	F	42773
Brisbane Inner City	2016	1	M	41385
Cairns	2006		F	15211
Cairns	2006		M	17017
Cairns	2006	0	F	44845
Cairns	2006	0	M	43050
Cairns	2006	1	F	41148
Cairns	2006	1	M	41838
Cairns	2011		F	15431
Cairns	2011		M	17354
Cairns	2011	0	F	47725
Cairns	2011	0	M	44334
Cairns	2011	1	F	49401
Cairns	2011	1	M	50188
Cairns	2016		F	18704
Cairns	2016		M	19573
Cairns	2016	0	F	48079
Cairns	2016	0	M	44973
Cairns	2016	1	F	54140
Cairns	2016	1	M	54720
Darling Downs - Maranoa	2006		F	7100
Darling Downs - Maranoa	2006		M	7680
Darling Downs - Maranoa	2006	0	F	23069
Darling Downs - Maranoa	2006	0	M	22385
Darling Downs - Maranoa	2006	1	F	26759
Darling Downs - Maranoa	2006	1	M	27869
Darling Downs - Maranoa	2011		F	7856
Darling Downs - Maranoa	2011		M	8850
Darling Downs - Maranoa	2011	0	F	22757
Darling Downs - Maranoa	2011	0	M	21828
Darling Downs - Maranoa	2011	1	F	29977
Darling Downs - Maranoa	2011	1	M	31004
Darling Downs - Maranoa	2016		F	9544
Darling Downs - Maranoa	2016		M	10295
Darling Downs - Maranoa	2016	0	F	21910
Darling Downs - Maranoa	2016	0	M	21154
Darling Downs - Maranoa	2016	1	F	31125
Darling Downs - Maranoa	2016	1	M	32259
Central Queensland	2006		F	12638
Central Queensland	2006		M	15326
Central Queensland	2006	0	F	42675
Central Queensland	2006	0	M	42801
Central Queensland	2006	1	F	39578
Central Queensland	2006	1	M	40886
Central Queensland	2011		F	14478
Central Queensland	2011		M	17629
Central Queensland	2011	0	F	42679
Central Queensland	2011	0	M	42710
Central Queensland	2011	1	F	46023
Central Queensland	2011	1	M	47827
Central Queensland	2016		F	16365
Central Queensland	2016		M	18708
Central Queensland	2016	0	F	43615
Central Queensland	2016	0	M	42181
Central Queensland	2016	1	F	48647
Central Queensland	2016	1	M	51399
Gold Coast	2006		F	30672
Gold Coast	2006		M	33780
Gold Coast	2006	0	F	113448
Gold Coast	2006	0	M	107155
Gold Coast	2006	1	F	82641
Gold Coast	2006	1	M	78492
Gold Coast	2011		F	32408
Gold Coast	2011		M	34366
Gold Coast	2011	0	F	119662
Gold Coast	2011	0	M	111769
Gold Coast	2011	1	F	107530
Gold Coast	2011	1	M	101910
Gold Coast	2016		F	39252
Gold Coast	2016		M	39093
Gold Coast	2016	0	F	134759
Gold Coast	2016	0	M	124593
Gold Coast	2016	1	F	118824
Gold Coast	2016	1	M	113474
Ipswich	2006		F	16368
Ipswich	2006		M	19109
Ipswich	2006	0	F	51412
Ipswich	2006	0	M	48675
Ipswich	2006	1	F	53492
Ipswich	2006	1	M	52652
Ipswich	2011		F	18848
Ipswich	2011		M	22461
Ipswich	2011	0	F	58480
Ipswich	2011	0	M	55487
Ipswich	2011	1	F	63711
Ipswich	2011	1	M	62806
Ipswich	2016		F	24052
Ipswich	2016		M	27370
Ipswich	2016	0	F	65319
Ipswich	2016	0	M	61384
Ipswich	2016	1	F	72887
Ipswich	2016	1	M	72052
Logan - Beaudesert	2006		F	17781
Logan - Beaudesert	2006		M	19304
Logan - Beaudesert	2006	0	F	56465
Logan - Beaudesert	2006	0	M	53689
Logan - Beaudesert	2006	1	F	57494
Logan - Beaudesert	2006	1	M	57005
Logan - Beaudesert	2011		F	19291
Logan - Beaudesert	2011		M	20641
Logan - Beaudesert	2011	0	F	58223
Logan - Beaudesert	2011	0	M	55006
Logan - Beaudesert	2011	1	F	68869
Logan - Beaudesert	2011	1	M	68404
Logan - Beaudesert	2016		F	22510
Logan - Beaudesert	2016		M	22818
Logan - Beaudesert	2016	0	F	62558
Logan - Beaudesert	2016	0	M	59141
Logan - Beaudesert	2016	1	F	75503
Logan - Beaudesert	2016	1	M	74772
Mackay - Isaac - Whitsunday	2006		F	10441
Mackay - Isaac - Whitsunday	2006		M	13639
Mackay - Isaac - Whitsunday	2006	0	F	32008
Mackay - Isaac - Whitsunday	2006	0	M	32751
Mackay - Isaac - Whitsunday	2006	1	F	29753
Mackay - Isaac - Whitsunday	2006	1	M	31585
Mackay - Isaac - Whitsunday	2011		F	10638
Mackay - Isaac - Whitsunday	2011		M	14942
Mackay - Isaac - Whitsunday	2011	0	F	34094
Mackay - Isaac - Whitsunday	2011	0	M	35343
Mackay - Isaac - Whitsunday	2011	1	F	34748
Mackay - Isaac - Whitsunday	2011	1	M	37043
Mackay - Isaac - Whitsunday	2016		F	13003
Mackay - Isaac - Whitsunday	2016		M	16031
Mackay - Isaac - Whitsunday	2016	0	F	33345
Mackay - Isaac - Whitsunday	2016	0	M	32037
Mackay - Isaac - Whitsunday	2016	1	F	36167
Mackay - Isaac - Whitsunday	2016	1	M	39105
Moreton Bay - North	2006		F	11407
Moreton Bay - North	2006		M	12833
Moreton Bay - North	2006	0	F	42949
Moreton Bay - North	2006	0	M	39994
Moreton Bay - North	2006	1	F	41113
Moreton Bay - North	2006	1	M	39558
Moreton Bay - North	2011		F	13495
Moreton Bay - North	2011		M	15006
Moreton Bay - North	2011	0	F	46800
Moreton Bay - North	2011	0	M	43041
Moreton Bay - North	2011	1	F	49809
Moreton Bay - North	2011	1	M	47599
Moreton Bay - North	2016		F	15606
Moreton Bay - North	2016		M	16231
Moreton Bay - North	2016	0	F	49823
Moreton Bay - North	2016	0	M	45621
Moreton Bay - North	2016	1	F	55342
Moreton Bay - North	2016	1	M	53460
Moreton Bay - South	2006		F	8104
Moreton Bay - South	2006		M	8640
Moreton Bay - South	2006	0	F	30898
Moreton Bay - South	2006	0	M	29347
Moreton Bay - South	2006	1	F	32308
Moreton Bay - South	2006	1	M	31840
Moreton Bay - South	2011		F	9110
Moreton Bay - South	2011		M	9962
Moreton Bay - South	2011	0	F	35174
Moreton Bay - South	2011	0	M	33110
Moreton Bay - South	2011	1	F	40503
Moreton Bay - South	2011	1	M	39570
Moreton Bay - South	2016		F	11498
Moreton Bay - South	2016		M	12061
Moreton Bay - South	2016	0	F	40856
Moreton Bay - South	2016	0	M	38050
Moreton Bay - South	2016	1	F	46797
Moreton Bay - South	2016	1	M	45703
Queensland - Outback	2006		F	6477
Queensland - Outback	2006		M	8017
Queensland - Outback	2006	0	F	13178
Queensland - Outback	2006	0	M	13836
Queensland - Outback	2006	1	F	17737
Queensland - Outback	2006	1	M	19277
Queensland - Outback	2011		F	6501
Queensland - Outback	2011		M	8887
Queensland - Outback	2011	0	F	13445
Queensland - Outback	2011	0	M	14105
Queensland - Outback	2011	1	F	19142
Queensland - Outback	2011	1	M	20839
Queensland - Outback	2016		F	6706
Queensland - Outback	2016		M	8445
Queensland - Outback	2016	0	F	12310
Queensland - Outback	2016	0	M	12350
Queensland - Outback	2016	1	F	19219
Queensland - Outback	2016	1	M	20669
Sunshine Coast	2006		F	15647
Sunshine Coast	2006		M	16897
Sunshine Coast	2006	0	F	69744
Sunshine Coast	2006	0	M	64550
Sunshine Coast	2006	1	F	56322
Sunshine Coast	2006	1	M	53102
Sunshine Coast	2011		F	15788
Sunshine Coast	2011		M	17171
Sunshine Coast	2011	0	F	71053
Sunshine Coast	2011	0	M	64242
Sunshine Coast	2011	1	F	71425
Sunshine Coast	2011	1	M	67230
Sunshine Coast	2016		F	20068
Sunshine Coast	2016		M	20107
Sunshine Coast	2016	0	F	80828
Sunshine Coast	2016	0	M	73336
Sunshine Coast	2016	1	F	78318
Sunshine Coast	2016	1	M	73861
Toowoomba	2006		F	7649
Toowoomba	2006		M	8325
Toowoomba	2006	0	F	31587
Toowoomba	2006	0	M	28780
Toowoomba	2006	1	F	27764
Toowoomba	2006	1	M	25801
Toowoomba	2011		F	8577
Toowoomba	2011		M	8905
Toowoomba	2011	0	F	30936
Toowoomba	2011	0	M	28378
Toowoomba	2011	1	F	32868
Toowoomba	2011	1	M	30557
Toowoomba	2016		F	10200
Toowoomba	2016		M	10125
Toowoomba	2016	0	F	32346
Toowoomba	2016	0	M	29684
Toowoomba	2016	1	F	34733
Toowoomba	2016	1	M	32429
Townsville	2006		F	12433
Townsville	2006		M	14254
Townsville	2006	0	F	44112
Townsville	2006	0	M	43346
Townsville	2006	1	F	41199
Townsville	2006	1	M	41327
Townsville	2011		F	14107
Townsville	2011		M	16236
Townsville	2011	0	F	46447
Townsville	2011	0	M	44056
Townsville	2011	1	F	48301
Townsville	2011	1	M	48752
Townsville	2016		F	15596
Townsville	2016		M	17984
Townsville	2016	0	F	47249
Townsville	2016	0	M	44707
Townsville	2016	1	F	51513
Townsville	2016	1	M	51983
Wide Bay	2006		F	14163
Wide Bay	2006		M	15557
Wide Bay	2006	0	F	57580
Wide Bay	2006	0	M	53882
Wide Bay	2006	1	F	54288
Wide Bay	2006	1	M	54065
Wide Bay	2011		F	15274
Wide Bay	2011		M	17118
Wide Bay	2011	0	F	56783
Wide Bay	2011	0	M	52447
Wide Bay	2011	1	F	66427
Wide Bay	2011	1	M	65220
Wide Bay	2016		F	19192
Wide Bay	2016		M	20584
Wide Bay	2016	0	F	54980
Wide Bay	2016	0	M	50579
Wide Bay	2016	1	F	71553
Wide Bay	2016	1	M	70996
Migratory - Offshore - Shipping (Qld)	2006		F	4
Migratory - Offshore - Shipping (Qld)	2006		M	5
Migratory - Offshore - Shipping (Qld)	2006	0	F	7
Migratory - Offshore - Shipping (Qld)	2006	0	M	48
Migratory - Offshore - Shipping (Qld)	2006	1	F	0
Migratory - Offshore - Shipping (Qld)	2006	1	M	30
Migratory - Offshore - Shipping (Qld)	2011		F	25
Migratory - Offshore - Shipping (Qld)	2011		M	54
Migratory - Offshore - Shipping (Qld)	2011	0	F	62
Migratory - Offshore - Shipping (Qld)	2011	0	M	109
Migratory - Offshore - Shipping (Qld)	2011	1	F	106
Migratory - Offshore - Shipping (Qld)	2011	1	M	112
Migratory - Offshore - Shipping (Qld)	2016		F	17
Migratory - Offshore - Shipping (Qld)	2016		M	8
Migratory - Offshore - Shipping (Qld)	2016	0	F	21
Migratory - Offshore - Shipping (Qld)	2016	0	M	25
Migratory - Offshore - Shipping (Qld)	2016	1	F	49
Migratory - Offshore - Shipping (Qld)	2016	1	M	33
No usual address (Qld)	2006		F	859
No usual address (Qld)	2006		M	1486
No usual address (Qld)	2006	0	F	4228
No usual address (Qld)	2006	0	M	4998
No usual address (Qld)	2006	1	F	455
No usual address (Qld)	2006	1	M	784
No usual address (Qld)	2011		F	912
No usual address (Qld)	2011		M	1630
No usual address (Qld)	2011	0	F	3960
No usual address (Qld)	2011	0	M	4650
No usual address (Qld)	2011	1	F	524
No usual address (Qld)	2011	1	M	873
No usual address (Qld)	2016		F	1254
No usual address (Qld)	2016		M	1882
No usual address (Qld)	2016	0	F	3681
No usual address (Qld)	2016	0	M	4011
No usual address (Qld)	2016	1	F	637
No usual address (Qld)	2016	1	M	1044
Adelaide - Central and Hills	2006		F	13799
Adelaide - Central and Hills	2006		M	14744
Adelaide - Central and Hills	2006	0	F	49815
Adelaide - Central and Hills	2006	0	M	46042
Adelaide - Central and Hills	2006	1	F	73266
Adelaide - Central and Hills	2006	1	M	67391
Adelaide - Central and Hills	2011		F	12615
Adelaide - Central and Hills	2011		M	13760
Adelaide - Central and Hills	2011	0	F	52224
Adelaide - Central and Hills	2011	0	M	48497
Adelaide - Central and Hills	2011	1	F	77770
Adelaide - Central and Hills	2011	1	M	72198
Adelaide - Central and Hills	2016		F	14550
Adelaide - Central and Hills	2016		M	15118
Adelaide - Central and Hills	2016	0	F	55497
Adelaide - Central and Hills	2016	0	M	51957
Adelaide - Central and Hills	2016	1	F	78821
Adelaide - Central and Hills	2016	1	M	73604
Adelaide - North	2006		F	21161
Adelaide - North	2006		M	22958
Adelaide - North	2006	0	F	62412
Adelaide - North	2006	0	M	59559
Adelaide - North	2006	1	F	99868
Adelaide - North	2006	1	M	97108
Adelaide - North	2011		F	22342
Adelaide - North	2011		M	23994
Adelaide - North	2011	0	F	66140
Adelaide - North	2011	0	M	63194
Adelaide - North	2011	1	F	109122
Adelaide - North	2011	1	M	106850
Adelaide - North	2016		F	26563
Adelaide - North	2016		M	27572
Adelaide - North	2016	0	F	72905
Adelaide - North	2016	0	M	69770
Adelaide - North	2016	1	F	114014
Adelaide - North	2016	1	M	112260
Adelaide - South	2006		F	15385
Adelaide - South	2006		M	16299
Adelaide - South	2006	0	F	57421
Adelaide - South	2006	0	M	52470
Adelaide - South	2006	1	F	93752
Adelaide - South	2006	1	M	88268
Adelaide - South	2011		F	16543
Adelaide - South	2011		M	17026
Adelaide - South	2011	0	F	59354
Adelaide - South	2011	0	M	54851
Adelaide - South	2011	1	F	98762
Adelaide - South	2011	1	M	93340
Adelaide - South	2016		F	19390
Adelaide - South	2016		M	19553
Adelaide - South	2016	0	F	62789
Adelaide - South	2016	0	M	57024
Adelaide - South	2016	1	F	100919
Adelaide - South	2016	1	M	95663
Adelaide - West	2006		F	10782
Adelaide - West	2006		M	11607
Adelaide - West	2006	0	F	33151
Adelaide - West	2006	0	M	31523
Adelaide - West	2006	1	F	61015
Adelaide - West	2006	1	M	57158
Adelaide - West	2011		F	10893
Adelaide - West	2011		M	11697
Adelaide - West	2011	0	F	36769
Adelaide - West	2011	0	M	35449
Adelaide - West	2011	1	F	62689
Adelaide - West	2011	1	M	59159
Adelaide - West	2016		F	12555
Adelaide - West	2016		M	12625
Adelaide - West	2016	0	F	40648
Adelaide - West	2016	0	M	38962
Adelaide - West	2016	1	F	63170
Adelaide - West	2016	1	M	59787
Barossa - Yorke - Mid North	2006		F	5220
Barossa - Yorke - Mid North	2006		M	5424
Barossa - Yorke - Mid North	2006	0	F	17365
Barossa - Yorke - Mid North	2006	0	M	16281
Barossa - Yorke - Mid North	2006	1	F	28805
Barossa - Yorke - Mid North	2006	1	M	29693
Barossa - Yorke - Mid North	2011		F	5004
Barossa - Yorke - Mid North	2011		M	5435
Barossa - Yorke - Mid North	2011	0	F	17440
Barossa - Yorke - Mid North	2011	0	M	16587
Barossa - Yorke - Mid North	2011	1	F	30769
Barossa - Yorke - Mid North	2011	1	M	31278
Barossa - Yorke - Mid North	2016		F	6644
Barossa - Yorke - Mid North	2016		M	6970
Barossa - Yorke - Mid North	2016	0	F	16480
Barossa - Yorke - Mid North	2016	0	M	15507
Barossa - Yorke - Mid North	2016	1	F	32036
Barossa - Yorke - Mid North	2016	1	M	32878
South Australia - Outback	2006		F	5283
South Australia - Outback	2006		M	6428
South Australia - Outback	2006	0	F	13752
South Australia - Outback	2006	0	M	13789
South Australia - Outback	2006	1	F	20690
South Australia - Outback	2006	1	M	21903
South Australia - Outback	2011		F	5343
South Australia - Outback	2011		M	6574
South Australia - Outback	2011	0	F	13809
South Australia - Outback	2011	0	M	13948
South Australia - Outback	2011	1	F	21802
South Australia - Outback	2011	1	M	23121
South Australia - Outback	2016		F	6278
South Australia - Outback	2016		M	7347
South Australia - Outback	2016	0	F	12267
South Australia - Outback	2016	0	M	12169
South Australia - Outback	2016	1	F	21800
South Australia - Outback	2016	1	M	22955
South Australia - South East	2006		F	9429
South Australia - South East	2006		M	10492
South Australia - South East	2006	0	F	31176
South Australia - South East	2006	0	M	29611
South Australia - South East	2006	1	F	44461
South Australia - South East	2006	1	M	44956
South Australia - South East	2011		F	8835
South Australia - South East	2011		M	10356
South Australia - South East	2011	0	F	31115
South Australia - South East	2011	0	M	29217
South Australia - South East	2011	1	F	48720
South Australia - South East	2011	1	M	48910
South Australia - South East	2016		F	11354
South Australia - South East	2016		M	12543
South Australia - South East	2016	0	F	30097
South Australia - South East	2016	0	M	28578
South Australia - South East	2016	1	F	50750
South Australia - South East	2016	1	M	51417
Migratory - Offshore - Shipping (SA)	2006		F	0
Migratory - Offshore - Shipping (SA)	2006		M	4
Migratory - Offshore - Shipping (SA)	2006	0	F	0
Migratory - Offshore - Shipping (SA)	2006	0	M	3
Migratory - Offshore - Shipping (SA)	2006	1	F	0
Migratory - Offshore - Shipping (SA)	2006	1	M	0
Migratory - Offshore - Shipping (SA)	2011		F	0
Migratory - Offshore - Shipping (SA)	2011		M	0
Migratory - Offshore - Shipping (SA)	2011	0	F	0
Migratory - Offshore - Shipping (SA)	2011	0	M	5
Migratory - Offshore - Shipping (SA)	2011	1	F	0
Migratory - Offshore - Shipping (SA)	2011	1	M	0
Migratory - Offshore - Shipping (SA)	2016		F	0
Migratory - Offshore - Shipping (SA)	2016		M	-2
Migratory - Offshore - Shipping (SA)	2016	0	F	0
Migratory - Offshore - Shipping (SA)	2016	0	M	4
Migratory - Offshore - Shipping (SA)	2016	1	F	0
Migratory - Offshore - Shipping (SA)	2016	1	M	4
No usual address (SA)	2006		F	188
No usual address (SA)	2006		M	272
No usual address (SA)	2006	0	F	817
No usual address (SA)	2006	0	M	1026
No usual address (SA)	2006	1	F	120
No usual address (SA)	2006	1	M	196
No usual address (SA)	2011		F	291
No usual address (SA)	2011		M	450
No usual address (SA)	2011	0	F	877
No usual address (SA)	2011	0	M	1118
No usual address (SA)	2011	1	F	119
No usual address (SA)	2011	1	M	210
No usual address (SA)	2016		F	287
No usual address (SA)	2016		M	525
No usual address (SA)	2016	0	F	720
No usual address (SA)	2016	0	M	958
No usual address (SA)	2016	1	F	122
No usual address (SA)	2016	1	M	251
Bunbury	2006		F	8323
Bunbury	2006		M	9226
Bunbury	2006	0	F	30713
Bunbury	2006	0	M	29371
Bunbury	2006	1	F	30083
Bunbury	2006	1	M	30465
Bunbury	2011		F	9290
Bunbury	2011		M	10856
Bunbury	2011	0	F	31945
Bunbury	2011	0	M	30149
Bunbury	2011	1	F	37911
Bunbury	2011	1	M	37952
Bunbury	2016		F	12271
Bunbury	2016		M	13184
Bunbury	2016	0	F	34733
Bunbury	2016	0	M	31904
Bunbury	2016	1	F	42149
Bunbury	2016	1	M	42086
Mandurah	2006		F	4427
Mandurah	2006		M	4630
Mandurah	2006	0	F	16783
Mandurah	2006	0	M	15628
Mandurah	2006	1	F	12818
Mandurah	2006	1	M	12572
Mandurah	2011		F	5138
