SA4_NAME16	Year	LanguageSpoken	persons
Sydney - Sutherland	2006	Spanish	1037
Sydney - Sutherland	2006	Tagalog	288
Sydney - Sutherland	2006	Tamil	43
Sydney - Sutherland	2006	Thai	181
Sydney - Sutherland	2006	Turkish	171
Sydney - Sutherland	2006	Urdu	86
Sydney - Sutherland	2006	Vietnamese	350
Sydney - Sutherland	2011		6825
Sydney - Sutherland	2011	(Other)	2945
Sydney - Sutherland	2011	Afrikaans	257
Sydney - Sutherland	2011	Arabic	1995
Sydney - Sutherland	2011	Australian_Indigenous_Languages	10
Sydney - Sutherland	2011	Chinese_languages_Bengali	104
Sydney - Sutherland	2011	Chinese_languages_Cantonese	1984
Sydney - Sutherland	2011	Chinese_languages_Mandarin	1580
Sydney - Sutherland	2011	Chinese_languages_Other	210
Sydney - Sutherland	2011	Croatian	631
Sydney - Sutherland	2011	Dutch	345
Sydney - Sutherland	2011	English	179146
Sydney - Sutherland	2011	Filipino	253
Sydney - Sutherland	2011	French	488
Sydney - Sutherland	2011	German	737
Sydney - Sutherland	2011	Greek	4080
Sydney - Sutherland	2011	Hindi	363
Sydney - Sutherland	2011	Indonesian	339
Sydney - Sutherland	2011	Italian	1917
Sydney - Sutherland	2011	Japanese	323
Sydney - Sutherland	2011	Korean	172
Sydney - Sutherland	2011	Macedonian	1033
Sydney - Sutherland	2011	Persian_includes_Dari	88
Sydney - Sutherland	2011	Polish	394
Sydney - Sutherland	2011	Punjabi	137
Sydney - Sutherland	2011	Russian	686
Sydney - Sutherland	2011	Samoan	67
Sydney - Sutherland	2011	Serbian	306
Sydney - Sutherland	2011	Sinhalese	58
Sydney - Sutherland	2011	Spanish	1295
Sydney - Sutherland	2011	Tagalog	389
Sydney - Sutherland	2011	Tamil	74
Sydney - Sutherland	2011	Thai	280
Sydney - Sutherland	2011	Turkish	183
Sydney - Sutherland	2011	Urdu	113
Sydney - Sutherland	2011	Vietnamese	446
Sydney - Sutherland	2016		8400
Sydney - Sutherland	2016	(Other)	3936
Sydney - Sutherland	2016	Afrikaans	245
Sydney - Sutherland	2016	Arabic	2018
Sydney - Sutherland	2016	Australian_Indigenous_Languages	13
Sydney - Sutherland	2016	Chinese_languages_Bengali	130
Sydney - Sutherland	2016	Chinese_languages_Cantonese	2160
Sydney - Sutherland	2016	Chinese_languages_Mandarin	3067
Sydney - Sutherland	2016	Chinese_languages_Other	182
Sydney - Sutherland	2016	Croatian	600
Sydney - Sutherland	2016	Dutch	327
Sydney - Sutherland	2016	English	181129
Sydney - Sutherland	2016	Filipino	298
Sydney - Sutherland	2016	French	573
Sydney - Sutherland	2016	German	799
Sydney - Sutherland	2016	Greek	4134
Sydney - Sutherland	2016	Hindi	398
Sydney - Sutherland	2016	Indonesian	415
Sydney - Sutherland	2016	Italian	1790
Sydney - Sutherland	2016	Japanese	409
Sydney - Sutherland	2016	Korean	222
Sydney - Sutherland	2016	Macedonian	1090
Sydney - Sutherland	2016	Persian_includes_Dari	127
Sydney - Sutherland	2016	Polish	492
Sydney - Sutherland	2016	Punjabi	214
Sydney - Sutherland	2016	Russian	999
Sydney - Sutherland	2016	Samoan	67
Sydney - Sutherland	2016	Serbian	318
Sydney - Sutherland	2016	Sinhalese	75
Sydney - Sutherland	2016	Spanish	1614
Sydney - Sutherland	2016	Tagalog	466
Sydney - Sutherland	2016	Tamil	62
Sydney - Sutherland	2016	Thai	412
Sydney - Sutherland	2016	Turkish	157
Sydney - Sutherland	2016	Urdu	97
Sydney - Sutherland	2016	Vietnamese	446
Migratory - Offshore - Shipping (NSW)	2006		0
Migratory - Offshore - Shipping (NSW)	2006	(Other)	0
Migratory - Offshore - Shipping (NSW)	2006	Afrikaans	0
Migratory - Offshore - Shipping (NSW)	2006	Arabic	0
Migratory - Offshore - Shipping (NSW)	2006	Australian_Indigenous_Languages	0
Migratory - Offshore - Shipping (NSW)	2006	Chinese_languages_Bengali	0
Migratory - Offshore - Shipping (NSW)	2006	Chinese_languages_Cantonese	0
Migratory - Offshore - Shipping (NSW)	2006	Chinese_languages_Mandarin	0
Migratory - Offshore - Shipping (NSW)	2006	Chinese_languages_Other	0
Migratory - Offshore - Shipping (NSW)	2006	Croatian	0
Migratory - Offshore - Shipping (NSW)	2006	Dutch	0
Migratory - Offshore - Shipping (NSW)	2006	English	41
Migratory - Offshore - Shipping (NSW)	2006	Filipino	0
Migratory - Offshore - Shipping (NSW)	2006	French	0
Migratory - Offshore - Shipping (NSW)	2006	German	0
Migratory - Offshore - Shipping (NSW)	2006	Greek	0
Migratory - Offshore - Shipping (NSW)	2006	Hindi	0
Migratory - Offshore - Shipping (NSW)	2006	Indonesian	0
Migratory - Offshore - Shipping (NSW)	2006	Italian	0
Migratory - Offshore - Shipping (NSW)	2006	Japanese	0
Migratory - Offshore - Shipping (NSW)	2006	Korean	0
Migratory - Offshore - Shipping (NSW)	2006	Macedonian	0
Migratory - Offshore - Shipping (NSW)	2006	Persian_includes_Dari	0
Migratory - Offshore - Shipping (NSW)	2006	Polish	0
Migratory - Offshore - Shipping (NSW)	2006	Punjabi	0
Migratory - Offshore - Shipping (NSW)	2006	Russian	0
Migratory - Offshore - Shipping (NSW)	2006	Samoan	0
Migratory - Offshore - Shipping (NSW)	2006	Serbian	0
Migratory - Offshore - Shipping (NSW)	2006	Sinhalese	0
Migratory - Offshore - Shipping (NSW)	2006	Spanish	0
Migratory - Offshore - Shipping (NSW)	2006	Tagalog	0
Migratory - Offshore - Shipping (NSW)	2006	Tamil	0
Migratory - Offshore - Shipping (NSW)	2006	Thai	0
Migratory - Offshore - Shipping (NSW)	2006	Turkish	0
Migratory - Offshore - Shipping (NSW)	2006	Urdu	0
Migratory - Offshore - Shipping (NSW)	2006	Vietnamese	0
Migratory - Offshore - Shipping (NSW)	2011		7
Migratory - Offshore - Shipping (NSW)	2011	(Other)	4
Migratory - Offshore - Shipping (NSW)	2011	Afrikaans	0
Migratory - Offshore - Shipping (NSW)	2011	Arabic	0
Migratory - Offshore - Shipping (NSW)	2011	Australian_Indigenous_Languages	0
Migratory - Offshore - Shipping (NSW)	2011	Chinese_languages_Bengali	0
Migratory - Offshore - Shipping (NSW)	2011	Chinese_languages_Cantonese	0
Migratory - Offshore - Shipping (NSW)	2011	Chinese_languages_Mandarin	0
Migratory - Offshore - Shipping (NSW)	2011	Chinese_languages_Other	0
Migratory - Offshore - Shipping (NSW)	2011	Croatian	3
Migratory - Offshore - Shipping (NSW)	2011	Dutch	0
Migratory - Offshore - Shipping (NSW)	2011	English	83
Migratory - Offshore - Shipping (NSW)	2011	Filipino	0
Migratory - Offshore - Shipping (NSW)	2011	French	0
Migratory - Offshore - Shipping (NSW)	2011	German	3
Migratory - Offshore - Shipping (NSW)	2011	Greek	0
Migratory - Offshore - Shipping (NSW)	2011	Hindi	0
Migratory - Offshore - Shipping (NSW)	2011	Indonesian	0
Migratory - Offshore - Shipping (NSW)	2011	Italian	8
Migratory - Offshore - Shipping (NSW)	2011	Japanese	0
Migratory - Offshore - Shipping (NSW)	2011	Korean	0
Migratory - Offshore - Shipping (NSW)	2011	Macedonian	0
Migratory - Offshore - Shipping (NSW)	2011	Persian_includes_Dari	0
Migratory - Offshore - Shipping (NSW)	2011	Polish	0
Migratory - Offshore - Shipping (NSW)	2011	Punjabi	0
Migratory - Offshore - Shipping (NSW)	2011	Russian	0
Migratory - Offshore - Shipping (NSW)	2011	Samoan	0
Migratory - Offshore - Shipping (NSW)	2011	Serbian	0
Migratory - Offshore - Shipping (NSW)	2011	Sinhalese	0
Migratory - Offshore - Shipping (NSW)	2011	Spanish	0
Migratory - Offshore - Shipping (NSW)	2011	Tagalog	0
Migratory - Offshore - Shipping (NSW)	2011	Tamil	0
Migratory - Offshore - Shipping (NSW)	2011	Thai	0
Migratory - Offshore - Shipping (NSW)	2011	Turkish	0
Migratory - Offshore - Shipping (NSW)	2011	Urdu	0
Migratory - Offshore - Shipping (NSW)	2011	Vietnamese	0
Migratory - Offshore - Shipping (NSW)	2016		44
Migratory - Offshore - Shipping (NSW)	2016	(Other)	3
Migratory - Offshore - Shipping (NSW)	2016	Afrikaans	0
Migratory - Offshore - Shipping (NSW)	2016	Arabic	3
Migratory - Offshore - Shipping (NSW)	2016	Australian_Indigenous_Languages	0
Migratory - Offshore - Shipping (NSW)	2016	Chinese_languages_Bengali	0
Migratory - Offshore - Shipping (NSW)	2016	Chinese_languages_Cantonese	4
Migratory - Offshore - Shipping (NSW)	2016	Chinese_languages_Mandarin	22
Migratory - Offshore - Shipping (NSW)	2016	Chinese_languages_Other	5
Migratory - Offshore - Shipping (NSW)	2016	Croatian	3
Migratory - Offshore - Shipping (NSW)	2016	Dutch	0
Migratory - Offshore - Shipping (NSW)	2016	English	279
Migratory - Offshore - Shipping (NSW)	2016	Filipino	0
Migratory - Offshore - Shipping (NSW)	2016	French	0
Migratory - Offshore - Shipping (NSW)	2016	German	0
Migratory - Offshore - Shipping (NSW)	2016	Greek	0
Migratory - Offshore - Shipping (NSW)	2016	Hindi	0
Migratory - Offshore - Shipping (NSW)	2016	Indonesian	0
Migratory - Offshore - Shipping (NSW)	2016	Italian	7
Migratory - Offshore - Shipping (NSW)	2016	Japanese	0
Migratory - Offshore - Shipping (NSW)	2016	Korean	3
Migratory - Offshore - Shipping (NSW)	2016	Macedonian	7
Migratory - Offshore - Shipping (NSW)	2016	Persian_includes_Dari	0
Migratory - Offshore - Shipping (NSW)	2016	Polish	3
Migratory - Offshore - Shipping (NSW)	2016	Punjabi	0
Migratory - Offshore - Shipping (NSW)	2016	Russian	7
Migratory - Offshore - Shipping (NSW)	2016	Samoan	0
Migratory - Offshore - Shipping (NSW)	2016	Serbian	0
Migratory - Offshore - Shipping (NSW)	2016	Sinhalese	0
Migratory - Offshore - Shipping (NSW)	2016	Spanish	3
Migratory - Offshore - Shipping (NSW)	2016	Tagalog	0
Migratory - Offshore - Shipping (NSW)	2016	Tamil	0
Migratory - Offshore - Shipping (NSW)	2016	Thai	0
Migratory - Offshore - Shipping (NSW)	2016	Turkish	0
Migratory - Offshore - Shipping (NSW)	2016	Urdu	0
Migratory - Offshore - Shipping (NSW)	2016	Vietnamese	16
No usual address (NSW)	2006		1064
No usual address (NSW)	2006	(Other)	344
No usual address (NSW)	2006	Afrikaans	12
No usual address (NSW)	2006	Arabic	159
No usual address (NSW)	2006	Australian_Indigenous_Languages	11
No usual address (NSW)	2006	Chinese_languages_Bengali	14
No usual address (NSW)	2006	Chinese_languages_Cantonese	83
No usual address (NSW)	2006	Chinese_languages_Mandarin	161
No usual address (NSW)	2006	Chinese_languages_Other	23
No usual address (NSW)	2006	Croatian	16
No usual address (NSW)	2006	Dutch	19
No usual address (NSW)	2006	English	7491
No usual address (NSW)	2006	Filipino	13
No usual address (NSW)	2006	French	30
No usual address (NSW)	2006	German	43
No usual address (NSW)	2006	Greek	69
No usual address (NSW)	2006	Hindi	50
No usual address (NSW)	2006	Indonesian	23
No usual address (NSW)	2006	Italian	79
No usual address (NSW)	2006	Japanese	19
No usual address (NSW)	2006	Korean	46
No usual address (NSW)	2006	Macedonian	15
No usual address (NSW)	2006	Persian_includes_Dari	17
No usual address (NSW)	2006	Polish	19
No usual address (NSW)	2006	Punjabi	6
No usual address (NSW)	2006	Russian	20
No usual address (NSW)	2006	Samoan	23
No usual address (NSW)	2006	Serbian	11
No usual address (NSW)	2006	Sinhalese	6
No usual address (NSW)	2006	Spanish	68
No usual address (NSW)	2006	Tagalog	29
No usual address (NSW)	2006	Tamil	17
No usual address (NSW)	2006	Thai	14
No usual address (NSW)	2006	Turkish	32
No usual address (NSW)	2006	Urdu	13
No usual address (NSW)	2006	Vietnamese	105
No usual address (NSW)	2011		2585
No usual address (NSW)	2011	(Other)	335
No usual address (NSW)	2011	Afrikaans	18
No usual address (NSW)	2011	Arabic	186
No usual address (NSW)	2011	Australian_Indigenous_Languages	15
No usual address (NSW)	2011	Chinese_languages_Bengali	13
No usual address (NSW)	2011	Chinese_languages_Cantonese	97
No usual address (NSW)	2011	Chinese_languages_Mandarin	183
No usual address (NSW)	2011	Chinese_languages_Other	31
No usual address (NSW)	2011	Croatian	21
No usual address (NSW)	2011	Dutch	18
No usual address (NSW)	2011	English	8616
No usual address (NSW)	2011	Filipino	19
No usual address (NSW)	2011	French	47
No usual address (NSW)	2011	German	47
No usual address (NSW)	2011	Greek	44
No usual address (NSW)	2011	Hindi	48
No usual address (NSW)	2011	Indonesian	17
No usual address (NSW)	2011	Italian	70
No usual address (NSW)	2011	Japanese	27
No usual address (NSW)	2011	Korean	49
No usual address (NSW)	2011	Macedonian	12
No usual address (NSW)	2011	Persian_includes_Dari	24
No usual address (NSW)	2011	Polish	14
No usual address (NSW)	2011	Punjabi	10
No usual address (NSW)	2011	Russian	29
No usual address (NSW)	2011	Samoan	40
No usual address (NSW)	2011	Serbian	13
No usual address (NSW)	2011	Sinhalese	8
No usual address (NSW)	2011	Spanish	102
No usual address (NSW)	2011	Tagalog	23
No usual address (NSW)	2011	Tamil	6
No usual address (NSW)	2011	Thai	17
No usual address (NSW)	2011	Turkish	26
No usual address (NSW)	2011	Urdu	20
No usual address (NSW)	2011	Vietnamese	98
No usual address (NSW)	2016		3251
No usual address (NSW)	2016	(Other)	344
No usual address (NSW)	2016	Afrikaans	5
No usual address (NSW)	2016	Arabic	155
No usual address (NSW)	2016	Australian_Indigenous_Languages	19
No usual address (NSW)	2016	Chinese_languages_Bengali	20
No usual address (NSW)	2016	Chinese_languages_Cantonese	87
No usual address (NSW)	2016	Chinese_languages_Mandarin	307
No usual address (NSW)	2016	Chinese_languages_Other	19
No usual address (NSW)	2016	Croatian	12
No usual address (NSW)	2016	Dutch	23
No usual address (NSW)	2016	English	7212
No usual address (NSW)	2016	Filipino	22
No usual address (NSW)	2016	French	88
No usual address (NSW)	2016	German	57
No usual address (NSW)	2016	Greek	36
No usual address (NSW)	2016	Hindi	55
No usual address (NSW)	2016	Indonesian	31
No usual address (NSW)	2016	Italian	61
No usual address (NSW)	2016	Japanese	16
No usual address (NSW)	2016	Korean	36
No usual address (NSW)	2016	Macedonian	10
No usual address (NSW)	2016	Persian_includes_Dari	16
No usual address (NSW)	2016	Polish	8
No usual address (NSW)	2016	Punjabi	18
No usual address (NSW)	2016	Russian	19
No usual address (NSW)	2016	Samoan	35
No usual address (NSW)	2016	Serbian	9
No usual address (NSW)	2016	Sinhalese	6
No usual address (NSW)	2016	Spanish	98
No usual address (NSW)	2016	Tagalog	28
No usual address (NSW)	2016	Tamil	12
No usual address (NSW)	2016	Thai	32
No usual address (NSW)	2016	Turkish	26
No usual address (NSW)	2016	Urdu	38
No usual address (NSW)	2016	Vietnamese	80
Ballarat	2006		5907
Ballarat	2006	(Other)	917
Ballarat	2006	Afrikaans	25
Ballarat	2006	Arabic	65
Ballarat	2006	Australian_Indigenous_Languages	13
Ballarat	2006	Chinese_languages_Bengali	16
Ballarat	2006	Chinese_languages_Cantonese	134
Ballarat	2006	Chinese_languages_Mandarin	247
Ballarat	2006	Chinese_languages_Other	32
Ballarat	2006	Croatian	209
Ballarat	2006	Dutch	284
Ballarat	2006	English	126095
Ballarat	2006	Filipino	60
Ballarat	2006	French	84
Ballarat	2006	German	374
Ballarat	2006	Greek	262
Ballarat	2006	Hindi	85
Ballarat	2006	Indonesian	12
Ballarat	2006	Italian	396
Ballarat	2006	Japanese	111
Ballarat	2006	Korean	29
Ballarat	2006	Macedonian	34
Ballarat	2006	Persian_includes_Dari	51
Ballarat	2006	Polish	119
Ballarat	2006	Punjabi	85
Ballarat	2006	Russian	53
Ballarat	2006	Samoan	5
Ballarat	2006	Serbian	110
Ballarat	2006	Sinhalese	19
Ballarat	2006	Spanish	70
Ballarat	2006	Tagalog	55
Ballarat	2006	Tamil	42
Ballarat	2006	Thai	50
Ballarat	2006	Turkish	3
Ballarat	2006	Urdu	16
Ballarat	2006	Vietnamese	39
Ballarat	2011		6160
Ballarat	2011	(Other)	1267
Ballarat	2011	Afrikaans	65
Ballarat	2011	Arabic	236
Ballarat	2011	Australian_Indigenous_Languages	29
Ballarat	2011	Chinese_languages_Bengali	49
Ballarat	2011	Chinese_languages_Cantonese	152
Ballarat	2011	Chinese_languages_Mandarin	421
Ballarat	2011	Chinese_languages_Other	67
Ballarat	2011	Croatian	227
Ballarat	2011	Dutch	270
Ballarat	2011	English	134638
Ballarat	2011	Filipino	81
Ballarat	2011	French	156
Ballarat	2011	German	318
Ballarat	2011	Greek	242
Ballarat	2011	Hindi	138
Ballarat	2011	Indonesian	39
Ballarat	2011	Italian	420
Ballarat	2011	Japanese	123
Ballarat	2011	Korean	20
Ballarat	2011	Macedonian	46
Ballarat	2011	Persian_includes_Dari	67
Ballarat	2011	Polish	86
Ballarat	2011	Punjabi	118
Ballarat	2011	Russian	83
Ballarat	2011	Samoan	13
Ballarat	2011	Serbian	99
Ballarat	2011	Sinhalese	60
Ballarat	2011	Spanish	129
Ballarat	2011	Tagalog	108
Ballarat	2011	Tamil	68
Ballarat	2011	Thai	69
Ballarat	2011	Turkish	15
Ballarat	2011	Urdu	55
Ballarat	2011	Vietnamese	93
Ballarat	2016		10781
Ballarat	2016	(Other)	1796
Ballarat	2016	Afrikaans	87
Ballarat	2016	Arabic	176
Ballarat	2016	Australian_Indigenous_Languages	30
Ballarat	2016	Chinese_languages_Bengali	82
Ballarat	2016	Chinese_languages_Cantonese	186
Ballarat	2016	Chinese_languages_Mandarin	950
Ballarat	2016	Chinese_languages_Other	83
Ballarat	2016	Croatian	194
Ballarat	2016	Dutch	255
Ballarat	2016	English	139419
Ballarat	2016	Filipino	175
Ballarat	2016	French	208
Ballarat	2016	German	317
Ballarat	2016	Greek	242
Ballarat	2016	Hindi	242
Ballarat	2016	Indonesian	46
Ballarat	2016	Italian	358
Ballarat	2016	Japanese	165
Ballarat	2016	Korean	45
Ballarat	2016	Macedonian	48
Ballarat	2016	Persian_includes_Dari	76
Ballarat	2016	Polish	83
Ballarat	2016	Punjabi	281
Ballarat	2016	Russian	94
Ballarat	2016	Samoan	7
Ballarat	2016	Serbian	100
Ballarat	2016	Sinhalese	101
Ballarat	2016	Spanish	178
Ballarat	2016	Tagalog	221
Ballarat	2016	Tamil	83
Ballarat	2016	Thai	130
Ballarat	2016	Turkish	29
Ballarat	2016	Urdu	103
Ballarat	2016	Vietnamese	132
Bendigo	2006		5623
Bendigo	2006	(Other)	695
Bendigo	2006	Afrikaans	28
Bendigo	2006	Arabic	76
Bendigo	2006	Australian_Indigenous_Languages	11
Bendigo	2006	Chinese_languages_Bengali	3
Bendigo	2006	Chinese_languages_Cantonese	128
Bendigo	2006	Chinese_languages_Mandarin	189
Bendigo	2006	Chinese_languages_Other	22
Bendigo	2006	Croatian	64
Bendigo	2006	Dutch	162
Bendigo	2006	English	123777
Bendigo	2006	Filipino	65
Bendigo	2006	French	96
Bendigo	2006	German	293
Bendigo	2006	Greek	221
Bendigo	2006	Hindi	34
Bendigo	2006	Indonesian	97
Bendigo	2006	Italian	317
Bendigo	2006	Japanese	52
Bendigo	2006	Korean	11
Bendigo	2006	Macedonian	4
Bendigo	2006	Persian_includes_Dari	4
Bendigo	2006	Polish	50
Bendigo	2006	Punjabi	12
Bendigo	2006	Russian	21
Bendigo	2006	Samoan	0
Bendigo	2006	Serbian	31
Bendigo	2006	Sinhalese	27
Bendigo	2006	Spanish	63
Bendigo	2006	Tagalog	67
Bendigo	2006	Tamil	50
Bendigo	2006	Thai	35
Bendigo	2006	Turkish	24
Bendigo	2006	Urdu	13
Bendigo	2006	Vietnamese	32
Bendigo	2011		6331
Bendigo	2011	(Other)	1243
Bendigo	2011	Afrikaans	58
Bendigo	2011	Arabic	154
Bendigo	2011	Australian_Indigenous_Languages	8
Bendigo	2011	Chinese_languages_Bengali	20
Bendigo	2011	Chinese_languages_Cantonese	157
Bendigo	2011	Chinese_languages_Mandarin	268
Bendigo	2011	Chinese_languages_Other	35
Bendigo	2011	Croatian	58
Bendigo	2011	Dutch	168
Bendigo	2011	English	129977
Bendigo	2011	Filipino	89
Bendigo	2011	French	140
Bendigo	2011	German	292
Bendigo	2011	Greek	254
Bendigo	2011	Hindi	112
Bendigo	2011	Indonesian	87
Bendigo	2011	Italian	375
Bendigo	2011	Japanese	70
Bendigo	2011	Korean	24
Bendigo	2011	Macedonian	23
Bendigo	2011	Persian_includes_Dari	22
Bendigo	2011	Polish	39
Bendigo	2011	Punjabi	46
Bendigo	2011	Russian	56
Bendigo	2011	Samoan	13
Bendigo	2011	Serbian	46
Bendigo	2011	Sinhalese	84
Bendigo	2011	Spanish	64
Bendigo	2011	Tagalog	128
Bendigo	2011	Tamil	44
Bendigo	2011	Thai	75
Bendigo	2011	Turkish	25
Bendigo	2011	Urdu	28
Bendigo	2011	Vietnamese	79
Bendigo	2016		11764
Bendigo	2016	(Other)	2326
Bendigo	2016	Afrikaans	89
Bendigo	2016	Arabic	172
Bendigo	2016	Australian_Indigenous_Languages	12
Bendigo	2016	Chinese_languages_Bengali	65
Bendigo	2016	Chinese_languages_Cantonese	152
Bendigo	2016	Chinese_languages_Mandarin	666
Bendigo	2016	Chinese_languages_Other	33
Bendigo	2016	Croatian	59
Bendigo	2016	Dutch	140
Bendigo	2016	English	134612
Bendigo	2016	Filipino	208
Bendigo	2016	French	176
Bendigo	2016	German	303
Bendigo	2016	Greek	232
Bendigo	2016	Hindi	210
Bendigo	2016	Indonesian	99
Bendigo	2016	Italian	346
Bendigo	2016	Japanese	84
Bendigo	2016	Korean	61
Bendigo	2016	Macedonian	20
Bendigo	2016	Persian_includes_Dari	40
Bendigo	2016	Polish	49
Bendigo	2016	Punjabi	237
Bendigo	2016	Russian	51
Bendigo	2016	Samoan	23
Bendigo	2016	Serbian	32
Bendigo	2016	Sinhalese	116
Bendigo	2016	Spanish	142
Bendigo	2016	Tagalog	192
Bendigo	2016	Tamil	79
Bendigo	2016	Thai	85
Bendigo	2016	Turkish	35
Bendigo	2016	Urdu	74
Bendigo	2016	Vietnamese	113
Geelong	2006		9441
Geelong	2006	(Other)	3402
Geelong	2006	Afrikaans	104
Geelong	2006	Arabic	297
Geelong	2006	Australian_Indigenous_Languages	27
Geelong	2006	Chinese_languages_Bengali	65
Geelong	2006	Chinese_languages_Cantonese	352
Geelong	2006	Chinese_languages_Mandarin	559
Geelong	2006	Chinese_languages_Other	59
Geelong	2006	Croatian	2442
Geelong	2006	Dutch	773
Geelong	2006	English	202646
Geelong	2006	Filipino	268
Geelong	2006	French	199
Geelong	2006	German	1079
Geelong	2006	Greek	1026
Geelong	2006	Hindi	119
Geelong	2006	Indonesian	122
Geelong	2006	Italian	3028
Geelong	2006	Japanese	175
Geelong	2006	Korean	57
Geelong	2006	Macedonian	1209
Geelong	2006	Persian_includes_Dari	125
Geelong	2006	Polish	673
Geelong	2006	Punjabi	31
Geelong	2006	Russian	276
Geelong	2006	Samoan	22
Geelong	2006	Serbian	902
Geelong	2006	Sinhalese	83
Geelong	2006	Spanish	452
Geelong	2006	Tagalog	214
Geelong	2006	Tamil	90
Geelong	2006	Thai	157
Geelong	2006	Turkish	315
Geelong	2006	Urdu	44
Geelong	2006	Vietnamese	433
Geelong	2011		9986
Geelong	2011	(Other)	4255
Geelong	2011	Afrikaans	163
Geelong	2011	Arabic	461
Geelong	2011	Australian_Indigenous_Languages	18
Geelong	2011	Chinese_languages_Bengali	72
Geelong	2011	Chinese_languages_Cantonese	405
Geelong	2011	Chinese_languages_Mandarin	873
Geelong	2011	Chinese_languages_Other	128
Geelong	2011	Croatian	2314
Geelong	2011	Dutch	701
Geelong	2011	English	219037
Geelong	2011	Filipino	376
Geelong	2011	French	332
Geelong	2011	German	1002
Geelong	2011	Greek	1051
Geelong	2011	Hindi	289
Geelong	2011	Indonesian	200
Geelong	2011	Italian	2880
Geelong	2011	Japanese	227
Geelong	2011	Korean	90
Geelong	2011	Macedonian	1150
Geelong	2011	Persian_includes_Dari	204
Geelong	2011	Polish	624
Geelong	2011	Punjabi	253
Geelong	2011	Russian	271
Geelong	2011	Samoan	30
Geelong	2011	Serbian	849
Geelong	2011	Sinhalese	176
Geelong	2011	Spanish	516
Geelong	2011	Tagalog	416
Geelong	2011	Tamil	144
Geelong	2011	Thai	210
Geelong	2011	Turkish	304
Geelong	2011	Urdu	79
Geelong	2011	Vietnamese	572
Geelong	2016		17010
Geelong	2016	(Other)	6157
Geelong	2016	Afrikaans	190
Geelong	2016	Arabic	702
Geelong	2016	Australian_Indigenous_Languages	24
Geelong	2016	Chinese_languages_Bengali	131
Geelong	2016	Chinese_languages_Cantonese	459
Geelong	2016	Chinese_languages_Mandarin	1841
Geelong	2016	Chinese_languages_Other	137
Geelong	2016	Croatian	2184
Geelong	2016	Dutch	581
Geelong	2016	English	235394
Geelong	2016	Filipino	445
Geelong	2016	French	468
Geelong	2016	German	1011
Geelong	2016	Greek	1033
Geelong	2016	Hindi	568
Geelong	2016	Indonesian	272
Geelong	2016	Italian	2617
Geelong	2016	Japanese	305
Geelong	2016	Korean	157
Geelong	2016	Macedonian	1078
Geelong	2016	Persian_includes_Dari	434
Geelong	2016	Polish	511
Geelong	2016	Punjabi	799
Geelong	2016	Russian	287
Geelong	2016	Samoan	39
Geelong	2016	Serbian	814
Geelong	2016	Sinhalese	264
Geelong	2016	Spanish	660
Geelong	2016	Tagalog	535
Geelong	2016	Tamil	205
Geelong	2016	Thai	303
Geelong	2016	Turkish	330
Geelong	2016	Urdu	241
Geelong	2016	Vietnamese	738
Hume	2006		5897
Hume	2006	(Other)	1097
Hume	2006	Afrikaans	29
Hume	2006	Arabic	139
Hume	2006	Australian_Indigenous_Languages	16
Hume	2006	Chinese_languages_Bengali	15
Hume	2006	Chinese_languages_Cantonese	139
Hume	2006	Chinese_languages_Mandarin	240
Hume	2006	Chinese_languages_Other	87
Hume	2006	Croatian	229
Hume	2006	Dutch	247
Hume	2006	English	140648
Hume	2006	Filipino	65
Hume	2006	French	115
Hume	2006	German	736
Hume	2006	Greek	209
Hume	2006	Hindi	44
Hume	2006	Indonesian	55
Hume	2006	Italian	1781
Hume	2006	Japanese	77
Hume	2006	Korean	27
Hume	2006	Macedonian	60
Hume	2006	Persian_includes_Dari	4
Hume	2006	Polish	146
Hume	2006	Punjabi	4
Hume	2006	Russian	44
Hume	2006	Samoan	9
Hume	2006	Serbian	102
Hume	2006	Sinhalese	27
Hume	2006	Spanish	111
Hume	2006	Tagalog	72
Hume	2006	Tamil	34
Hume	2006	Thai	52
Hume	2006	Turkish	11
Hume	2006	Urdu	22
Hume	2006	Vietnamese	20
Hume	2011		5988
Hume	2011	(Other)	1321
Hume	2011	Afrikaans	74
Hume	2011	Arabic	121
Hume	2011	Australian_Indigenous_Languages	11
Hume	2011	Chinese_languages_Bengali	28
Hume	2011	Chinese_languages_Cantonese	151
Hume	2011	Chinese_languages_Mandarin	262
Hume	2011	Chinese_languages_Other	58
Hume	2011	Croatian	241
Hume	2011	Dutch	215
Hume	2011	English	146596
Hume	2011	Filipino	88
Hume	2011	French	162
Hume	2011	German	725
Hume	2011	Greek	236
Hume	2011	Hindi	131
Hume	2011	Indonesian	38
Hume	2011	Italian	1707
Hume	2011	Japanese	93
Hume	2011	Korean	36
Hume	2011	Macedonian	45
Hume	2011	Persian_includes_Dari	11
Hume	2011	Polish	124
Hume	2011	Punjabi	51
Hume	2011	Russian	39
Hume	2011	Samoan	19
Hume	2011	Serbian	132
Hume	2011	Sinhalese	76
Hume	2011	Spanish	176
Hume	2011	Tagalog	126
Hume	2011	Tamil	38
Hume	2011	Thai	111
Hume	2011	Turkish	16
Hume	2011	Urdu	16
Hume	2011	Vietnamese	40
Hume	2016		12783
Hume	2016	(Other)	1768
Hume	2016	Afrikaans	82
