SA4_NAME16	Year	Age.min	persons
Sydney - City and Inner South	2011	7	1612
Sydney - City and Inner South	2011	8	1493
Sydney - City and Inner South	2011	9	1404
Sydney - City and Inner South	2011	10	1404
Sydney - City and Inner South	2011	11	1377
Sydney - City and Inner South	2011	12	1327
Sydney - City and Inner South	2011	13	1282
Sydney - City and Inner South	2011	14	1345
Sydney - City and Inner South	2011	15	1329
Sydney - City and Inner South	2011	16	1359
Sydney - City and Inner South	2011	17	1502
Sydney - City and Inner South	2011	18	2286
Sydney - City and Inner South	2011	19	3661
Sydney - City and Inner South	2011	20	4398
Sydney - City and Inner South	2011	21	4865
Sydney - City and Inner South	2011	22	5589
Sydney - City and Inner South	2011	23	6431
Sydney - City and Inner South	2011	24	6819
Sydney - City and Inner South	2011	25	7445
Sydney - City and Inner South	2011	26	7728
Sydney - City and Inner South	2011	27	8006
Sydney - City and Inner South	2011	28	8103
Sydney - City and Inner South	2011	29	8061
Sydney - City and Inner South	2011	30	8080
Sydney - City and Inner South	2011	31	7255
Sydney - City and Inner South	2011	32	6931
Sydney - City and Inner South	2011	33	6252
Sydney - City and Inner South	2011	34	5869
Sydney - City and Inner South	2011	35	5567
Sydney - City and Inner South	2011	36	5337
Sydney - City and Inner South	2011	37	5241
Sydney - City and Inner South	2011	38	4860
Sydney - City and Inner South	2011	39	4999
Sydney - City and Inner South	2011	40	4807
Sydney - City and Inner South	2011	41	4273
Sydney - City and Inner South	2011	42	4102
Sydney - City and Inner South	2011	43	3660
Sydney - City and Inner South	2011	44	3477
Sydney - City and Inner South	2011	45	3289
Sydney - City and Inner South	2011	46	3256
Sydney - City and Inner South	2011	47	3378
Sydney - City and Inner South	2011	48	3465
Sydney - City and Inner South	2011	49	3241
Sydney - City and Inner South	2011	50	3197
Sydney - City and Inner South	2011	51	2993
Sydney - City and Inner South	2011	52	2756
Sydney - City and Inner South	2011	53	2723
Sydney - City and Inner South	2011	54	2705
Sydney - City and Inner South	2011	55	2591
Sydney - City and Inner South	2011	56	2576
Sydney - City and Inner South	2011	57	2577
Sydney - City and Inner South	2011	58	2494
Sydney - City and Inner South	2011	59	2282
Sydney - City and Inner South	2011	60	2229
Sydney - City and Inner South	2011	61	2213
Sydney - City and Inner South	2011	62	2097
Sydney - City and Inner South	2011	63	2161
Sydney - City and Inner South	2011	64	2038
Sydney - City and Inner South	2011	65	1858
Sydney - City and Inner South	2011	66	1723
Sydney - City and Inner South	2011	67	1573
Sydney - City and Inner South	2011	68	1389
Sydney - City and Inner South	2011	69	1305
Sydney - City and Inner South	2011	70	1324
Sydney - City and Inner South	2011	71	1213
Sydney - City and Inner South	2011	72	1258
Sydney - City and Inner South	2011	73	1169
Sydney - City and Inner South	2011	74	1093
Sydney - City and Inner South	2011	75	1027
Sydney - City and Inner South	2011	76	995
Sydney - City and Inner South	2011	77	923
Sydney - City and Inner South	2011	78	957
Sydney - City and Inner South	2011	79	775
Sydney - City and Inner South	2016		7202
Sydney - City and Inner South	2016	0	3064
Sydney - City and Inner South	2016	1	2849
Sydney - City and Inner South	2016	2	2588
Sydney - City and Inner South	2016	3	2405
Sydney - City and Inner South	2016	4	2194
Sydney - City and Inner South	2016	5	2042
Sydney - City and Inner South	2016	6	2056
Sydney - City and Inner South	2016	7	1934
Sydney - City and Inner South	2016	8	1824
Sydney - City and Inner South	2016	9	1713
Sydney - City and Inner South	2016	10	1632
Sydney - City and Inner South	2016	11	1533
Sydney - City and Inner South	2016	12	1537
Sydney - City and Inner South	2016	13	1411
Sydney - City and Inner South	2016	14	1477
Sydney - City and Inner South	2016	15	1469
Sydney - City and Inner South	2016	16	1525
Sydney - City and Inner South	2016	17	1633
Sydney - City and Inner South	2016	18	3268
Sydney - City and Inner South	2016	19	5173
Sydney - City and Inner South	2016	20	5752
Sydney - City and Inner South	2016	21	5935
Sydney - City and Inner South	2016	22	7087
Sydney - City and Inner South	2016	23	8781
Sydney - City and Inner South	2016	24	9638
Sydney - City and Inner South	2016	25	9733
Sydney - City and Inner South	2016	26	10256
Sydney - City and Inner South	2016	27	10097
Sydney - City and Inner South	2016	28	9860
Sydney - City and Inner South	2016	29	9266
Sydney - City and Inner South	2016	30	9286
Sydney - City and Inner South	2016	31	9036
Sydney - City and Inner South	2016	32	8755
Sydney - City and Inner South	2016	33	8159
Sydney - City and Inner South	2016	34	7630
Sydney - City and Inner South	2016	35	7064
Sydney - City and Inner South	2016	36	6408
Sydney - City and Inner South	2016	37	5674
Sydney - City and Inner South	2016	38	5191
Sydney - City and Inner South	2016	39	4909
Sydney - City and Inner South	2016	40	4703
Sydney - City and Inner South	2016	41	4527
Sydney - City and Inner South	2016	42	4574
Sydney - City and Inner South	2016	43	4312
Sydney - City and Inner South	2016	44	4459
Sydney - City and Inner South	2016	45	4394
Sydney - City and Inner South	2016	46	3841
Sydney - City and Inner South	2016	47	3829
Sydney - City and Inner South	2016	48	3537
Sydney - City and Inner South	2016	49	3311
Sydney - City and Inner South	2016	50	3270
Sydney - City and Inner South	2016	51	3227
Sydney - City and Inner South	2016	52	3335
Sydney - City and Inner South	2016	53	3352
Sydney - City and Inner South	2016	54	3225
Sydney - City and Inner South	2016	55	3179
Sydney - City and Inner South	2016	56	2945
Sydney - City and Inner South	2016	57	2730
Sydney - City and Inner South	2016	58	2678
Sydney - City and Inner South	2016	59	2766
Sydney - City and Inner South	2016	60	2522
Sydney - City and Inner South	2016	61	2442
Sydney - City and Inner South	2016	62	2472
Sydney - City and Inner South	2016	63	2311
Sydney - City and Inner South	2016	64	2121
Sydney - City and Inner South	2016	65	2172
Sydney - City and Inner South	2016	66	2035
Sydney - City and Inner South	2016	67	1937
Sydney - City and Inner South	2016	68	2017
Sydney - City and Inner South	2016	69	1925
Sydney - City and Inner South	2016	70	1694
Sydney - City and Inner South	2016	71	1543
Sydney - City and Inner South	2016	72	1421
Sydney - City and Inner South	2016	73	1222
Sydney - City and Inner South	2016	74	1205
Sydney - City and Inner South	2016	75	1205
Sydney - City and Inner South	2016	76	1065
Sydney - City and Inner South	2016	77	1085
Sydney - City and Inner South	2016	78	966
Sydney - City and Inner South	2016	79	951
Sydney - Eastern Suburbs	2006		10613
Sydney - Eastern Suburbs	2006	0	3014
Sydney - Eastern Suburbs	2006	1	2675
Sydney - Eastern Suburbs	2006	2	2539
Sydney - Eastern Suburbs	2006	3	2446
Sydney - Eastern Suburbs	2006	4	2209
Sydney - Eastern Suburbs	2006	5	2139
Sydney - Eastern Suburbs	2006	6	2284
Sydney - Eastern Suburbs	2006	7	2063
Sydney - Eastern Suburbs	2006	8	2118
Sydney - Eastern Suburbs	2006	9	2010
Sydney - Eastern Suburbs	2006	10	1994
Sydney - Eastern Suburbs	2006	11	1974
Sydney - Eastern Suburbs	2006	12	1986
Sydney - Eastern Suburbs	2006	13	2091
Sydney - Eastern Suburbs	2006	14	2185
Sydney - Eastern Suburbs	2006	15	2177
Sydney - Eastern Suburbs	2006	16	2274
Sydney - Eastern Suburbs	2006	17	2333
Sydney - Eastern Suburbs	2006	18	2463
Sydney - Eastern Suburbs	2006	19	3010
Sydney - Eastern Suburbs	2006	20	3461
Sydney - Eastern Suburbs	2006	21	3662
Sydney - Eastern Suburbs	2006	22	3963
Sydney - Eastern Suburbs	2006	23	4207
Sydney - Eastern Suburbs	2006	24	4324
Sydney - Eastern Suburbs	2006	25	4633
Sydney - Eastern Suburbs	2006	26	4401
Sydney - Eastern Suburbs	2006	27	4653
Sydney - Eastern Suburbs	2006	28	4536
Sydney - Eastern Suburbs	2006	29	4914
Sydney - Eastern Suburbs	2006	30	4877
Sydney - Eastern Suburbs	2006	31	4949
Sydney - Eastern Suburbs	2006	32	4840
Sydney - Eastern Suburbs	2006	33	4794
Sydney - Eastern Suburbs	2006	34	4959
Sydney - Eastern Suburbs	2006	35	4761
Sydney - Eastern Suburbs	2006	36	4246
Sydney - Eastern Suburbs	2006	37	4016
Sydney - Eastern Suburbs	2006	38	3624
Sydney - Eastern Suburbs	2006	39	3611
Sydney - Eastern Suburbs	2006	40	3410
Sydney - Eastern Suburbs	2006	41	3525
Sydney - Eastern Suburbs	2006	42	3531
Sydney - Eastern Suburbs	2006	43	3375
Sydney - Eastern Suburbs	2006	44	3391
Sydney - Eastern Suburbs	2006	45	3151
Sydney - Eastern Suburbs	2006	46	3074
Sydney - Eastern Suburbs	2006	47	3053
Sydney - Eastern Suburbs	2006	48	2924
Sydney - Eastern Suburbs	2006	49	2898
Sydney - Eastern Suburbs	2006	50	2944
Sydney - Eastern Suburbs	2006	51	2725
Sydney - Eastern Suburbs	2006	52	2757
Sydney - Eastern Suburbs	2006	53	2636
Sydney - Eastern Suburbs	2006	54	2535
Sydney - Eastern Suburbs	2006	55	2642
Sydney - Eastern Suburbs	2006	56	2685
Sydney - Eastern Suburbs	2006	57	2596
Sydney - Eastern Suburbs	2006	58	2798
Sydney - Eastern Suburbs	2006	59	2807
Sydney - Eastern Suburbs	2006	60	2440
Sydney - Eastern Suburbs	2006	61	2262
Sydney - Eastern Suburbs	2006	62	2100
Sydney - Eastern Suburbs	2006	63	1905
Sydney - Eastern Suburbs	2006	64	1790
Sydney - Eastern Suburbs	2006	65	1797
Sydney - Eastern Suburbs	2006	66	1670
Sydney - Eastern Suburbs	2006	67	1582
Sydney - Eastern Suburbs	2006	68	1536
Sydney - Eastern Suburbs	2006	69	1497
Sydney - Eastern Suburbs	2006	70	1390
Sydney - Eastern Suburbs	2006	71	1382
Sydney - Eastern Suburbs	2006	72	1339
Sydney - Eastern Suburbs	2006	73	1399
Sydney - Eastern Suburbs	2006	74	1291
Sydney - Eastern Suburbs	2006	75	1382
Sydney - Eastern Suburbs	2006	76	1375
Sydney - Eastern Suburbs	2006	77	1360
Sydney - Eastern Suburbs	2006	78	1266
Sydney - Eastern Suburbs	2006	79	1250
Sydney - Eastern Suburbs	2011		11026
Sydney - Eastern Suburbs	2011	0	3353
Sydney - Eastern Suburbs	2011	1	3260
Sydney - Eastern Suburbs	2011	2	3011
Sydney - Eastern Suburbs	2011	3	2836
Sydney - Eastern Suburbs	2011	4	2789
Sydney - Eastern Suburbs	2011	5	2531
Sydney - Eastern Suburbs	2011	6	2564
Sydney - Eastern Suburbs	2011	7	2303
Sydney - Eastern Suburbs	2011	8	2323
Sydney - Eastern Suburbs	2011	9	2233
Sydney - Eastern Suburbs	2011	10	2125
Sydney - Eastern Suburbs	2011	11	2214
Sydney - Eastern Suburbs	2011	12	2114
Sydney - Eastern Suburbs	2011	13	2174
Sydney - Eastern Suburbs	2011	14	2080
Sydney - Eastern Suburbs	2011	15	2054
Sydney - Eastern Suburbs	2011	16	2121
Sydney - Eastern Suburbs	2011	17	2141
Sydney - Eastern Suburbs	2011	18	2481
Sydney - Eastern Suburbs	2011	19	3151
Sydney - Eastern Suburbs	2011	20	3762
Sydney - Eastern Suburbs	2011	21	4061
Sydney - Eastern Suburbs	2011	22	4132
Sydney - Eastern Suburbs	2011	23	4284
Sydney - Eastern Suburbs	2011	24	4260
Sydney - Eastern Suburbs	2011	25	4668
Sydney - Eastern Suburbs	2011	26	4984
Sydney - Eastern Suburbs	2011	27	5214
Sydney - Eastern Suburbs	2011	28	5317
Sydney - Eastern Suburbs	2011	29	5325
Sydney - Eastern Suburbs	2011	30	5324
Sydney - Eastern Suburbs	2011	31	5189
Sydney - Eastern Suburbs	2011	32	4987
Sydney - Eastern Suburbs	2011	33	4789
Sydney - Eastern Suburbs	2011	34	4712
Sydney - Eastern Suburbs	2011	35	4537
Sydney - Eastern Suburbs	2011	36	4441
Sydney - Eastern Suburbs	2011	37	4344
Sydney - Eastern Suburbs	2011	38	4295
Sydney - Eastern Suburbs	2011	39	4305
Sydney - Eastern Suburbs	2011	40	4299
Sydney - Eastern Suburbs	2011	41	3798
Sydney - Eastern Suburbs	2011	42	3652
Sydney - Eastern Suburbs	2011	43	3354
Sydney - Eastern Suburbs	2011	44	3258
Sydney - Eastern Suburbs	2011	45	3152
Sydney - Eastern Suburbs	2011	46	3300
Sydney - Eastern Suburbs	2011	47	3282
Sydney - Eastern Suburbs	2011	48	3212
Sydney - Eastern Suburbs	2011	49	3182
Sydney - Eastern Suburbs	2011	50	3052
Sydney - Eastern Suburbs	2011	51	2865
Sydney - Eastern Suburbs	2011	52	2866
Sydney - Eastern Suburbs	2011	53	2755
Sydney - Eastern Suburbs	2011	54	2701
Sydney - Eastern Suburbs	2011	55	2705
Sydney - Eastern Suburbs	2011	56	2465
Sydney - Eastern Suburbs	2011	57	2481
Sydney - Eastern Suburbs	2011	58	2391
Sydney - Eastern Suburbs	2011	59	2336
Sydney - Eastern Suburbs	2011	60	2381
Sydney - Eastern Suburbs	2011	61	2413
Sydney - Eastern Suburbs	2011	62	2397
Sydney - Eastern Suburbs	2011	63	2470
Sydney - Eastern Suburbs	2011	64	2523
Sydney - Eastern Suburbs	2011	65	2191
Sydney - Eastern Suburbs	2011	66	1993
Sydney - Eastern Suburbs	2011	67	1871
Sydney - Eastern Suburbs	2011	68	1678
Sydney - Eastern Suburbs	2011	69	1629
Sydney - Eastern Suburbs	2011	70	1627
Sydney - Eastern Suburbs	2011	71	1521
Sydney - Eastern Suburbs	2011	72	1438
Sydney - Eastern Suburbs	2011	73	1408
Sydney - Eastern Suburbs	2011	74	1323
Sydney - Eastern Suburbs	2011	75	1233
Sydney - Eastern Suburbs	2011	76	1177
Sydney - Eastern Suburbs	2011	77	1163
Sydney - Eastern Suburbs	2011	78	1145
Sydney - Eastern Suburbs	2011	79	1044
Sydney - Eastern Suburbs	2016		11361
Sydney - Eastern Suburbs	2016	0	3121
Sydney - Eastern Suburbs	2016	1	3044
Sydney - Eastern Suburbs	2016	2	2883
Sydney - Eastern Suburbs	2016	3	2871
Sydney - Eastern Suburbs	2016	4	2878
Sydney - Eastern Suburbs	2016	5	2833
Sydney - Eastern Suburbs	2016	6	2858
Sydney - Eastern Suburbs	2016	7	2759
Sydney - Eastern Suburbs	2016	8	2774
Sydney - Eastern Suburbs	2016	9	2780
Sydney - Eastern Suburbs	2016	10	2485
Sydney - Eastern Suburbs	2016	11	2515
Sydney - Eastern Suburbs	2016	12	2370
Sydney - Eastern Suburbs	2016	13	2362
Sydney - Eastern Suburbs	2016	14	2226
Sydney - Eastern Suburbs	2016	15	2187
Sydney - Eastern Suburbs	2016	16	2303
Sydney - Eastern Suburbs	2016	17	2390
Sydney - Eastern Suburbs	2016	18	2974
Sydney - Eastern Suburbs	2016	19	3511
Sydney - Eastern Suburbs	2016	20	3897
Sydney - Eastern Suburbs	2016	21	4020
Sydney - Eastern Suburbs	2016	22	4114
Sydney - Eastern Suburbs	2016	23	4807
Sydney - Eastern Suburbs	2016	24	5156
Sydney - Eastern Suburbs	2016	25	5189
Sydney - Eastern Suburbs	2016	26	5392
Sydney - Eastern Suburbs	2016	27	5235
Sydney - Eastern Suburbs	2016	28	5536
Sydney - Eastern Suburbs	2016	29	5289
Sydney - Eastern Suburbs	2016	30	5461
Sydney - Eastern Suburbs	2016	31	5473
Sydney - Eastern Suburbs	2016	32	5375
Sydney - Eastern Suburbs	2016	33	5195
Sydney - Eastern Suburbs	2016	34	5017
Sydney - Eastern Suburbs	2016	35	4963
Sydney - Eastern Suburbs	2016	36	4564
Sydney - Eastern Suburbs	2016	37	4519
Sydney - Eastern Suburbs	2016	38	4258
Sydney - Eastern Suburbs	2016	39	3954
Sydney - Eastern Suburbs	2016	40	3849
Sydney - Eastern Suburbs	2016	41	3829
Sydney - Eastern Suburbs	2016	42	3936
Sydney - Eastern Suburbs	2016	43	3858
Sydney - Eastern Suburbs	2016	44	3908
Sydney - Eastern Suburbs	2016	45	3934
Sydney - Eastern Suburbs	2016	46	3557
Sydney - Eastern Suburbs	2016	47	3504
Sydney - Eastern Suburbs	2016	48	3268
Sydney - Eastern Suburbs	2016	49	3247
Sydney - Eastern Suburbs	2016	50	3103
Sydney - Eastern Suburbs	2016	51	3022
Sydney - Eastern Suburbs	2016	52	3149
Sydney - Eastern Suburbs	2016	53	3031
Sydney - Eastern Suburbs	2016	54	3078
Sydney - Eastern Suburbs	2016	55	2944
Sydney - Eastern Suburbs	2016	56	2761
Sydney - Eastern Suburbs	2016	57	2647
Sydney - Eastern Suburbs	2016	58	2571
Sydney - Eastern Suburbs	2016	59	2533
Sydney - Eastern Suburbs	2016	60	2550
Sydney - Eastern Suburbs	2016	61	2312
Sydney - Eastern Suburbs	2016	62	2363
Sydney - Eastern Suburbs	2016	63	2291
Sydney - Eastern Suburbs	2016	64	2121
Sydney - Eastern Suburbs	2016	65	2240
Sydney - Eastern Suburbs	2016	66	2218
Sydney - Eastern Suburbs	2016	67	2189
Sydney - Eastern Suburbs	2016	68	2302
Sydney - Eastern Suburbs	2016	69	2324
Sydney - Eastern Suburbs	2016	70	2040
Sydney - Eastern Suburbs	2016	71	1883
Sydney - Eastern Suburbs	2016	72	1823
Sydney - Eastern Suburbs	2016	73	1532
Sydney - Eastern Suburbs	2016	74	1506
Sydney - Eastern Suburbs	2016	75	1456
Sydney - Eastern Suburbs	2016	76	1425
Sydney - Eastern Suburbs	2016	77	1333
Sydney - Eastern Suburbs	2016	78	1324
Sydney - Eastern Suburbs	2016	79	1177
Sydney - Inner South West	2006		21301
Sydney - Inner South West	2006	0	7079
Sydney - Inner South West	2006	1	6817
Sydney - Inner South West	2006	2	6606
Sydney - Inner South West	2006	3	6647
Sydney - Inner South West	2006	4	6439
Sydney - Inner South West	2006	5	6769
Sydney - Inner South West	2006	6	6619
Sydney - Inner South West	2006	7	6395
Sydney - Inner South West	2006	8	6273
Sydney - Inner South West	2006	9	6431
Sydney - Inner South West	2006	10	6339
Sydney - Inner South West	2006	11	6393
Sydney - Inner South West	2006	12	6162
Sydney - Inner South West	2006	13	6136
Sydney - Inner South West	2006	14	6085
Sydney - Inner South West	2006	15	6143
Sydney - Inner South West	2006	16	6117
Sydney - Inner South West	2006	17	6290
Sydney - Inner South West	2006	18	6187
Sydney - Inner South West	2006	19	6360
Sydney - Inner South West	2006	20	6437
Sydney - Inner South West	2006	21	6841
Sydney - Inner South West	2006	22	6718
Sydney - Inner South West	2006	23	7093
Sydney - Inner South West	2006	24	7213
Sydney - Inner South West	2006	25	7364
Sydney - Inner South West	2006	26	6984
Sydney - Inner South West	2006	27	6970
Sydney - Inner South West	2006	28	6895
Sydney - Inner South West	2006	29	7022
Sydney - Inner South West	2006	30	7038
Sydney - Inner South West	2006	31	7203
Sydney - Inner South West	2006	32	7230
Sydney - Inner South West	2006	33	7518
Sydney - Inner South West	2006	34	7657
Sydney - Inner South West	2006	35	7587
Sydney - Inner South West	2006	36	7375
Sydney - Inner South West	2006	37	7139
Sydney - Inner South West	2006	38	7097
Sydney - Inner South West	2006	39	6932
Sydney - Inner South West	2006	40	7150
Sydney - Inner South West	2006	41	7233
Sydney - Inner South West	2006	42	7321
Sydney - Inner South West	2006	43	7640
Sydney - Inner South West	2006	44	7005
Sydney - Inner South West	2006	45	7308
Sydney - Inner South West	2006	46	7105
Sydney - Inner South West	2006	47	6620
Sydney - Inner South West	2006	48	6713
Sydney - Inner South West	2006	49	6579
Sydney - Inner South West	2006	50	6290
Sydney - Inner South West	2006	51	6253
Sydney - Inner South West	2006	52	5998
Sydney - Inner South West	2006	53	5657
Sydney - Inner South West	2006	54	5522
Sydney - Inner South West	2006	55	5500
Sydney - Inner South West	2006	56	5542
Sydney - Inner South West	2006	57	5339
Sydney - Inner South West	2006	58	5431
Sydney - Inner South West	2006	59	5312
Sydney - Inner South West	2006	60	4910
Sydney - Inner South West	2006	61	4617
Sydney - Inner South West	2006	62	4533
Sydney - Inner South West	2006	63	3935
Sydney - Inner South West	2006	64	3953
Sydney - Inner South West	2006	65	3786
Sydney - Inner South West	2006	66	3785
Sydney - Inner South West	2006	67	3677
Sydney - Inner South West	2006	68	3560
Sydney - Inner South West	2006	69	3558
Sydney - Inner South West	2006	70	3570
Sydney - Inner South West	2006	71	3355
Sydney - Inner South West	2006	72	3194
Sydney - Inner South West	2006	73	3154
Sydney - Inner South West	2006	74	2970
Sydney - Inner South West	2006	75	3113
Sydney - Inner South West	2006	76	3068
Sydney - Inner South West	2006	77	2964
Sydney - Inner South West	2006	78	2996
Sydney - Inner South West	2006	79	2880
Sydney - Inner South West	2011		23368
Sydney - Inner South West	2011	0	7371
Sydney - Inner South West	2011	1	7682
Sydney - Inner South West	2011	2	7390
Sydney - Inner South West	2011	3	7364
Sydney - Inner South West	2011	4	7269
Sydney - Inner South West	2011	5	6925
Sydney - Inner South West	2011	6	6814
Sydney - Inner South West	2011	7	6601
Sydney - Inner South West	2011	8	6531
Sydney - Inner South West	2011	9	6327
Sydney - Inner South West	2011	10	6552
Sydney - Inner South West	2011	11	6429
Sydney - Inner South West	2011	12	6345
Sydney - Inner South West	2011	13	6338
Sydney - Inner South West	2011	14	6464
Sydney - Inner South West	2011	15	6425
Sydney - Inner South West	2011	16	6507
Sydney - Inner South West	2011	17	6388
Sydney - Inner South West	2011	18	6439
Sydney - Inner South West	2011	19	6469
Sydney - Inner South West	2011	20	6816
Sydney - Inner South West	2011	21	7056
Sydney - Inner South West	2011	22	7316
Sydney - Inner South West	2011	23	7440
Sydney - Inner South West	2011	24	7582
Sydney - Inner South West	2011	25	7760
Sydney - Inner South West	2011	26	8153
Sydney - Inner South West	2011	27	8225
Sydney - Inner South West	2011	28	8496
Sydney - Inner South West	2011	29	8357
Sydney - Inner South West	2011	30	8426
Sydney - Inner South West	2011	31	8033
Sydney - Inner South West	2011	32	7714
Sydney - Inner South West	2011	33	7574
Sydney - Inner South West	2011	34	7470
Sydney - Inner South West	2011	35	7423
Sydney - Inner South West	2011	36	7511
Sydney - Inner South West	2011	37	7511
Sydney - Inner South West	2011	38	7557
Sydney - Inner South West	2011	39	7768
Sydney - Inner South West	2011	40	7789
Sydney - Inner South West	2011	41	7322
Sydney - Inner South West	2011	42	7269
Sydney - Inner South West	2011	43	7107
Sydney - Inner South West	2011	44	6825
Sydney - Inner South West	2011	45	7060
Sydney - Inner South West	2011	46	7184
Sydney - Inner South West	2011	47	7250
Sydney - Inner South West	2011	48	7513
Sydney - Inner South West	2011	49	6903
Sydney - Inner South West	2011	50	7160
Sydney - Inner South West	2011	51	6880
Sydney - Inner South West	2011	52	6504
Sydney - Inner South West	2011	53	6562
Sydney - Inner South West	2011	54	6525
Sydney - Inner South West	2011	55	6125
Sydney - Inner South West	2011	56	6127
Sydney - Inner South West	2011	57	5803
Sydney - Inner South West	2011	58	5496
Sydney - Inner South West	2011	59	5197
Sydney - Inner South West	2011	60	5301
Sydney - Inner South West	2011	61	5278
Sydney - Inner South West	2011	62	5061
Sydney - Inner South West	2011	63	5120
Sydney - Inner South West	2011	64	5027
Sydney - Inner South West	2011	65	4525
Sydney - Inner South West	2011	66	4229
Sydney - Inner South West	2011	67	4132
Sydney - Inner South West	2011	68	3595
Sydney - Inner South West	2011	69	3532
Sydney - Inner South West	2011	70	3446
Sydney - Inner South West	2011	71	3468
Sydney - Inner South West	2011	72	3370
Sydney - Inner South West	2011	73	3246
Sydney - Inner South West	2011	74	3198
Sydney - Inner South West	2011	75	3161
Sydney - Inner South West	2011	76	2982
Sydney - Inner South West	2011	77	2892
Sydney - Inner South West	2011	78	2713
Sydney - Inner South West	2011	79	2547
Sydney - Inner South West	2016		25425
Sydney - Inner South West	2016	0	7244
Sydney - Inner South West	2016	1	7867
Sydney - Inner South West	2016	2	7718
Sydney - Inner South West	2016	3	7541
Sydney - Inner South West	2016	4	7825
Sydney - Inner South West	2016	5	7355
Sydney - Inner South West	2016	6	7416
Sydney - Inner South West	2016	7	7212
Sydney - Inner South West	2016	8	7279
Sydney - Inner South West	2016	9	6894
Sydney - Inner South West	2016	10	6805
Sydney - Inner South West	2016	11	6715
Sydney - Inner South West	2016	12	6469
Sydney - Inner South West	2016	13	6506
Sydney - Inner South West	2016	14	6252
Sydney - Inner South West	2016	15	6635
Sydney - Inner South West	2016	16	6580
Sydney - Inner South West	2016	17	6697
Sydney - Inner South West	2016	18	6922
Sydney - Inner South West	2016	19	7448
Sydney - Inner South West	2016	20	7829
Sydney - Inner South West	2016	21	7963
Sydney - Inner South West	2016	22	8184
Sydney - Inner South West	2016	23	8680
Sydney - Inner South West	2016	24	8921
Sydney - Inner South West	2016	25	9396
Sydney - Inner South West	2016	26	9701
Sydney - Inner South West	2016	27	9820
Sydney - Inner South West	2016	28	9670
Sydney - Inner South West	2016	29	9516
Sydney - Inner South West	2016	30	9546
Sydney - Inner South West	2016	31	9311
Sydney - Inner South West	2016	32	9365
Sydney - Inner South West	2016	33	9490
Sydney - Inner South West	2016	34	8914
Sydney - Inner South West	2016	35	8721
Sydney - Inner South West	2016	36	8402
Sydney - Inner South West	2016	37	7769
Sydney - Inner South West	2016	38	7575
Sydney - Inner South West	2016	39	7557
Sydney - Inner South West	2016	40	7507
Sydney - Inner South West	2016	41	7372
Sydney - Inner South West	2016	42	7501
Sydney - Inner South West	2016	43	7528
Sydney - Inner South West	2016	44	7656
Sydney - Inner South West	2016	45	7744
Sydney - Inner South West	2016	46	7251
Sydney - Inner South West	2016	47	7143
Sydney - Inner South West	2016	48	7185
Sydney - Inner South West	2016	49	6777
Sydney - Inner South West	2016	50	7066
Sydney - Inner South West	2016	51	6983
Sydney - Inner South West	2016	52	7200
Sydney - Inner South West	2016	53	7498
Sydney - Inner South West	2016	54	6928
Sydney - Inner South West	2016	55	7042
Sydney - Inner South West	2016	56	6748
Sydney - Inner South West	2016	57	6380
Sydney - Inner South West	2016	58	6400
Sydney - Inner South West	2016	59	6371
Sydney - Inner South West	2016	60	6023
Sydney - Inner South West	2016	61	5900
Sydney - Inner South West	2016	62	5809
Sydney - Inner South West	2016	63	5351
Sydney - Inner South West	2016	64	5048
Sydney - Inner South West	2016	65	5075
Sydney - Inner South West	2016	66	4923
Sydney - Inner South West	2016	67	4635
Sydney - Inner South West	2016	68	4753
Sydney - Inner South West	2016	69	4671
Sydney - Inner South West	2016	70	4222
Sydney - Inner South West	2016	71	3899
Sydney - Inner South West	2016	72	3807
Sydney - Inner South West	2016	73	3397
Sydney - Inner South West	2016	74	3256
Sydney - Inner South West	2016	75	3186
Sydney - Inner South West	2016	76	3227
Sydney - Inner South West	2016	77	3115
Sydney - Inner South West	2016	78	2856
Sydney - Inner South West	2016	79	2848
Sydney - Inner West	2006		9313
Sydney - Inner West	2006	0	3410
Sydney - Inner West	2006	1	3043
Sydney - Inner West	2006	2	2750
Sydney - Inner West	2006	3	2704
Sydney - Inner West	2006	4	2520
Sydney - Inner West	2006	5	2483
Sydney - Inner West	2006	6	2530
Sydney - Inner West	2006	7	2345
Sydney - Inner West	2006	8	2474
Sydney - Inner West	2006	9	2374
Sydney - Inner West	2006	10	2337
Sydney - Inner West	2006	11	2471
Sydney - Inner West	2006	12	2362
Sydney - Inner West	2006	13	2444
Sydney - Inner West	2006	14	2471
Sydney - Inner West	2006	15	2404
Sydney - Inner West	2006	16	2508
Sydney - Inner West	2006	17	2578
Sydney - Inner West	2006	18	2520
Sydney - Inner West	2006	19	2722
Sydney - Inner West	2006	20	3051
Sydney - Inner West	2006	21	3349
Sydney - Inner West	2006	22	3420
Sydney - Inner West	2006	23	3799
Sydney - Inner West	2006	24	4093
Sydney - Inner West	2006	25	4124
Sydney - Inner West	2006	26	4199
Sydney - Inner West	2006	27	4258
Sydney - Inner West	2006	28	4185
Sydney - Inner West	2006	29	4398
Sydney - Inner West	2006	30	4401
Sydney - Inner West	2006	31	4576
Sydney - Inner West	2006	32	4563
Sydney - Inner West	2006	33	4649
Sydney - Inner West	2006	34	4768
Sydney - Inner West	2006	35	4801
Sydney - Inner West	2006	36	4257
Sydney - Inner West	2006	37	4347
